"ex.sig","gt.sig","sim"
"ID83A","ID2",0.99999581926793
"ID83B","ID1",0.999983924627231
"ID83C","ID5",0.953226513894472
"ID83D","ID8",0.988468016917114
"ID83E","ID3",0.991862108362639
"ID83F","ID6",0.998443841630548
"ID83G","ID9",0.992900637842862
"ID83H","ID4",0.990540124424818
"ID83I","ID14",0.999608501122229
