"ex.sig","ref.sig","sim"
"signeR.11","SBS1",0.998579242831968
"signeR.6","SBS2",0.935633571286698
"signeR.8","SBS3",0.977598995237919
"signeR.3","SBS4",0.995942729568303
"signeR.2","SBS5",0.92114047098314
"signeR.13","SBS7a",0.970419858861553
"signeR.18","SBS7c",0.999520113056472
"signeR.23","SBS7d",0.986877018599089
"signeR.22","SBS13",0.998854488389114
"signeR.19","SBS17a",0.998357757579787
"signeR.9","SBS17b",0.999192780251317
"signeR.15","SBS18",0.994878297089806
"signeR.24","SBS28",0.978313973449254
"signeR.1","SBS40",0.983121583679401
"signeR.7","SBS44",0.950522656066377
