Type,Subtype,Indel_size,Repeat_MH_size,hdp.0,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13
DEL,repeats,5+,4,0.000964676138005174,6.91623537427423e-05,4.32304053458113e-06,1.80058554810021e-08,4.90996533556185e-09,0,4.51312416507203e-09,4.77235849957049e-09,1.01745960685361e-08,3.11513132361053e-06,2.99155159944229e-05,0,0,0
DEL,repeats,5+,5+,0.0210124767752897,1.9159005985462e-05,1.77289993268645e-05,1.5072458472387e-05,4.2464010713712e-07,2.17484432203463e-07,3.28609014304644e-08,3.27286029212023e-06,2.74015346345406e-05,3.75128487028368e-06,3.01192322942741e-05,3.64211815303145e-06,0.00294391399165951,0.000607947248209824
INS,repeats,2,0,0.0097397350308495,0.000336773432305091,0.000293266350721735,0.00661686062779472,0.00211780695433158,0.00260523601652222,0.00218619169820244,0.000486259132528147,0.0268043082693183,0.0105865957757407,0.000265528323665973,0.000100080504704879,0.0078126030416266,0.0248319592103375
INS,repeats,2,1,0.00947603153913838,0.000286713034990529,1.85506893251964e-05,0.0186985683403161,0.00131879904402229,0.00232996996382523,0.000109254210161639,0.00130983668909014,7.203389398997e-05,0.0020227954895023,0.000331660043017752,6.0714733073565e-05,0.00262996586219091,0.0376975997409087
INS,repeats,2,2,0.00887921653384328,0.00100410459733059,0.000190174539400107,0.00751063569409068,2.88081356622473e-05,0.00102978076762707,0.000783696551281045,5.01918926511482e-05,0.00137025203172937,0.00109189595169066,7.7977839624453e-05,0.000268461068686782,0.00121865215907458,0.0277044457181764
INS,repeats,2,3,0.00943075738583531,0.000371752376019208,0.000357897671511993,0.00113227045617965,9.0136870270602e-06,0.0010222961756708,0.000445605358579757,1.72810016115971e-05,0.000941814659581653,0.000865196708712629,6.33049465377274e-05,0.000111943843748563,5.04726600631169e-05,0.000515960294839978
INS,repeats,2,4,0.0022066142997917,0.00196302730610525,0.00282081817659545,4.52019508963152e-06,8.33320922989845e-06,0.000123114565607694,2.87951749985593e-05,1.84582722077719e-05,0.00307040535370057,6.52772153653255e-05,4.99616666414413e-05,0.00024396869258348,0.000724106333191844,0.0017804052703031
INS,repeats,2,5+,0.00619353842158847,0.0136742827402829,0.0178241774059249,0.000970013650135376,0.00171584323395282,9.85444827851774e-05,0.000698143002096274,0.000623394453462061,0.000449064026622444,0.000817069500501465,0.000569099683334948,0.000819329313615362,0.0362045558340405,0.00535585401007225
INS,repeats,3,0,0.00557717065506241,6.38570328833676e-05,9.32248092758267e-06,0.00402169820257013,2.53408009337915e-05,0.000106217457450218,0.00132494033933297,2.9865578721764e-05,0.00740921827086538,0.000286257345173608,3.65226308891307e-05,4.16546872473943e-05,0.013999181077332,0.0187187473391683
INS,repeats,3,1,0.00831332343122129,0.00120382949196876,0.00021432225136383,0.00653290383856586,0.00017755634533117,0.000298608627597368,0.000225074150364955,7.56896980913619e-05,0.00287316166103575,0.00386493996935427,0.000194517151799653,0.000149962142427969,0.00185342677281405,0.0513356695352159
INS,repeats,3,2,0.0168804185390271,0.000182147942847014,3.86365222168414e-05,0.000663972464421853,4.49556663244814e-06,2.03198830768773e-05,0.000673914982126733,1.81685188332133e-05,0.000193232983484559,0.000127504072587674,0.000266096075085634,5.03277083769247e-05,6.54623826482202e-05,0.00671296119591693
INS,repeats,3,3,0.0019884529261922,1.21226945242176e-05,7.75470219800997e-05,7.79818243593037e-08,1.14428501649067e-08,1.46059194952059e-08,1.94019196363687e-05,4.2844678779462e-08,0.00020971985309466,2.18499795040405e-08,1.23861836805318e-07,5.08947425144763e-08,1.7193887274437e-06,1.39700990837409e-06
INS,repeats,3,4,0.00239209207392348,0.000124005878244427,4.2393216126663e-05,5.44866482401671e-09,1.63825925124999e-09,4.93495380247714e-09,4.77189662741343e-07,6.34719669825115e-07,0.000530638603477816,1.10531435140154e-08,1.18322253966236e-06,0,0,6.17803491995381e-06
INS,repeats,3,5+,0.00599840183649784,0.00186664102947498,0.00100429770344346,1.75581517549802e-06,2.50607618296435e-06,2.03129311933006e-06,7.00089346200271e-06,6.9893286759069e-06,0.0025305035667487,1.85470010812309e-06,3.75433083684229e-05,7.57169237983427e-05,0.00249160188155201,0.000545016980124717
INS,repeats,4,0,0.00511193094509998,2.32451842687452e-05,6.27589121379736e-06,0.00256989159211674,4.93979820719162e-05,3.22745562020729e-05,0.00155177205406929,2.26657703796991e-05,0.00669398531692609,0.00157766436054487,5.58484427892115e-05,4.23171641836325e-05,0.00596852968570422,0.0160363739261897
INS,repeats,4,1,0.00708163736943171,0.00119417367905902,0.000672295642444066,0.00376176789692495,0.00105682425663185,0.000260418429167341,0.000559606830264577,9.32302261987764e-05,0.0014216671798063,0.00267369960059307,0.0012789961219825,0.000304980414984007,0.00256544149572193,0.0719983955340477
INS,repeats,4,2,0.00502323505545047,1.60187031189034e-05,3.87125424372681e-05,1.74986081632619e-06,7.72108593607601e-07,2.17636703289936e-07,0.000268193484477612,1.86163966038614e-06,2.0773386737738e-05,3.06362087242873e-06,3.98174822369026e-05,4.31286391338859e-06,7.52297879104684e-07,0.00208458288832267
INS,repeats,4,3,0.00312597970429228,0.000125593666936828,7.25074747171343e-05,2.18338020564068e-07,6.54992478643064e-08,4.92437469576517e-09,2.06375124264265e-05,5.91041533230792e-07,0.000905743328784887,0,1.04517819600477e-06,2.53390239960005e-08,3.76842971185088e-06,5.98007954319282e-06
INS,repeats,4,4,0.00576502502738875,0.000230932335877947,0.000174433545635796,3.04310956597306e-07,1.06642102698878e-07,0,2.50410703929581e-07,2.2681041836625e-06,0.00204583343844909,3.04886412010495e-06,3.32146254468907e-05,1.26460620162881e-08,0,0.000185215115313392
INS,repeats,4,5+,0.0165994465868042,0.00217626685254925,0.000929262731618039,0.000354900728008056,0.000496780337659362,2.39825859802896e-05,2.27833661202957e-05,2.91775773084557e-05,0.000326222998480196,9.47550946738887e-05,9.22926391011243e-05,0.000192873121894897,0.0145873283970005,0.0163292670874676
INS,repeats,5+,0,0.00655154039699525,4.21215893285348e-05,1.19773999585987e-05,0.004803427511464,2.31734370709798e-05,0.000116817487547591,0.00881366666380209,3.39323548033314e-05,0.00296510973858268,0.00264003383856472,7.48721192012154e-05,0.000134607032171396,0.0125085651316021,0.0471637698365901
INS,repeats,5+,1,0.00998765688193659,0.000171254970754454,0.00138472769783843,0.0048131073836942,0.00994712331923382,0.000752909944823996,0.00550381943682222,0.00106441192091092,0.0292723582353718,0.0134777059422446,0.00203253631960293,0.00138544390037549,0.00457668179569001,0.265053065307667
INS,repeats,5+,2,0.00326422270580888,2.41692682348436e-05,0.000132190560364275,7.20860731125325e-07,1.00182214946427e-06,2.64043669002383e-07,0.00129121721594254,6.28612871240277e-06,0.000557460076058257,2.43428967532006e-06,8.38015795257425e-05,4.0446610126608e-06,0.000446124783257779,0.00688181051398227
INS,repeats,5+,3,0.00376763614019614,9.8720432736642e-05,0.000110379862763135,1.96182371050633e-07,1.80132854646483e-08,2.43919096913936e-09,0,1.33286801144487e-06,2.34703205663718e-05,0,7.14196692474815e-07,0,0.000324628553298429,0.00179133232396083
INS,repeats,5+,4,0.00322737182046083,1.67822689525789e-05,0.000124816871758358,1.08257626627791e-07,6.54480078345249e-09,9.73751644111887e-09,1.77454647070115e-07,8.54581347314833e-07,6.8975842762243e-05,0,9.46592794832109e-07,0,0,0.0018355654025353
INS,repeats,5+,5+,0.031919531087784,0.000107350128009134,7.15929612211679e-05,2.98018120899398e-05,1.08017514835564e-06,5.54589794066087e-07,4.41145086212251e-08,2.67414809590103e-06,2.07885598850759e-05,1.09403563472807e-05,6.88175971765148e-05,6.86884378923869e-06,0.00291714837989966,0.00182790847786052
DEL,MH,2,1,0.0426348198050484,0.000245258450561643,0.00117462868681969,0.0288552405780292,0.00529889620042165,0.00693584354627935,0.0005803079680974,0.00412743224411555,0.00282262899104843,0.00897968989497701,0.186640090732663,0.000289531445781994,0.0032324319366695,0.00136822123995825
DEL,MH,3,1,0.00932809948914876,4.08627919008308e-05,5.71130258488697e-05,0.0132700688822375,0.00944567759383705,0.000367084262737778,0.000921146448401752,0.00249857754416523,0.00181696554949176,0.00134701026455037,0.00691757116756853,0.000110639074428582,0.0102413208710685,0.000927699945566702
DEL,MH,3,2,0.0176592407203285,0.00292553659936912,0.00156973064623581,0.00903155690081862,0.004445045858466,0.000355236693696566,0.00450084055788488,0.00143929515277604,0.00338482869148763,0.000529157768408801,0.0487858234856525,0.00060152438633204,0.00633044842880239,0.0182708775577323
DEL,MH,4,1,0.0105140804913822,0.00016407365389399,6.55675589641408e-05,0.00886391506119225,0.0059187475492946,0.000138310553963352,0.00282475814854177,0.00140218301901017,6.91772260744644e-05,0.00143029492267067,0.0110221820731862,9.92675442079036e-05,0.00357081783303536,0.000821424568726931
DEL,MH,4,2,0.0139226518930539,0.000557301952136626,0.000132093579811336,0.00629662014410664,0.00121397130340962,0.00027225387934477,0.00896329731491576,0.00307677460265318,0.00107338390467489,0.00025535583325768,0.0292420659591751,0.000101575280207413,0.00472077701367167,0.000855902458677693
DEL,MH,4,3,0.0162189864285294,0.000678199241124333,0.000161657184472285,0.0036796648087068,0.000957484716605712,0.000184981457559239,0.00496808200407743,0.00190192612642724,0.00250452318961898,0.000309628740597575,0.0489029812036486,0.000696775485576581,0.000693656621001153,0.000760630734679648
DEL,MH,5+,1,0.0137631728905045,0.000817630264647058,0.000110529213695212,0.00873701100310059,0.282647474141581,0.00124901400057443,0.0718186570055965,0.000217883211216493,0.00747081916780331,0.00963114283406922,0.000426676650223801,0.000130580192941179,0.00310093168697609,0.0016615389661665
DEL,MH,5+,2,0.0216718567578072,0.000974489629125885,0.000267517311686161,0.00769189418036711,0.124255473297908,0.00159825048577316,0.255122790059284,0.000181954083717957,0.00505605839715626,0.00622021866698931,0.000273778586833832,0.000116205055792088,0.00256323615144356,0.00290220493163572
DEL,MH,5+,3,0.0180973246726127,0.000802999547615887,0.000227415666224001,0.00724902633594868,0.0460710834019749,0.000820460916358026,0.218511893086064,0.000164091713093354,0.00165406052466348,0.00191509033975055,0.000782172182077475,0.00014799423652518,0.00229575026476011,0.00261710916686732
DEL,MH,5+,4,0.0158288359982448,0.000834241114338142,0.000165113212263285,0.00235310273040633,0.0165217373212489,0.000594243284507395,0.121541664736508,0.000179627410881102,0.000179178215989257,0.000432418211688564,0.00328035354912386,0.000123759709610435,0.00107122823652814,0.00147285220858763
DEL,MH,5+,5+,0.0141622809243575,0.0026607514213452,0.000731224412448832,0.000903222225672241,0.0131165449096057,0.000395718827508363,0.100015909845326,0.000155385428150365,0.00112459112221465,0.0131570573095232,0.000221705344476524,0.000841046430625705,0.00916581431245488,0.0407419699658564
