Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,2,1,0.00266112,7.868e-05,0.01648863,0.00751073,0.01184814,0.01137042,0.00049067,0.00076007,0.19369715,0.00705282
DEL,repeats,2,2,0.00155784,0.00039007,0.00301603,0.00017832,0.01334432,0.00223258,0.00154615,2.08e-06,0.045479,0.00236229
DEL,repeats,2,3,0.00093091,0.00014409,0.00040117,3.632e-05,0.00612313,3.754e-05,0.00034309,7.82e-06,0.01021861,0.00018695
DEL,repeats,2,4,0.00088496,5e-06,0.00082763,0.00022254,0.00326127,0.00017916,0.00012238,0.00019761,0.00324594,0.00034425
DEL,repeats,2,5+,0,0,0.0112655,0.00015049,0.00144565,0.02461654,3.48e-06,6.351e-05,0.00096602,0
DEL,repeats,3,0,9.39e-06,1.791e-05,0.01357721,0.01308453,0.00143323,0.0138281,0.00104441,0.00136484,0.00490074,0.00147251
DEL,repeats,3,1,0.00359531,0.00347827,0.01369756,0.0026073,2.82e-06,0.00054945,0.00385701,0.00114004,0.10403742,0.00491056
DEL,repeats,3,2,0.00183748,0.0005028,0.0031172,0.00046327,3.65e-06,0.00054587,0.00049386,0.00052752,0.01388219,0.00158142
DEL,repeats,3,3,0.00040263,0.00024234,0.00164772,0.00047549,2.828e-05,0.00020085,0.00010077,0.00024606,0.00367539,0.0003488
DEL,repeats,3,4,0,1e-08,0.00459999,2.177e-05,3.148e-05,0.00464805,1e-08,1.019e-05,0.00045789,6.12e-06
DEL,repeats,3,5+,0,1e-08,0.00626387,2.523e-05,0.00043054,0.00760308,4.653e-05,1.986e-05,0.00033399,3.02e-05
DEL,repeats,4,0,8.2e-07,4.911e-05,0.00826428,0.0068273,0.00018528,0.00984891,0.00247683,0.00051226,0.0058066,0.0002269
DEL,repeats,4,1,0.00161382,0.00039329,0.00391311,0.00101713,0.00102376,0.00026947,0.0024155,0.00236157,0.05568905,0.00060638
DEL,repeats,4,2,0.00044623,0,0.00016661,4e-08,0,4.823e-05,0.00051918,3.5e-05,0.01072505,0.00048247
DEL,repeats,4,3,1.2e-07,0,0.00224126,1.863e-05,0.00010841,0.00372081,0.00010819,5.98e-06,0.00366314,4.009e-05
DEL,repeats,4,4,0,4e-08,0.00290234,0.00014657,0.00034418,0.00466522,4.07e-06,3.66e-06,0.00013329,0
DEL,repeats,4,5+,0.00014671,2.225e-05,0.00153886,1.446e-05,7.601e-05,0.0010998,8.034e-05,4.78e-06,0.00075571,4.331e-05
DEL,repeats,5+,0,0,0,0.00458904,0.28205225,0.00110989,0.0259024,0.02141221,0.00014779,0.00244132,0.00094462
DEL,repeats,5+,1,0.00316251,1.2e-07,0.00062534,6.852e-05,0,0.00056139,0.00729029,0.0001801,0.01231631,0.00036984
DEL,repeats,5+,2,0.00037873,8.324e-05,0.00062028,0.0003013,1.59e-05,0.00028641,0.00040088,6.87e-05,0.00277947,2.266e-05
DEL,repeats,5+,3,0.00011041,5.43e-06,0.0004391,8.58e-06,1.362e-05,0.00010518,0.00017763,8.544e-05,0.00093775,7.139e-05
DEL,repeats,5+,4,6.525e-05,1.18e-06,0.00024262,1.188e-05,2.871e-05,2.62e-05,7.574e-05,5.873e-05,0.00010739,1.735e-05
DEL,repeats,5+,5+,4.027e-05,1.493e-05,0.00048791,7.2e-06,2.37e-06,0.00067519,0,4.68e-05,9.561e-05,3.23e-05
INS,repeats,2,0,0.00019279,0.00054158,0.00440274,0.00188838,0.00223633,0.00959278,0.00191546,0.00095677,0.00093573,0.02565058
INS,repeats,2,1,0.00024125,7.54e-06,0.01695682,0.001315,0.00321657,0.01354509,8.244e-05,0.001085,0.00025575,5.52e-06
INS,repeats,2,2,0.00092899,0.00017765,0.00767481,0.00033884,0.00141904,0.00475862,0.00042643,0.00033468,1.845e-05,0.00112412
INS,repeats,2,3,0.00040326,0.00040442,0.0017604,0.00046471,0.000873,0.0011793,0.00036549,0.00036103,0.00028995,0.00098286
INS,repeats,2,4,0.0018856,0.00233129,0.00447809,0.00111561,0.00025946,2.211e-05,4.883e-05,7.647e-05,0.00058632,0.00364613
INS,repeats,2,5+,0.01315443,0.01373811,0.04386693,0.01092567,5e-07,0.00038047,2.917e-05,0.00012854,0.00528845,0.00024336
INS,repeats,3,0,1.637e-05,4.253e-05,0.003719,0.0003556,0.000177,0.00255939,0.00096138,0.00052411,0.00011635,0.0077225
INS,repeats,3,1,0.00094192,0.00029321,0.00667888,0.00074823,0.0003941,0.00588225,5.13e-05,0.00053957,0.00054579,0.00284513
INS,repeats,3,2,0.00015665,3.379e-05,0.00148275,3.075e-05,0.00012527,0.00092103,0.00080268,4.8e-07,0.00109224,0.00028033
INS,repeats,3,3,1.508e-05,0.00014726,9.572e-05,6.232e-05,1.79e-06,4.787e-05,0.00030067,2.303e-05,2.09e-05,0.00027013
INS,repeats,3,4,0.00010786,9.606e-05,0.00026118,0.00011305,2.027e-05,2.42e-06,0.00015811,4.26e-05,0.00013618,0.00085381
INS,repeats,3,5+,0.00194695,0.00097567,0.00340743,0.00062254,2.15e-06,9e-08,3.4e-07,1.751e-05,0.00018807,0.0019781
INS,repeats,4,0,1.969e-05,7e-08,0.00168708,0.00062487,8.074e-05,0.00275664,0.00163639,7.79e-06,0.00048106,0.0051944
INS,repeats,4,1,0.00099313,0.00056819,0.00509076,0.0012179,2.662e-05,0.00473924,0.00064708,0.00106316,0.00179967,0.00194602
INS,repeats,4,2,3.86e-06,4.541e-05,0.00027607,0.00013749,0.00012425,0.00026723,0.00041516,2.685e-05,3.791e-05,6.16e-05
INS,repeats,4,3,0.00025734,5.339e-05,5.183e-05,3.417e-05,1.57e-06,5.7e-07,0.00038218,6.6e-06,7.1e-05,0.0008053
INS,repeats,4,4,0.00013727,0.00037571,0.00036238,0.00016049,5.8e-07,2.332e-05,5.62e-06,0.00015101,0.00030819,0.00142678
INS,repeats,4,5+,0.00200468,0.00076267,0.0038048,0.00144407,7.06e-06,0.00075724,5.131e-05,1.1e-05,0.00018729,0.00017494
INS,repeats,5+,0,0,2e-08,0.00302841,2.087e-05,0.00012694,0.00477474,0.00854768,1.627e-05,7.135e-05,0.00271984
INS,repeats,5+,1,3.205e-05,0.00172816,0.00142679,0.01054023,0.00023342,0.01114962,0.00593865,0.00139709,0.00245601,0.02456239
INS,repeats,5+,2,8.12e-06,0.00023176,0.00041159,6.404e-05,3.9e-06,0.00028971,0.00127816,1.663e-05,8.334e-05,0.00050197
INS,repeats,5+,3,7.912e-05,0.00021216,0.00053637,0.00014251,6.632e-05,7.514e-05,5.914e-05,0.00013383,2.259e-05,9.658e-05
INS,repeats,5+,4,6.38e-06,0.00019884,0.0002999,6.344e-05,1.303e-05,8.236e-05,1.717e-05,0.00012049,2.448e-05,2.053e-05
INS,repeats,5+,5+,6.215e-05,0.00017666,0.00074592,0.00039583,6.864e-05,0.00045889,9.34e-06,4.66e-06,5.208e-05,0
DEL,MH,2,1,1.555e-05,4.807e-05,0.01597106,0.00027799,0.01006221,0.01779039,4.814e-05,5.073e-05,0.20511665,0.00316838
DEL,MH,3,1,2.28e-06,3.25e-06,0.01008269,0.01070703,0.00115068,0.01177244,0.00110633,0.00131306,0.00603348,0.00125672
DEL,MH,3,2,0.00214315,0.00123955,0.01291785,0.00377757,0.00058686,0.00436484,0.00387241,0.00029206,0.04238081,0.00355889
DEL,MH,4,1,3.836e-05,3.836e-05,0.00740863,0.00509874,0.00026015,0.00651899,0.002604,0.00186232,0.01234889,8.607e-05
DEL,MH,4,2,0.0004762,3.147e-05,0.00463578,0.00079193,0.00030339,0.00287651,0.00932622,0.00151986,0.03041637,0.0007979
DEL,MH,4,3,0.00046872,0,0.00228904,0.00010537,6.13e-06,0.00069343,0.00476671,0.00133772,0.04753188,0.0017422
DEL,MH,5+,1,0.00054001,0,0.00096777,0.31795978,0.00020853,0.00894425,0.07654982,8.047e-05,0.00021539,0.00178012
DEL,MH,5+,2,1e-08,2e-08,0.00108384,0.10721271,0.00118318,0.00393678,0.26654414,1.176e-05,4.53e-06,0.00144433
DEL,MH,5+,3,0,2e-08,0.00281271,0.01949263,0.00057869,0.00150918,0.23694429,2.056e-05,0.00026042,4.001e-05
DEL,MH,5+,4,0.00038575,1.5e-06,0.00050045,0.00012106,0.00097211,7.73e-05,0.13407231,0,0.00312991,1.793e-05
DEL,MH,5+,5+,0.00227709,0.00032117,0.00181634,0.00125315,0,0.00301758,0.10866267,0,0.00069509,0.00069601
