num.sigs,25
likelihood,4606.409
evidence,-60642
relevance,0.00775193798449612,0.00775193798449612,0.00775193798449612,1.06755837399694,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,1.31919671661396,0.53620382043101,0.00775193798449612,3.32239115032251,0.483113554827734,1.7307542025956,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.938433372443527,1.182260830175,4.76855338280095,4.897858024149,3.91099385027143,1.8122664112129,0.00775193798449612,0.00775193798449612,2.6421214839654,0.00775193798449612,3.00521979937228,0.00775193798449612,3.16188169551201,4.45545667966649,0.00775193798449612,0.00775193798449612,0.00775193798449612,3.54140305922004,0.00775193798449612,0.00775193798449612,3.72606729007257,9.49729760014472,6.10185132526957,0.00775193798449612,7.47221488260563,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.656239725703938,0.00775193798449612,0.00775193798449612,0.00775193798449612,25.8512102759158,9.95152816063315,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.924614826648633,0.00775193798449612,0.00775193798449612
error,2439040
