Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16
DEL,C,1,0,0.0140936831920617,0.0368469340587916,0.00373750175225791,0.0193804045281903,0.00858474499554912,0.00903660231524552,0.0188990617621924,0.00240049911974816,0.0208464849845719,0.0268010352786726,0.166978747007985,0.0106727597828183,0.0101069726239813,0.0345609183201269,0.0163033941712034,0.18497402761941
DEL,C,1,1,0.0360071733494437,0.0235059169967276,0.00334797124294448,0.00925407538165203,0.00811463030627892,0.00240319980618294,0.0211091972666839,0.00047616502101785,0.000650971062752355,0.000389968641972666,0.139214590588043,0.0161840225680654,0.01940014769525,0.0145839684360354,0.00577948659856557,0.00741163055872292
DEL,C,1,2,0.0211635732376229,0.00252096086649767,0.000161236335964343,0.0285923437153002,0.00201557820690735,0.000923638324046688,0.0250159894693592,1.12093147404746e-05,5.365302928428e-05,5.61875916392864e-05,0.0741320627060236,0.00553087582007002,0.0211707441144316,0.0372787923581519,0.00895576093982182,0.243380210312936
DEL,C,1,3,0.0134265546705949,0.0060428658644586,0.0139772106342745,0.0178441603206219,0.00384832372050718,0.0046125318646352,0.0122494593173459,0.002792106918702,0.00724629822636784,0.0104196767162188,0.0924921908632154,0.00494248477538172,0.0065936159192119,0.00809331020280154,0.0105150228891658,0.0872291904218928
DEL,C,1,4,0.00133109660081163,0.00193132238286543,0.00692274902803327,0.00440521825685326,0.00319968352566783,0.0075929422678742,0.00332018760801625,0.00238735318426877,0.0293753189215969,0.0214910849021266,0.0519281070856412,0.00654748479172591,0.00122042342579842,0.00418345348197112,0.00273648250939,0.0445331306220702
DEL,C,1,5+,0.00169380716111578,0.000824654916820209,0.0182733751205124,0.00338401995183349,0.00154835973008191,0.0031991134964306,0.00229008285128752,0.00857820384916069,0.122004705484824,0.0852553057140105,0.0232421032268444,0.00789097767709753,0.000757033672442937,0.00491925879950786,0.00121053812306619,0.0288863549980996
DEL,T,1,0,0.0766116985426044,0.0383303663897947,0.0107577478407891,0.0178805977675415,0.0240198493033829,0.0443297400643202,0.0742339950091238,0.00622323455473139,0.0530428687703981,0.0460254413847477,0.0213651797298184,0.010957148787751,0.0171282279681096,0.0473684268241063,0.0258433230493122,0.0160268592423667
DEL,T,1,1,0.0745666457283422,0.00776353034422117,0.000122329058300839,0.0248944609209245,0.00764180505920787,0.000971281639828866,0.087252230781429,9.40094703062688e-06,5.85046329961564e-05,6.97885562821295e-05,0.0307045602332057,0.00626636462593039,0.141641982565847,0.202173202650215,0.00716105487846864,0.00595464335487141
DEL,T,1,2,0.224073913345328,0.00784922619145318,0.0106442301365474,0.0239898279081832,0.0160936213297284,0.115351225425785,0.0869678344076244,0.00301283038172667,0.0553804855941616,0.0288933541673356,0.010495637756726,0.0121600815902249,0.233029646573891,0.0387789140785546,0.130231690333242,0.0101355631572279
DEL,T,1,3,0.0440800529549636,0.00839329550855882,0.0114169973308463,0.0133968922138875,0.0119415666118094,0.528866316319348,0.0865645221224788,0.00802701080613852,0.198344404502745,0.112914762531617,0.0124224041827265,0.0319398272091632,0.121657276065128,0.245809967036799,0.222043788162492,0.0072215887495249
