Type,Subtype,Indel_size,Repeat_MH_size,ID83A (ID2 0.998),ID83B (ID1 0.999),ID83C (False Positive) (ID5 0.861),ID83D (False Positive) (ID5 0.302),ID83E (ID8 0.981),ID83F (ID3 0.972),ID83G (False Positive) (ID5 0.603),ID83H (ID6 0.995),ID83I (False Positive) (ID1 0.287),ID83J (ID9 0.97),ID83K (False Positive) (ID1 0.713),ID83L (ID13 0.985),ID83M (ID4 0.99),ID83N (ID14 0.965),ID83O (ID11 0.959)
INS,T,1,1,0,1.64231922006319e-08,0.0120172494744475,0,0.000756722281612421,0.051671728156507,0.00138379216950852,3.21280524804024e-05,5.05372730549425e-05,0.00774686024989933,0.00231704806908965,0.000276551956810809,0.000429734554468162,0.00168293122015939,0.193025768407388
INS,T,1,2,0.000305721133299812,0,0.0366839983128011,0.000918989564867287,3.48803092492744e-06,0.05155616723001,0.00469795408367645,0,0.00260514313860426,6.34174444712699e-06,0.000810302675672574,0.00188929690462577,0,0.000819033802536069,0.119777153851464
INS,T,1,3,0.000583607649914488,0.000636802544624965,0.0258715533860959,8.38772168188982e-06,1.14692375562875e-05,0.0285962631739676,0.00265824697261205,1.88779228301428e-05,0.0106434903324314,1.99285277631147e-05,0.0359065923650676,0.0116388751892373,0.000117232176841071,7.19581582013748e-05,0.0750246530395816
INS,T,1,4,0.00093898801411438,0.00531982208633679,0.012016678591026,0.000389390925573325,4.86962089783172e-07,0.00502079985591833,0.0247526937111653,0.000246728920792903,0.0897527056592576,0.00113743449793349,0.080645241731479,0.0101207073472517,0.000483873210529993,0.00497917584221568,0.0613375424489186
INS,T,1,5+,0.00112269855918902,0.983169658184052,0.0016478122207183,0.00502234838146176,0.00189681900328037,0.00233832034110057,0.00664647004209963,0.0027339221655113,0.0933788540294472,0.00205001258501899,0.268119651080082,0.00041849034634471,0.000897245900752253,0.124492898413502,0.00822211614917798
DEL,repeats,2,0,3.67550665801806e-06,6.18956392684955e-05,0.0291543253255077,9.34879383460042e-05,0.0070151460217312,0.00858836944215,0.00310807493139573,4.30032802842854e-05,0.000497278699419446,0.0148225167486817,0.00222578972215918,0.0282438462600112,0.0957465793937445,0.000260774714740402,0.0135910855064139
DEL,repeats,2,1,0.00152284082129964,1.41612040374639e-05,0.020753895510019,0.0045923349115632,0.00761954062618315,0.0119295533187687,0.0253182673105039,6.80209015149558e-05,0.00421093538774013,9.53335401144712e-05,0.00276268709217915,0.0038182087745156,0.206470647603273,0.00581904678139836,0.00741774656162492
DEL,repeats,2,2,0.000965593507107769,0.000216171547631357,0.00208063399593811,0.0041450409954997,0,0.0143487546034157,0.00741892502549176,0.00147865937993629,0.00239491184457751,0,0.00442566414407338,0.00240159658773337,0.0475481493957341,0.00213845950565883,0.00270960560742883
DEL,repeats,2,3,0.000822717955830751,7.79856709589133e-05,0,2.57933340082195e-05,0,0.00712095415219665,0.00170737933396595,0.000354115708905738,0.00108151687358428,9.20361799217062e-08,0.00175374487965167,0,0.0112756564188749,7.12669624772389e-05,0.000751018405426294
DEL,repeats,2,4,0.000835785507100732,2.47285399382236e-06,0.00083753261842503,0.000273032139930109,0.000174169232971977,0.00334749996196479,0.00164569806194599,9.03361139626215e-05,0.000810164648719365,9.68982133891227e-05,0.0012746065967735,1.20754519412003e-05,0.0033552986336872,0.000232625715503079,0.00043157646932741
DEL,repeats,2,5+,0,4.01977240382934e-11,0.032438074376119,0,1.55860208655767e-06,8.54759200512145e-06,0.00326450795827301,3.24646616700619e-09,8.99070080606634e-10,2.03460253089816e-10,3.68256465840489e-06,0.00079046450749594,0.00102502664160511,0,0.0121305175629117
DEL,repeats,3,0,6.50413511949048e-06,9.49924148603287e-06,0.0239138873945922,5.2453284041756e-05,0.0144038089504465,0.00103745591412007,0.00392043159230084,0.000506169465203499,0.000653215760430612,0.00140453174869125,0.000737970067420974,0.00503811769769527,0.00498275878140703,0.00152865312993526,0.00831196848233061
DEL,repeats,3,1,0.00219248706294585,0.00053387251333555,0.000915282578081027,0.00999456419546861,2.21650460653278e-05,4.40338044427335e-06,0.00505824955770194,0.00383365300658625,0.052171237571165,8.270786713652e-05,0.0167463709524217,3.15209399017835e-05,0.108660269007087,0.00460846314905211,0.00353514293758056
DEL,repeats,3,2,0.00133924009365728,0.000224163493421685,2.91606050429319e-05,0.00639375292113982,4.94869118527319e-05,0,0.00336553407972133,0.000371277087670023,0.00822901378174265,2.77295773981638e-05,0.000508517986745574,0.000396393446317234,0.014043932184577,0.00151798340608366,0.000500884435605266
DEL,repeats,3,3,0.000230354659200884,4.391177650934e-05,0.000341963972732629,0.00125668842795219,0.000243028083893933,1.48263754545044e-05,0.00134810453833068,0.000100496100862983,0.00409407687651031,7.8802201359793e-05,0.00156145837954632,3.25453543064214e-05,0.00383020030567423,0.00037858859726839,0.000323469184986607
DEL,repeats,3,4,2.33585184528096e-11,1.16444854758591e-09,0.00799005698590875,0,1.09029398842608e-09,1.41929209718228e-09,0.000793500953516597,4.46437473655692e-10,1.14246171190047e-09,0,2.24569250528717e-09,0.000758691124944143,0.000504903938009633,3.70625306536088e-06,0.00297314137827051
DEL,repeats,3,5+,6.65644428465839e-12,1.38934903137766e-09,0.0125516454798962,4.7011630577113e-11,2.73491531643799e-10,1.55984819425894e-05,0.00125187820497452,2.10201352884359e-05,2.69401034813654e-10,0,5.14084500106483e-08,0.000298891542316407,0.000395464607227609,2.06209678258604e-05,0.00395637506980734
DEL,repeats,4,0,2.50686457547999e-08,3.59346662198216e-05,0.0146218867831868,1.14394413376262e-05,0.0079648908553645,3.14532465944265e-05,0.00214285406440467,0.00227041163132526,0.000170789721796681,0.000532030058616643,0.000513169000402749,0.0052757131610997,0.00640078836120665,0.000138489643795765,0.00594390671118167
DEL,repeats,4,1,0.000803055383667015,0.000108073885193454,7.15113601836492e-05,0.00860736110141828,0.000275796287794621,0.000823159083593055,0.0045547647322997,0.00230300540453754,0.00825846938143821,0.00189600472607923,0.0031572061035415,5.90981167442806e-05,0.0589820017665625,4.64572079226855e-05,0.00306170137800358
DEL,repeats,4,2,0.000475656960740274,1.56063750811342e-11,0,5.26431738976285e-05,0,0,0.000355070922951057,0.000531220721459249,1.54788269769313e-05,7.99879641783186e-06,9.5748227124659e-10,4.14123746759287e-05,0.012016131002456,0.00038657455919747,0.00031007878093618
DEL,repeats,4,3,2.01383147935275e-10,1.97166111215452e-10,0.00526643156164127,0,9.83487527328464e-08,1.44287101988549e-09,0.000508796214737792,9.71349972958491e-05,0,3.06053734466794e-09,3.39457798927967e-06,0.000322986681112243,0.00387213160749525,7.2123778060984e-11,0.00195863127888239
DEL,repeats,4,4,0,1.28836273151703e-08,0.00700887921376165,1.13565175041686e-10,3.29123058680153e-05,1.4092242286039e-05,0.000706568169699722,1.13288660984525e-05,6.99631333692885e-06,2.80259692864963e-47,8.27686049101514e-06,0.000247196788473083,0.000197615175326296,3.40593082626128e-10,0.00151650579751416
DEL,repeats,4,5+,6.13142712512449e-05,6.25994054249889e-06,0.00196286792401224,0.000969247769589873,0,1.67267435676877e-05,0.000946321124720271,7.39615544156714e-05,0.00028563103903025,0,0.000146669245474129,0.000236578994372394,0.000701367520086933,2.73440461569408e-05,0.000404417729143916
DEL,repeats,5+,0,9.7540264221152e-09,9.80029501995716e-10,0.0165948762559328,9.51367942647607e-09,0.299632875643388,0.000579701555254459,0.0218038048803227,0.00762916843397625,0.0204497486352921,0.000236364879381326,0.0131524873505723,0.00550584922021833,0.00247496043664177,0.000258227713683405,0.0285811093990598
DEL,repeats,5+,1,0.00334714379976504,6.84834877695551e-11,0,3.11997201696424e-25,0,0,0.00184085135326313,0.00774799314793199,0.00118699275775107,4.85464390749257e-05,3.06137320242783e-05,0.00154868264624383,0.0128801457211375,0.000206333555233869,0.000612964648753405
DEL,repeats,5+,2,0.000335632202859415,4.09603171087269e-05,0.000126934381887622,0.000384939156831163,0.000249532337427354,5.95164803598891e-06,0.000908405918271455,0.000442148288639146,0.00116804036489139,2.11079325470109e-05,0.000479567762690355,0.000349459477001801,0.00280109093524516,0,0.00106647826985864
DEL,repeats,5+,3,4.7308558690391e-05,7.40125153477766e-07,0.000156576356286569,0.000739954022125285,0,5.74184574361425e-06,0.000537800049153418,0.000173304033392014,0.000339560186956698,3.00419042469129e-05,0.000124959629034977,2.54453909993346e-05,0.000964515869563911,7.75700590020279e-05,0.000232990450303987
DEL,repeats,5+,4,2.14256020167891e-05,2.50860508765882e-08,1.09574545537683e-05,0.000691915366147724,4.75397385901744e-10,1.66208812153475e-05,0.000241773952466247,6.79088306153219e-05,0.000114023172825548,5.41212312792361e-06,8.62205990082103e-05,1.66293554775621e-05,8.37682359346026e-05,8.77319796066506e-06,0.000121491357547256
DEL,repeats,5+,5+,3.4054210159411e-05,4.63157534794746e-06,0.00105409074691124,0.000115576821408557,9.72854869996098e-10,1.68111491802847e-07,8.92525821382151e-05,0,4.06172596686183e-05,1.62969539518532e-05,0.000121233658088958,0.000166107865492284,0.000125562849809455,2.35572533654249e-05,0.000152355960782301
INS,repeats,2,0,7.0812134135851e-05,0.000282455416328276,0.00717874824302271,0.000919845415495885,0.0016393985634204,0.0021671062882524,0.00312945675919767,0.00200879017918709,0.00128743641025183,0.000427917278682942,0.00412464358969286,0.0127224873006344,0.000737125144842139,0.0282817913219333,0.00387023867064284
INS,repeats,2,1,0.000106158488756666,1.23425397373838e-06,0.0293156061880291,0.000906412395452755,0.00118937367379665,0.00265305004199035,0.00666204488454014,6.7368472222944e-05,3.00228119437886e-05,0.00050403978253606,0.000501520795123031,0.00265860410378082,0.000198308406143042,8.82023122130704e-06,0.00529483915452147
INS,repeats,2,2,0.000529530584218152,9.18961447923214e-05,0.0104037649650127,0.00167393384192126,0.000253772624055273,0.00101442880512296,0.00883489152973382,0.000248570780786577,0.00143384306067341,8.19257405237295e-05,0.00190893270500414,0.000276845332977858,9.01236862773658e-07,0.00122735048120376,0.00252327888761783
INS,repeats,2,3,0.000198100444322336,0.000149314658569892,0.00174007490582881,0.0009498922884211,0.000272001966235831,0.000871909800334834,0.00144399716182163,0.000301394493526459,0.00478082019501017,0.000269977440420917,0.00192156526074932,0.000730329019861529,0.000215217052791559,0.0010412137082011,0.000658856023510452
INS,repeats,2,4,0.00141181428043637,0.000712994657663044,9.9886356110801e-08,3.6631442635553e-05,2.46422320196871e-05,0.000179388740162167,0.00116218509262403,4.36061214941219e-05,0.0254835240892135,5.09582493090477e-05,0.00891801063087769,2.87017892696895e-05,6.59590242366903e-05,0.00420192491495982,5.45140296890168e-05
INS,repeats,2,5+,0.00597927753079613,0.000253529077017145,6.68348995289227e-06,1.1422220355153e-07,2.74449479509703e-05,0,0.00569925493066337,7.74263938347453e-06,0.317290687374771,1.92462340531385e-08,0.0177427409365871,0.000146469196480583,7.85873534692172e-08,0.000308530410777604,1.47026723958099e-05
INS,repeats,3,0,4.08638578528464e-06,1.0699261736371e-05,0.00627765166864265,0.000597274357769493,0.000345975479731351,0.000119925828612395,0.000812335031801225,0.00107132324890699,4.71342816309071e-05,0.00024704649577302,0.000385622366023606,0.000391567084570854,9.0871438578688e-05,0.00861579815857112,0.0016958117581089
INS,repeats,3,1,0.000570037409488577,8.78922408777621e-05,0.00759646024089307,0.00325949565129125,0.000227745112365483,0.000197114343072826,0.00453672440854562,2.2165771434117e-05,0.00532610859965644,0.000134070243002498,0.00155271169616759,0.00485632862662897,0.000338855373647675,0.00322535684914328,0.00437901472035786
INS,repeats,3,2,0.000102929233421492,1.86859317221673e-05,0.0021421061323781,0.000939793596010189,3.51693961420096e-07,7.80676489881956e-05,0.00053789196774739,0.000804855223104823,0.000323751242289176,0,0.000211038290035503,0.000269775967453825,0.00103577101377596,0.000285715338977752,0.000277364637985826
INS,repeats,3,3,7.64442972453899e-06,8.85505297341638e-05,2.94718641242753e-07,0,2.72936609736356e-05,6.2456452724291e-07,4.0225853517768e-05,0.000318511398800183,0.00041346461961624,2.1448584350745e-05,0.000542323226065473,9.60761947597888e-05,1.54825558903227e-06,0.000300762588312864,2.60540633098572e-05
INS,repeats,3,4,6.92439185528471e-05,3.36456708240714e-05,1.5308949584778e-05,0.000131408956572159,9.73396661743209e-05,9.99405609491077e-06,0.000329053875466343,0.000149896266193537,0.000881078586396402,1.82928501305923e-05,0.000586880190158468,0,0.000111053543344894,0.000968542830087245,1.64002210931358e-05
INS,repeats,3,5+,0.00176834095036611,0.000328832473604232,6.78669076492611e-11,3.27651135806484e-05,1.3752267766165e-05,6.16127793799883e-33,0.000910553475065287,7.10171440099217e-08,0.0161669106711634,4.32304416329247e-10,0.00158285303376033,0,0,0.00227004530373961,0.000222448136018443
INS,repeats,4,0,2.12072672364738e-05,0,0.00339755648950813,1.1704907592691e-06,0.000556244811050419,4.50970610700097e-06,0.00048862328793795,0.00179855263326317,5.89165114797652e-05,2.76156224580644e-06,5.55581650414545e-05,0.00157990556632285,0.000501029839688272,0.00569345689378679,0.00131681132325866
INS,repeats,4,1,0.000526495292570388,6.24334027307416e-05,0.00394266793504357,0.00462643684224249,0.000560733595903002,0,0.00361932602681918,0.000603052169099101,0.00758015007449714,0.000403815052733145,0.00432687436601634,0.00555874277837575,0.00144503803290718,0.00197057701705489,0.00258087171195433
INS,repeats,4,2,1.62225980460888e-06,2.06109638488527e-05,0.00045202156958112,4.03007317352433e-06,0.000140194804567955,9.89119251016746e-05,0.000126647165320125,0.000469641739618965,0.000202256316002361,2.48198269692324e-05,0.000208115524079346,9.83810717724546e-05,3.33394528501792e-05,6.27027853910978e-05,0.00027085697568964
INS,repeats,4,3,0.000253775893725106,2.52600487348514e-05,5.57966741325799e-07,0,0,2.32637066801544e-07,6.23839236868662e-05,0.000410299975983719,0.00039921846009691,9.37756072794116e-11,0.000372208424466862,0,7.68505745509174e-05,0.0008556487961323,3.264771852173e-05
INS,repeats,4,4,9.4495903168621e-05,0.000200069896106925,4.22293324739087e-06,0.000133422349017283,0.00010267521835047,0,7.05502934632497e-05,3.93983353660587e-06,0.00205823072879866,0.000158796181871149,0.00116138422578832,2.82100037997201e-05,0.000254400117592013,0.00157303581130691,3.54707585393044e-05
INS,repeats,4,5+,0.00161019846622366,0.000204237028552132,0.000550210422013192,0.00352297944869621,0.000866308362019481,3.98199154005852e-07,0.00188969726812077,6.13581874383762e-06,0.0130170573888082,0,0.00276594827241419,0.000761021157941286,4.35657588189997e-05,0.000142246901450562,0.000255475108315295
INS,repeats,5+,0,0,1.41931050334776e-08,0.00579508254274515,0,0,8.36884461023146e-06,0.000582595879716509,0.00940760158933699,3.42120269891666e-10,0,2.85677558386729e-07,0.00284958954202011,3.83220470686516e-05,0.0029806540068239,0.00360828488570405
INS,repeats,5+,1,5.87315138091071e-06,0.00122738136735279,0.00310583895014133,3.53924087654232e-05,0.0113400619073781,0.000251170160874636,0.00196953028070986,0.0057458731351608,0.00322163175183498,0.00104042613558025,0.00568599896923843,0.0180421509593725,0.00214557312487159,0.0271147073805332,0.00219773071727154
INS,repeats,5+,2,3.5670211696015e-06,0.000127084968053168,0.00036391646382981,0.000108551283406094,3.36555285684881e-06,7.04965641491657e-06,0.000138209990468567,0.00141932203929173,0.000604278860039855,1.81596060429001e-06,0.000850429127909093,0.000245590992099096,3.15127299286078e-05,0.00054004456527764,0.000246884781999379
INS,repeats,5+,3,2.68633474383821e-05,8.01183041263798e-05,0.000217767290905613,0.000264858327057752,4.39952551928968e-05,2.96580851785709e-05,0.00023015521087006,5.25136920850855e-05,0.00123144027218586,7.40650568450985e-05,0.00161860010209897,9.82797023367815e-39,6.28370842035153e-06,9.00327501017273e-05,0.000222969440894047
INS,repeats,5+,4,1.78812725646349e-06,0.000122271822782629,0.000227198964439221,5.96395272250083e-06,8.33186049990796e-06,1.10794797421931e-05,8.23977537265019e-05,2.72249227638133e-05,0.00108814799333302,8.92626386247e-05,0.00028542982606325,1.99833390070125e-06,0,1.97161230062193e-05,0.000228101568613113
INS,repeats,5+,5+,2.16571623400341e-05,8.21237305611324e-05,0.000755628961196635,3.92791747071897e-05,0.000424768976881751,2.71009727748606e-05,0.00039165902719148,7.90996455179993e-08,0.00103191752435628,1.40129846432482e-47,0.0011235025834165,0.000140851726355337,0,0,0.000633855667219905
DEL,MH,2,1,6.68198563147371e-11,6.14816021480286e-07,0.0275206887500826,0,0,0.0100086103286594,0.00310995060319641,0,3.52410777537671e-08,0,0.000172402663874305,0.0113968558656052,0.218405031561852,0.00136074616355245,0.014930975320749
DEL,MH,3,1,2.07343243232572e-07,1.50743514892859e-12,0.0200422014854848,0,0.0120533516816795,0.000590807320295426,0.00215422037057579,0.000785800200792437,0.000413119314883019,0.00165940678678453,0.000604879082666801,0.00264275825036748,0.00629027040908113,0.00127719273092225,0.00537450178053779
DEL,MH,3,2,0.00126993444639083,0.000157031811325207,0.00861307836399647,0.00915831124770015,0.00288989430526271,0.000269407648715477,0.00987027459975479,0.00365562342922203,0.0178842056213986,3.55778826682143e-05,0.00886095876683307,0.000362254046959433,0.0431527099199593,0.00349912327132188,0.00865465395880165
DEL,MH,4,1,1.27699849326746e-05,4.04800197246813e-06,0.0131446968251839,0.000102193908302251,0.00612793489359319,6.8969230433439e-05,0.00226594089012947,0.00250487092416734,0.000598606557853364,0.00176328161425772,0.000784815515253285,0.0012997086976975,0.0128385009523481,0,0.00303896892056618
DEL,MH,4,2,0.00029064538946844,1.44852424492304e-05,0.00639410805998492,0.000493309812882455,0.000655700410122364,0.000111162617963942,0.00556483959957321,0.0100724190566689,0.000518060308120858,0.00136827580139652,0.000774677448916918,0.000240670210155258,0.0322424854896963,0.000557232509895584,0.00333409174476401
DEL,MH,4,3,0.00011189585089994,5.46669864931459e-11,0.0017299190472113,0.00603945013135672,3.74803980594263e-05,1.03783502709121e-06,0.00125037202091656,0.00502595797064714,0.000414171408550604,0.000647706031599055,0.000110923895117594,0.000105386220612095,0.0505624444782734,0.00137196835654322,0.00253837813696009
DEL,MH,5+,1,0.000404061016037924,2.83062654204969e-09,2.74775346042588e-06,0.000107532818000325,0.418387135565281,7.10578605920242e-05,0.00324049550001697,0.0602172970212996,0.000623673955239153,0.00013994081163542,0.000175492405951749,9.98565452593812e-05,0.000126526070379768,0.00134459356156562,0.00366072372726335
DEL,MH,5+,2,7.82733407617467e-09,1.35680154218568e-08,0.00191168956945767,7.2762381578273e-09,0.121475660409511,0.00105115878506943,0.0133775843102763,0.276311254011216,0.0132084920344517,4.91975699958941e-05,0.0117527150922235,0.00377649158219164,3.74610132497288e-06,0.00139841293522423,0.00666772097295298
DEL,MH,5+,3,0,3.90795757282403e-09,0.00464052792179276,3.75701855848121e-09,0.022902948887081,0.000424090396621319,0.00781522865431478,0.254299612372233,0.000267701404809892,3.75898529218689e-05,0.00026147541413835,2.46430001651776e-05,0.000354354297773973,1.68769962435178e-05,0.0113524722729518
DEL,MH,5+,4,0.0002128677052104,0,0.000236108330849607,0.00067247559726301,0.000262583870679888,0.000981574205361539,0.00277529924945187,0.148492189198732,0.000184791023293085,2.49564909609035e-06,0.000389883356635575,0,0.00353647705982439,4.56427078461275e-07,0.00311853421770138
DEL,MH,5+,5+,0.00212073084767908,5.85803096807927e-05,0,5.10344250415082e-09,0.000343861277570427,0,0.00150337852562589,0.119007517397404,0.00924583194034863,1.37978574343833e-09,0.000285331767595867,0.0085065993800589,0.00025224914936377,0.000760659017251287,0.00521135812447028
