"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998772628096982
"hdp.2","SBS17b",0.999251886606835
"hdp.3","SBS13",0.998723417688769
"hdp.4","SBS2",0.999469642292842
"hdp.5","SBS12",0.993469855237555
"hdp.6","SBS35",0.996899522049859
"hdp.7","SBS7a",0.966711565033086
"hdp.8","SBS18",0.997746696818516
"hdp.9","SBS22",0.988842705342484
"hdp.10","SBS5",0.999167076651019
"hdp.11","SBS4",0.9991834870715
"hdp.12","SBS28",0.984091932287813
"hdp.13","SBS44",0.99431429262885
"hdp.14","SBS41",0.993724664602769
"hdp.15","SBS40",0.999238601221824
"hdp.16","SBS3",0.997610032252232
"hdp.17","SBS7c",0.999295530305469
"hdp.18","SBS17a",0.998464953810224
"hdp.19","SBS7d",0.974487822334248
"hdp.20","SBS16",0.989869479466376
"hdp.21","SBS7b",0.995237084269558
"hdp.22","SBS29",0.952646669408698
