Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11
INS,C,1,3,0.0035087655587533,0.00685972860842899,0.000180702354210919,0.00117545061043549,0.00531613987834152,0.000553129867307791,0.00098866181935575,0.00554395520889474,0.00120903228764903,0.000569775497171431,0.000339328130302002
INS,C,1,4,0.00177010203247867,0.00562960245646196,0.00105118391732712,0.00387090221866396,0.0259704076843536,0.000278397456861474,0.00273728539688544,0.00497967175732333,0.00165081559349673,0.00161568022168216,0.0023375937865249
INS,C,1,5+,0.00171298355833568,0.00740724413417618,0.00355860468770853,0.0185783261547672,0.0450137240120804,0.00570218810176145,0.0231406244312356,0.0133352783666115,0.000635273209421504,0.00230956523308895,0.00143271877238623
INS,T,1,0,0.00381889656549883,0.0219455055788096,0.00913489442176635,0.0056078341002877,0.00512584623496907,0.00472893237038577,0.00263773795925129,0.0259533765757364,0.00314449054276155,0.00882080165720049,0.00475059382422803
INS,T,1,1,0.00130651376277676,0.0482832599409703,0.0018887332849914,0.0114112920468773,4.18559714447344e-05,0.0113123915059947,3.36254355915294e-05,0.0275220174308348,0.00735820852954943,0.0125937308899555,0.0056554688383667
INS,T,1,2,0.00317336961385369,0.0348516100078459,0.00153552895460372,0.0215958332640422,0.00479833404603553,0.023340330207934,0.000709447909709028,0.0844661219352756,0.0341336321801671,0.00449050787869762,0.00335557817743091
INS,T,1,3,0.00434930463056513,0.0229685591434574,0.000836307876169065,0.00680243877233453,0.00456747894579911,0.018759301051215,0.00407278206189489,0.0240432358924559,0.0196146195602634,0.00371877235381592,0.0043358594427478
INS,T,1,4,0.00691403306490417,0.00996835321043666,0.00170058198180921,0.00598215494774653,0.014649590005657,0.0142290912156221,0.0135255833550494,0.007437921190751,0.0091879743228832,0.00379549459897959,0.00441126569392603
INS,T,1,5+,0.00471598344549946,0.0144404435164243,0.0366923464826341,0.00524932648974055,0.0108950662165783,0.160222643071062,0.429145959016599,0.0686082005125854,0.00342410023000693,0.0038214447701379,0.00305395317271802
DEL,repeats,2,0,0.00230984826770459,0.00687265396229289,0.00159946576660711,0.0134511253679362,0.00144942482559652,0.0220195457456486,0.000720196610731032,0.0115350035797971,0.00865391982024453,0.0204126302867832,0.00441126569392603
DEL,repeats,2,1,0.042264350627538,0.0117201647131536,0.00424446339715525,0.0194538449477228,0.0195276086158863,0.0223264402663033,0.00249194923975565,0.0158808101511205,0.018672894133621,0.0275150793059796,0.0528597820759341
DEL,repeats,2,2,0.010963789948238,0.0123108811039201,0.00209279528180958,0.00893841360419453,0.0098685161540317,0.00443584816955631,0.00181552120501719,0.0130432181918393,0.00267083173256787,0.0119686702455338,0.0191531877992686
DEL,repeats,2,3,0.00169218019036897,0.00644232899600276,0.000540604204506974,0.00127597231362059,0.00409181675484469,0.000392359153726972,0.000752594103952286,0.00780627712695798,0.00163907198663242,0.000787531281238929,0.00113109376767334
DEL,repeats,2,4,0.0018550793809312,0.00269099912954569,0.000755806953953244,0.00168013786172965,0.00645157300062583,0.000415889814044575,0.000590421605434059,0.00428110776562675,0.00122357199138578,0.00099174784557166,0.00109339064208423
DEL,repeats,2,5+,0.00147641658095869,0.000954094389188072,0.000386953296560137,0.0203063491705252,4.31504860254993e-05,0.01629075949907,6.12289072301987e-06,0.000395517227277749,0.00794091511776881,0.00487976044607216,0.00309165629830713
DEL,repeats,3,0,0.000864818314226832,0.0017178914318938,0.00112384384062582,0.00914650986270844,0.000656894232261518,0.0138434778719636,2.43906361219198e-05,0.000979332393776463,0.00760090973807842,0.00517085367036964,0.00207367190740112
DEL,repeats,3,1,0.00686391821838089,0.000692866725115822,0.0052465757295927,0.0104530692824681,0.0224648621996421,0.00591898356471019,0.00843411375967627,0.000589918827413494,0.00752653356127115,0.0063250721527585,0.00539154695924292
DEL,repeats,3,2,0.00433706125191141,0.000186714385006171,0.000913639727989213,0.00516469226401602,0.00980997532799044,0.000913844797819839,0.00155391901676333,0.000187382390083748,0.00165081559349673,0.00196995647140855,0.0023375937865249
DEL,repeats,3,3,0.00167749851172913,0.000110517422037248,0.000366795395177361,0.00128889016912591,0.00472095084109647,0.000568480568959681,0.000695705047838953,0.000137027187536813,0.000680569978755256,0.000476129227339295,0.000263921879123779
DEL,repeats,3,4,0.00106543333648929,0.000150391984711904,8.98121084299069e-05,0.00757840098924047,3.95546121900411e-05,0.00484747537527021,3.88568065114723e-06,0.000137027187536813,0.00535844004637047,0.00132345872907344,0.000829468762960449
DEL,repeats,3,5+,0.00108089319597577,0.000283064222982907,0.000308837344848276,0.00638684017969776,4.1712136491316e-05,0.00741644716668275,4.50806240046518e-06,0.000231939114761643,0.00331225635510878,0.00147239014615588,0.000980281265316895
DEL,repeats,4,0,0.00194000485066061,0.00146742291861533,0.00209851267685332,0.00471969441402232,0.000190149808419034,0.00850877706909,5.59975363102559e-05,0.000498669096737532,0.00826638079372243,0.00417459275155306,0.00384571881008936
DEL,repeats,4,1,0.004800493885444,0.00134278924434388,0.00367566426737545,0.00670830175635321,0.0124427303153596,0.00264710633165451,0.00156419672619126,0.00158481555652265,0.00348785123869888,0.00430095880241088,0.00912415639256494
DEL,repeats,4,2,0.000932986956392042,5.11778308272811e-05,0.000433607240117033,0.00159023255703456,0.00368893505031994,6.89188075893657e-05,0.000147134409764436,9.55222933163082e-05,0.000193489903573803,0.000617162766243115,0.000942578139727783
DEL,repeats,4,3,0.00106688594073634,0.000125454983492352,0.000214059270437523,0.00193827225018946,1.74040293636181e-05,0.00297532717311624,4.30620886014584e-06,0.000164493661653323,0.00176042259089692,0.00163824558790677,0.00226218753534668
DEL,repeats,4,4,0.000651544883525782,0.000167321221027688,0.000188739378100972,0.004758002537245,3.50957286340728e-05,0.00345093334125125,6.29110200661932e-06,0.000220342159023561,0.00426292929174307,0.00132345872907344,0.00128190627002979
DEL,repeats,4,5+,0.000728999817127501,0.0002089821312578,0.000166196506214237,0.00241415416851773,0.00274149421215339,0.00128963156775654,5.45509192713007e-05,0.000237737592630684,0.000887481147316838,0.00068824366985064,0.000414734381480225
DEL,repeats,5+,0,0.00111056782559411,0.00186042964718086,0.0396942075763979,0.00782703258744349,6.76024281066157e-05,0.0159792305537816,1.32718702759964e-05,0.00158817257002578,0.0166295065392318,0.00744431431749922,0.0039965313124458
DEL,repeats,5+,1,0.000756962448883246,6.1444196088521e-05,0.00086126838938858,0.00309434607736697,0.0353716040747292,0.000245571388969198,0.00139470703683645,0.00024811381618581,0.000288557197237233,0.000942104039877515,0.00105568751649512
DEL,repeats,5+,2,0.00103539555580919,4.83545803804401e-05,0.00075306260433225,0.000803134257796446,0.00215824347604206,0.000396170270832589,0.000262779667239056,0.000126650963981687,0.000180068638586025,0.000645369474023879,0.000904875014138672
DEL,repeats,5+,3,0.000699273308786051,6.2943085416662e-05,0.000298905412886584,0.000782124182463076,0.0018494298310529,0.000125474723104415,6.48622709559467e-05,9.91844898651762e-05,0.000175594883590099,0.000412946201910384,0.00056554688383667
DEL,repeats,5+,4,0.00047577976963253,6.41750492480108e-05,0.000136858101932659,0.000478331856441348,0.000548586512337515,5.82025305711348e-05,3.32217285108908e-05,4.05893450832875e-05,9.89818292848647e-05,0.000416331006844076,0.000414734381480225
DEL,repeats,5+,5+,0.000230860317834997,0.000106195282262266,3.8943627955056e-05,0.00117418852110451,0.000106150195622728,0.000721031486413753,3.39450370303684e-05,0.000200810444096265,0.00139525233935445,0.000205344832643961,0.000150812502356445
INS,repeats,2,0,0.00393463799675499,0.00219602686120553,0.00133153229944317,0.00841360716415358,0.00240420124638741,0.00546066685466407,0.000479990897751022,0.00121249224072106,0.00461523749767225,0.0047556509318368,0.00294084379595068
INS,repeats,2,1,0.00467375416488874,0.0016680174294547,0.00135012200104253,0.00944659016128611,0.00168243745013422,0.0160089492997132,0.000117478760465854,0.00132693588287319,0.0273598078969605,0.00296960219515883,0.00256381254005957
INS,repeats,2,2,0.00815486836422495,0.0015198224469087,0.000331706925023225,0.00373288903829387,0.00988275581442012,0.00522019466070727,0.000692206253140084,0.000610976457569486,0.00750248712816805,0.00381241862364805,0.00226218753534668
INS,repeats,2,3,0.000914103101180371,0.000778005692227285,0.000784132562541359,0.00300956337054468,0.00476309448244804,0.00136747396661759,0.000501437836409951,0.00157932226169934,0.000677214662508311,0.00273943545966779,0.00312935942389624
INS,repeats,2,4,0.00164699382254105,0.000291061721521413,0.000475785280125404,0.00236990680138456,0.00491570336802489,0.000572158894528516,0.00373294480563893,0.00050538312374379,0.000718596896220628,0.000892460234183371,0.000867171888549561
INS,repeats,2,5+,0.00339292037005093,0.00121737532631257,0.00170228086490792,0.0129404246321826,0.104519394920871,0.00549077069605234,0.0277516826006487,0.00122225809818471,0.00275303698061802,0.00161906502661585,0.00214907815857935
INS,repeats,3,0,0.000768220131797896,0.00057519364649149,0.000590100510171328,0.00425034566399559,0.00011204742871288,0.00332423693600845,2.13291907604099e-05,0.000323799211529083,0.00170226377594988,0.00273830719135656,0.00139501564679712
INS,repeats,3,1,0.00353159219692126,0.000739044836060879,0.000529757489338283,0.00400163982524369,0.00992159125184307,0.00545247361684468,0.000933253022538092,0.000547193201010034,0.00561400330051275,0.00469246790640789,0.00524073445688648
INS,repeats,3,2,0.000842614220736185,0.000399710665081116,0.000881132253311965,0.00216693314074345,0.00137894569842154,0.00101621379352435,0.000168278568112887,0.00018982385444966,0.000461355983954878,0.000804455305907387,0.000490140632658447
INS,repeats,3,3,0.000185829586176395,2.68978769844486e-05,8.05662638734633e-05,7.54283976632639e-05,0.000320464276216042,7.39914442944018e-05,6.82433177562956e-05,7.9042408846402e-05,0.000305333778471955,6.65678303626029e-05,0.000113109376767334
INS,repeats,3,4,0.000352879074587337,5.09519707915338e-05,0.000467127510487744,0.000204978155460897,0.00281341168886256,5.97296332441169e-05,0.000130498313816451,0.000103762235551261,7.82907124287065e-05,0.000250475565093184,0.000339328130302002
INS,repeats,3,5+,0.000683813449299572,0.000119038505204077,0.000208635912853178,0.00228638618389325,0.01083580621577,0.000393540998404324,0.00231949903180949,0.000158390000738543,0.000540765135132566,0.000359917591282548,0.000339328130302002
INS,repeats,4,0,0.0012663596310904,0.000322435733759763,0.00173736933506206,0.00142126106778103,5.76778163207508e-05,0.00247552638697972,1.0344993941366e-05,0.00014404639758881,0.00119561102266125,0.00187969500651011,0.00218678128416846
INS,repeats,4,1,0.00407709697041227,0.000358655470401417,0.00161557248521604,0.00387988532507858,0.0105626636392286,0.00329623120090133,0.00133746473702756,0.000393380945957576,0.00318866887334632,0.00292334319439837,0.00392112506126758
INS,repeats,4,2,0.0002568515581126,0.000175103125895708,0.000284007514944046,0.000291616876005217,5.72463114604958e-05,0.000267455434230716,2.0387207572253e-05,0.00017151287170532,0.00041885531149358,0.000271912663006564,0.000527843758247559
INS,repeats,4,3,0.000174104994753764,2.93002064555788e-05,0.000157081344973078,0.000144100905378342,0.000926728604874308,4.31705286075198e-05,0.000160978198404671,6.25625243764958e-05,0.000102337145531809,4.28741958267612e-05,7.54062511782227e-05
INS,repeats,4,4,0.000311946762054346,2.76986534748253e-05,0.000156329915910187,0.000731640609223883,0.000701626902774619,4.9000077072208e-05,0.000347911397868736,0.000131228709667772,0.000397604975262931,0.000460333470982067,0.000490140632658447
INS,repeats,4,5+,0.00166364689265903,0.00022206148060062,0.000357647563107381,0.00495355214299799,0.00506629856425388,0.00078076111965787,0.00241901282718693,0.000216374779428954,0.000460796764580387,0.000903742917295676,0.00180975002827734
INS,repeats,5+,0,0.00203753685010551,0.000403283360192027,0.00409855547563908,0.0067461644362826,3.40888839601445e-05,0.0035631023523702,8.19188951129307e-06,0.000178532081757317,0.00767808201175815,0.00456271705061637,0.000867171888549561
INS,repeats,5+,1,0.00497838602698472,0.000783313403067346,0.00887052207494394,0.0029460134607024,0.00118937122981618,0.00326368399523629,0.00136501774528115,0.00114779343502439,0.00242253833029398,0.00504900069275674,0.00573087508954492
INS,repeats,5+,2,0.000744304040444653,7.51600600775375e-05,0.000923637001608548,0.000495407182684016,0.000197485391043369,0.000309258210009391,0.000226311460954696,0.000129397611393338,0.000142041721120653,0.00115083367745517,0.000716359386193116
INS,repeats,5+,3,0.000216438032810698,0.000197042348458978,0.000211608958275921,0.000572914315715952,0.000853372778630959,0.00014982869095006,0.000139026625894943,0.00011017107951178,0.00037467698090881,0.000320428200389478,3.77031255891113e-05
INS,repeats,5+,4,0.000562832267009412,3.5213632846053e-05,0.000212131691537063,0.000427625561555512,0.000164834856617408,0.0001189944961095,0.000104442385986897,9.79637576822202e-05,0.000310366752842372,0.000630701985977881,0.000301625004712891
INS,repeats,5+,5+,0.00104364427278351,0.000170113672378746,0.000361339366764195,0.000944933706159471,0.00141878798051842,0.000614121020151328,0.000111978251492152,0.000241704972225291,0.00105412852091508,0.000543825326013129,0.000716359386193116
DEL,MH,2,1,0.00498601219928174,0.00645083981280433,0.00331618713785407,0.017315865621043,0.00110436477234595,0.027023157409866,0.00108694767236291,0.0128460699442919,0.0514409126012816,0.00878469707124112,0.00392112506126758
DEL,MH,3,1,0.000960897709424678,0.00176436726743143,0.000839738313195307,0.0126831068897605,5.17805832305992e-05,0.0103047427665927,3.68719133649988e-05,0.000810566169482794,0.00563916817236483,0.00699752006625192,0.00116879689326245
DEL,MH,3,2,0.00659176243695114,0.000991073836859058,0.00519103532059639,0.00968995068051857,0.0150376567099797,0.00744234151635506,0.00323498894279948,0.00171909609664781,0.00441783305847701,0.00543035538195267,0.00712589073634204
DEL,MH,4,1,0.00155330084860621,0.00103618424581695,0.00283742881230593,0.00234028482238097,0.00190495012307238,0.00754352866738222,0.000144695346152244,0.000391549847683142,0.00773903692357764,0.00247316413821738,0.00128190627002979
DEL,MH,4,2,0.00523124292341793,0.000512230028344305,0.00605998135475799,0.00327638390322358,0.00300974640027858,0.00628927276502415,0.000285370442626462,0.000617690484575744,0.00779775495789917,0.00259727365245274,0.00245070316329224
DEL,MH,4,3,0.0020894155732145,0.000325300049667649,0.00480447407398211,0.00951348089582804,0.00453612292595391,0.00261841008055613,0.00055672888532909,0.000386666918951318,0.0016524932516202,0.0095891523771485,0.00671115635486182
DEL,MH,5+,1,0.00824757564242071,0.00199080221963334,0.0189503548787104,0.00976396850775309,0.00511606545813662,0.0059665893306462,0.000288145928805853,0.00122744620996227,0.00387483104584648,0.00902727475815569,0.00444896881951514
DEL,MH,5+,2,0.00142422658551105,0.00159003411893032,0.573484551353561,0.00459742023001504,0.0010789059855909,0.00515414415031237,2.14132964022096e-05,0.00269232482950949,0.0117704493942815,0.00361497166918271,0.00256381254005957
DEL,MH,5+,3,0.00145810339170122,0.00107001191935273,0.0472171886457762,0.00629574702622058,0.000831366030757954,0.00509102833288034,4.82598172646813e-05,0.000797138115470278,0.00146403632241681,0.00666016784119398,0.00712589073634204
DEL,MH,5+,4,0.00205107719683695,0.00182024709354836,0.052418025215019,0.00493610561401091,0.00397459126780875,0.00243780031138022,0.000331056627252072,0.00136172675008744,0.00445250465969544,0.00346829678872273,0.0013196093956189
DEL,MH,5+,5+,0.00223477975536588,0.000907762282764096,0.0109919696736299,0.00390653768212691,0.0144200294200014,0.000688019510369983,0.00187247754564396,0.00041047119651896,0.00343863993374369,0.0021267857666696,0.00101798439090601
