Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.110588389033568,0.0364293625901966,0.00586626421049405,0.0217535708888115,0.00477258525721958,2.02657754780811e-59,0.00138494586660503,0.375875475510558,4.99075268286103e-79,2.2092132056295e-89,0.0246822141348428
DEL,C,1,1,0.233945859249525,0.0215513597676641,2.86953239301479e-43,0.0271886033148603,3.05289786419168e-05,0,0,0.107641989090962,1.36613317266972e-153,0.000629699460485331,0.000494296811808889
DEL,C,1,2,0.206136813396982,8.05620951416895e-37,0,0.0259975755538355,0,0,5.47850752730937e-113,0,0.00530534424677771,0,0.00738655845270743
DEL,C,1,3,0.0737544803673269,0.00467469910519835,0.000229780564071084,0.0141731030942921,0.00248280223436752,7.95624688184486e-231,0,0.0105830712660253,0.0037145556484823,0.00187945350743551,1.11441404452133e-82
DEL,C,1,4,0.049939691894284,0.000399338060658522,0.000583928430257162,0.00235374358015239,0.00388743416752807,1.22308169966567e-303,0.00182427344943815,0.0137309068634187,0.00261646597927946,0.000615838283062457,0.00206270113154334
DEL,C,1,5+,0.0255054231374985,0.000427626426478008,0.00198516943261852,0.00298395181623392,0.014629740466708,1.12696849232523e-183,0.000231975207932474,7.5879831925271e-212,0.000277599129956506,0.00338310148415064,0.00102023848677364
DEL,T,1,0,0.0326271866063947,0.0342956439065993,0.00271000620668656,0.108834930246118,0.00791294789905733,0.000241724588025284,0.0211689158466916,0.114426375625029,0.034058450546779,0.00122523407482763,5.59277641632698e-89
DEL,T,1,1,3.11501497701375e-12,5.37430390189762e-37,0,0.0881887510871685,0,0,0,1.72333079776254e-42,0.712985456994162,0,4.51834438007998e-273
DEL,T,1,2,0.0109481223816144,0.0077492240647744,5.87733297689388e-264,0.124154879057126,0.00705806013935603,4.52579351482169e-146,0.0116432490842169,0.0952452176756085,1.48460496478189e-54,0.000841497228103365,0.01088197830016
DEL,T,1,3,0.0112236617734842,0.00763522165458609,0,0.0949603465975009,0.0202523569001397,7.69952674632498e-102,0.018156274649144,0.123060782757418,0.0480789471944758,0.00223700056718365,0.0223106855117797
DEL,T,1,4,0.00861903452396117,1.47079005187712e-27,3.41882924615216e-172,0.0571847422062181,0.0471402528791434,0.000243070765970346,0.00911909792165847,0.105012989988834,4.95377751387053e-31,0.00431830057149974,0.0178076040361951
