Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.0364387508361715,0.00138241232171106,4.35064187798362e-80,0.00584695583416147,0.0217482861777815,4.39989865399147e-119,0.375877306641317,5.00936097052756e-89,0.110580753423475,0.00477247041371601,0.0246813670758174
DEL,C,1,1,0.0215537999729129,0,1.30112049326104e-141,5.96309723126802e-52,0.0271878530511964,0.000629672430679015,0.107641176761502,0,0.233949660326866,3.05047601381118e-05,0.000494168659973773
DEL,C,1,2,9.30899315164534e-46,2.04731045083403e-140,0.00530718576246635,0,0.0259989705157457,0,0,0,0.206142984923651,0,0.00738685383392894
DEL,C,1,3,0.00467488369496773,0,0.0037152766269362,0.000230118783603938,0.0141733734391436,0.00187946311322549,0.0105830235496078,2.08754727110359e-277,0.0737563314818809,0.00248280371299543,3.85595422008096e-108
DEL,C,1,4,0.000399733001895403,0.00182415886492993,0.00261634449932334,0.00058369557776892,0.0023529720821208,0.000615821839918592,0.0137309104421071,0,0.0499407481071357,0.00388743323996856,0.00206272097258959
DEL,C,1,5+,0.000427695189943837,0.000232139292622326,0.000277491943738361,0.00198531995411078,0.00298274785089715,0.00338308969617398,1.4094552330952e-249,1.67250266399182e-218,0.0255060145986888,0.0146297437345,0.00102028424208847
DEL,T,1,0,0.0342969431037139,0.0211673445045303,0.0340636643885252,0.00270708457244538,0.108838118251616,0.00122518346238478,0.114429002558152,0.000241348782126393,0.032625196840972,0.00791292201171958,8.24292580604837e-104
DEL,T,1,1,5.68061612278334e-36,0,0.712962427304894,0,0.0881383573014323,0,2.0657856078976e-75,0,2.3823447649973e-11,0,1.1125369292536e-308
DEL,T,1,2,0.00775157967302176,0.0116423445481151,2.64540074251848e-27,2.34825077397081e-302,0.124164066994769,0.000841487875026136,0.095248619372104,3.03314199105227e-178,0.0109458475445539,0.00705803274347588,0.0108815556430607
DEL,T,1,3,0.00763809386088667,0.0181548651563495,0.0480821345529169,0,0.0949609093255501,0.00223697295040983,0.123062293377367,1.66113154233352e-124,0.0112208002717156,0.020252335593287,0.0223104022761278
DEL,T,1,4,9.52517775180085e-25,0.00911790161731846,1.28034800524984e-19,5.03339815466496e-204,0.0571837554087556,0.00431833515296779,0.105017751196808,0.000243401015257757,0.00861641082371614,0.0471402348212443,0.0178079569893253
DEL,T,1,5+,0.0111152596417429,2.28146589390442e-201,1.50361631394669e-73,7.20243183275761e-129,0.0316361075298993,4.91394416178386e-28,2.78776667451624e-70,7.71615880679666e-119,0.00855671403960707,0.815045513352424,1.26014457816425e-15
INS,C,1,0,0,0.70267385495529,0,0,0,0,0,0,0,0,0
INS,C,1,1,3.06213692026607e-121,0.0179517969369027,1.28563325170651e-185,4.30930584758815e-264,0,0,0,0.177689618030672,0,0.000209423171679055,0.00190657092496162
INS,C,1,2,0,0,5.35637109234871e-277,0,0.00298654975507235,0,0,0.100077107566478,0.000855096965967173,1.93395586256207e-05,0
INS,C,1,3,0,0.00193480903952759,0,0.000214944503067534,0,0.0006069177684836,0,0.0376277048901735,0.00672436891348241,0.00047850478531658,0
