"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"hdp.1",0.0274969377913261,0.0166359848614908,0.0733943630611221,0.0286181309558361,0.126621317053211,0.9992909983398,0.460576493569431,0.108761147896582,0.0721039696677231,0.0104821492084027,0.0398892013227893,0.0508984627957453,0.0376577825457397
"hdp.2",0.0518398510846848,0.998889463347132,0.0398367758505145,0.0073224546202576,0.161526245318435,0.0289352116247138,0.0324128620262115,0.0302194170105472,0.00494695823602243,0.0206217834312216,0.0179060417120116,0.0205849401985381,0.100792366196691
"hdp.3",0.0361719840896145,0.0248459605234822,0.110630200593727,0.0481196766521994,0.193377881334339,0.441660998433676,0.975981956629198,0.134770256508503,0.0590267853112203,0.0215800003370696,0.0505650477968651,0.0978618707249119,0.0534606744306237
"hdp.4",0.0129220858066134,0.122843255291844,0.362290493292497,0.224462904462874,0.966235347266315,0.122122361293144,0.196316514480323,0.531683015812313,0.159372387537211,0.12901723186127,0.293537848046162,0.544270578526261,0.0729550283186473
"hdp.5",0.999979398570122,0.00930809451089487,0.0843252845018659,0.00645962986086934,0.0122160255847167,0.0390925154755685,0.0515447491548467,0.0175284257614362,0.00303789097719676,0.059781025189704,0.00603771709878764,0.0233423131604632,0.452212517508013
"hdp.6",0.0750108636838616,0.035112827221716,0.571068218742882,0.0564850759334926,0.543629111805205,0.113888973631683,0.144543970766973,0.997924284400726,0.129480186142472,0.0313505258886349,0.255004091923501,0.31235187424299,0.0851874660647933
"hdp.7",0.0333567353345056,0.0179181677237262,0.184041633981091,0.0088708022649967,0.137221402270683,0.0112027334475611,0.0203995909223701,0.0327534382143553,0.114439983109194,0.998683305692693,0.0236064231822318,0.0246141533870908,0.0343282726664158
"hdp.8",0.0383527347868687,0.0238151558298973,0.0991811446611159,0.0376744147054133,0.172281369448037,0.408671053007695,0.964844746773517,0.122000663184127,0.0544265504828413,0.0176320824380264,0.0447754224507213,0.0932942159670099,0.0509913726423327
"hdp.9",0.0147723487243087,0.0224129652164516,0.133600169531715,0.036532584815956,0.584637454238132,0.0462839518428185,0.0862417080781261,0.262718597513096,0.0545901373345703,0.0205218132286674,0.0506496449663455,0.998710460391706,0.0306117600957956
"hdp.10",0.0232567783475927,0.0249887799478934,0.0643728918214096,0.997763026296415,0.211247789655971,0.0317274159184072,0.0507437161065041,0.054659049417124,0.0889698562217979,0.00946092706583823,0.0377089801261152,0.0363006816458766,0.0297996284164311
"hdp.11",0.0124240977845906,0.122483370820945,0.301473563669244,0.175331398487986,0.92594284204188,0.115008658220764,0.154353630510848,0.487733014066598,0.112432987873112,0.102804546829556,0.229474064613256,0.406512582146372,0.0654911672234053
"hdp.12",0.065397332745217,0.126061171993371,0.0428085735743111,0.0177619459255207,0.0834064316515744,0.0310020955069893,0.0438949739111887,0.0572297787099896,0.0574462035767912,0.0223080365248188,0.02479660427603,0.0333858392750125,0.918741669528869
"hdp.13",0.0397289959128844,0.0375024569985234,0.144082762140481,0.0574894083763661,0.283987373409745,0.0594493149942756,0.0754931941348365,0.241379634450522,0.0704145580071678,0.0350615803512251,0.993027799027285,0.0716723867176131,0.0424620350937279
"hdp.14",0.0554656539938282,0.0177657116442059,0.144959472754258,0.0981594535132965,0.161443702251865,0.0718262822912903,0.0650289594303922,0.10424360803944,0.987367011181167,0.100176985624758,0.080951341986109,0.0656992399542536,0.0907552597056565
"hdp.15",0.0683237611393361,0.0340449009538587,0.981223903850298,0.0673347750283655,0.352915952288191,0.0756541293810635,0.111717498388498,0.518921087706007,0.172667853946532,0.2008861919176,0.134386392128135,0.141426417429961,0.0662870295445305
"hdp.16",0.0150072308681635,0.1627331024318,0.33798294333531,0.207072109327989,0.961476494171518,0.124007641527571,0.180371172551545,0.489907358632186,0.116222282368101,0.135461089279998,0.242564549173457,0.708658805767252,0.0649874010603044
