Signature,NumberOfPostSamples
hdp.1,7400
hdp.2,5200
hdp.3,4799
hdp.4,4600
hdp.5,3602
hdp.6,3200
hdp.7,3057
hdp.8,2604
hdp.9,2602
hdp.10,2600
hdp.11,2600
hdp.12,2600
hdp.13,2600
hdp.14,2600
hdp.15,2600
hdp.16,2600
hdp.17,2600
hdp.18,2600
hdp.19,2600
hdp.20,2600
hdp.21,2600
hdp.22,2600
hdp.23,2600
hdp.24,2600
hdp.25,2600
hdp.26,2599
hdp.27,2599
hdp.28,2525
