"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.910597562835279
"SBS96B","SBS2",0.998280165286373
"SBS96C","SBS7b",0.96827589159194
"SBS96E","SBS4",0.99132323523981
"SBS96F","SBS3",0.919587125930158
"SBS96G","SBS44",0.991997569932701
"SBS96H","SBS18",0.993314375781146
"SBS96I","SBS1",0.999673485974246
"SBS96J","SBS17b",0.999384542877481
"SBS96K","SBS7c",0.991201318716551
"SBS96L","SBS35",0.988031032162924
"SBS96M","SBS17a",0.99970917836171
"SBS96N","SBS13",0.99885728071362
"SBS96O","SBS7d",0.959482869844048
"SBS96P","SBS28",0.956042883551165
