MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:4	0.00241120	0.00118183	0.00591160	0.00000254	0.00038123	0.00797064	0.00024612	0.00006755	0.00019282	0.00070479
1:Ins:C:5	0.00650685	0.01953460	0.04193995	0.00000000	0.00143238	0.00793031	0.00001438	0.00002198	0.00240184	0.00217697
1:Ins:T:0	0.00093004	0.00221518	0.00284557	0.01872411	0.00350301	0.01672208	0.00635841	0.01463749	0.00499522	0.03826494
1:Ins:T:1	0.00000019	0.00000203	0.00689804	0.01424647	0.00417200	0.06550341	0.00017283	0.00515115	0.00056018	0.00290565
1:Ins:T:2	0.00040690	0.00000400	0.02509013	0.02171288	0.00014166	0.05607616	0.00000000	0.00000040	0.00044929	0.00142813
1:Ins:T:3	0.00080747	0.00326627	0.02214484	0.01953547	0.00037530	0.03170599	0.00003619	0.00008825	0.00085633	0.00023713
1:Ins:T:4	0.00268058	0.01386074	0.02897964	0.01345041	0.00297643	0.00828689	0.00040910	0.00180170	0.00172887	0.00501836
1:Ins:T:5	0.00257301	0.92041843	0.05615660	0.00061095	0.01715249	0.00255769	0.00674559	0.00515307	0.01125011	0.16670506
2:Del:R:0	0.00002652	0.00015391	0.01279181	0.02700384	0.00753638	0.00887691	0.00008735	0.01245891	0.09016864	0.00144983
2:Del:R:1	0.00268211	0.00011692	0.01519097	0.01105165	0.00752138	0.01209386	0.00041392	0.00046084	0.19446528	0.00793717
2:Del:R:2	0.00158499	0.00037012	0.00306539	0.00222051	0.00002656	0.01317218	0.00160368	0.00001840	0.04480860	0.00264922
2:Del:R:3	0.00094287	0.00013212	0.00042098	0.00000000	0.00000446	0.00604162	0.00036809	0.00000600	0.01015626	0.00024340
2:Del:R:4	0.00090032	0.00000642	0.00078988	0.00019919	0.00019842	0.00324095	0.00010288	0.00021239	0.00327644	0.00031602
2:Del:R:5	0.00000000	0.00000001	0.00836398	0.02677146	0.00009075	0.00128425	0.00000437	0.00002674	0.00136125	0.00000000
3:Del:R:0	0.00000994	0.00002394	0.01105319	0.01510300	0.01388186	0.00158878	0.00076297	0.00094684	0.00489483	0.00149835
3:Del:R:1	0.00354427	0.00348134	0.01655114	0.00013609	0.00098207	0.00001411	0.00386268	0.00087996	0.10252933	0.00563353
3:Del:R:2	0.00185433	0.00050092	0.00341172	0.00047664	0.00029755	0.00000211	0.00052707	0.00044186	0.01357723	0.00163217
3:Del:R:3	0.00041279	0.00023310	0.00181913	0.00020217	0.00032844	0.00003489	0.00011732	0.00019281	0.00364564	0.00039654
3:Del:R:4	0.00000000	0.00000001	0.00370251	0.00518104	0.00000945	0.00002676	0.00000001	0.00000000	0.00052805	0.00000647
3:Del:R:5	0.00000000	0.00000001	0.00513831	0.00808953	0.00001331	0.00044995	0.00004513	0.00001465	0.00043009	0.00002914
4:Del:R:0	0.00000077	0.00004748	0.00678835	0.01075083	0.00719337	0.00020523	0.00235863	0.00045694	0.00593704	0.00020947
4:Del:R:1	0.00162656	0.00041671	0.00438299	0.00003269	0.00059950	0.00099186	0.00240936	0.00250042	0.05523827	0.00087533
4:Del:R:2	0.00046977	0.00000000	0.00008860	0.00001025	0.00000299	0.00000000	0.00052092	0.00004367	0.01074894	0.00055877
4:Del:R:3	0.00000025	0.00000003	0.00192233	0.00379872	0.00000838	0.00012018	0.00010715	0.00000073	0.00379078	0.00004974
4:Del:R:4	0.00000000	0.00000004	0.00291376	0.00431216	0.00012386	0.00021336	0.00001037	0.00000276	0.00023412	0.00000000
4:Del:R:5	0.00013857	0.00001740	0.00147696	0.00118090	0.00000209	0.00006889	0.00008219	0.00000170	0.00069968	0.00003971
5:Del:R:0	0.00000000	0.00000000	0.00212234	0.02227270	0.29900612	0.00113842	0.01395347	0.00004854	0.00253018	0.00067700
5:Del:R:1	0.00322500	0.00000000	0.00055661	0.00039772	0.00002243	0.00000000	0.00738033	0.00025024	0.01210908	0.00046926
5:Del:R:2	0.00038836	0.00009201	0.00051942	0.00029264	0.00033757	0.00002214	0.00042621	0.00004946	0.00263622	0.00003822
5:Del:R:3	0.00010571	0.00000788	0.00044073	0.00010349	0.00000000	0.00002339	0.00019029	0.00008889	0.00096962	0.00009713
5:Del:R:4	0.00006568	0.00000055	0.00026497	0.00002252	0.00000369	0.00003972	0.00008640	0.00005693	0.00010633	0.00001418
5:Del:R:5	0.00003912	0.00001328	0.00045797	0.00067192	0.00000421	0.00000125	0.00000000	0.00003286	0.00010801	0.00002594
2:Ins:R:0	0.00019038	0.00055005	0.00401836	0.00949870	0.00176777	0.00221191	0.00199134	0.00081600	0.00105662	0.02562774
2:Ins:R:1	0.00022533	0.00000371	0.01490767	0.01507329	0.00136254	0.00327756	0.00010012	0.00071445	0.00049321	0.00000763
2:Ins:R:2	0.00088161	0.00019428	0.00715982	0.00542927	0.00026030	0.00145257	0.00038468	0.00030649	0.00011066	0.00111685
2:Ins:R:3	0.00038305	0.00038364	0.00214240	0.00108253	0.00039439	0.00089701	0.00032064	0.00036449	0.00029290	0.00095404
2:Ins:R:4	0.00185211	0.00227768	0.00555542	0.00001845	0.00064214	0.00022637	0.00005870	0.00007776	0.00027106	0.00361471
2:Ins:R:5	0.01289627	0.01343651	0.05381914	0.00032163	0.00577621	0.00000000	0.00001924	0.00005765	0.00201237	0.00016521
3:Ins:R:0	0.00001651	0.00003171	0.00328452	0.00295314	0.00036583	0.00021549	0.00103757	0.00039009	0.00014305	0.00782869
3:Ins:R:1	0.00093826	0.00031392	0.00629636	0.00609725	0.00039544	0.00039608	0.00005741	0.00051057	0.00051862	0.00295046
3:Ins:R:2	0.00015483	0.00003311	0.00133317	0.00106050	0.00000449	0.00014330	0.00079999	0.00001662	0.00103896	0.00030132
3:Ins:R:3	0.00001551	0.00014125	0.00012323	0.00004099	0.00004593	0.00000230	0.00030893	0.00003086	0.00002322	0.00027886
3:Ins:R:4	0.00011147	0.00009445	0.00030259	0.00000206	0.00009393	0.00001440	0.00015348	0.00004886	0.00012030	0.00086632
3:Ins:R:5	0.00196708	0.00097697	0.00359466	0.00000268	0.00035457	0.00000257	0.00000000	0.00000955	0.00012609	0.00202006
4:Ins:R:0	0.00002032	0.00000101	0.00114611	0.00305509	0.00063035	0.00008797	0.00170812	0.00000481	0.00049017	0.00521085
4:Ins:R:1	0.00098749	0.00056059	0.00533143	0.00478708	0.00079207	0.00001576	0.00068382	0.00108856	0.00159462	0.00182790
4:Ins:R:2	0.00000378	0.00004890	0.00028031	0.00025803	0.00013165	0.00012414	0.00044231	0.00001978	0.00004402	0.00005883
4:Ins:R:3	0.00024603	0.00005792	0.00012818	0.00000000	0.00000055	0.00000183	0.00039517	0.00000050	0.00007996	0.00078283
4:Ins:R:4	0.00013837	0.00037537	0.00041568	0.00001035	0.00015816	0.00000207	0.00000246	0.00017381	0.00027664	0.00139573
4:Ins:R:5	0.00198217	0.00073484	0.00442054	0.00077393	0.00109044	0.00000394	0.00003418	0.00000185	0.00014001	0.00016530
5:Ins:R:0	0.00000000	0.00000002	0.00220598	0.00537584	0.00000787	0.00014461	0.00875848	0.00002711	0.00006451	0.00273766
5:Ins:R:1	0.00003305	0.00169545	0.00156738	0.01032498	0.01090399	0.00029285	0.00574608	0.00132380	0.00255001	0.02448591
5:Ins:R:2	0.00000952	0.00022216	0.00041185	0.00030691	0.00002495	0.00000994	0.00133410	0.00001162	0.00005967	0.00049570
5:Ins:R:3	0.00007372	0.00021515	0.00055258	0.00007658	0.00006206	0.00007432	0.00005815	0.00015279	0.00003734	0.00009499
5:Ins:R:4	0.00000806	0.00021459	0.00026916	0.00009099	0.00004151	0.00001180	0.00002488	0.00010794	0.00000801	0.00001526
5:Ins:R:5	0.00005789	0.00017559	0.00068735	0.00048811	0.00042668	0.00005673	0.00000280	0.00000107	0.00003218	0.00000000
2:Del:M:1	0.00002567	0.00005957	0.01420678	0.01729465	0.00023789	0.01004860	0.00003599	0.00012121	0.20497200	0.00412284
3:Del:M:1	0.00000282	0.00000674	0.00835677	0.01278476	0.01142112	0.00125590	0.00095027	0.00102858	0.00596557	0.00127024
3:Del:M:2	0.00208222	0.00120129	0.01354431	0.00469954	0.00319305	0.00061997	0.00388296	0.00021848	0.04172454	0.00386251
4:Del:M:1	0.00003750	0.00003238	0.00657099	0.00682539	0.00539876	0.00029243	0.00252292	0.00164438	0.01241437	0.00012619
4:Del:M:2	0.00049704	0.00004761	0.00412986	0.00308360	0.00081403	0.00031486	0.00955307	0.00142411	0.03066078	0.00092119
4:Del:M:3	0.00045772	0.00000118	0.00227914	0.00054755	0.00015677	0.00000207	0.00483704	0.00140826	0.04773300	0.00195337
5:Del:M:1	0.00052930	0.00000000	0.00013626	0.00402530	0.33805450	0.00009375	0.06813942	0.00002777	0.00026432	0.00156387
5:Del:M:2	0.00000001	0.00000002	0.00045447	0.00297825	0.11396269	0.00118078	0.26953168	0.00000004	0.00000316	0.00140519
5:Del:M:3	0.00000000	0.00000001	0.00216723	0.00139421	0.02134557	0.00065759	0.24199376	0.00000822	0.00033485	0.00002367
5:Del:M:4	0.00038834	0.00000029	0.00042823	0.00002143	0.00010970	0.00096836	0.13726834	0.00000000	0.00319100	0.00002744
5:Del:M:5	0.00228737	0.00032433	0.00188187	0.00253327	0.00098478	0.00000000	0.11175183	0.00000000	0.00066597	0.00068264
