Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10
INS,C,1,3,0.000497153718616427,0.000393162348675526,0.000742001747520552,0.000900130180345439,0.000417252461276919,0.000416231004481017,1.82672577493224e-06,0.00696836365972564,0.00168406894266634,0.000130618658112474
INS,C,1,4,0.00291148666667729,0.00290674590750959,0.00216121159268399,1.14308788123172e-05,0.00155306366412563,0.00287251771243432,4.95556131446681e-06,0.00717992728155172,0.00168993059446932,4.51069861963584e-05
INS,C,1,5+,0.00897183192411685,0.00876700746270929,0.019899314744787,2.85845648170028e-06,0.0245140012910025,0.00892709053915343,4.46494604351347e-06,0.0064865177494874,0.00326295449020882,0.000321797440948308
INS,T,1,0,0.00132556320199275,0.00135320155230542,0.00196807894196475,0.0101549954555136,0.00208424644493115,0.00128560531456757,0.00590674219140804,0.0148243318911998,0.030694240494062,0.00491701210395465
INS,T,1,1,3.87412347923224e-06,4.34570430800438e-06,6.29025514489833e-06,0.0176694814358007,1.39020222735678e-06,7.35965985393468e-06,0.00148378813987085,0.0496710973257871,0.00246170671784401,9.16373772183733e-05
INS,T,1,2,0.000772334362655918,0.000468261586230361,0.000333626989404847,0.0262202622113048,1.48498475318087e-06,0.000528966419902076,3.31578731590713e-06,0.0417747038870233,0.00169738411604287,6.22608260547173e-05
INS,T,1,3,0.00117603971246193,0.000916636493352107,0.00339329655549708,0.0178358433717062,0.00396192857229847,0.000901196822181057,3.74545763476893e-05,0.0257918012204301,0.00125821163304093,0.000102908543074403
INS,T,1,4,0.00336037872723756,0.00358618527668055,0.01285453733607,0.0114213394367764,0.0164358325610719,0.0034902079998973,0.000194402071695326,0.00650229789068127,0.00540028513519382,0.000503177441510681
INS,T,1,5+,5.57311035987869e-05,5.74300290688448e-05,0.630218607819316,4.01553647214523e-06,0.900183225689104,0.00503623685648334,0.00577755121099385,0.0133368215679879,0.257298321965274,0.00229789685168723
DEL,repeats,2,0,0.000188240168844478,9.59861728861692e-05,0.000535396887532215,0.0265510944258933,0.000655829649412209,0.000122695978148882,0.00396268071469442,0.00735441922505784,0.000451307690195843,0.0684884955026495
DEL,repeats,2,1,0.00364458318041245,0.00340789069694218,0.00190873072061076,0.0211369675524289,0.00136286896133466,0.00342392797217878,0.00385535927492526,0.00911831165160697,0.00636269553119254,0.216937414815958
DEL,repeats,2,2,0.00182405464582421,0.00191853140748737,0.000904197641209851,0.003385303570759,7.09467079219101e-05,0.0018812337963601,0.0011675452970894,0.0109294227844196,0.00277379295086861,0.0516694117736041
DEL,repeats,2,3,0.000801749157325237,0.000664634775893356,0.000574813819772686,9.48338690305058e-07,0.000134615787548165,0.000720234862235444,3.67152442486616e-06,0.00615663145733702,0.000614595897071483,0.0120759714419697
DEL,repeats,2,4,0.00100841860007731,0.000677518332320591,0.000272646277002297,0.000362298460546253,1.48770286070286e-06,0.000852844634275633,2.44416534621544e-06,0.0031245867294157,0.00010957576043065,0.00295911787531988
DEL,repeats,2,5+,1.21062816858236e-06,1.91246965607954e-06,2.02167165429884e-06,0.0174830082085836,8.14229666766038e-07,3.77269073729398e-06,2.48417931250191e-06,9.68385552206424e-06,3.73931999576232e-05,0.000618575215766266
DEL,repeats,3,0,1.64130544624915e-05,2.44586057080623e-05,7.88133244310155e-05,0.0164870035805032,2.01640298517481e-06,2.39437310928087e-05,0.0041622495544439,0.000956303284270452,0.00111045739236706,0.00430548551680807
DEL,repeats,3,1,0.00490536337435136,0.00504169771831883,0.00499255069435249,0.00469181991889184,0.00479320747581527,0.00511924648716359,0.0038025262693946,6.60413626590785e-05,0.00505782978240877,0.091074384085785
DEL,repeats,3,2,0.00219172648835107,0.00251760780055569,0.00122720980371025,0.000612512812992752,0.000219990258429866,0.00251025046958896,0.000242667830511289,5.10569035696569e-06,0.00131646747918713,0.0207922012194349
DEL,repeats,3,3,0.000373674608271123,0.000500924477601843,0.000386066435268567,0.000167958537046586,4.50682938037761e-06,0.000562895604716752,1.33373692824699e-06,3.31560451794378e-06,0.000589860872163865,0.00358388332215056
DEL,repeats,3,4,1.35217860540195e-06,2.06398580430988e-06,2.18124163086368e-06,0.00469449257743631,9.42681150674732e-07,3.67174449557576e-06,1.51106786739017e-06,5.85428452433369e-06,4.83865330473612e-05,7.48533554383579e-05
DEL,repeats,3,5+,1.44844409801126e-06,1.93160587428422e-06,2.21430644769316e-06,0.00680045329765678,8.0336783015181e-07,3.82728985191224e-06,1.68310589755374e-06,8.95603519460064e-06,4.27843604581459e-05,0.000168206153049883
DEL,repeats,4,0,1.96958877477871e-05,1.48464617383997e-05,6.17278084754168e-05,0.0102599757160393,2.61624307650045e-06,1.88989472666505e-05,0.00357027558847144,0.000120052038147391,0.000104914170147218,0.00641531237338464
DEL,repeats,4,1,0.00211558076313109,0.00213294369870507,0.00123440745804074,0.00233366402884943,0.000823657546872699,0.00219635016782483,0.00265086653376811,0.000963283659628556,0.000626166942504277,0.0598031420717259
DEL,repeats,4,2,0.000593337737925695,0.000468089674564211,0.000104016460813239,7.55480778863421e-07,1.02360898893145e-06,0.000536092438277066,4.63207019297899e-05,3.37871908035268e-06,0.000596639753917445,0.0140837375730917
DEL,repeats,4,3,6.29673487331377e-06,1.18335151674419e-05,2.70378613593927e-06,0.00315014996752336,9.74372338392786e-07,5.00650496751922e-06,2.1360332261039e-06,5.76924606421224e-06,4.34493351297614e-05,0.00380857426279163
DEL,repeats,4,4,1.14828628693457e-06,1.97711605572177e-06,2.22153121529393e-06,0.00371999163065351,8.2979855863099e-07,3.26596626828631e-06,1.67359776077632e-06,6.72181429441778e-06,4.38216838928236e-05,0.000114382988077621
DEL,repeats,4,5+,0.000303137833755767,5.52291680089604e-05,7.88732022038703e-05,0.000906148926909793,1.02176422354476e-06,0.000129240150622815,1.65001939219054e-06,3.71070235937193e-06,3.05946400061391e-05,0.000175758640603607
DEL,repeats,5+,0,1.75420777153831e-05,2.32928876040842e-05,5.15558458703164e-06,0.0497789606608686,1.41291483579612e-06,8.52573107207202e-06,0.115604876085,0.00710437361619623,0.00284259034681148,0.00682587412382793
DEL,repeats,5+,1,0.00303332206631046,0.00289700605178178,0.000984186490626184,5.18221954665204e-05,3.51139487325435e-06,0.00304923593058729,0.00402909685203888,3.50328364036469e-06,0.000491598605389542,0.0148374187591678
DEL,repeats,5+,2,0.000438464917883728,0.000339139294624597,0.000206047380046634,5.90616300715582e-05,1.24595177815317e-06,0.000400697963032504,2.36708543906302e-05,3.17527945611269e-06,8.4087946159316e-05,0.00248187075848668
DEL,repeats,5+,3,0.000239046114793266,1.91010058294908e-05,6.28889014484491e-05,8.00729637999263e-07,8.30361513809195e-07,4.40423799977865e-05,1.75430063073065e-06,2.52418545762706e-06,4.80448868222992e-05,0.000741044728184354
DEL,repeats,5+,4,0.000128409520134535,1.47979674407115e-05,1.33469671257083e-05,5.56102670833739e-07,8.64047437253998e-07,3.7044436081289e-05,1.32498950035612e-06,2.28184800864707e-06,2.41383645332215e-05,6.42670960384122e-05
DEL,repeats,5+,5+,2.95834183207792e-05,1.69293152536023e-05,2.50279677172128e-05,6.39407483592638e-05,9.4680730659919e-07,1.13560612745751e-05,1.38800693182903e-06,3.33338501927594e-06,7.78231749795626e-05,7.45401140243828e-05
INS,repeats,2,0,0.000363885807071378,0.000273771736443314,0.000367086874819401,0.00630804694233608,0.000327669484285381,0.000335044191376534,0.00165986568463438,0.00217644941171944,0.0230691522858883,0.00113794676092874
INS,repeats,2,1,0.000414721394252925,2.8949288771211e-05,7.04037059096182e-05,0.0154086169865896,1.0464680492575e-06,0.000198989328936293,7.75797023127849e-06,0.00246557565164269,6.83077031771936e-05,0.000115777096451159
INS,repeats,2,2,0.00102192296089022,0.0010788146386219,0.00048089739984942,0.00578502732484141,6.09260481547951e-06,0.00109183602611555,0.000243050618730018,0.00108645745677005,0.00127347217475324,7.49479334030812e-05
INS,repeats,2,3,0.000381286390358948,0.000401150601323322,0.000490904162127049,0.000986566628654786,0.000282939194515577,0.000416545498266509,2.59449910465584e-05,0.000818851233610485,0.00103918573866358,0.000123064438199188
INS,repeats,2,4,0.00196904237296618,0.00198395907959557,0.00263173454414939,9.60938794929189e-07,0.00258399465180039,0.00202652560231388,1.75149982594698e-06,1.58739080860856e-05,0.00312910398628759,5.43843332797085e-05
INS,repeats,2,5+,0.0134487217934612,0.0136840499702925,0.0168431580461035,0.00084601058225122,0.018252414104358,0.0136944654580743,0.000588001768371227,7.98818587047239e-06,0.00105257389338402,0.000213028812108318
INS,repeats,3,0,5.09691314549703e-05,5.88812588149656e-05,1.57548110237215e-05,0.00316907947419358,1.30266774151153e-06,4.57039154406629e-05,0.000716068313241559,1.00264202482907e-05,0.00645762115981925,5.1098974942587e-05
INS,repeats,3,1,0.00126761680882995,0.00119435341084497,0.000565827660682519,0.00548206330798429,8.34941830415597e-06,0.00124158822849467,2.31049244243605e-06,0.00025837864099159,0.00275700764245563,0.000259456803855576
INS,repeats,3,2,0.000298323029915108,6.47899663722883e-05,9.15288342050855e-05,0.000596631960484391,1.17771442034003e-06,0.000155122845902042,0.000240598500280343,4.22633573542417e-06,0.000201227416974681,0.000325367193929275
INS,repeats,3,3,1.7887872125376e-05,1.29002369178154e-05,9.75909928431941e-05,6.3240499344064e-07,9.99907585369325e-07,1.16426845128315e-05,2.21896216479115e-06,2.46295607048448e-06,0.000235713395016316,2.78111564871066e-05
INS,repeats,3,4,0.000232287352738893,1.5432087378628e-05,0.000108008215635372,5.85564714268325e-07,8.12314828375713e-07,2.01866334895846e-05,1.31930697352603e-06,2.54578427302627e-06,0.000588712576464972,2.72160524541436e-05
INS,repeats,3,5+,0.00181800474016325,0.00207746835926839,0.00143086731088217,7.49191802801556e-07,0.000295964861951153,0.00203729599138114,1.33105101583466e-06,2.48599496218158e-06,0.00268389756793937,2.8941451423861e-05
INS,repeats,4,0,1.33353313331002e-05,1.66024380014338e-05,4.09293709761227e-06,0.00217097604824103,1.32872489298895e-06,5.78375299223796e-06,0.000929018861396617,4.83359482361527e-06,0.00575832016256295,8.28046378217985e-05
INS,repeats,4,1,0.00116894414089084,0.00126317105594132,0.000908788186255897,0.00342507123451598,0.000616160165634351,0.00114770468084389,0.000423552721311347,9.32438476068111e-05,0.00133286460664447,0.00118989154988502
INS,repeats,4,2,1.90867617253951e-05,1.43964638289821e-05,6.37628358082191e-05,2.1437815256991e-06,8.70003957320797e-07,9.49959466702977e-06,6.83267674570136e-05,2.20448817901935e-06,5.83980599482433e-05,8.29951099735653e-05
INS,repeats,4,3,0.000223339829574124,2.07952284742269e-05,0.000165145276539843,6.63772870284824e-07,7.77358137335308e-07,1.57859850514633e-05,1.1838227191314e-05,2.27793945845967e-06,0.00088880059618649,2.8369453374605e-05
INS,repeats,4,4,0.000306079948243505,0.000209502375305706,0.000269981715613111,6.34778173851071e-07,2.00333354091162e-06,0.000278344367144365,1.14315545242744e-06,2.29656183912198e-06,0.00173899283667183,7.01046790987031e-05
INS,repeats,4,5+,0.00214972669289254,0.00230231555500858,0.00141766162964393,0.000412901852620152,0.000617701673922638,0.00228572700069094,7.96224960816445e-06,3.70466548664063e-06,0.000519886970999442,9.75403225597418e-05
INS,repeats,5+,0,1.17822502900929e-06,1.87564135960036e-06,2.12800995500243e-06,0.0035981777835471,8.26942462867024e-07,3.48770994688988e-06,0.0048891304169476,6.53415147095303e-06,0.00266129603201475,9.89204031428917e-05
INS,repeats,5+,1,0.000154210951585825,5.87825179028165e-05,0.0010740382084331,0.00656461300667819,0.00149440474301478,5.99255938291814e-05,0.00681897499634891,0.00037991251414966,0.0252222498783941,0.00342390944845019
INS,repeats,5+,2,2.2552385716057e-05,2.67363321681544e-05,0.000178700486097858,9.08213786677665e-07,2.88622011725291e-06,9.81288836127395e-06,0.000531777386846888,2.43655973327494e-06,0.000661589858616122,0.000116796071921172
INS,repeats,5+,3,0.000170729138348018,2.05342654421425e-05,0.000200490468793014,6.67245425760207e-07,1.35224695533678e-06,1.28126643118652e-05,1.19710078831488e-06,2.32527186725718e-06,8.50467572023116e-05,2.96322085852577e-05
INS,repeats,5+,4,1.82413111371384e-05,2.40956423666155e-05,0.0001692309406688,6.51158193188904e-07,2.24957363244337e-06,1.06053697398125e-05,1.25877400669509e-06,2.22587326648677e-06,0.000127218844838813,3.09682441885417e-05
INS,repeats,5+,5+,0.000184901071038305,2.05440387143879e-05,0.00011691599803984,0.000132309233366969,1.02531813462362e-06,4.74303838209266e-05,1.15516545283345e-06,3.10413136544712e-06,6.33569692463486e-05,5.87497726777634e-05
DEL,MH,2,1,0.000147351072889715,0.000202277669842935,0.000918094057928183,0.0245281136229513,0.00114905801234288,8.76788343669339e-05,0.000860985035689807,0.0072317381213046,0.0026844087091248,0.177672122374879
DEL,MH,3,1,5.93822053325916e-06,6.64739974057482e-06,4.07892805839204e-05,0.0127622200019453,2.11606261221646e-06,9.94383222175549e-06,0.00368024174967714,0.000624813484560702,0.00158101803405972,0.0062157133038326
DEL,MH,3,2,0.00291345659631238,0.00294699270153735,0.00192353666185332,0.00763631558225576,0.00155789007846879,0.00296201691496775,0.00397940381021077,0.000363011524982374,0.00330760245281275,0.0458766034921682
DEL,MH,4,1,0.000220404697046012,3.90200980997073e-05,0.000111190394596026,0.00826970913075602,1.64642991004326e-06,6.02366491440858e-05,0.00364045811174492,1.37573491638221e-05,6.90004197021186e-05,0.00990192535068816
DEL,MH,4,2,0.000591364461055368,0.000514435682198462,0.000241171540150624,0.00467381977030337,5.424327004564e-06,0.000606193461798441,0.00571732570502398,0.000340193504373018,0.000947680048058386,0.0275101960563176
DEL,MH,4,3,0.000768636652737566,0.000594684091094526,0.000294223164108335,0.00282342542051534,2.38518842939201e-06,0.000736362558764539,0.00330231026123426,2.14631540592365e-05,0.00217500076884977,0.0454105018014355
DEL,MH,5+,1,0.000742164896989888,0.000404658098802989,0.000112112679526756,0.0400456182283474,1.54081045232764e-06,0.000370525731707957,0.171286671095052,0.00625654536442808,0.00244434499257786,0.00038824683895882
DEL,MH,5+,2,0.000130824045616738,2.43082236573254e-05,1.07469564812289e-05,0.00994491072856606,1.3447270643432e-06,1.49618162796726e-05,0.195894072037581,0.0011300235200065,0.00205226000700861,0.000122636492015172
DEL,MH,5+,3,4.07967835138919e-05,3.2123545967395e-05,7.52216610652766e-06,0.00396572614527573,1.34590713147413e-06,1.22203807697993e-05,0.134025878437039,2.96964430728732e-05,0.000531048299677433,0.000159370981234072
DEL,MH,5+,4,0.000567557654411518,0.000266913415388926,0.000117857384544381,0.00068034112096732,1.50754821993705e-06,0.000459742730756042,0.0685864397343313,1.20831234257485e-05,7.11844926910783e-05,0.00198867603233782
DEL,MH,5+,5+,0.00235964265730648,0.00242680868164551,0.00118645835829516,0.000675426206215323,0.000161123578438883,0.00241802273020888,0.0565667451501428,5.92129314845072e-06,0.000803005580046279,0.000854826490808867
