Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.997),hdp.2 (ID8 0.998),hdp.3 (False Positive) (ID5 0.97),hdp.4 (ID6 0.999),hdp.5 (ID5 0.984),hdp.6 (ID13 0.999),hdp.7 (ID1 1),hdp.8 (ID11 0.999),hdp.9 (ID3 0.98),hdp.10 (ID14 0.916),hdp.11 (ID4 0.998),hdp.12 (ID9 0.998),hdp.13 (ID10 0.987),hdp.14 (ID12 0.993),hdp.15 (False Positive) (ID3 0.963)
INS,T,1,3,0.00149677960587238,0.000754035470845412,0.0178456207312019,0.000880713193255583,0.0193428728240006,0.00787067043323567,0.00382216319531873,0.114281258566596,0.0255828848702032,0.000782289525054988,0.000913147381580262,0.00170604757917459,0.00321544970447619,0.00143877229345457,0.0224019578048136
INS,T,1,4,0.00458685204963448,0.00146237692141965,0.0107892897620979,0.00145363257757243,0.0114322584175166,0.0149055768415816,0.0157310384857312,0.0551877195198439,0.00805388824650545,0.00497646080193556,0.000702303862888546,0.00140311876506248,0.00121836901298345,0.0025909614489456,0.00650992463629832
INS,T,1,5+,0.0625030855225999,0.0164583937816257,0.00185782925059192,0.0110027113781913,0.00172198804900598,0.00915990096831361,0.896346388446689,0.012153602936839,0.0235927109061755,0.0338611066296786,0.00607404922286374,0.0304003607211316,0.0152017798430067,0.00976826824993829,0.0157469882903283
DEL,repeats,2,0,0.000217477750791109,0.00824691778183906,0.0282666679144076,0.00143250920814632,0.0295965886680463,0.0214652420224813,0.000599951453918907,0.000258584897717472,0.00692304417230218,0.000900099788785275,0.0673171790123791,0.0132086505002184,0.001276868538611,0.0034956895787673,0.00703921372430177
DEL,repeats,2,1,0.00290718463371318,0.00913394894280507,0.0243768203336127,0.00254966742338296,0.0257187787562411,0.00519448085315268,0.00161239916413009,0.00150165143199248,0.00979463871069811,0.00669448843242137,0.223960812953063,0.00390752335835334,0.0146860123990655,0.0047119109340213,0.00632243284327527
DEL,repeats,2,2,0.00162267759678087,0.000726525534463986,0.00483295702611805,0.00219705197522579,0.00418283774071795,0.00288280140149822,0.000522271162681683,0.00108092796576628,0.0116620228369743,0.0044831293858977,0.0498289186491198,0.00102462858760636,0.00526374278345601,0.00107644374845434,0.0129180254171151
DEL,repeats,2,3,0.000749452382005333,0.000153994357032049,0.000256561687107902,0.000440999646247056,0.000170858759922426,0.00015074056163502,0.000441645536522533,8.45455612196113e-05,0.00747438424590961,0.000538411338859471,0.0119964504656603,7.79281249178092e-05,0.0012380038018619,0.000815239226250516,0.00690590231446785
DEL,repeats,2,4,0.000787626950219131,0.000222727572623115,0.000901719979869274,0.000258568090395095,0.000794479438702715,9.26616820166753e-05,9.60324550862714e-05,0.000186503825075948,0.00297682036002299,0.000354135164984949,0.0030126532836627,0.000402299465541902,0.00125419744217403,0.0102833370177878,0.00211850387311971
DEL,repeats,2,5+,3.99089819029167e-06,0.000650985243635408,0.0210690903469467,8.15673317478504e-05,0.0224933410752131,0.000713090383311367,8.64196073990443e-06,0.00471472099069108,0.000578093090958654,0.000187303482521451,0.00229776100243374,0.000102004090364024,0.000556656385729274,0.240212346392024,0.0002645155260235
DEL,repeats,3,0,1.49640891618798e-05,0.0104582430234192,0.0183840547730419,0.00103274579420692,0.0175270598450438,0.00465824318683053,0.00010199180717983,0.000792854217684163,0.00115869597309884,0.00149204353599541,0.00507060991211561,0.00283939302632702,0.0045325999233636,0.00586246024049401,0.000515828212275287
DEL,repeats,3,1,0.00518062964353523,0.00165780711270388,0.00530794656966268,0.00531153311545587,0.00630875363314461,0.00139755951030713,0.00449014675143585,0.000818234171311505,0.000560402454738573,0.00564976721570106,0.0967002458563061,0.00458574222159642,0.0283714602473457,0.00178985615947204,0.000452731253257704
DEL,repeats,3,2,0.00222827909183641,0.000655271770326738,0.000893762602760989,0.000384846283905953,0.000970408442853553,0.000422054122183005,0.000610465172667833,0.000224135306169993,0.000263107514457245,0.00219625247664195,0.01955529613867,0.000902382018852289,0.00294643285479102,0.000903400632997339,0.000141561392774879
DEL,repeats,3,3,0.000406317297483039,0.000259937104112691,0.000531758728661595,2.88588780813803e-05,0.000750190431838776,4.87718655870725e-05,0.000281681242863802,0.000287046523897788,3.91617867244121e-05,0.000455235284451241,0.00423607770261166,0.000140972319656685,0.00361563504068956,0.00515990206821663,0.000174740516175127
DEL,repeats,3,4,2.30888566074744e-06,2.98002169648512e-05,0.00509305196027689,1.31149699660163e-05,0.0064662361449284,0.000158083085766274,4.40966715840957e-06,0.00142920707274918,0.000253244713435774,5.30678213800976e-05,0.000793245194589848,2.58427029590553e-05,0.000558883011272191,0.0737897699502665,0.000229107258666138
DEL,repeats,3,5+,2.80313857327505e-06,7.30994504233501e-05,0.00840207410586432,9.69599942728596e-05,0.00844153311155302,0.000873089332990034,5.29186731727481e-06,0.00158691103929144,0.000214381388365381,2.14159606755604e-05,0.00031916885667264,5.19770842810797e-05,0.000656854535160543,0.0844936891972291,0.000196437039513333
DEL,repeats,4,0,1.60282855507645e-05,0.00678489511882365,0.0110847853079592,0.00176420392856413,0.0115420273899385,0.00202512650658505,7.09414289503822e-05,0.000274394128456714,0.000373999585364408,0.00019094524490365,0.00812855902248534,0.00219543803706529,0.00178777789045852,0.00195470002983744,0.000659081174098007
DEL,repeats,4,1,0.00178373935347527,0.00144215408041348,0.0028593710308938,0.00254042966435663,0.0024156628038892,9.68046161622571e-05,0.000898350489815899,0.000572339250407705,0.000313855039933152,0.00105422276960225,0.0664794372557388,0.00372035335283612,0.00440912341598365,0.00465232975302234,0.0012617313180534
DEL,repeats,4,2,0.000461612165536014,0.00021071112755122,0.000116216066748952,0.000569417735969922,0.000153111695040826,0.00019842320509931,3.78425859529565e-05,0.000316673172628619,0.000117408483686595,0.000686959276029628,0.0144317724085898,0.000676518795070349,0.000344519697640445,0.000696779656689018,0.000229472809604442
DEL,repeats,4,3,6.43434485340265e-06,7.03096654899431e-05,0.00432759922417062,0.00022276265529216,0.00347186365135039,0.000209860037388522,6.87622678625729e-06,0.00027582222061541,5.974659655923e-05,0.00012920013784745,0.00425321193868611,7.2744583724474e-05,0.000402007120748486,0.0322232674741335,0.000224161569500838
DEL,repeats,4,4,3.41707314655869e-06,0.000277092067338118,0.00487536860946874,4.7142562003925e-05,0.00412319763163882,0.000269387971438067,5.01380422865289e-06,0.000930577421128882,8.00284225937552e-05,1.52114766170006e-05,0.00095046305023221,3.98390975478117e-05,0.000959473188493366,0.0524549437816808,0.000246137631791865
DEL,repeats,4,5+,0.00019042904853235,6.49391080816318e-05,0.0013063928596045,1.66652523177562e-05,0.00192620877393494,8.74976021309853e-05,3.87467911044465e-05,0.00025641770523103,2.5658657953154e-05,2.48628962636492e-05,0.000267154211446614,5.2764615861096e-05,0.00152786996344893,0.0243251298975165,5.6689066099064e-05
DEL,repeats,5+,0,1.94000737446047e-05,0.248531157862703,0.017158283039896,0.0205901353897203,0.0173031777052644,0.0163930458030059,1.78993944553437e-05,0.00114588110473852,0.00262806791730089,0.007122597832462,0.00438123165734445,0.00165009950232338,0.00181571191999694,0.00703909095516286,0.00283608036501193
DEL,repeats,5+,1,0.00274414392458498,0.000365856824397056,0.000278293680219049,0.00793690477111692,0.000184685158622627,0.00327452263260124,0.000188032661978546,0.00103110759282652,7.30959723572051e-05,0.000481971515273634,0.0119577235953492,0.000546021895478009,0.0199388244753109,0.0022211364512902,0.000261096549600532
DEL,repeats,5+,2,0.00035568031028111,0.00047731714612377,0.00044314489262413,0.000470771762863359,0.000466510872300161,8.69140902794949e-05,8.39850550331963e-05,9.45171520820813e-05,4.2015261022692e-05,0.00014168403934692,0.00303675610846131,0.00015682712210093,0.00256183389737807,0.00313375147400953,0.000109471754524087
DEL,repeats,5+,3,0.000104150862757274,2.75630751420619e-05,0.000281978352143596,0.00012905303367466,0.00021307126580881,0.000110205938351487,4.16967937520806e-05,9.63461122151474e-05,8.61514086474335e-05,0.000226538601519784,0.00137669590534968,4.28850530239596e-05,0.000433179878349326,0.00183350737857875,3.32149617275335e-05
DEL,repeats,5+,4,5.8173697190079e-05,6.03337488264836e-05,4.76786452044824e-05,6.82983540999093e-05,5.826545575133e-05,0.000124015718836759,1.35404054617669e-05,4.07757892680152e-05,6.1266037706967e-05,2.03818799991338e-05,2.52642562526412e-05,2.23925646085075e-05,7.91464170255076e-05,0.000663982676322618,2.86634941623665e-05
DEL,repeats,5+,5+,8.22892283684714e-06,4.18255184968515e-05,0.000625738052720695,4.20089726064321e-05,0.000647706153988482,8.19736899368762e-05,2.6768073301079e-05,5.71487405962167e-05,4.09932559649879e-05,9.51204355547809e-05,0.000396897344520607,9.61955241071834e-05,0.000291687946122139,0.00350552867287722,5.41875508545864e-05
INS,repeats,2,0,0.000340382406324905,0.0020883462078395,0.00664379156718463,0.00214342758113525,0.00691660694144848,0.00939282917423105,0.000356545561863016,0.000240996815341959,0.00279615157212302,0.0257600436771699,0.000245648996781736,0.0009920022792914,0.0252224044681492,0.00809398240223357,0.00287365326733729
INS,repeats,2,1,0.000216607632771018,0.00203552982235103,0.0193308160815669,6.37105463120445e-05,0.0189302202882442,0.00237191732512332,3.25480513638484e-05,0.000144613121754214,0.00274263649312802,0.000128825470935701,0.000376266325573814,0.00234557739098671,0.039583127117445,0.003038327878753,0.00105421306774361
INS,repeats,2,2,0.000971271018978458,0.000447162670754676,0.00677638171026677,0.000658915112392321,0.00716056192401088,0.000624513284255124,0.000145464337154933,0.000290917405275305,0.00120314867096269,0.00100580081792784,0.000664401234254455,0.000484944446272296,0.0246185841050109,0.00295040073615165,0.000444244737356668
INS,repeats,2,3,0.000375542290543444,0.000201693479871236,0.001227735209007,0.000393343725303382,0.0011195534885911,0.000407018966809603,0.000482493471013664,0.000387250990366253,0.00139399228797697,0.00151300989637687,0.000127620086330074,0.000343822120600369,0.0036860773760473,0.00126159051142752,0.00093269963525184
INS,repeats,2,4,0.00223029621301607,0.000141150718586249,0.000141690777986198,0.000165401548498067,6.88609350983424e-05,0.000155962992705859,0.00264247153979778,0.000592633191610219,0.000391016421789808,0.00304515777860588,0.000155307113572835,0.00020440819676869,0.00203371880269891,0.0019896834755616,0.000328293413259493
INS,repeats,2,5+,0.0136899601422548,0.00181586304234057,0.00105520423176192,0.000973952686159839,0.000700802138774709,0.00153538500962916,0.0169827778211954,0.000654329278290703,0.000151867238287059,0.00122150405235985,0.000212841680333052,0.00167220872223643,0.00641146704057782,0.0386941897884728,0.000316667459888311
INS,repeats,3,0,3.1122407219736e-05,0.000715458501915461,0.00403310560622303,0.000847712319097173,0.00357864130068575,0.000419253265295851,4.28777283562758e-05,9.17110762614867e-05,0.000346197430077839,0.00722585603333996,0.000128619167150742,0.000114708766488203,0.0190603194883781,0.00971548072915808,0.000233931097518669
INS,repeats,3,1,0.0010711152827322,0.000634714155128565,0.00506970981600967,0.000174739277423191,0.00643778227314155,0.00381451422516798,0.00025021810431815,0.000388328323047374,0.000350683399180682,0.00286954390373099,0.000402204961380406,0.00120742758451281,0.0363838710532809,0.00113618110555029,0.000333912862977746
INS,repeats,3,2,0.000226680300111404,0.000181991398719308,0.000775171689244229,0.000764129378038518,0.00144108925825899,0.000473685195842381,3.18145516096899e-05,7.98979981417515e-05,9.05378905322695e-05,0.000145790388699686,0.000774849618979299,0.000169994316772103,0.0031004748582601,0.000563795710108115,9.45773457045328e-05
INS,repeats,3,3,2.52314817989554e-05,3.64514185044979e-05,1.69848233234261e-05,0.000290685446799305,2.99277518513374e-05,1.2701107967441e-05,0.000129986825524229,0.000158317795628011,1.49592598711726e-05,0.00063410126812011,3.86769162701086e-05,1.23629957561298e-05,0.000702803989546196,1.99124523653143e-05,3.21756502362749e-05
INS,repeats,3,4,0.000112630793617761,6.4218192228999e-05,5.61332006477926e-05,0.000216551012121194,2.80932673047327e-05,1.17480386100067e-05,8.56400972057613e-05,9.53188880308226e-05,1.90246693706237e-05,0.000506234944478485,0.000193009926042792,3.94849166784921e-05,0.000719807311873926,0.000111041204954812,9.8433549720375e-05
INS,repeats,3,5+,0.00180679392290426,7.36237528616285e-05,0.000114381302030359,3.4395048963203e-05,7.27840214440498e-05,0.00016074778988808,0.00119004533795988,0.000321884456295438,5.95792771471281e-05,0.0023499408438413,8.11753166792722e-05,0.000161764820102619,0.00155519673147564,0.00178642028533841,7.66151760694014e-05
INS,repeats,4,0,4.9580553947796e-06,0.000695694425542791,0.00206065277380298,0.00145713152403019,0.00265972669384553,0.000921802847391957,1.20427323273668e-05,0.000198179104829493,7.77085615556925e-05,0.00653096880545773,0.000157580022439855,0.000177077934158493,0.0158033735806021,0.00524821965106043,6.42867914834373e-05
INS,repeats,4,1,0.00124026105041475,0.000954843304706042,0.00362178769828415,0.000530929324934507,0.00367751469338626,0.00297419880783666,0.000639975201413548,0.000558622049409709,0.000160816565761379,0.000757486575497219,0.00112334149773854,0.00140929401268991,0.0566745023643727,0.0033453700854213,0.000262408232379155
INS,repeats,4,2,1.42531154041994e-05,9.94899302473704e-05,0.000435432319061516,0.000450394114844469,0.000325550822257359,0.000138817469469566,4.51435757786675e-05,9.44169350884887e-05,6.21523783764803e-05,1.36678489405956e-05,0.000329272061471645,5.55105593067615e-05,0.00679707810051028,0.00123519675103742,9.79174778074742e-05
INS,repeats,4,3,0.000157330276590399,3.35606699258818e-05,4.53643683861196e-05,0.000296767399290756,1.66894530783457e-05,3.10817312893886e-05,9.2510989448352e-05,6.27608922374059e-05,5.91315846660984e-05,0.00064312324735502,0.000119427623600597,0.000143155740545196,0.000479534173742781,0.000385598783450675,0.000118510180665308
INS,repeats,4,4,0.000284313812508341,0.000124858374575152,3.75483211598713e-05,9.18966539934376e-05,3.52521133322481e-05,2.64817128601393e-05,0.000270578057039716,0.00012855334853099,3.33463066172996e-05,0.00201311529017915,0.00036418993615399,6.96777940795426e-05,0.00185154034918751,0.000271043616313749,2.78607156311875e-05
INS,repeats,4,5+,0.00212301421924226,0.000616898499979226,0.00055902277715535,0.000224880936390915,0.000792332752960184,0.000101754741702401,0.000873753575787129,0.000191928069854151,0.000167663095218742,0.000391571882806888,0.000206897149450077,0.000122279903424127,0.0068770341995514,0.00822907472612374,0.000140887632221925
INS,repeats,5+,0,3.96437414655655e-06,0.00019483857974915,0.00461349190929708,0.00897616211819118,0.00473146720820392,0.00288169272898038,8.43324671894841e-06,0.000970163133597984,0.000302463753471397,0.00255058246842101,0.000120214399746873,0.000145630839796676,0.066346154040789,0.00964863735964942,0.000390429905105844
INS,repeats,5+,1,0.000239739186619627,0.00988811371796803,0.00454149442939058,0.0063407502424243,0.00516177968292682,0.0124627725516998,0.00123401331367802,0.00124829034506602,0.000676142266450421,0.0286103896483429,0.00220846815408654,0.00201053478911171,0.278278802261685,0.00446335667567308,0.00112188299732273
INS,repeats,5+,2,3.82923090908663e-05,0.0001007617179186,0.000428176543867631,0.00122187533327803,0.000195837275760825,6.31165319362115e-05,0.000167801405122936,0.000955155638807483,9.64709464424807e-05,0.000754489240203228,0.000252705005077703,0.000139276418317708,0.0107268697632551,0.000931590418502744,0.000157774652038513
INS,repeats,5+,3,9.80994992182911e-05,5.61411006122776e-05,0.000128645525124565,1.78729967707453e-05,0.000114795653692745,3.58179024839856e-05,0.000244248749955216,7.28076458450705e-05,4.14726034699288e-05,5.28580079095182e-05,4.50335679916085e-05,7.30820972587667e-05,0.00379416992513073,0.000287910634787898,0.000117384857188566
INS,repeats,5+,4,2.7563656863958e-05,4.4996131214819e-05,8.30969231422183e-05,2.46439309971229e-05,0.000150742354181821,3.1538815573056e-05,0.000219298422408533,0.000155311285820231,1.7215810861413e-05,0.00046467689062731,9.89714437974203e-05,3.76056746542203e-05,0.00117403892262901,0.00165616942045471,4.29629867489935e-05
INS,repeats,5+,5+,0.000116080213159119,0.000211665853950653,0.000342588681554503,7.11596547167225e-05,0.000542547594576185,2.98758067963084e-05,9.06639037037891e-05,0.000177947799247974,0.000114998179723071,0.000351662363367407,0.000177811409058381,0.000100162349843562,0.00473765189381587,0.00420746214076667,5.32987603379239e-05
DEL,MH,2,1,0.000295963043131226,0.00391540912963018,0.0288991620402393,0.00054071016368131,0.0314642875496346,0.00946425102485347,0.00104489840615311,0.000399677897571744,0.00859707489038261,0.00209410328982277,0.198888480126072,0.00491095109580561,0.00259826958808035,0.00605768036172258,0.0037633970835056
DEL,MH,3,1,1.73137312800739e-05,0.00979546806009061,0.0128272515185902,0.000966025343374447,0.0130786986174371,0.000686102960179936,7.65553693415284e-05,0.000282824883042697,0.000551267719267059,0.00154669994508132,0.00730642790366793,0.00375313800083383,0.00525665806581946,0.0147804277304091,0.000528980878388801
DEL,MH,3,2,0.00258679035859032,0.00351018711135373,0.00900941403644122,0.00418113294146286,0.00870237600066715,0.00116857973458477,0.00139209918114815,0.001150315706705,0.000454073229420894,0.00365228302908007,0.0520666348942314,0.00201177233873745,0.023452439582034,0.0060657234307172,0.000763241688518489
DEL,MH,4,1,0.000157149136779525,0.00574978394488442,0.00865252832306989,0.00254601446924327,0.00902559620469446,0.00157754374089934,6.14519425854454e-05,7.81442007538798e-05,0.000170575357418571,0.000149252310964245,0.0109560826300783,0.00263005963205791,0.000632564074692356,0.00359743830595163,0.000259827872814651
DEL,MH,4,2,0.000494086652058345,0.00170981401773865,0.00696035031296531,0.0089173068666935,0.00613500035670802,0.000391789307485703,0.000117540001514117,0.000347189247177586,0.000489567555517881,0.00122532565485969,0.0299621215990758,0.00282378823390818,0.000956234460430941,0.00492993276540937,0.000220147676844943
DEL,MH,4,3,0.000608119985354588,0.00116939813594329,0.00290641116788122,0.00482974845239031,0.00323926165956388,0.00071894495222132,0.000103594837551646,0.000665277984840702,0.000193376018927172,0.00290507731364124,0.0405539643389591,0.00180898920713387,0.00104732368718664,0.000550442653816081,0.000279854330101385
DEL,MH,5+,1,0.000558049706989536,0.304852753131942,0.00849927625598346,0.0661447539060996,0.00905569820837608,0.00832690862471849,4.43894046678008e-05,0.000160409825369258,0.00196951679985254,0.00770980578990763,0.00066065468117695,0.000404066203054742,0.00216347034569981,0.00644242017663985,0.00124887252622362
DEL,MH,5+,2,7.85991516498098e-05,0.108014496282242,0.00772285278778404,0.244489664582293,0.00840535891561886,0.00773661831055327,2.49443261850575e-05,0.000253849644770218,0.00261955723801505,0.00481916064570695,0.000504673188050164,0.000146801720082309,0.00124286189395554,0.00145392137486191,0.00230426825876763
DEL,MH,5+,3,2.46919439337092e-05,0.0426880580030403,0.00692986091466363,0.227394393095822,0.0076902608662679,0.0033762968246987,1.95170948222425e-05,0.000718455627065809,0.00103892692905772,0.00161487433634313,0.00168131564757134,0.000683119059740962,0.000823041768863719,0.0032915674200107,0.00151836241207425
DEL,MH,5+,4,0.000392392821449997,0.0146804080478667,0.00208729850406282,0.128127385362842,0.00268005849420968,0.000375801082754866,7.91839657332494e-05,0.000381112699508703,0.000657963238432853,0.000274690793017737,0.00386454452242576,0.000466018687349363,0.000587019461314507,0.00102521798864397,0.000598342377015763
DEL,MH,5+,5+,0.00203729433224141,0.0105530000613859,0.000820349300286228,0.101910246981633,0.00102293568902705,0.0118929829539169,0.000592193693791743,0.000569558228835508,0.000226441952475544,0.000511690094713547,0.000454469376811599,0.000364668789885141,0.0346580338370163,0.0092971630533895,0.000113105760910764
