"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998856308663588
"hdp.2","SBS17b",0.999263223646946
"hdp.3","SBS35",0.995204160393809
"hdp.4","SBS3",0.997466691871891
"hdp.5","SBS17a",0.99843473214754
"hdp.6","SBS7b",0.990705248790937
"hdp.7","SBS18",0.997686469203233
"hdp.8","SBS2",0.999323489976874
"hdp.9","SBS7c",0.999328420390058
"hdp.10","SBS44",0.993967603442569
"hdp.11","SBS41",0.993685535946118
"hdp.12","SBS13",0.996852130950119
"hdp.13","SBS4",0.998778985150035
"hdp.14","SBS22",0.988671307011254
"hdp.15","SBS28",0.984397570712217
"hdp.16","SBS5",0.99916442645371
"hdp.17","SBS12",0.993054625676645
"hdp.18","SBS40",0.999236326291975
"hdp.19","SBS7d",0.976742050032519
"hdp.20","SBS16",0.990354279392838
"hdp.21","SBS29",0.952311079031826
