"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.929294907954782
"SBS96B","SBS2",0.998125368088476
"SBS96C","SBS7b",0.984228086255803
"SBS96D","SBS40",0.910898006207178
"SBS96F","SBS4",0.983951907155437
"SBS96G","SBS44",0.992511826775485
"SBS96H","SBS1",0.999731818571082
"SBS96I","SBS3",0.929249026477574
"SBS96J","SBS18",0.991276026450953
"SBS96K","SBS17b",0.999509204816347
"SBS96L","SBS7c",0.993933606616664
"SBS96M","SBS17a",0.999714826370218
"SBS96N","SBS7d",0.965501791348312
"SBS96O","SBS13",0.99889578722662
"SBS96P","SBS28",0.966059311255663
