"ex.sig","ref.sig","sim"
"W.4","ID1",0.999923648682319
"W.3","ID2",0.999717090716698
"W.14","ID3",0.98014894687426
"W.10","ID4",0.988929110976664
"W.1","ID6",0.991191385286069
"W.15","ID8",0.984128546943872
"W.13","ID11",0.996482997227341
"W.12","ID13",0.974116552925834
