MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:4	0.00273256	0.00119965	0.00317942	0.00049582	0.00826011	0.00027526	0.00015830	0.00009666	0.00072073	0.00080026
1:Ins:C:5	0.00781732	0.02022255	0.02974741	0.00308431	0.00821220	0.00002045	0.00146689	0.00013402	0.00566678	0.00270805
1:Ins:T:0	0.00106289	0.00220992	0.00205235	0.00335683	0.01730812	0.00647927	0.02467135	0.01375044	0.00427907	0.03786194
1:Ins:T:1	0.00000000	0.00000000	0.01025292	0.00439209	0.06666691	0.00017795	0.01152302	0.00448299	0.00020222	0.00284987
1:Ins:T:2	0.00045782	0.00001311	0.03393168	0.00017624	0.05524638	0.00000000	0.01565420	0.00000000	0.00013382	0.00137988
1:Ins:T:3	0.00102098	0.00324458	0.02644594	0.00058396	0.03201537	0.00003530	0.01699938	0.00004215	0.00088503	0.00031126
1:Ins:T:4	0.00336068	0.01411356	0.02712894	0.00161141	0.00847690	0.00036474	0.01352451	0.00200597	0.00326741	0.00461957
1:Ins:T:5	0.00278130	0.91861781	0.04021540	0.00286809	0.00232579	0.00517306	0.00350036	0.00768884	0.00701277	0.16066540
2:Del:R:0	0.00003213	0.00011690	0.01846809	0.00764143	0.00865799	0.00012353	0.02697047	0.01232324	0.08677483	0.00197364
2:Del:R:1	0.00288310	0.00005695	0.01585588	0.00766660	0.01177794	0.00038017	0.00871731	0.00041612	0.20252341	0.00921240
2:Del:R:2	0.00172123	0.00041931	0.00200980	0.00013880	0.01341142	0.00166739	0.00227990	0.00006373	0.04514638	0.00295384
2:Del:R:3	0.00092148	0.00012982	0.00017950	0.00001037	0.00621685	0.00038851	0.00000000	0.00001284	0.00970594	0.00039680
2:Del:R:4	0.00091290	0.00000663	0.00058337	0.00021277	0.00322005	0.00013341	0.00014072	0.00018174	0.00328430	0.00044335
2:Del:R:5	0.00000000	0.00000001	0.02045950	0.00008019	0.00079073	0.00000276	0.01596470	0.00000000	0.00101582	0.00000000
3:Del:R:0	0.00000069	0.00001092	0.01357345	0.01435707	0.00188325	0.00068374	0.01483435	0.00086012	0.00442043	0.00157748
3:Del:R:1	0.00425708	0.00353740	0.01100270	0.00142384	0.00000792	0.00412274	0.00049763	0.00150817	0.09648233	0.00612540
3:Del:R:2	0.00207736	0.00052180	0.00138700	0.00029324	0.00000022	0.00054331	0.00063870	0.00041747	0.01458291	0.00180591
3:Del:R:3	0.00048725	0.00026310	0.00107935	0.00035467	0.00003207	0.00010867	0.00019524	0.00021895	0.00368337	0.00033916
3:Del:R:4	0.00000000	0.00000001	0.00571061	0.00000785	0.00003331	0.00000001	0.00367889	0.00000000	0.00047614	0.00000942
3:Del:R:5	0.00000000	0.00000001	0.00926552	0.00001349	0.00020415	0.00002991	0.00482751	0.00000000	0.00021739	0.00001616
4:Del:R:0	0.00000000	0.00003914	0.00639408	0.00758907	0.00073508	0.00228681	0.01263700	0.00036603	0.00607846	0.00040154
4:Del:R:1	0.00190108	0.00039906	0.00195105	0.00059322	0.00097804	0.00253197	0.00009392	0.00249742	0.05664104	0.00136969
4:Del:R:2	0.00049205	0.00000000	0.00001177	0.00000995	0.00000000	0.00052648	0.00001258	0.00004119	0.01015050	0.00075893
4:Del:R:3	0.00000000	0.00000000	0.00369701	0.00000840	0.00004283	0.00011622	0.00217716	0.00000100	0.00348625	0.00009698
4:Del:R:4	0.00000000	0.00000029	0.00436468	0.00010730	0.00023392	0.00001321	0.00316180	0.00000000	0.00013567	0.00000000
4:Del:R:5	0.00015437	0.00002751	0.00162691	0.00000157	0.00007532	0.00009490	0.00088968	0.00000000	0.00066921	0.00007916
5:Del:R:0	0.00000000	0.00000000	0.00607456	0.30500958	0.00087699	0.01283914	0.01872747	0.00004796	0.00211588	0.00063885
5:Del:R:1	0.00318399	0.00000041	0.00008163	0.00000459	0.00000000	0.00756430	0.00074802	0.00017846	0.01165634	0.00060181
5:Del:R:2	0.00041261	0.00009877	0.00030822	0.00030449	0.00002226	0.00043657	0.00025213	0.00006404	0.00289447	0.00005850
5:Del:R:3	0.00012418	0.00000368	0.00028480	0.00000100	0.00002231	0.00017169	0.00008047	0.00010185	0.00098152	0.00012942
5:Del:R:4	0.00006033	0.00000127	0.00011576	0.00000044	0.00004800	0.00008330	0.00002847	0.00007332	0.00017549	0.00002004
5:Del:R:5	0.00002750	0.00001415	0.00061238	0.00000574	0.00000214	0.00000000	0.00056454	0.00003626	0.00013780	0.00000440
2:Ins:R:0	0.00020332	0.00056245	0.00515974	0.00181817	0.00227377	0.00199492	0.01018134	0.00079753	0.00086880	0.02584298
2:Ins:R:1	0.00020289	0.00000587	0.02063450	0.00129920	0.00310531	0.00007854	0.01132144	0.00091998	0.00029040	0.00000079
2:Ins:R:2	0.00097679	0.00019541	0.00870905	0.00026651	0.00140805	0.00042799	0.00384544	0.00032247	0.00016954	0.00107834
2:Ins:R:3	0.00045532	0.00038114	0.00198893	0.00037427	0.00085939	0.00035304	0.00100170	0.00046470	0.00036127	0.00094284
2:Ins:R:4	0.00207105	0.00230036	0.00397534	0.00048296	0.00026333	0.00003674	0.00021831	0.00010429	0.00074972	0.00341720
2:Ins:R:5	0.01486868	0.01355277	0.03666124	0.00569493	0.00001040	0.00001397	0.00209915	0.00017384	0.00758394	0.00033995
3:Ins:R:0	0.00000022	0.00004753	0.00378257	0.00036510	0.00030258	0.00104045	0.00264892	0.00043419	0.00015990	0.00796337
3:Ins:R:1	0.00100895	0.00034283	0.00688421	0.00048083	0.00040790	0.00005888	0.00561322	0.00056100	0.00066503	0.00309299
3:Ins:R:2	0.00018364	0.00003204	0.00156034	0.00001747	0.00016617	0.00082245	0.00078504	0.00000512	0.00110888	0.00030463
3:Ins:R:3	0.00000859	0.00013959	0.00013356	0.00004249	0.00000384	0.00030470	0.00006169	0.00002489	0.00002443	0.00030496
3:Ins:R:4	0.00011058	0.00008751	0.00021550	0.00012182	0.00001728	0.00015237	0.00000037	0.00004590	0.00017444	0.00093899
3:Ins:R:5	0.00208013	0.00101616	0.00212100	0.00028580	0.00000538	0.00000069	0.00011626	0.00000654	0.00033570	0.00193873
4:Ins:R:0	0.00000563	0.00000074	0.00159658	0.00063450	0.00013258	0.00170248	0.00318627	0.00001193	0.00047611	0.00516827
4:Ins:R:1	0.00113033	0.00060683	0.00465072	0.00088564	0.00001761	0.00067334	0.00503506	0.00103716	0.00193468	0.00197257
4:Ins:R:2	0.00000005	0.00002760	0.00028395	0.00015481	0.00016035	0.00043808	0.00025481	0.00001484	0.00008513	0.00008880
4:Ins:R:3	0.00024042	0.00005628	0.00005295	0.00000793	0.00000251	0.00038586	0.00000911	0.00000386	0.00011056	0.00080563
4:Ins:R:4	0.00016274	0.00037012	0.00032551	0.00013751	0.00000014	0.00000461	0.00003543	0.00015174	0.00026824	0.00138409
4:Ins:R:5	0.00219227	0.00076531	0.00270721	0.00125152	0.00001221	0.00004555	0.00094075	0.00000489	0.00049122	0.00017865
5:Ins:R:0	0.00000000	0.00000003	0.00446751	0.00001138	0.00004635	0.00878599	0.00385046	0.00000309	0.00004048	0.00268448
5:Ins:R:1	0.00004771	0.00172365	0.00211097	0.01114464	0.00025984	0.00576650	0.01223961	0.00142390	0.00227759	0.02455175
5:Ins:R:2	0.00000475	0.00022266	0.00044922	0.00003212	0.00000548	0.00135009	0.00032722	0.00001342	0.00007919	0.00054302
5:Ins:R:3	0.00009000	0.00020883	0.00055017	0.00006437	0.00007108	0.00005921	0.00006985	0.00015508	0.00007066	0.00011323
5:Ins:R:4	0.00000333	0.00018359	0.00039488	0.00002496	0.00000730	0.00001888	0.00006212	0.00017263	0.00003140	0.00002640
5:Ins:R:5	0.00005525	0.00018342	0.00080840	0.00040691	0.00005413	0.00000195	0.00036416	0.00000237	0.00005582	0.00000118
2:Del:M:1	0.00001397	0.00003810	0.02025033	0.00031061	0.00970067	0.00007409	0.01492929	0.00023252	0.20141046	0.00582967
3:Del:M:1	0.00000000	0.00000179	0.00802949	0.01212443	0.00186515	0.00090651	0.01423647	0.00091941	0.00598741	0.00141357
3:Del:M:2	0.00254591	0.00130212	0.01176209	0.00339445	0.00067128	0.00397621	0.00343754	0.00030481	0.04214509	0.00395963
4:Del:M:1	0.00002677	0.00004293	0.00908129	0.00551485	0.00023051	0.00261200	0.00517408	0.00176509	0.01172533	0.00017169
4:Del:M:2	0.00048482	0.00002650	0.00540011	0.00083195	0.00032891	0.00962971	0.00199789	0.00151046	0.03033934	0.00117222
4:Del:M:3	0.00053301	0.00000235	0.00181917	0.00010375	0.00000292	0.00499533	0.00034513	0.00144735	0.04675682	0.00244338
5:Del:M:1	0.00047931	0.00000000	0.00056491	0.34460143	0.00008300	0.06697022	0.00217448	0.00000226	0.00026781	0.00159063
5:Del:M:2	0.00000001	0.00000002	0.00086556	0.11645207	0.00122317	0.27060413	0.00291268	0.00000002	0.00000320	0.00147673
5:Del:M:3	0.00000000	0.00000001	0.00292844	0.02160036	0.00060013	0.24372397	0.00104331	0.00001518	0.00025053	0.00006981
5:Del:M:4	0.00037259	0.00000000	0.00044389	0.00011524	0.00110726	0.13859313	0.00000734	0.00000156	0.00335756	0.00003060
5:Del:M:5	0.00238652	0.00030155	0.00087483	0.00080073	0.00000000	0.11229617	0.00407080	0.00000539	0.00058679	0.00049964
