"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"W.1",0.00593646716010043,0.167155435230641,0.356578709224232,0.216883996567349,0.99349359051767,0.0991280743088707,0.145034857979012,0.551614857300722,0.143850911628717,0.124349336087192,0.30717440510522,0.525294596323467,0.0696458845990368
"W.2",0.000591490348036183,0.00214899877512253,0.0196581559569119,0.0112243351891627,0.0439758614971583,0.0136612405117129,0.0148633591382684,0.0258561103497273,0.0757533629532224,0.0127895283908146,0.0140392386560946,0.0221970364767816,0.888368854913973
"W.3",0.00512444496811193,0.999999835154218,0.0367874806911295,0.00756814135369011,0.163854526382289,0.0276638268966174,0.0303009980231403,0.0322889238426168,0.00523224763381325,0.0176449802319941,0.0190233901580857,0.0202574438318265,0.0799817463495832
"W.4",0.00347385761603458,0.0328621385791606,0.990967370625242,0.0627351549444797,0.309455524165581,0.0600368003811363,0.0954957598386662,0.485711292063142,0.16662147001268,0.17283749581979,0.12061844544693,0.0979283146719553,0.0253929599211926
"W.5",0.000868182234024961,0.00596586455245529,0.0487267801040492,0.0230761648174235,0.104906155179439,0.995536314521086,0.400376533252327,0.0822880451332495,0.0637987641964646,0.00538675677860923,0.0315297150649337,0.0413663599127331,0.0171062942803006
"W.6",0.00370445163756217,0.00149047910061928,0.174271840059467,0.00630005195808425,0.125080911280279,0.00626704449817417,0.0159449135904981,0.0231812310492692,0.112782548691316,0.99813110647506,0.0169615482343075,0.0184852430161555,0.0184321752882207
"W.7",0.00412656034679038,0.00711176399213442,0.0497050476754517,0.999683251251581,0.196151934358603,0.0242125520387703,0.0401838244480104,0.0416328846624608,0.085069304898136,0.0037984941175413,0.026056018426333,0.0300090019596826,0.0184414159582528
"W.8",0.00105117983613812,0.0286065338089494,0.0900522607996246,0.0496360788706312,0.1701857371558,0.470199242229735,0.997978890071379,0.115176072926706,0.0528667125716956,0.00824714462094001,0.0430671951493214,0.0725151768580908,0.0298779552749658
"W.9",0.00103669492971215,0.00253662265184285,0.0634855196854908,0.0246084976916872,0.509795245862665,0.0146829537400937,0.0406962818383246,0.143318675695231,0.0386878301144548,0.00693223466976256,0.0155270295509429,0.984470048938584,0.0132786144833391
"W.10",0.999997046089388,0.00505581196083982,0.0840957375728629,0.00452459771177416,0.01127926000826,0.0388655335505514,0.0512721236139609,0.01705414745003,0.00325378473306759,0.060005185149524,0.00629794138477702,0.0232168845133832,0.451825943690298
"W.11",0.00300964124093428,0.029854248500495,0.559190170459714,0.0398249134051523,0.487784913111453,0.108497385771912,0.13443450328387,0.993622065448656,0.122050878771332,0.0250987942711981,0.256090738652805,0.198854196850171,0.0510204978313558
