num.sigs,36
likelihood,31841.39
evidence,43690.83
relevance,0.0133333333333333,0.840442893745365,0.0133333333333333,6.40295825184224,0.0133333333333333,3.81082272075277,4.17263066211472,0.795075698583157,32.7484530321926,0.350428831693287,9.08451953958334,0.493071320061351,0.748025787442039,3.8446892931807,4.84394264532166,0.0133333333333333,0.0133333333333333,0.617965818242555,2.37404333074484,0.55329676053381,1.40904152085305,3.49610663127525,1.95193803940467,0.0133333333333333,0.0133333333333333,14.3824900541401,4.23825840403055,0.723946586401312,2.0492015428551,7.56940084818494,2.53192528700432,15.0446203208822,0.353915343574218,0.0133333333333333,0.57626593859749,7.12005088542047,0.0133333333333333,4.68674153216855,0.905432522348402,0.0133333333333333,1.7091210193477,0.387158443857255,11.483853978367,0.496038376136162,2.65984903154201,5.11652495786877
error,41556878
