Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12
INS,repeats,2,1,0.00133960434265665,0.000156278840377385,0.019448273045742,5.06979971695296e-05,0.000803250195619121,6.87688425722464e-05,0.0018432499701834,0.00231793043210856,0.000299658964803011,0.00274661316899707,0.00163907482123667,0.00384649503524792
INS,repeats,2,2,0.00223463526613242,0.000625341219119331,0.00730019516867527,0.000294446945956365,0.000122837605637467,0.00133029524197246,0.000695183378162248,0.00106055309569497,0.000472935261140752,0.00056170085266636,0.00048964304796621,0.00218150983912222
INS,repeats,2,3,0.00194687100475004,0.000303838426149982,0.00121488777476102,0.000437722074585406,0.00029994887314109,0.00105354237723976,0.0004331227052299,0.000815695304466735,0.000394670975091966,0.000687794164478697,0.000366862378001023,0.000288465828300991
INS,repeats,2,4,0.00652128534863063,0.00148210209137707,5.47431925257428e-05,0.00224340779404561,0.000167205655818199,0.0041359847804891,0.000236881467105783,0.000444933582253307,0.000116831700753174,0.00019496674004907,0.000128425813368341,0.000226604225444627
INS,repeats,2,5+,0.0173278010731767,0.0123749367252833,0.000779261727789249,0.0150000231001362,0.000172419135652633,0.000683557911765563,0.00053923987800054,0.000513206695657863,0.000289744453234911,0.00159230508807568,0.00218187910070717,0.000594199708994874
INS,repeats,3,0,0.000308350006832124,1.60831237869028e-05,0.00399502763694576,2.40661300340207e-05,0.000220891130215856,0.00735106725947691,0.000622073777372654,0.000195905119044387,0.00101239904793017,0.000494462837840054,0.000504734334047793,0.00160977314413062
INS,repeats,3,1,0.00447700194642628,0.000620469456090275,0.00572260484827201,0.000478944568536388,0.000534114325089235,0.00300670226467229,0.000944669737958959,0.000411621716916266,0.000181454268321823,0.0038767034213916,0.000570396896291524,0.00347800601830069
INS,repeats,3,2,0.00105429463422154,7.43117091361124e-05,0.00140643641194802,6.96784346975159e-05,0.00103482227554706,0.000245731861954346,8.44790794467672e-05,0.000115727491352324,0.00081113340423215,0.000294540893086337,6.31349576783431e-05,0.000265337859211595
INS,repeats,3,3,6.13723761310069e-05,8.6595533894597e-06,1.54707309203629e-05,0.000106051992918079,3.02114472456932e-05,0.000291858744346517,6.10306764496698e-05,2.26947509288543e-05,0.00029454817350696,0.000151417737437276,4.95856542680556e-05,2.48734761904831e-05
INS,repeats,3,4,0.000511735803483667,6.91272939593179e-05,2.31029931988439e-05,0.00010182438021759,0.000147274121374249,0.000805964428435284,6.95623723758438e-05,3.50997458540436e-05,0.000141044427473417,8.74505494318246e-06,0.000105552670726337,4.59026807892876e-05
INS,repeats,3,5+,0.00395353218251177,0.00149504430785157,3.75991692042811e-05,0.00112272221276765,4.59588299250855e-05,0.0021017403751965,0.000128923405106628,4.03658094190884e-05,3.11588850563131e-05,5.75920135731871e-05,0.000127308295600342,0.000390349415403697
INS,repeats,4,0,7.77845263254609e-05,3.80841005726328e-06,0.00254947900018431,6.21192225081198e-06,0.000572600500584966,0.00507518778770558,0.000159460149020167,6.95762516687095e-05,0.00161542300713623,0.0013317847110841,0.000739127690618573,0.00136330338548791
INS,repeats,4,1,0.00434461858381036,0.000755978747159524,0.00350260815456119,0.000708027677719917,0.0014961617693064,0.00186733792295251,0.00150643451638681,0.000122003959223633,0.000738184623495417,0.00443318466119713,0.000766765871468761,0.00235907362696489
INS,repeats,4,2,0.000143664043234205,1.00123014090442e-05,0.000325816561503742,2.32198226648323e-05,8.59021061950551e-05,6.06173997226065e-05,9.47599259355832e-05,0.00010076973040726,0.000394169778707961,0.000120305711060466,0.000144728143383055,0.000166820607232413
INS,repeats,4,3,0.000348238630337561,0.00012912198032098,9.65886367164857e-06,8.28432886653612e-05,0.000101435602522265,0.000859652680254681,2.92462866802607e-05,1.30471210263663e-05,0.000392895610435948,6.24786680151221e-06,1.41176547214801e-05,7.5139924732487e-05
INS,repeats,4,4,0.00120684467227181,0.000120529560828274,2.10566905607655e-05,0.000309444375850382,0.000267531722888521,0.00148301467331365,0.000167007183265972,2.92639527580525e-05,2.47421595202486e-05,0.000117945623444221,0.000115006007725161,0.000103088818196313
INS,repeats,4,5+,0.00861175197702053,0.00158076973849146,0.00059779224749866,0.000831963309512096,0.000103587833941096,0.000243514871810132,0.000103627996969957,7.27805868206614e-05,9.73732805769784e-05,0.000723890774244174,0.000863313651167553,0.000449031701754511
INS,repeats,5+,0,1.02629391523423e-05,2.10272955188863e-07,0.00465669788752719,2.0882994048055e-06,0.000231906277353224,0.00269513506801713,0.000176957770557646,8.63659606083085e-05,0.00859654861487038,0.002494828054054,0.000257050669600939,0.0040655146167414
INS,repeats,5+,1,0.00109469640468459,7.91686068023163e-05,0.00431201410048044,0.00136267455082949,0.00224971012383726,0.0252043708761507,0.00193393058344318,0.000781974241124042,0.00568872014053716,0.0146396724480424,0.0103013003683753,0.00211333116294764
INS,repeats,5+,2,0.00017139963629341,1.55453333211233e-05,0.00030461670856329,0.000158810166450007,8.19585765767013e-05,0.000519879974008109,7.83876320328107e-05,3.66515505985547e-05,0.00129202427558098,0.000251677393101668,8.4300648279971e-05,0.000302554564188333
INS,repeats,5+,3,0.000526377596674343,6.19724989128061e-05,0.000165280310639143,0.000189514642540644,3.83658644226281e-05,0.000111515447216015,0.000210962236041178,7.78640851216461e-05,6.25930751686289e-05,2.8614838235139e-05,6.03459594719424e-05,0.000239591629470568
INS,repeats,5+,4,0.00011143841429585,8.593858076208e-06,0.000144265649400854,0.000135039655373384,5.69472412684306e-06,9.30208602334811e-05,0.000147430151968708,3.08031667946974e-05,3.73638374723754e-05,3.23851026843274e-05,4.33601690197182e-05,0.000260932531765995
INS,repeats,5+,5+,0.000601690465153948,5.01804299480414e-05,0.000580507688630167,0.000118573941056008,3.94753998745717e-05,2.88798792170282e-05,6.54035528562751e-05,7.55851669978611e-05,2.16538015202176e-05,0.000174450625708681,0.000328559816218879,0.000526748327445745
DEL,MH,2,1,0.000968128707588329,0.000172138504193665,0.0300268394262353,0.000784443216134596,0.200194043045858,0.001851186770419,0.00481313638004007,0.00885432717196132,0.00102232767770627,0.010801112351403,0.00335906656206093,0.0143457410281299
DEL,MH,3,1,7.51076096965583e-05,5.56635909653893e-06,0.0141394639516642,1.85684022555067e-05,0.00615951253803133,0.00142643506172442,0.00249148149915193,0.000768914529389809,0.00111868091775524,0.0026342788742006,0.0096819629085445,0.00426202962453872
DEL,MH,3,2,0.0130321196042245,0.00189965886500184,0.00881772033359419,0.00185832682265281,0.0415858432473445,0.00343904063165505,0.00131204028340227,0.000606050575463339,0.00392316410952742,0.00101249717315854,0.00376397970063028,0.00555428671504312
DEL,MH,4,1,0.000691918805201624,6.13177036555418e-05,0.00927726369188779,7.95770916006576e-05,0.0122093815847754,2.35860776559384e-05,0.00261834384223195,0.000253699615827285,0.0025175094368573,0.00140291050509567,0.0050999745903798,0.00297205831714289
DEL,MH,4,2,0.00212737044709186,0.000362104894198074,0.00619246377840094,0.000236496473966952,0.0292831804772238,0.00067366153750964,0.00222068118931743,0.000405326362983158,0.00907122394514715,0.00064310918608481,0.00209636740849407,0.00284985204022039
DEL,MH,4,3,0.00462436920020462,0.000373471861738039,0.00351510531091634,0.000163128688520139,0.0484859773834967,0.00169109985091795,0.00280265293788154,0.000105695844859917,0.00477568504051199,0.000470969683519008,0.00102243043534029,0.00293222335151452
DEL,MH,5+,1,0.00107063836482164,0.000382937021888541,0.00823716798880889,7.1357968951052e-05,0.00250284462164453,0.00762948918903301,0.00103488554197831,0.00136867604627397,0.0679198221038025,0.0119481247257928,0.290725468002352,0.0328343392614564
DEL,MH,5+,2,0.000548690936881393,4.77523407608149e-05,0.00820073644671967,3.09046075086985e-05,0.000610110819598866,0.00458630352761487,0.000767968835665757,0.00182242312403363,0.247576496651112,0.0108919708281811,0.124112626443089,0.0165467839229071
DEL,MH,5+,3,0.000381157007668699,2.49241784615141e-05,0.00724466261293676,2.31596524345655e-05,0.00111339877417989,0.000977658935117255,0.000577299192515651,0.00100230218575192,0.222684437057422,0.00249542542062906,0.0426773728577913,0.00608940932060479
DEL,MH,5+,4,0.00135824868211674,0.000228706964181726,0.00255609730505804,0.000105465333172977,0.00387829428093828,0.000253394386825414,0.000658781475543906,0.00131220042614006,0.127480369725937,0.000656300215209633,0.0139126357750814,0.00178538362640779
DEL,MH,5+,5+,0.00452970213897356,0.00146476692041571,0.00119269103882807,0.000845047064473929,0.000358085857243533,0.00135497717027003,0.000463310842213121,0.000349703763307182,0.10371978214645,0.0119272364814549,0.0122830382719116,0.000955727477384202
