Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
sens_SBS35_5_728,Realistic,mSigHdp_ds_3k,seed.1076753,1,0.9565217391304348,0.9916941264819535,2.9482158656123882,22,1,0,,
sens_SBS35_5_728,Realistic,mSigHdp_ds_3k,seed.145879,1,0.9130434782608695,0.9925468888179382,2.905590367078808,21,2,0,,
sens_SBS35_5_728,Realistic,mSigHdp_ds_3k,seed.200437,1,0.9565217391304348,0.9916348202060926,2.9481565593365273,22,1,0,,
sens_SBS35_5_728,Realistic,mSigHdp_ds_3k,seed.310111,1,0.9565217391304348,0.9920608854263148,2.9485826245567495,22,1,0,,
sens_SBS35_5_728,Realistic,mSigHdp_ds_3k,seed.528401,1,0.9565217391304348,0.991142588447679,2.9476643275781136,22,1,0,,
sens_SBS35_5_728,Realistic,SigProfilerExtractor,seed.1076753,0.9411764705882353,0.6956521739130435,0.9740954922073015,2.6109241367085803,17,7,1,,
sens_SBS35_5_728,Realistic,SigProfilerExtractor,seed.145879,0.8888888888888888,0.6956521739130435,0.9722951013756421,2.5568361641775743,18,7,2,,
sens_SBS35_5_728,Realistic,SigProfilerExtractor,seed.200437,0.9411764705882353,0.6956521739130435,0.9743345531139923,2.611163197615271,17,7,1,,
sens_SBS35_5_728,Realistic,SigProfilerExtractor,seed.310111,0.8125,0.5652173913043478,0.982977285217662,2.3606946765220096,16,10,3,,
sens_SBS35_5_728,Realistic,SigProfilerExtractor,seed.528401,0.9411764705882353,0.6956521739130435,0.9749863509847747,2.6118149954860534,17,7,1,,
