Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.0364222835778081,0.00477270407279541,0.00138150481351804,0.0217404089296934,0.0246817921626208,3.48783341378655e-58,3.91227094483217e-81,0.375890755518264,0.110586983546812,7.21116441217334e-37,0.00583866283073252
DEL,C,1,1,0.021550116617456,3.05425609319768e-05,0,0.0271765606115337,0.000495200708394061,4.7351491883226e-111,0.000630053439863228,0.107645743486617,0.233982054971143,0,6.87104317081148e-32
DEL,C,1,2,1.38977224177108e-38,0,6.6339887000511e-99,0.0259885237648773,0.00738776152293538,0.00530872477257405,0,1.11253692925361e-308,0.206174156204441,0,0
DEL,C,1,3,0.00467496496854978,0.00248284242420117,0,0.0141692101164548,2.35172119049873e-64,0.0037155687228919,0.0018797118093511,0.0105837880112073,0.0737668096000024,4.39058333925717e-188,0.00023013964723816
DEL,C,1,4,0.000399062116280935,0.00388749057109914,0.00182416738165377,0.00235246496109006,0.0020629167476849,0.00261694621458174,0.000615902866455539,0.0137314982135908,0.049947330728585,8.2396642385314e-240,0.000583906663435801
DEL,C,1,5+,0.000427963052034153,0.0146299654586848,0.000231369557569898,0.00298544314749601,0.00102037030291659,0.000277811068694895,0.00338335711062261,2.60099126868925e-161,0.0255076512238215,4.35602067239182e-142,0.00198519621115243
DEL,T,1,0,0.0342968634081457,0.00791304506764671,0.0211689131165071,0.108817201080597,4.81830249627476e-56,0.034059715525061,0.00122541941276074,0.114430453912582,0.0326258341508873,0.000230392039749517,0.00270596444856753
DEL,T,1,1,4.58143725236174e-36,0,0,0.0881761738517363,8.00136696955905e-218,0.712985182901611,0,5.11813233871891e-34,2.48509235873678e-08,0,0
DEL,T,1,2,0.00774669256509047,0.00705824691487508,0.0116434032126344,0.124135344714574,0.0108816010290982,9.43088935702895e-35,0.000841686881823334,0.0952483691197565,0.0109440050780591,9.88041889004254e-130,1.47691880843419e-203
DEL,T,1,3,0.0076320622892449,0.0202527779924987,0.0181561952142931,0.0949466342323771,0.0223102081258959,0.048079712584593,0.00223750644599631,0.12306453578315,0.0112161274200753,2.66455602737052e-84,4.97465763499693e-261
DEL,T,1,4,6.65381351015701e-46,0.0471410889658452,0.00911663549569418,0.0571820709956549,0.0178067181933252,2.35399896272627e-22,0.00431953801746593,0.105014285059092,0.00860777821938413,0.000222415905413846,3.78027017224108e-142
DEL,T,1,5+,0.0111629001172195,0.815061827452759,3.82708596164409e-137,0.0318715543777753,6.32072793720855e-10,1.90952969761663e-59,2.96244879148816e-23,1.36993304985428e-47,0.00843440208184013,2.90733107725131e-75,9.66846195856617e-88
INS,C,1,0,0,0,0.702769118712909,0,3.85795917072049e-250,0,0,0,0,0,0
INS,C,1,1,7.10062795901653e-91,0.000209424038852484,0.017953706791857,0,0.00190653443595216,5.56293123088636e-69,0,0,3.14897149938746e-267,0.17769647026729,3.12778558229754e-179
INS,C,1,2,1.38657183598827e-260,1.9338122982512e-05,0,0.002985910819408,0,5.12097737545718e-218,0,0,0.0008551188283943,0.100080254180209,0
INS,C,1,3,0,0.000478528492254831,0.00193497179436255,0,0,0,0.000606905653639414,0,0.00672520407436624,0.0376291868751998,0.000215253544483688
INS,C,1,4,0,0.0029314449384672,0.00111310386223871,0,0.00015824805585974,0,0.00173676536779337,0,0.00826273311242061,0.0118903683907759,0
