"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998991665679958
"hdp.2","SBS12",0.993640825028774
"hdp.3","SBS2",0.998884046237976
"hdp.4","SBS5",0.999531747108569
"hdp.5","SBS40",0.998022071588053
"hdp.6","SBS13",0.999730792850259
"hdp.7","SBS17b",0.999325598192113
"hdp.8","SBS17a",0.999195728398109
"hdp.9","SBS36",0.99773463559906
"hdp.10","SBS44",0.995567977146211
"hdp.11","SBS3",0.995308159240012
"hdp.12","SBS37",0.996222200528198
"hdp.13","SBS18",0.993705220962074
"hdp.14","SBS34",0.988946391920018
"hdp.15","SBS28",0.988846305264843
"hdp.16","SBS7d",0.998815106474707
"hdp.17","SBS7c",0.998494388992052
"hdp.18","SBS22",0.989967296855224
"hdp.20","SBS7b",0.980575896779673
"hdp.21","SBS4",0.999430241929197
"hdp.22","SBS9",0.995322899518683
"hdp.23","SBS8",0.990492442329772
"hdp.24","SBS41",0.991345114990204
"hdp.25","SBS29",0.988012419184052
"hdp.27","SBS30",0.91645592792695
