Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11
DEL,repeats,4,3,6.99978753247651e-06,0.00029179536459799,7.10047272922687e-05,0.000114740409069568,0.00363625363759482,0.00276375154296017,5.51848024859802e-05,0.000548067323589409,0.00490566952810515,7.16583901226075e-06,0.000977756049865559
DEL,repeats,4,4,5.5587353829334e-06,0.000198707829984564,4.15349918438173e-05,0.000117881206139022,0.00443065914463731,0.00324375414040743,7.99228173934886e-05,0.00010006208397483,0.00356952325525001,7.16583901226075e-06,0
DEL,repeats,4,5+,9.39615315073765e-05,8.64578858068119e-05,0.000885270852871479,5.46600006119489e-05,0.00185128459077998,0.00143715484191511,0.00454608597031058,5.00310419874149e-05,0.000269169212861924,0.00281617473181848,0.0046443412368614
DEL,repeats,5+,0,2.4665004757294e-05,0.0178717471128636,0.000537805336795738,0.00326014735809322,0.0216902554712714,0.0142545774516583,0.00102757908077342,0.00601509572985057,0.0074833891071342,0.000623427994066685,0.000488878024932779
DEL,repeats,5+,1,0.00151145549201261,0.00571521135683664,0.00779027256038262,0.00013171084484807,0.00041228774710242,0.000186880876620271,0.0342545389500045,0.0006094690569376,0.00339007711334206,0.0332709905339267,0.037643607919824
DEL,repeats,5+,2,0.000253301900460945,0.000651824648876847,0.00136164045882645,9.53890464803519e-05,0.000606400807110896,0.000387546805744549,0.00250805412677662,0.000177382785228107,0.00179688636694311,0.00199210324540849,0.00122219506233195
DEL,repeats,5+,3,7.28881985524609e-05,4.37435731760656e-05,0.000626630586465071,6.97054317349783e-05,0.000406790223033224,0.000139718828859305,0.00192575931433834,7.73207012532776e-05,0.00254134536107474,0.00232173183997248,0.00171107308726473
DEL,repeats,5+,4,5.60284363313805e-05,7.47122066425812e-05,0.000523382501564496,7.51258395806489e-05,4.82029284328067e-05,2.20409355970679e-05,0.000677441023620998,0.000191027614861039,7.2748435908628e-06,0.000716583901226075,0.00122219506233195
DEL,repeats,5+,5+,2.81525701306179e-05,4.85871522128617e-05,5.31842049152052e-05,3.50046899192369e-05,0.000870520985217928,0.000349776771777524,0.000544236327965184,3.63862123544836e-05,0.00107182695572045,0.000566101281968599,0.00146663407479834
INS,repeats,2,0,0.000478212881861594,0.00231843965070045,0.00115070649356953,0.00301612768900354,0.00609518726558836,0.00481646199861195,0.0029894939553612,0.00468245070236761,0.000506814103496775,0.00332494930168899,0.00293326814959668
INS,repeats,2,1,0.00014337373030806,0.00029237053960861,0.00194271430131591,0.00588656292039822,0.0202277812784288,0.0147960068489998,0.00141196977395163,0.0104564877753697,0.00298268587225375,0.00155498706566058,0.00317770716206307
INS,repeats,2,2,0.000626391945763378,0.00101914957407988,0.00504112761608909,0.0018424320873555,0.00815033173441254,0.00574819016272901,0.00468499943863735,0.00380690746758784,0.000654735923177652,0.00815472479595274,0.00391102419946223
INS,repeats,2,3,0.000471125425757282,0.00134145948660968,0.001198898178597,0.00131954003330866,0.00165055856703609,0.00109227605582583,0.00346141916282752,0.00254021244999739,0.000346767544497793,0.002665692112561,0.00342214617452945
INS,repeats,2,4,0.00233935638978235,0.000194863239124107,0.00906447458061966,0.000714379359249029,0.000101186312577958,0.000348110446749567,0.0166867425172262,0.00123713122005244,0.000305543430816237,0.0182012310911423,0.00782204839892447
INS,repeats,2,5+,0.0165234162659485,0.00120998658812965,0.0368897294504934,0.000228366341759653,0.00173076399065432,0.00401942844092142,0.0800579250133681,0.000320653496373887,0.000455890198360735,0.144327163545944,0.0178440479100464
INS,repeats,3,0,7.98605896562389e-05,0.00105910910113345,0.000272161674435698,0.000687581268124172,0.00337258494697173,0.00296714418576656,0.000947656263379936,0.0017829244053697,0.000613511809496096,0.000501608730858253,0.0024443901246639
INS,repeats,3,1,0.000779551680402556,0.00071094658549474,0.00221029949918785,0.000364940356263651,0.00610976765551101,0.00535660378115911,0.0029019594410731,0.0006094690569376,0.000734759202677142,0.00204226411849431,0.000977756049865559
INS,repeats,3,2,0.000180558902980586,0.000804639567487766,0.000618101698323519,9.66554969115833e-05,0.00131215541877668,0.00117652645913329,0.00212366343359841,8.41431160697433e-05,0.00213637906785004,0.000709418062213814,0.000733317037399169
INS,repeats,3,3,9.11561372086462e-05,0.000195438414134726,0.000195401681161732,1.24112142260681e-05,3.8217087611465e-05,3.06755289237542e-05,0.00162890313544824,4.54827654431045e-06,1.21247393181047e-05,0.00105337833480233,0.00219995111219751
INS,repeats,3,4,0.000115095136605429,0.00016446978066821,0.000507156811929349,3.60685082814713e-05,3.21087275345804e-05,3.40839210263936e-05,0.00214840144850592,4.0934488898794e-05,0.000305543430816237,0.000917227393569376,0.00195551209973112
INS,repeats,3,5+,0.0017389800927111,7.95255133103974e-05,0.00437427950830613,0.000145540483557117,7.33534370971968e-05,0.000273555025422944,0.0066316909194359,0.000145544849417934,1.93995829089675e-05,0.013163646265523,0.00268882913713029
INS,repeats,4,0,8.01619503719228e-06,0.00133004680350423,7.79387826919043e-05,0.000127252939330135,0.00172420414309349,0.00251014192317489,0.000713596583870434,9.09655308862089e-05,2.18245307725884e-05,0.00047294537480921,0.00146663407479834
INS,repeats,4,1,0.00104167249126156,0.000613106288951457,0.00455068187767286,0.000366206806694883,0.00372347039625782,0.00373059876940887,0.00187057451185236,0.00108931223236235,0.0011009263300839,0.00394837729575567,0.00171107308726473
INS,repeats,4,2,3.82563730346388e-05,0.000260281828489835,0.000215163739050693,6.96041157004798e-05,0.000330754419119656,0.000205286193974523,0.000964782581392826,3.63862123544836e-05,3.87991658179349e-05,7.16583901226075e-05,0.000977756049865559
INS,repeats,4,3,0.000116538928397842,0.000430351997419341,0.000906073019070386,4.10329939718986e-05,2.15651668801317e-05,3.35789740482248e-05,0.00131682356276891,5.23051802595701e-05,0.000402541345361075,0.000702252223201554,0.00024443901246639
INS,repeats,4,4,0.000261466036213109,0.000105529478264197,0.00116589207489473,7.35554410459219e-05,9.58215789452158e-05,4.65056166893459e-05,0.00160226219631708,0.000468472484063976,0.00054561326931471,0.00179145975306519,0.000733317037399169
INS,repeats,4,5+,0.00139131119359804,0.000501613153998205,0.00682650820038727,0.000366054832643135,0.00098376466942591,0.000825739793399429,0.0152329084103542,0.000977879457026746,0.000717784567631796,0.0132639680116947,0.00342214617452945
INS,repeats,5+,0,1.09530921936756e-05,0.00276983094456088,7.47491172080719e-05,0.000268740781507311,0.00448733410291588,0.00413771227055746,3.61555602494353e-05,0.000532148355684322,0.000734759202677142,1.43316780245215e-05,0.000488878024932779
INS,repeats,5+,1,0.000712238655090247,0.00528234675279196,0.00127545015020898,0.00078595913762223,0.00393657248867922,0.0046942395825462,0.000989520596300335,0.00103928119037494,0.00325185508511567,0.00169113800689354,0.00146663407479834
INS,repeats,5+,2,0.000182213647273978,0.00016568067542741,0.000360709561889045,8.09008535470642e-05,0.000178762485554392,0.000102781957406258,0.000631770842253291,0.000297912113652334,2.90993743634512e-05,0.000229306848392344,0.000977756049865559
INS,repeats,5+,3,0.000118979950194882,6.84760986327061e-05,0.000489613651768271,5.50146067326937e-05,0.000243909473678731,0.000123409041464453,0.00195620610191682,7.04982864368119e-05,4.84989572724186e-06,0.00139733860739085,0.00171107308726473
INS,repeats,5+,4,9.56628497295557e-05,0.000105317571681337,0.00060818599910204,3.67777205229609e-05,9.38562804856964e-05,0.000237299832390425,0.000220739209943921,6.1401733348191e-05,0.000392841553906591,0.000365457789625298,0.00122219506233195
INS,repeats,5+,5+,7.07047031851874e-05,0.000153844179156239,0.00115285605074342,0.000175479371751428,0.000507684396650983,0.000415192652799291,0.00175449613420944,0.000545793185317254,1.45496871817256e-05,0.00279467721478169,0.00366658518699584
DEL,MH,2,1,0.000765321975336535,0.00173702853207103,0.00129756978693381,0.0119024051008165,0.0312501045724687,0.0236761053964719,0.00313411619635895,0.0212381773236576,0.197919394733013,0.00398420649081698,0.00488878024932779
DEL,MH,3,1,4.74013009342108e-05,0.00122757483450701,0.000106507090938403,0.000883627794878799,0.0135993341781284,0.00982929787703375,0.000380584844730898,0.00123713122005244,0.00630486444541442,0.000487277052833731,0.000488878024932779
DEL,MH,3,2,0.00223432122179502,0.00589869218522428,0.0101764197045052,0.000587481026039639,0.0100701361904028,0.00644370413045871,0.0140397749221228,0.00121438983733089,0.111164459964111,0.0206161188382742,0.0105108775360548
DEL,MH,4,1,0.000182219126559717,0.0032570647232936,0.00103102469737182,0.000729526106406557,0.0101510852404652,0.00701810656547462,0.00109037558015402,0.00131217778303356,0.0138391774576847,0.000695086384189293,0.00268882913713029
DEL,MH,4,2,0.000327524305091024,0.00262264668658023,0.00368080462778857,0.000648574594842244,0.00816191106047133,0.00511811732336999,0.00335485540630287,0.000950589797760883,0.0490930694990058,0.00288783312194108,0.00366658518699584
DEL,MH,4,3,0.000422970723033862,0.0042213002200438,0.00330081839188854,0.000144122059074138,0.00307141623709403,0.00302705614472629,0.00558508259642593,8.41431160697433e-05,0.000775983316358698,0.00413468911007445,0.00366658518699584
DEL,MH,5+,1,0.000177098734035961,0.073422815630617,0.00107949374461527,0.00160712559723269,0.00897695220133877,0.00701159274945624,0.00619592127221902,0.00254021244999739,0.00576410107182696,0.00397704065180472,0.00562209728672696
DEL,MH,5+,2,8.02496189437581e-05,0.588232270442204,0.000827995555270489,0.0020397957225586,0.0100632045296199,0.00654434006320775,0.0010789580348121,0.00291999354144731,0.00423153402201853,0.00105337833480233,0.00219995111219751
DEL,MH,5+,3,4.62342130716531e-05,0.0320857141542457,0.000449257449342392,0.000638493649409642,0.00729893257204399,0.00647157720365363,0.000704081962752161,0.000805044948342949,0.00245889713371163,0.000408452823698863,0.000977756049865559
DEL,MH,5+,4,0.000133795938835051,0.0221666394618977,0.00236687047011162,0.00109238948396299,0.00273226946239048,0.00158030731022597,0.00357559461624679,0.00118937431633718,0.00408118725447403,0.00461480032389592,0.00391102419946223
DEL,MH,5+,5+,0.00170581945541439,0.0407417347956421,0.0102255821572886,0.000359367974366233,0.00221667075572684,0.000658299375438657,0.0300452705672807,0.000604920780393289,0.00204423104903245,0.0220851158357876,0.00782204839892447
