"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99928981541538
"hdp.2","SBS12",0.993570116578221
"hdp.3","SBS2",0.999445043413953
"hdp.4","SBS40",0.996064131099877
"hdp.5","SBS5",0.999404963224966
"hdp.6","SBS13",0.99981575752399
"hdp.7","SBS17a",0.999143519597072
"hdp.8","SBS17b",0.998764342840171
"hdp.9","SBS3",0.99578267389994
"hdp.10","SBS18",0.993788957133268
"hdp.11","SBS44",0.995590629300869
"hdp.12","SBS34",0.989013564266925
"hdp.13","SBS7c",0.998390414569762
"hdp.14","SBS28",0.990517180301547
"hdp.15","SBS37",0.996245801129255
"hdp.16","SBS7d",0.998487666113312
"hdp.17","SBS36",0.997708920758433
"hdp.18","SBS22",0.989946647723674
"hdp.19","SBS4",0.999509642620476
"hdp.20","SBS9",0.995368755321142
"hdp.21","SBS8",0.990533681762213
"hdp.22","SBS29",0.987283706429536
"hdp.23","SBS41",0.992866123066202
"hdp.26","SBS30",0.933323089898957
"hdp.27","SBS7b",0.986594128910639
