"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998775273639349
"hdp.2","SBS2",0.999550745170303
"hdp.3","SBS17b",0.999357633380518
"hdp.4","SBS13",0.997594036591687
"hdp.5","SBS4",0.999418712331365
"hdp.6","SBS5",0.999146724741316
"hdp.7","SBS17a",0.998412145831764
"hdp.8","SBS3",0.997469779801836
"hdp.9","SBS22",0.988565442805163
"hdp.10","SBS7c",0.999342284248387
"hdp.11","SBS18",0.997638741149269
"hdp.12","SBS40",0.999279341916201
"hdp.13","SBS44",0.993937608986441
"hdp.14","SBS28",0.984358053227841
"hdp.15","SBS12",0.993187352477832
"hdp.16","SBS41",0.993690364803354
"hdp.17","SBS7b",0.991259605545007
"hdp.18","SBS7d",0.977472148565202
"hdp.19","SBS16",0.989920364846814
"hdp.20","SBS29",0.952559001847382
