"ex.sig","ref.sig","sim"
"ID83A","ID2",0.999381326784338
"ID83B","ID1",0.999826317537576
"ID83E","ID8",0.98917717926305
"ID83F","ID3",0.976641791792988
"ID83G","ID6",0.997578644586584
"ID83H","ID9",0.993277863651539
"ID83I","ID13",0.989957802203357
"ID83J","ID4",0.990325602047808
"ID83K","ID14",0.978618542495954
