"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"hdp.1",0.035893494033605,0.999106038686991,0.0345474342135696,0.0047972747296654,0.150394092891747,0.0260430755411141,0.0305266550469316,0.0200975925928825,0.00324039557599021,0.0187593395164216,0.0119522788713234,0.0174374585284615,0.0927075684493825
"hdp.2",0.0358229873165521,0.106521574323845,0.0979313840197386,0.0519563820305529,0.322167328948477,0.0672598081749843,0.0229902461997489,0.298942369873857,0.0363703654592403,0.0191171624567772,0.192320031061352,0.0703751218020265,0.0497889369706122
"hdp.3",0.010389658437011,0.148090751415227,0.365923626893655,0.222823378668877,0.99892740838309,0.131474182809404,0.195457614468223,0.536736798821193,0.143910743360008,0.136800438345623,0.283114048378502,0.580198587259521,0.0715260099358006
"hdp.4",0.999978813586211,0.00929741611263279,0.0843979312277161,0.00642092343366873,0.0121302884148469,0.0391682696220232,0.0515136437960034,0.0174342806836961,0.00317293308456157,0.0599758824725379,0.00596458615207496,0.023346029048861,0.452220224212701
"hdp.5",0.0683675440636847,0.0332035599468099,0.998752177701379,0.0627331093927936,0.344045108368731,0.0738783742081619,0.115072653746577,0.542840856535779,0.172738020276578,0.182841903325055,0.135802144135756,0.142658450639826,0.0645369274458916
"hdp.6",0.0343462436873203,0.0190242187368331,0.0714820696490529,0.0277186336370864,0.124899467692261,0.998537032294169,0.475634380605662,0.10254994896706,0.0684942118592635,0.0108528328799994,0.0378600071279533,0.0501469703575028,0.0406082098450887
"hdp.7",0.822034573419829,0.572751997885003,0.0931053492964493,0.0114603423162803,0.114257274209448,0.0499443415457186,0.0600530522961231,0.0436747958321823,0.00669505706260032,0.0584620813135706,0.022274430251674,0.0331850243704837,0.416479556224527
"hdp.8",0.0585509133172117,0.0960786633494102,0.0429191648646577,0.0209313210592926,0.0779954502642167,0.0297383253305401,0.0428428478416371,0.0557546480077278,0.0688305588559956,0.0268014348018534,0.0245111792763177,0.0317546239384882,0.916731519182484
"hdp.9",0.0455859881805371,0.02376636222229,0.107948516978642,0.0441561083597766,0.187824826954211,0.44848175858336,0.999199606954468,0.13118632594807,0.0582115526349196,0.0204985659313439,0.0487722361528362,0.0987744582892129,0.0569628405606706
"hdp.10",0.0770537266011836,0.0346801235833477,0.572082952802337,0.0578740368496968,0.538543911982107,0.113866334171903,0.144687337456616,0.997847145552006,0.129503773994929,0.0324495801440232,0.254796347048724,0.311793889123421,0.0857805450849989
"hdp.11",0.0177163495470767,0.0227099912310436,0.138326189864381,0.0393627003832158,0.591751348579068,0.0496021075846222,0.0893939155463466,0.26716200890179,0.0561393929626369,0.0228131716393624,0.053784288031407,0.998922492500781,0.0324536881570814
"hdp.12",0.0365683849538478,0.0190912979118486,0.184593527091958,0.00897854795650666,0.137781013910396,0.0115433269628201,0.0208876131825614,0.0330718623327254,0.11438365862805,0.998820541656108,0.0239591094186555,0.0248050164855392,0.0359902091921861
"hdp.13",0.0240623997085345,0.0246862393757623,0.0647607119572705,0.997408725451514,0.213458576044864,0.0323378290942431,0.052628163260073,0.0559714390737622,0.0896708156439099,0.009507510963772,0.0383626556125741,0.036946134372527,0.0303231855968495
"hdp.14",0.0368166725614094,0.0365803037903125,0.1407007135236,0.0582243563923499,0.277510114785654,0.0574738524234923,0.0734864580494681,0.231129583398277,0.067491155758912,0.0346993821289199,0.992996219242219,0.0676637496409788,0.0400297277196969
"hdp.15",0.0551721806162984,0.0171630325536776,0.145025794909795,0.0975701538202676,0.161877130287563,0.0700896891345938,0.065058303078533,0.100349363660361,0.987085848271477,0.100587021275013,0.0807612509908511,0.0652202857412318,0.0901041918667355
