"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.922862946572906
"SBS96B","SBS2",0.998212011805244
"SBS96C","SBS7b",0.983874658135447
"SBS96E","SBS4",0.988092350336602
"SBS96F","SBS40",0.914328956975922
"SBS96G","SBS3",0.93655559109952
"SBS96H","SBS44",0.994114980934169
"SBS96I","SBS1",0.999690929688808
"SBS96J","SBS17b",0.999436695983701
"SBS96K","SBS18",0.987772076787863
"SBS96L","SBS7c",0.994504714745892
"SBS96M","SBS17a",0.999725732538152
"SBS96N","SBS7d",0.963072775935924
"SBS96O","SBS13",0.99902304476723
"SBS96P","SBS22",0.936156732800009
"SBS96Q","SBS28",0.970931594477176
