"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.920583736753143
"SBS96B","SBS2",0.995900536152336
"SBS96C","SBS7b",0.980909330981005
"SBS96E","SBS4",0.994379220496996
"SBS96F","SBS3",0.922704404389179
"SBS96H","SBS1",0.999710333596413
"SBS96I","SBS44",0.994660505855222
"SBS96J","SBS17b",0.999505120217856
"SBS96K","SBS18",0.991048107480069
"SBS96L","SBS7c",0.994602665983017
"SBS96M","SBS17a",0.999704398625189
"SBS96N","SBS7d",0.969568198312244
"SBS96O","SBS35",0.909908339282219
"SBS96P","SBS13",0.998891192049449
"SBS96Q","SBS28",0.968836206765497
