"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.916540311715302
"SBS96B","SBS2",0.998605562170485
"SBS96C","SBS7b",0.983038631915988
"SBS96E","SBS4",0.991502173550972
"SBS96F","SBS40",0.913805794595544
"SBS96G","SBS3",0.919674977401887
"SBS96H","SBS44",0.994267015655164
"SBS96I","SBS1",0.999683633244323
"SBS96J","SBS17b",0.999374700521308
"SBS96K","SBS18",0.990945384272378
"SBS96L","SBS7c",0.992891218129449
"SBS96M","SBS35",0.989991462613638
"SBS96N","SBS17a",0.999714036881354
"SBS96O","SBS7d",0.968007903336791
"SBS96P","SBS13",0.998806934607151
"SBS96Q","SBS28",0.97920686581197
