Signature,NumberOfPostSamples
hdp.1,6800
hdp.2,4400
hdp.3,4200
hdp.4,4180
hdp.5,4062
hdp.6,4016
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,3993
