Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,4.06465172743382e-108,1.30385191568917e-105,0.0217729544288159,0.00585348225453408,0.00477272174519651,0.036325998634581,0.11059833194192,0.375882158457957,7.78910724471107e-96,0.0246854180690796,0.00138044283509385
DEL,C,1,1,2.19107013706275e-212,0.000629544835717426,0.0272081754532109,5.73861139578593e-70,3.05686524956889e-05,0.0215153096613856,0.234021836019607,0.107644056338253,0,0.000494712662731018,0
DEL,C,1,2,0.00530503492123292,0,0.0260131483259222,0,0,7.20863767127276e-52,0.206210984722184,0,0,0.00738587176425939,4.79138321226475e-161
DEL,C,1,3,0.00371440688706256,0.00187932931866894,0.0141795982695458,0.000230055624091832,0.00248281274398294,0.00467195838894023,0.0737794054386644,0.0105834624230578,0,2.08454188218113e-123,0
DEL,C,1,4,0.00261605351943971,0.000616017329460558,0.00235486959059023,0.0005835229032353,0.00388737220985126,0.000398809592698086,0.0499552381747808,0.0137307776693887,0,0.00206266243841948,0.00182389595755856
DEL,C,1,5+,0.000277767143774985,0.00338333035970112,0.0029802539596032,0.00198532370555097,0.0146296483177382,0.000437303204162472,0.0255101296245125,3.30654387049278e-290,1.87057551373298e-259,0.00102050256607158,0.000231070805601993
DEL,T,1,0,0.0340598658802849,0.00122506344499828,0.108873478160776,0.00270882968692522,0.0079130375421549,0.0342602973790069,0.0326283497320932,0.1144317712331,0.000241442519273637,5.50095821511025e-135,0.0211679315963726
DEL,T,1,1,0.712976144668149,0,0.0882059457442957,0,0,1.00524093973949e-53,4.34399644783296e-14,9.06505350942603e-56,0,0,0
DEL,T,1,2,3.02548794938945e-72,0.000841397844157457,0.124199302621402,0,0.00705807222243601,0.00773033473595349,0.0109433190650957,0.0952490730784297,7.81714981759902e-201,0.010881540297589,0.011642284767399
DEL,T,1,3,0.0480798920481996,0.00223715923761646,0.0949884024706274,0,0.0202522795995004,0.00761861594745542,0.01121312674137,0.123063667695612,6.45112107634538e-148,0.0223108001370296,0.0181543273316133
DEL,T,1,4,6.37051247323023e-41,0.00432015769626578,0.0571911693254199,1.0759755929803e-251,0.0471396615131872,1.38926166281791e-35,0.00860107368469932,0.105021455333088,0.000243138976081031,0.0178104987471294,0.00911295739183806
DEL,T,1,5+,1.86744401876278e-108,1.07449699438563e-21,0.0314168134547125,7.34980775756596e-155,0.815046915817385,0.0117345478744787,0.00831802387813072,1.71305690089742e-87,1.11782748479899e-141,5.28429672970885e-19,2.33648619884685e-242
INS,C,1,0,0,0,0,0,0,0,0,0,0,0,0.702744504729864
INS,C,1,1,1.96069299317475e-89,0,0,2.24154416722757e-293,0.000209422382013845,1.16650603134363e-138,0,0,0.177691603900893,0.00190649405003215,0.0179536202653509
INS,C,1,2,0,0,0.00298737089338466,0,1.93393810719866e-05,0,0.000855374604842179,0,0.100078791273864,0,0
INS,C,1,3,0,0.000606883268838042,0,0.000214841712942696,0.000478522499465513,0,0.00672670629812361,0,0.0376286239278052,0,0.00193502008979508
INS,C,1,4,0,0.00173652248498239,0,0,0.00293136890205915,0,0.00826371911504448,0,0.0118897605545812,0.000158801877179077,0.00111288617505308
INS,C,1,5+,0.000157021495016286,0.024406077244179,0.000353702967471758,7.77209490695754e-05,0.00904739957348733,6.37200996839291e-163,0.00769921573848152,7.07676741500837e-115,0.00146276033195559,0,0
INS,T,1,0,0.0555771425717972,0.00230990530433959,0.00447294297997994,1.1089073479776e-79,0.00132467657140496,0.00331117075641803,0.0192992771533654,0.0103613238833434,0.000380683715695496,0.00634792056136011,0.0489401879809339
INS,T,1,1,2.13591893669989e-233,0,0.0121395779221718,1.11253692944791e-308,0,0.0023937543581961,0.0451302496542436,0.0112710758693121,0.327802869385225,2.82099942253273e-124,0.0010462611118546
INS,T,1,2,5.98749084578731e-203,6.69108344218846e-05,0.0305898983455559,0,0.000672741172119965,0,0.0451201568068603,0.00048805566500022,0.169508741917264,0.000101495842544374,0.00104333487876134
