"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.995896023109542
"hdp.8","SBS2",0.998180540515679
"hdp.11","SBS3",0.977527627310202
"hdp.6","SBS4",0.990140580156494
"hdp.3","SBS5",0.994337517541389
"hdp.1","SBS7a",0.940961846478737
"hdp.2","SBS7b",0.946047760823211
"hdp.14","SBS7c",0.99750834854887
"hdp.16","SBS7d",0.975348121415709
"hdp.20","SBS12",0.98966024331289
"hdp.17","SBS13",0.993159527598305
"hdp.24","SBS16",0.988700267154832
"hdp.15","SBS17a",0.998378593142351
"hdp.9","SBS17b",0.997313260375362
"hdp.13","SBS18",0.99375843702828
"hdp.37","SBS22",0.989993713057776
"hdp.35","SBS28",0.98186392329213
"hdp.30","SBS29",0.953191453622448
"hdp.4","SBS40",0.9902449535678
"hdp.32","SBS41",0.991863909543546
"hdp.10","SBS44",0.984933637885329
