Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17
DEL,C,1,0,0.00399181467570413,0.0675882471504817,0.0257133488675399,0.00844413983178,0.00948312107213302,0.0121112778521199,0.00257755233836336,0.0209199662276999,0.00671619075554893,0.0224052141251679,0.020487829426975,0.0130331757094494,0.013408150445859,0.0219975189274045,0.00421712151334418,0.00455129690891085,0
DEL,C,1,1,0.00351176745301922,0.317886629433699,0.0271580046520954,0.00783186131345296,0.00300898016964976,0.0185812997735572,0.000412974216237324,0.0212548657331769,0.0228069449525536,0.000381062010141706,0.0338852960628746,0.0277920774951397,0.00732413337564192,0.0489287954875137,0.0120991224370946,0.0117417139004193,0
DEL,C,1,2,0.000193852479478147,0.135535544004956,0.0299330271068242,0.00198704144000598,0.00258129030589953,0.0201754218389043,1.15350091589597e-05,0.0259045329444402,0.0106754822986136,4.04823382598579e-05,0.023625511723936,0.00728653177759048,0.0082598869324768,0.0225908188958943,0.00915215776050766,0.00553108999346805,0
DEL,C,1,3,0.0135153285948644,0.0557514462832511,0.0133622947057817,0.00380351626779064,0.00424272626679449,0.00834134051596116,0.00304939687800451,0.0121505444138642,0.0176186322879416,0.00847532953503394,0.0135025492909137,0.0117194607584052,0.00681254492588443,0.0197861281357607,0.00655159949394542,0.00789102172401441,0
DEL,C,1,4,0.00708572233962601,0.0403630131876257,0.00325577148120619,0.00311045697814761,0.0109804473105686,0.00210462836238745,0.00240896017230565,0.00350069627956447,0.00376059979508121,0.0275508713383285,0.00225942005240122,0.00258918666494174,0.0052486384623853,0.00322766537881777,0.00548225796734743,0.00340293727217177,0
DEL,C,1,5+,0.0202945320566831,0.0221616496303028,0.0023131122932595,0.00155632101589898,0.0156520162439805,0.00137017050394006,0.00817943553885261,0.00291132578208094,0.00451890582707591,0.113766371145597,0.00249410464859931,0.00225276568816763,0.00284611548947358,0.00425245623348199,0.00158644095025805,0.000769084894329843,0
DEL,T,1,0,0.0102921859446238,0.0344190089629676,0.0916529833862173,0.0233358432757689,0.0525699516662695,0.0811666127332791,0.00646508251767241,0.0741908902509896,0.380791505989225,0.0542656943865078,0.127859785139568,0.127101398656766,0.0117600585412606,0.00284443334175498,0.0238819607606884,0.0155713352578015,0
DEL,T,1,1,0.000149448663666059,0.0208613611254988,0.115570730559627,0.00748476885178212,0.00276540939241196,0.0820977865453774,9.97998780352653e-06,0.0944543799822366,0.015481774231278,4.62026686661422e-05,0.067147745069193,0.0397777470371201,0.00799114110127509,0.239216276290427,0.0638592686306404,0.0394709117343391,0
DEL,T,1,2,0.0101489228871405,0.00795242656212328,0.098822545757836,0.0161594649505476,0.10948695825882,0.161598509450691,0.00379210524941556,0.0732791477976732,0.0610266341167251,0.0482782685527916,0.151549347243703,0.122543880379935,0.015668205749218,0.136419250171035,0.0747735807377955,0.045370741060705,0
DEL,T,1,3,0.0124468755840427,0.0100505670444987,0.0922089786619153,0.0111194400647729,0.495917678017877,0.196376476644305,0.00796794102987672,0.0852343227447669,0.0395138484051607,0.184142716083281,0.0595419768749534,0.207662570357846,0.30961462495386,0.0327223384535026,0.067975982488905,0.037390168355844,0
DEL,T,1,4,0.034583945082421,0.0153428748481007,0.0508837470841055,0.0210639171893801,0.0295814979751018,0.0382924900328647,0.0333490344071684,0.0497076174080856,0.029485855400749,0.122337186195875,0.0511966984316521,0.0703517212593857,0.0928921584499518,0.00557247769447607,0.0163865293089945,0.00821235171411113,0
DEL,T,1,5+,0.0130144049513127,0.013385902473412,0.0269077389763191,0.012601336829066,0.00994432456209548,0.0165883567647764,0.355787830101152,0.0231766795688549,0.0511518590787995,0.0123057507801651,0.0276398835998716,0.0179626692225897,0.0223965652340031,0.0222388131729626,0.00909693355021387,0.00808065909521903,0
