"ex.sig","gt.sig","sim"
"ID83A","ID2",0.999995270432644
"ID83B","ID1",0.999990181332655
"ID83C","ID5",0.97523579291022
"ID83D","ID8",0.989787523763344
"ID83E","ID3",0.992608032958123
"ID83F","ID6",0.998845535562238
"ID83G","ID9",0.993505237212624
"ID83H","ID14",0.999467698842339
"ID83I","ID4",0.994816454182507
