Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10
DEL,repeats,4,2,0.00057741567381104,7.56175885232306e-06,0.000498064764994126,9.32203017320144e-06,0.000709190884785807,0.000554419440290021,0.000316754909930117,0.000108562804719858,0.000609613234098419,0.0145113874741643
DEL,repeats,4,3,1.55162044906636e-05,3.24462656941134e-06,5.41827429293966e-06,0.00319207104273633,1.83407025923149e-05,7.06259359831627e-06,1.39322150097523e-05,2.67257170889003e-05,4.12477512289356e-05,0.00419320860738516
DEL,repeats,4,4,1.95191709125825e-06,2.01192073086067e-06,2.24409362973158e-06,0.00354140099271195,3.09380251856881e-06,4.34025160328198e-06,3.05128592170853e-05,3.4519061927828e-05,3.58455964583791e-05,0.000739918297384001
DEL,repeats,4,5+,0.000199255995072307,1.31717768940741e-05,0.000202255969536335,0.00136270247498788,0.000349319628254212,0.000168145589099265,6.54649484043394e-06,8.86022363253239e-05,5.82389660361791e-05,0.000550783430239033
DEL,repeats,5+,0,1.08135523975132e-05,3.72799768220541e-06,8.94767511752324e-06,0.0495653342985799,1.89162968653372e-05,2.30179098923258e-05,0.117608157178806,0.0079051311088643,0.00285117251819689,0.00838025271682353
DEL,repeats,5+,1,0.0032624089647857,1.31729726828968e-05,0.00306461738914297,0.000113677958600058,0.00389603768344384,0.00101808052814466,0.0042973068269769,1.47810846346586e-05,0.000199044494790441,0.0155000607805738
DEL,repeats,5+,2,0.000563246952485199,3.889610063999e-05,0.000397495207411504,0.000439730337214304,0.000410595870915063,0.000133800415027825,0.000352906833091556,3.69745194465687e-05,9.08340647367658e-05,0.0021581085917449
DEL,repeats,5+,3,0.000123695509387167,5.45790808360801e-06,0.000194495610490367,0.000161537024820939,0.000196490483361443,9.57892453921485e-05,0.000103862135391967,2.00329238555174e-05,0.000152211521725633,0.00122945739875127
DEL,repeats,5+,4,6.85779321992641e-05,1.01594048043942e-05,7.72058297368962e-05,9.06867260664238e-05,0.000100739743029224,2.58122911073241e-05,6.18283137436723e-05,4.94623345239314e-05,2.81081258114962e-05,0.000167374226643239
DEL,repeats,5+,5+,2.81588859128907e-06,6.07938348210958e-06,2.81083586236539e-05,0.000476233605058614,7.77376691235267e-05,2.38996165660286e-05,5.881867734223e-06,2.26474943206661e-05,0.000228464423388267,4.74507117969675e-05
INS,repeats,2,0,0.000391848507590218,0.000424360309523216,0.000287448812325943,0.00697549483494519,0.000265965553723594,0.000278080833778747,0.00167706847188706,0.00220469517759124,0.0227695830863081,0.00150553017726972
INS,repeats,2,1,0.000305245689085684,6.79096929201769e-06,0.000290865712179564,0.0156261184766974,0.000301635243948291,8.5866748108981e-05,0.000205471339135602,0.0028493013285333,0.000116505290875725,0.000161838780078457
INS,repeats,2,2,0.00124406232285648,0.000264137429101715,0.000999481967520603,0.00597777514202523,0.000861717325899833,0.000379198395833734,0.000319769479584186,0.00109511624046017,0.00139015674630364,0.000187928037844964
INS,repeats,2,3,0.000425478138495178,0.00043840477962437,0.000296168020645472,0.000915830328832193,0.000474363338988778,0.000666101746221643,0.000341851273364717,0.000871048903468651,0.000776630956369968,0.000176697877164505
INS,repeats,2,4,0.00233974527261234,0.00304338761429026,0.00136161507827901,2.09382492241898e-05,0.00241805975506539,0.0021546727768254,2.52336963522454e-05,8.51499697479828e-05,0.00241018661312657,0.000103754260669799
INS,repeats,2,5+,0.016708898514606,0.016933787371342,0.0128336713213036,0.000595529937236496,0.0160929951781083,0.0114437321667436,0.000692533789877629,3.43641473516972e-05,0.00270471633014235,0.000262348239006419
INS,repeats,3,0,5.7418887070238e-05,3.93978831749578e-06,5.43526953494937e-05,0.00342868660197735,4.25513040317859e-05,1.76941712335801e-05,0.000707767584997497,9.34174589530776e-05,0.00608918683992924,4.96359270655578e-05
INS,repeats,3,1,0.00126850931288982,0.00036723458460824,0.00115804069497873,0.00503035728901886,0.00127527697503828,0.000631627728023893,0.000204620520659064,0.000126273378730554,0.00235276376485481,0.000711674002924733
INS,repeats,3,2,0.000264870600211728,6.07727512131563e-06,0.000207315191750876,0.00112861552005002,0.000205707731266197,3.92997898745548e-05,0.000396065333457086,5.40202549070931e-05,0.000157951829253099,0.000348816248606572
INS,repeats,3,3,8.73817783618358e-06,8.64746873959441e-05,1.1477533073292e-05,1.05025874401245e-05,9.81371015513142e-06,5.80155098580503e-05,0.000125542664011308,8.85567708652208e-06,0.000309774792983211,0.000150189050993778
INS,repeats,3,4,0.000122251400811707,7.69510516118496e-05,7.96392502985769e-05,4.0048894918386e-06,0.000257105019481312,0.000114180079826568,0.000158233411051664,1.79272592239459e-05,0.000394892323094118,0.000117235689123932
INS,repeats,3,5+,0.00205725152663362,0.000978850928728924,0.00194795332055916,7.82291173390156e-06,0.00225593973263706,0.000859336670849601,2.2553704475759e-05,3.90235924748556e-05,0.00249332792513913,7.04744614391809e-05
INS,repeats,4,0,1.20126973087438e-05,3.3267311886356e-06,8.10703467260598e-06,0.00215248954643869,9.697432154024e-06,2.7597600448299e-05,0.00125700463618291,3.29707235996798e-05,0.00482558711421246,9.44671639334741e-05
INS,repeats,4,1,0.00115996556939089,0.00085488391488568,0.00108851993548361,0.00331123905678443,0.00160371178040302,0.000784643555189599,0.000663225089831429,0.000221566397922226,0.00165524614611692,0.00111514536727499
INS,repeats,4,2,6.32355529678326e-06,4.27160540766222e-05,1.42994505317862e-05,0.000165179882327221,2.11595178234929e-05,5.66469168413742e-05,0.000340735326014674,0.000105090571681551,0.000101084017916407,7.49325755894926e-05
INS,repeats,4,3,0.000136872099991646,0.000130406716020767,9.08705326691926e-05,3.15091886761246e-06,0.000145348837438033,0.000238164563948538,0.000157547664763536,2.15925152780674e-05,0.000900480977909656,5.82149949290532e-05
INS,repeats,4,4,0.000320213361866793,0.000286435808640108,0.000265339755651339,1.27661896023465e-05,0.000245018534841053,0.000225891089385055,9.19638432010069e-05,1.06788047280528e-05,0.00184187352084247,0.000119555351297429
INS,repeats,4,5+,0.00240268360129696,0.00107398821250957,0.00158631013273169,0.00064394706756241,0.00261949458830012,0.00133407389085208,0.000256770365716983,3.43580343322144e-05,0.000328991226280427,7.47877227957525e-05
INS,repeats,5+,0,1.77525713130086e-06,2.13097935395385e-06,2.37254588890812e-06,0.00377173261639617,3.7231721126012e-06,3.67142196685186e-06,0.00485113577359076,2.6777053391863e-05,0.00317541243413088,0.000106541490532025
INS,repeats,5+,1,0.000227289705890113,0.00124775850292591,0.00011360716363491,0.00645168901486012,0.000174055151638012,0.000706039066193445,0.00658055802769512,0.000691525034548691,0.0258638185763737,0.00222895752093465
INS,repeats,5+,2,8.01227318875941e-06,0.00022049306298269,2.43266696078765e-05,0.000154033803554616,1.21343308045623e-05,0.000101526775306509,0.00093213575218664,2.26708645831243e-05,0.000552250746169468,0.000193390527095077
INS,repeats,5+,3,9.18456195349891e-05,0.000287982919379154,0.000118390765454903,0.000145948059499321,0.000107124139945789,0.000181517829592401,2.39633490426291e-05,2.27836422535187e-05,0.000127397842239353,6.20191701672087e-05
INS,repeats,5+,4,5.72899073229184e-06,0.000261110840762713,3.36760178655923e-05,8.58027775299609e-05,1.90745599860744e-05,6.44734338364454e-05,1.04236059124757e-05,3.59949841672173e-05,0.000249337534159119,0.00013704108088934
INS,repeats,5+,5+,9.58111629539144e-05,0.000142291682331943,0.000143552571081261,0.000367934822624912,0.000203779365540589,6.84606321122545e-05,6.93242622218149e-05,2.01375295103889e-05,4.74294439081832e-05,0.000403967227585885
DEL,MH,2,1,0.000139214927322368,0.00113213026516418,0.00022736260404781,0.0241523848886254,0.000215796368527753,0.000578425093450847,0.00025985230992091,0.00639033067537398,0.00233578877681477,0.176869222668158
DEL,MH,3,1,4.95604786314718e-06,2.23321111788543e-05,6.38677355366165e-06,0.0133858260178002,1.64886643504846e-05,3.1392642524561e-05,0.00383676952633031,0.000209753614993443,0.00142511826524906,0.0057836656283599
DEL,MH,3,2,0.00292152751586134,0.00112258701986362,0.00354816636346194,0.00711430299597377,0.00370985354012076,0.00113587731870249,0.0038502837380102,0.000271013912178474,0.00384704522739757,0.0459655237708484
DEL,MH,4,1,0.000154239679691045,7.73928369780522e-05,0.000135356080767161,0.00857582601628547,0.000164613087422082,4.44028696457093e-05,0.00344106221541213,0.000165159773151402,0.000114182909359637,0.00873076219399287
DEL,MH,4,2,0.000704492009644672,0.00013553039621128,0.000473418445905621,0.00466744519951009,0.000555359606925245,0.000151930158534465,0.00515529979945144,0.000294437619945771,0.000929128614685715,0.0284137672485606
DEL,MH,4,3,0.000748779973533195,2.16639294340788e-05,0.000779793678503885,0.00282399664700793,0.000982646627164619,8.88373619277265e-05,0.00325208878097399,2.50274932454248e-05,0.00203389060178149,0.0420367511918481
DEL,MH,5+,1,0.000643104270546671,4.69245736986937e-06,0.000392174802839658,0.0403452458376093,0.000622936168452833,0.000414314812444863,0.174937451160031,0.00559806258273115,0.00235069365195657,0.0011936514766865
DEL,MH,5+,2,6.54832966654165e-05,4.93577730196495e-06,5.8693574886815e-05,0.0083715157454669,7.32657308759416e-05,4.41168839550586e-05,0.199151653458584,0.00107676960705598,0.00139658548878925,0.00017615875884764
DEL,MH,5+,3,2.0338428493695e-05,4.08780899125946e-06,1.56274754720327e-05,0.00301519894877523,2.07830138551922e-05,2.00701572541407e-05,0.132819131045514,0.00026723233924424,0.00055711462326753,0.000433998876827346
DEL,MH,5+,4,0.000466103564860496,6.89847852392365e-06,0.000431778522856586,2.08334075726035e-05,0.000512016863458712,0.0001937109852293,0.0691916430778842,6.6958251774584e-05,7.85224452663848e-05,0.00222730137236937
DEL,MH,5+,5+,0.00215081203137367,0.000351855156510825,0.00230833970676997,2.72937158549421e-05,0.00319915313478876,0.00102558178971284,0.0574858008891994,1.6808512875371e-05,0.000791522991247256,0.000873354699530285
