"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998844604340642
"hdp.2","SBS7a",0.956737657972839
"hdp.3","SBS17b",0.999340309554257
"hdp.4","SBS13",0.997532564116766
"hdp.5","SBS44",0.994152864608388
"hdp.6","SBS18",0.997628780809818
"hdp.7","SBS7d",0.979656316520997
"hdp.8","SBS35",0.998280490470206
"hdp.9","SBS5",0.999119303447749
"hdp.10","SBS3",0.997611983142339
"hdp.11","SBS12",0.993030821240412
"hdp.12","SBS41",0.993785289630774
"hdp.13","SBS40",0.999222954226748
"hdp.14","SBS2",0.999776229142406
"hdp.15","SBS4",0.999341801370507
"hdp.16","SBS22",0.988795291047176
"hdp.17","SBS7c",0.999371068554813
"hdp.18","SBS17a",0.998415639511545
"hdp.19","SBS28",0.984324063603616
"hdp.20","SBS16",0.990061467813403
"hdp.21","SBS29",0.954447262643834
