"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.908143287244384
"SBS96B","SBS2",0.997061809566114
"SBS96C","SBS7b",0.963826792378466
"SBS96E","SBS4",0.991319614481645
"SBS96F","SBS3",0.919463076718717
"SBS96G","SBS44",0.989744010291701
"SBS96H","SBS18",0.993136525884367
"SBS96I","SBS1",0.999671941968987
"SBS96J","SBS17b",0.999369905663621
"SBS96K","SBS7c",0.991098233708131
"SBS96L","SBS35",0.988298044395299
"SBS96M","SBS17a",0.999711958347732
"SBS96N","SBS13",0.998871706627868
"SBS96O","SBS7d",0.954978155232604
"SBS96P","SBS28",0.947775549866799
