"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998822185260421
"hdp.2","SBS17b",0.999259002260281
"hdp.3","SBS2",0.999489889713311
"hdp.4","SBS5",0.999174092215698
"hdp.5","SBS44",0.993994334601449
"hdp.6","SBS28",0.984201852692275
"hdp.7","SBS41",0.992605776770064
"hdp.8","SBS3",0.99781556282587
"hdp.9","SBS7c",0.999336086653191
"hdp.10","SBS40",0.999110840486433
"hdp.11","SBS12",0.993226515575701
"hdp.12","SBS18",0.997407530312782
"hdp.13","SBS13",0.997670851995886
"hdp.14","SBS17a",0.998483299111444
"hdp.15","SBS35",0.998170090110952
"hdp.16","SBS4",0.999231853756703
"hdp.17","SBS7d",0.978340034031455
"hdp.18","SBS22",0.98878965734833
"hdp.19","SBS16",0.9896806638321
"hdp.20","SBS29",0.950092360442002
