Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
INS,repeats,3,4,0.000169898648427163,4.14230552390907e-05,0,9.26364731006351e-05,5.74841026094722e-05,3.16036229950342e-244,0,0.00117530890582678,2.63821395276478e-05,0,2.41731557217885e-05,0.000192842686861482,0.000232778359755279,0.000698237386860936,0,2.62780110734374e-05
INS,repeats,3,5+,0,2.34943029503767e-148,0,0.00105273968338557,0.00142804331181606,0,0,0.0120148979613302,0,0,0,0,0,0.0026612179296339,0,0
INS,repeats,4,0,0,4.33761430401542e-05,0.000876378960270531,0,7.59436900012753e-06,0,0.0100810277415124,7.89061410433899e-05,0.00459238990948743,4.49989002373526e-277,0.00036010165375318,0.00157573182803767,0.0016089576023744,0.00882102468900485,1.61111558507629e-231,0
INS,repeats,4,1,0.000966983081299827,0.000224351800935789,0.00370637405255265,0.000461133243652224,0.000945122410755015,0.000813844727109349,0.0516088033974301,0.00753311529812374,0.00592334839956519,2.45129114689249e-38,1.31905499859889e-76,0.00278794538220655,0.00045862583046609,0.000613059373850242,0.00109311975691833,0
INS,repeats,4,2,0.000243145833114869,1.2648076869519e-148,1.33496609038097e-07,5.3654121230057e-05,1.28924062187387e-05,2.65385380109844e-174,0.00697086844160602,8.7287632480224e-05,0.000748165908690561,0.000228568705939883,3.00908013369116e-05,0,0.000481091513175289,0,0,0
INS,repeats,4,3,7.32638526722856e-05,0,0,9.04885232201059e-05,9.03693057713283e-05,2.09832386085634e-28,0,0.00125549379497738,0,0,0,0,0.000347583214715999,0.00090211928080604,0.000172883687203368,5.71339921949893e-05
INS,repeats,4,4,0.000321397068649515,0,0,0.000227886039889775,0.000141355545318026,0,0,0.00309208613212005,0,0,0.000196498967688832,0,3.89327661416028e-05,0.00229658456919424,0,0
INS,repeats,4,5+,9.63197267288833e-05,0,0,0.00060033163080686,0.00183398294769499,0,0,0.0154877570282276,0.00123812392344075,2.25045027370418e-221,0.000357207003612303,0.0010653503826118,0.00020049217555766,0.000127300494844845,0,0
INS,repeats,5+,0,0,0.000811097457910909,0.0026706453120173,0,0,0,0.0447045130431164,0,0.00806082715610132,0,0,0,0.00900635583791283,0.00310273028422594,0,9.16599824443379e-05
INS,repeats,5+,1,0.00175169755072566,0,0.0146258519180992,0.0010950077648114,6.14771909583616e-05,0.00125253882110133,0.817466416232738,0.0011785030576211,1.31150718044265e-105,0,0.00805612043039081,2.81047153329458e-221,0.00516279860411879,0.0415072723403923,0,1.96694977708124e-267
INS,repeats,5+,2,0.000147418123793394,0.000809877894592969,0,0.000180251616401675,0,1.76541988875467e-123,0.0161227732123065,0.000433438216561116,0.000440485168532347,1.05563390613831e-68,0,0,0.00123817409635247,0.000842726544330687,0,2.87668759462692e-05
INS,repeats,5+,3,0,0,0,0.000205025493360253,6.31270733992113e-05,0.000246490256775896,8.4896959076709e-05,0.000885856775229123,0.000229887903720418,0.000263553907177227,0,0.000152605816399002,0,0,0,1.73301450261018e-05
INS,repeats,5+,4,6.15939689539137e-05,0.000120698796815608,0,0.000199599552897409,0,0,0,0.000518484231237922,0.000308331484535214,0,1.11253692925364e-308,0.000164167740611544,9.89597693809377e-34,0.000439805910964353,0,0
INS,repeats,5+,5+,3.63132986328308e-05,2.71495958872538e-05,0,5.3167726505058e-05,6.84747498443034e-05,0,0,0.00141185814675787,0.00107345235354018,0,0.000382662286104111,0,4.18677575699996e-05,0.000274476343097994,2.29658138910427e-05,1.73912955431141e-16
DEL,MH,2,1,0.214150019259178,0,0.0110628312534136,0,5.15556340424929e-05,2.01562810991827e-273,0,0,0.0398234717872963,2.75597306707747e-99,1.11253700301315e-308,0,0,0,3.40915318736488e-246,0.00716065209775155
DEL,MH,3,1,0.00734033148824109,0,8.68993020749631e-187,2.44790539831358e-05,0,0,0,0,0.0239220893633686,0,0.0115484919850704,0.0137054200343035,0.000337728488396918,0.00115048640601739,0.00446678253978707,1.86922146490275e-26
DEL,MH,3,2,0.0592127194052004,0.000690455606666661,0.000498261437535295,0.000857930136621577,0.0018899244678641,0.00156416574675561,0,0.0185702993982373,0.0125273098831831,6.76336783971746e-161,0.00332730480110946,0,0.00446888295949071,0.00332714799197726,3.53692207106875e-72,0.000122185269019496
DEL,MH,4,1,0.0116882733214383,0,0.00113430106853884,0,9.09020017185794e-05,0.00149204792701094,0,0.00018269647236631,0.0155562210278785,0.000675415438538825,0.00742969084728795,0.0039064214581444,0.00255501451150051,0,0.0020454387819882,0
DEL,MH,4,2,0.0329227111892945,0,0,0,0.000290959432096329,0.0049097436784583,0,0.00209883568598257,0.00913827749993213,0.00116091309107843,0.000143528675188794,1.11253692925367e-308,0.00950499542844164,0.00086614171804862,0.00141699852262819,1.20398375687259e-263
DEL,MH,4,3,0.0398086134291691,0.000491744122268183,3.99065585674335e-05,2.05708150511583e-05,0.000432226324510738,0.00221729607260368,0,0.00195542853056945,0.00159515741763968,0.00491092380056925,0.000106704664041114,0,0.00527339852951837,0.00366046408632031,0,0
DEL,MH,5+,1,0,0,0,0,0.000407370330011291,0,0,0.00088367294940933,0,0,0.508247759986927,0,0.051495135936397,3.51863430391216e-191,0,1.11772230209019e-308
DEL,MH,5+,2,0,0,3.94508109525678e-93,0,1.11253748575813e-308,1.95885388165861e-33,0,0.000122480915573092,1.04693283948761e-45,1.14727103659236e-274,0.111415454224938,0.117394710028524,0.319621866696585,0.000963254031547299,0,0.00224308079746931
DEL,MH,5+,3,1.11253701312638e-308,0,3.59951308841206e-201,0,0,0,0,0,0.00665143197582384,0,0.0304099334403346,5.67602457536096e-198,0.246587460586646,4.90225676941665e-05,0,0.00118683798827253
DEL,MH,5+,4,0.00343921432815723,0,0,0,0.000253935535182111,0.000925680711794224,0,0.00242230048530746,0.000450849285603902,0,0.00264799993400119,0,0.138929439308609,0,1.2356183008686e-205,0.000713191313688306
DEL,MH,5+,5+,0,0,0.00617921695950426,0.000492961139471754,0.00130063324005491,0,0,0.0220223444728479,0,0,8.14624255069222e-185,0,0.111284233872864,0,0,0
