"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"W.1",0.999977597783878,0.0208638979247258,0.0526200433076229,0.0237925892359095,0.193329424154969,0.768182956924164,0.0481281399034709,0.0694389732076353,0.023830523441739,0.0141257285633606,0.0400165308525118,0.0700210934885667,0.0147087867918748,0.00614137722268526,0.0238284599148436,0.00678207964287714,0.00176971641691059,0.122650718307228,0.01097362696882,0.0502491946749146,0.0143066184766828,0.159179892111988,0.111740765852079,0.0370924985411789,0.0215283502268139,0.0428038085568616,0.0642712435663516,0.0220094809030296,0.0948008147593852,0.0395750831799341,0.0976048014146872,0.213628909525034
"W.2",0.0106796043185685,0.0664433107576049,0.26456225856422,0.076668052284826,0.320125675451739,0.0547042832822107,0.0550305451013904,0.104664289842749,0.182816257912439,0.999616814400131,0.15237264532318,0.237058727579338,0.427247964220755,0.0154589705733958,0.139645606355579,0.123598495823885,0.016330217167305,0.0772352921637611,0.0438965647597963,0.387409641923764,0.0182407636204877,0.0497263365708575,0.0872719923815992,0.127900751244152,0.0452548695560998,0.0577926829747214,0.427331419292044,0.0567005073122849,0.156991425708378,0.256328806517563,0.260536129965349,0.184685346880408
"W.3",0.000318009974007438,7.51708153777786e-05,0.114629085172196,0.0077919987658811,0.124010877142386,0.00459366329006738,0.000758386907302788,0.00732969058469368,0.0792514448978556,0.010441190417795,0.0129087212048117,0.471022343982422,0.0151329340343416,0.00158053854597784,0.0642118479002666,0.0150564640935062,0.230289034070096,0.0291336966751461,0.00778169104207516,0.0511071841504114,0.977011719194217,0.00757838490611296,0.0328417895181004,0.00146875215796516,0.0270653639315459,0.0117764279502529,0.210264701802376,0.0146125743646716,0.0998291275518186,0.249392353397617,0.482432250637769,0.0440511799783293
"W.4",0.0688094617639147,0.248013399643678,0.347911883925852,0.143618995956132,0.426610644750444,0.177609207117477,0.70245347277563,0.999633750072551,0.0853791701034798,0.124674420906868,0.0898342382760356,0.146445362214484,0.0610800063235803,0.0133917268596616,0.0846424632130199,0.0227668455463159,0.00495348141238039,0.111897664131037,0.0251453110599688,0.052035534801658,0.0172070337426652,0.0542133895897945,0.765911017224369,0.0337486464557335,0.39170277932893,0.0676834817216218,0.0797817016580327,0.0380230144903954,0.11929856372531,0.406446240156664,0.113572690249058,0.0965521358397146
"W.5",0.0190359282844655,0.999640637775413,0.094929178211794,0.0431624643837482,0.246589484578602,0.0627575856425691,0.695870894110797,0.250667416370157,0.0573028835886004,0.0733005446689016,0.0452080744519263,0.0486520719270457,0.0373109189682246,0.0163184863602438,0.0582461292103154,0.00152707338297353,0.00172240870359253,0.0629087731828333,0.00630956639770541,0.020069728624647,0.0116857682898019,0.0402954802997672,0.450070425648864,0.00554878644931778,0.0430287493633086,0.0496797490262664,0.0388374041889719,0.0235286013642695,0.048048714603202,0.327320684086009,0.0889886514964361,0.0161933809057716
"W.6",0.0279373409595892,0.378419421816029,0.697623685262829,0.554298677930395,0.696033211903713,0.204834423437792,0.488459293444448,0.506488078820701,0.22764206311031,0.171599795027824,0.5601596832304,0.540202379668725,0.225846127631434,0.165119697727843,0.312013475243084,0.0524605405792681,0.101242840335499,0.601498380807339,0.13082306628656,0.201537746804613,0.364295809787522,0.494078585497197,0.591833926264553,0.161657810317012,0.453105682798797,0.539886250893831,0.366876143803878,0.2645496347035,0.471229363020315,0.919402982044037,0.459693972850419,0.369344774460442
"W.7",0.0215405551866006,0.000666940581081077,0.104150359891797,0.070346529622329,0.09325749068528,0.0187591573108099,0.0078567931836766,0.0260735761320696,0.154309953527134,0.115369887134918,0.20829546079003,0.216950877200379,0.0302405683267742,0.0026309458576993,0.0728699235055745,0.00475778444963981,0.00252974167372699,0.0633992908141169,0.261747562763671,0.0214149314596853,0.00349596457929269,0.0161710666914895,0.00464773382991901,0.985621662788613,0.0601493462133545,0.0165148093775137,0.030474393260556,0.0103964402224137,0.0821920445487255,0.121656143727247,0.556179238808236,0.130272903145009
"W.8",0.0233079745580834,0.0364217062649383,0.311985400009493,0.116216113297243,0.242034782062401,0.0313173356855758,0.0645826231925762,0.0776505595715802,0.999213973003363,0.199932318322114,0.381532560501298,0.341675290840139,0.209702505657579,0.0352422458149568,0.0891094648722482,0.149552978553318,0.0413080032034878,0.0950497813872722,0.196515421905009,0.166048546470677,0.0958015720268482,0.0524879302961653,0.070191365105564,0.262505133444659,0.168443213645269,0.0594887321938191,0.245975575323225,0.0406453419019281,0.194176215287699,0.356128141721417,0.540251459215087,0.188345098493942
"W.9",0.040196885791371,0.0405285358571942,0.292830817541274,0.421741743431347,0.229939247720089,0.053060479786742,0.040392049414952,0.0388553958945613,0.0365661343869191,0.02879275276531,0.452420542644821,0.121382756485771,0.0612254337048304,0.0154695136318255,0.0803927806917627,0.0162374160020822,0.00690500656862014,0.674107235158778,0.0478032890346788,0.0443979534238623,0.0082915170349015,0.762088345879173,0.0645328533709175,0.0595707356135131,0.213856868967107,0.361453648576645,0.0722138457535877,0.153805442141273,0.189032225427445,0.348559939892914,0.0873095921806593,0.0749856064023227
"W.10",0.0138045075396886,0.00386990340844839,0.400383313970316,0.0815789661778635,0.626402185570554,0.0398351770766313,0.0115965435200583,0.0387390729385036,0.156569978077214,0.319134393465321,0.129370532298879,0.400274240409244,0.924867173190684,0.0068125933097597,0.54772197770596,0.35270529624157,0.0210999056091342,0.0486935084228686,0.0729334812851357,0.993311650498781,0.0172261243927389,0.0435926357748571,0.0287825200190518,0.0194238386624579,0.0509069178392241,0.0417362763128729,0.74239332927537,0.0296897764516122,0.227573303319904,0.347061560880344,0.282845397509019,0.333361235611425
