"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998985143755998
"hdp.2","SBS2",0.993591048018856
"hdp.3","SBS13",0.9977191448419
"hdp.4","SBS17b",0.999260485037926
"hdp.5","SBS3",0.997451234353476
"hdp.6","SBS4",0.998758988668325
"hdp.7","SBS44",0.99401362092396
"hdp.8","SBS12",0.992920617373191
"hdp.9","SBS40",0.999216679859023
"hdp.10","SBS16",0.990282148857085
"hdp.11","SBS17a",0.998424017759174
"hdp.12","SBS22",0.98859288901803
"hdp.13","SBS28",0.984254724347141
"hdp.14","SBS5",0.999156628281248
"hdp.15","SBS41",0.993848708753136
"hdp.16","SBS18",0.997645799647211
"hdp.17","SBS7c",0.999347570743682
"hdp.18","SBS7b",0.991472361730382
"hdp.19","SBS7d",0.976730525820888
"hdp.20","SBS35",0.982678521041272
"hdp.21","SBS29",0.951648161366818
