Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
INS,C,1,5+,0,5.1105289965333e-96,0.00713250730366364,7.24129734101167e-05,2.46761998333853e-150,0.00905043836542802,2.36369001686769e-67,0.0243611076737684,0.000954141397264661,0
INS,T,1,0,0.00612334334345592,0.0137147540744951,0.0158600411786305,0.000807109219415468,0.00398249480206124,0.00134235846111273,0.0111121067278393,0.00219118897776329,5.49313727187861e-05,0.0481723810152995
INS,T,1,1,7.72155653879967e-63,0.0107350822954118,0.0447615948909325,2.55307311935264e-177,0.00229292850804486,0,0.0087579562058222,0,0.327494405742913,0.00121927717611428
INS,T,1,2,3.2658724472833e-08,0.000165177863434947,0.0467722461006235,0,0,0.000671633516494459,0.0264332284201951,7.41961372360473e-05,0.172615969774977,0.00108840315798578
INS,T,1,3,0.000541477950870576,0.000939987798164219,0.0279845917378567,0,2.03899679574149e-31,0.00108285024755273,0.0178345837503877,0.00429615009715804,0.11354975776787,0
INS,T,1,4,0.00107085158261605,0.000838668789870408,0.00626544117708306,2.06286989956684e-168,3.02649982450023e-18,0.00348336530012668,0.0126024588835042,0.0168528560893868,0.0502331965837988,7.44565549989341e-154
INS,T,1,5+,1.11941820530571e-14,6.16955891619985e-25,5.44630898742024e-12,7.38184039142224e-63,9.57663844831633e-05,0.00316277019298801,1.49389758158623e-06,0.899971858042765,1.16234208743948e-108,1.51988567759966e-115
DEL,repeats,2,0,0.00101405274777656,0.0126432091105085,0.00727761058202264,0.0748523268208302,0.00963166408663288,0.00010681211257812,0.0294115840412472,0.000192445139713617,0,0
DEL,repeats,2,1,0.00117841002604788,5.26802936576844e-67,0.0112225683060277,0.239641542127751,0.0120060750237129,0.00330619265768394,0.017158425977989,0.000143160549329531,0.00210744082850323,0.0052469916694063
DEL,repeats,2,2,0.00227132393831026,0,0.0132481297397118,0.0567075400387541,2.94831307261503e-183,0.00184696347746443,0.00283574805359941,5.03198671079074e-27,0,0.00297684575151577
DEL,repeats,2,3,0.000162838301605299,0,0.00654787370965831,0.0120705170010448,0,0.000780045998917951,0,0.000102701948674966,0,0.000553032782563334
DEL,repeats,2,4,0,0,0.00377606164549872,0.00280535558781735,0,0.000866785448770169,0.000438294322628071,0,0,0
DEL,repeats,2,5+,0,0,6.40741934134669e-264,1.11253692925361e-308,0,0,0.0273353809859244,0,0.00423431550940205,0
DEL,repeats,3,0,7.67645113986217e-05,0.00174367512301067,0.000788036834450267,0.00449838210050549,0.012195419592318,1.18135348433545e-05,0.018597774713814,7.65595173119588e-05,0,0.00118423254594557
DEL,repeats,3,1,0.00556193637554585,0.00316988186656114,0.000284596537473371,0.100588418093634,0.00167990073718497,0.00487164150796022,0.00281929492303042,0.0047040878065376,1.68692993333596e-25,0.00334257784895601
DEL,repeats,3,2,0.000749503513615481,3.57680189422108e-109,0,0.0225455950194303,0,0.00235637385630696,0.000197171110508792,0.00040391301905616,2.08017496760404e-203,0.0010312384324708
DEL,repeats,3,3,0,0,0,0.00472764330372339,0,0.000453997219384249,3.17486843133008e-05,0.000110893294340128,0,0.000543503944741542
DEL,repeats,3,4,0,0,0,0,0,0,0.00727961690435886,0,0.00060155161214357,0
DEL,repeats,3,5+,0,0,0,0,0,0,0.0106721982266812,0,0.00112816723090473,0
DEL,repeats,4,0,0.00209192014501497,0.000272238585325568,0.000210895715961227,0.00754400712540803,0.00743786368675995,8.27626852669641e-06,0.0116674915488923,3.0387417567189e-05,0,0
DEL,repeats,4,1,0.00284824595277317,0.00370439721455428,0.000666569864925867,0.066392495671482,0.00210183622227621,0.00207233708859966,0.000498783850670654,0.000489964097200187,0.000124450637747316,0
DEL,repeats,4,2,0.000293305939401909,0,0,0.01167337419251,0,0.00048100176459056,0,0,0,0.000449518710144566
DEL,repeats,4,3,1.4430883236886e-05,0,0,0.00330799854623958,0,6.85657394867905e-07,0.00462952095455477,0,0,0
DEL,repeats,4,4,0,0,0,0,0,0,0.00574763736225943,0,4.27048456875877e-05,0
DEL,repeats,4,5+,0,0,0,8.23724157691066e-05,0,0.000203007500017077,0.00143554342326982,0,0,0
DEL,repeats,5+,0,2.21955084028348e-34,1.64025765576173e-200,0.000486045425091637,0.00141956869888015,0.257642891987324,8.39162639984859e-250,0.0141437817751265,0,0.000826106066360512,4.88414626390088e-45
DEL,repeats,5+,1,0.0088837386095682,0,0,0.0137554292776669,0,0.00299215628502605,0.000133773112686707,3.23181949533777e-247,0,0.000526452524854388
DEL,repeats,5+,2,0.000270085403216607,0,0,0.00224540554835697,0,0.000411138156956789,3.77046365427943e-226,0,0,0
DEL,repeats,5+,3,0,0,0,0.000507681041408614,0,0.000144182889921075,0,0,0,0
DEL,repeats,5+,4,0,0,0,3.04834092788654e-05,0,7.44435782391994e-05,0,0,0,0
DEL,repeats,5+,5+,0,0,0,3.0315219856069e-05,0,2.56954380966532e-05,0.000122243405559982,1.97215291262261e-06,0,3.97103004979246e-05
INS,repeats,2,0,0.00211737636390914,7.65912442017297e-05,0.00255424628697043,2.3752145097017e-55,0.00184143172613127,0.000350045984104014,0.00822694611588173,0.000292453301927578,0,0.0373953043072929
INS,repeats,2,1,2.90420894386506e-178,0.000865841740968408,0.00334413481388924,0,0.00129307283321121,0.000263818300778317,0.0203758410565962,0,0,0
INS,repeats,2,2,0.000772687003429733,0,0.00138548475417706,0,0,0.00106924783890565,0.00812836351730761,7.34457455902439e-05,0,0.00218783749093331
INS,repeats,2,3,0.000362864291707716,0,0.00103861456115238,0,0,0.000428296936212404,0.0011670814395417,0.000290545833904589,0,0.00125197563809963
INS,repeats,2,4,0,0,0,0,0,0.00200266673108475,0,0.00278321345615947,0,0.00303474930475239
INS,repeats,2,5+,0.00035527522235244,9.43188252576659e-100,0,7.15989836010731e-14,0.00123007239269521,0.0136814308114486,0.00101968420804705,0.0180862350387786,9.33883157933028e-216,0
INS,repeats,3,0,0.00146694164018513,0,4.24322427360585e-05,0,0,5.48694428247735e-05,0.00464344319303832,0,0,0.0107282231688491
INS,repeats,3,1,0.000170698529717631,0,0.000311506229316647,0,2.52552203501591e-108,0.00125873657013411,0.00766870763317249,0.000131401912830062,0,0.00477875170655225
INS,repeats,3,2,0.00071615927914333,0,6.56967642674565e-284,0.000324942418323936,0,0.000208564104226953,0.00076321892588402,0,0,0.000280531558578398
INS,repeats,3,3,7.37354324400235e-06,0,0,0,0,1.91654547359469e-05,0,6.81382111549616e-05,0,0.000277386067861937
INS,repeats,3,4,0,0,0,0,0,0.000151513581976599,0,5.35796542932781e-40,0,0.000646887574461054
INS,repeats,3,5+,0,0,0,0,0,0.00200247907828522,0,0.000752654186998189,0,0.00295732131931852
INS,repeats,4,0,0.0017238220041739,0,0,0,0,1.31414407787387e-05,0.00307485451612832,0,0,0.00970134502417844
INS,repeats,4,1,0.000485057381148627,0,0.00019450989662003,0.00117333462597816,0.000897470042416565,0.0012087956185065,0.00445358690947288,0.000715244963320272,4.74134096200486e-205,0.00263759675444842
INS,repeats,4,2,0.000285337753640006,0,0,6.59320664289569e-05,0,2.09741792047597e-05,8.27149642305323e-06,3.12371952321322e-05,0,1.01730430729884e-126
INS,repeats,4,3,7.44982918269818e-06,0,0,0,0,0.000158931401179605,0,2.04785123609132e-05,0,0.00113251576791742
INS,repeats,4,4,0,0,0,2.84092580420908e-05,0,0.000298624160521527,0,6.32304261514019e-05,0,0.00253050997923983
INS,repeats,4,5+,0,0,0,2.00788519498777e-139,0.000259730281266093,0.00224326387469466,0.000555986564515774,0.000881697652254374,0,6.27389172561707e-05
INS,repeats,5+,0,0.00991477419529387,0,1.87451614381248e-33,0,0,0,0.00571843392807572,0,1.18436409895955e-116,0.00505715288232467
INS,repeats,5+,1,0.00510810830921226,0.000988268974874686,0.000104621673470033,0.00203630733814643,0.0098103898058633,0.000122142089448056,0.0071236663156744,0.00150319942611454,0.000839974200585445,0.0465692739278785
INS,repeats,5+,2,0.00137541421168738,0,0,8.19228361757948e-05,0,2.76534261316061e-05,0,0.000128942825138137,0,0.000801134550574339
INS,repeats,5+,3,0,0,0,0,0,0.000131267487031787,0,6.15142084094859e-05,0,0
INS,repeats,5+,4,0,0,0,0,0,2.58414020151876e-05,0,0.000116128373667584,0,3.49486501837017e-05
INS,repeats,5+,5+,0,0,0,7.86488570106322e-05,0,0.000137040346757463,0.000168570476853723,1.70423554461672e-05,0,0
DEL,MH,2,1,8.44443448799223e-264,0.000538323735659621,0.00926699365526888,0.199681888585888,0.00625915807803008,3.38002315854718e-28,0.0241676438695497,7.09362337383748e-05,0,0.000862354680742031
DEL,MH,3,1,0.000165097727536131,0.00214899812934538,0.000402256311825962,0.0067529334011916,0.0102452254708678,0,0.0141173180581548,1.88447064056407e-05,0,0.00203214622717197
DEL,MH,3,2,0.00454243174010983,0.000288284986241644,0.000569655818351427,0.052226281985047,0.00500461943184082,0.00287632806221698,0.00765919033824109,0.001299307466412,0.000331916060295875,0.00318616322252728
DEL,MH,4,1,0.0026622544901544,0.000860677572115419,8.64302869847999e-05,0.0114225218433678,0.00643331554606602,0.000134498993495917,0.00920673370052069,1.04419397295389e-192,0,0
DEL,MH,4,2,0.00997846451787295,0.00244392095473984,0.000373855002889637,0.0313285166816176,0.00111121291541384,0.000497880295935945,0.00546469534916283,0,0,0.00070042866922436
DEL,MH,4,3,0.00539701696939897,0.000945671828205241,0.000265370235160478,0.0518691590167506,0.00096636574815548,0.000596708707282893,0.00194342236642364,0,0.000343925103714783,0.00233439051246621
DEL,MH,5+,1,0.054195865812583,1.1211396078075e-308,1.76764091232254e-74,0,0.303399712798134,0.000556432250847436,5.21615571126177e-16,7.64661238056742e-219,0,4.99707918650772e-230
DEL,MH,5+,2,0.275672402186364,1.1125369292536e-308,0.00098975671798405,0,0.132630855546254,3.48042731264997e-05,0.000201153984366578,1.02950408524931e-233,0,0.00178120881299748
DEL,MH,5+,3,0.241489307641011,0,0.000682843418475819,5.16439116993013e-205,0.0488413199404656,4.7854626316081e-197,0.0025958203792168,0,0,0.00027129868107533
DEL,MH,5+,4,0.135156719487081,0,0.00043046688198914,0.00301520629835816,0.0169265037371596,0.000418629204069272,3.93218387890809e-202,4.03845457832401e-295,0,0
DEL,MH,5+,5+,0.112180407583342,4.87900457939874e-268,8.9917734061631e-255,2.67600110838117e-05,0.0130455569680099,0.00237910158013336,0.000444071410524295,0.000528081226303194,3.37595919652278e-05,0.00073164384420574
