Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,C,1,0,2.84172205814164e-31,1.09742393667446e-28,0.00608359336649755,0.0296582124082196,0.106736799321435,0.0342578305402781,0.00859288910582337,0.357667196360798,0.00483975967835146,0.0167816964752831
DEL,C,1,1,0.000701206829873197,0,0,0.00134242019887237,0.225840826012756,0.0208953152775015,0.000769944009494184,0.1019103986431,2.74711804224915e-05,0.0142379723757762
DEL,C,1,2,0,0,0,0.00657131718302775,0.200100608478982,1.2771876041851e-76,0,0,0,0.0142266162134649
DEL,C,1,3,0.00189894876933681,1.25330214699635e-244,0,4.83517998799599e-122,0.0720745180358909,0.00454329550675952,0.000241296232086436,0.0100068057190887,0.00248096495926347,0.0100822945768155
DEL,C,1,4,0.000575828388734079,0,0.00189045250012091,0.00202253020535311,0.0461210965980261,0.000345853077132785,0.000724928032467137,0.0133764011729125,0.00389237564904175,0.000736540998017245
DEL,C,1,5+,0.00337724708923365,2.059223105968e-227,0.000195758832505753,0.000923540189486138,0.0244491150736383,0.000386914159945362,0.00196210681023487,6.69849014881934e-286,0.0146283214637876,0.00127539300786871
DEL,T,1,0,0.00134560122126071,0.000417798011572621,0.0228439191830615,0.0014069017845721,0.037615406489257,0.0343294069321363,0.00111217838101699,0.10950927756177,0.00791671034738343,0.110645099683347
DEL,T,1,1,0,0,0,0,0.00325010334439999,0.00906859025176152,0,0.0458515342417087,0,0.167706033916174
DEL,T,1,2,0.000961903952791697,1.49072945032013e-42,0.0130987984984503,0.0127851701517194,0.0168285915995485,0.00733787958756559,0,0.0889427584786708,0.00705538872620054,0.123353915915657
DEL,T,1,3,0.00237875928788353,5.82215257281139e-64,0.0197697114305778,0.0243514070298269,0.0157138664068049,0.00771800716185879,0,0.118123780114869,0.0202515033294412,0.0993017005437886
DEL,T,1,4,0.00454642042883706,0.000828153728578076,0.0105337710301766,0.019492594580773,0.0124087148337531,1.21275831542593e-87,6.0319761060481e-291,0.0975291013173172,0.0471258505148815,0.0547601926102978
DEL,T,1,5+,2.33941958281983e-25,7.83890350616721e-118,2.45092484469286e-209,5.74593585428249e-14,0.00936286924131024,0.011517631301272,1.63906218223654e-85,2.1978468438734e-76,0.814959057574665,0.0130239661367865
INS,C,1,0,0,0,0.694565904716695,0,0,0,0,0,0,0
INS,C,1,1,0,0.175194040133751,0.017753363482977,0.00184965235781921,0,1.16236603835554e-46,3.45296353813864e-114,0,0.000208135131923379,1.15572737345112e-303
INS,C,1,2,0,0.100341224585367,0,0,0.00111808431240682,0,0,0,1.90537732010537e-05,0.00269697209692677
INS,C,1,3,0.000588754873834781,0.0366215399408489,0.001849061465277,0,0.00582564661058308,0,0.000180420196976295,0,0.000480316964917157,0
INS,C,1,4,0.00168785400889524,0.0110787244960893,0.00108248028462257,0.000109190709070798,0.00722017117728168,0,0,0,0.00293846658119402,0
INS,C,1,5+,0.0243600585329445,0.00094325673998444,0,0,0.00712654358242854,1.10506700654301e-148,7.05819020477273e-05,6.78310013944774e-114,0.00905049030863645,7.47273635476512e-57
INS,T,1,0,0.00219117365142165,5.48788191237816e-05,0.0481729413752149,0.00612312891539427,0.0158610941845045,0.00398626355034172,0.000807115283746585,0.0137133847386943,0.00134235714219375,0.0111219551778726
INS,T,1,1,0,0.327499317575543,0.00121910229641817,1.52677369665533e-69,0.0447647315671904,0.00229577960380991,1.89946766675029e-229,0.0107356384903251,0,0.00876939940788814
INS,T,1,2,7.42077788019223e-05,0.172618475743986,0.00108829515550919,2.487788443091e-59,0.0467754740280813,0,0,0.000167099653021414,0.000671625562279092,0.0264678068494903
INS,T,1,3,0.00429612477051518,0.113552557544967,0,0.000541780753337993,0.0279868358130786,2.37504701006648e-32,0,0.000941362177662979,0.00108284689732695,0.0178570146207333
INS,T,1,4,0.0168528256468292,0.0502356189504618,2.88462241144134e-203,0.00107164323524721,0.00626589121877656,1.26858125292441e-12,4.88815556667516e-231,0.000841532905452744,0.00348333812583038,0.0126150153930688
INS,T,1,5+,0.899961848408742,7.55298774605994e-147,1.56051238587786e-151,2.14542263605869e-16,1.00856108124588e-14,0.000377259739126502,3.55027277499937e-90,3.98134287558903e-32,0.00316267817635662,7.19089997772152e-07
DEL,repeats,2,0,0.000193040993083119,0,0,0.00101366821858858,0.00727794232514883,0.00963615835068525,0.0748539722779429,0.0126399970174093,0.000106784652135057,0.0294430147531973
DEL,repeats,2,1,0.000143567973920907,0.00210760210010041,0.00524857995164025,0.00117785939858325,0.011223400048523,0.0120054266266396,0.239668997869472,2.7443542459828e-65,0.00330632854409999,0.0171725405632043
DEL,repeats,2,2,4.48720024748024e-06,0,0.00297180408783045,0.00227012484761457,0.0132471643948707,5.30150882857923e-271,0.0566868785431982,0,0.00184558142862809,0.00283674368476718
DEL,repeats,2,3,0.000102930394798656,0,0.000552891770320322,0.000162696185869647,0.00654833318731874,0,0.0120686907727578,0,0.000779933646709743,0
DEL,repeats,2,4,0,0,0,0,0.00377609581650829,0,0.002805162311977,0,0.000866775504278246,0.000438161998018993
DEL,repeats,2,5+,0,0.00423454622882054,0,0,0,0,0,0,0,0.0273682365630427
DEL,repeats,3,0,7.65953679780241e-05,0,0.00118422468063824,7.67476354519617e-05,0.000788006898567512,0.0121966705903579,0.00449809639799224,0.00174419726661383,1.18126542134964e-05,0.0186194953405609
DEL,repeats,3,1,0.00470472647191518,3.75982228845301e-33,0.00334261734991553,0.00556192159179503,0.000284457048606599,0.00167963124855566,0.10059076434291,0.00316771416005682,0.00487163080321597,0.00281562052501271
DEL,repeats,3,2,0.000404095932118252,0,0.00103131118070741,0.000749077713743101,0,0,0.022543513180838,1.04426051316697e-195,0.00235634728957121,0.000194358934123884
DEL,repeats,3,3,0.000111001000204845,0,0.000543404715898524,0,0,0,0.00472659666681333,0,0.000453955193747613,3.13002950198329e-05
DEL,repeats,3,4,0,0.000601578059059429,0,0,0,0,0,0,0,0.0072883689049601
DEL,repeats,3,5+,0,0.00112821237691196,0,0,0,0,0,0,0,0.0106850289129556
DEL,repeats,4,0,3.04495307551341e-05,0,0,0.00209198762877973,0.000210876067605301,0.00743843027678943,0.00754378112546641,0.000272605121491729,8.27391612737373e-06,0.0116812333387957
DEL,repeats,4,1,0.000490523873273532,0.000124233942226514,0,0.00284813093761068,0.000666365539855165,0.00210198171958839,0.066391781999775,0.00370309844186548,0.00207230966657575,0.000495641068771162
DEL,repeats,4,2,0,0,0.000449670133300408,0.000293219778204421,0,0,0.0116728540422735,0,0.000480951749255565,0
DEL,repeats,4,3,0,0,0,1.44430640954862e-05,0,0,0.00330865996212907,0,6.86400036753054e-07,0.00463501917387974
DEL,repeats,4,4,0,4.27130290231959e-05,0,0,0,0,0,0,0,0.00575454782011387
DEL,repeats,4,5+,0,0,0,0,0,0,8.23563454720943e-05,0,0.000203001823019626,0.00143702748672216
DEL,repeats,5+,0,0,0.000826129109387182,5.97681191541969e-67,2.5688965248802e-37,0.000486221632162306,0.257657894541324,0.00142083400246804,2.09495764379049e-245,0,0.014160422750711
DEL,repeats,5+,1,5.68270995184535e-264,0,0.000526684758682945,0.00888318599623749,0,0,0.0137533566028095,0,0.00299213993463414,0.000130602700047754
DEL,repeats,5+,2,0,0,0,0.000269972345135611,0,0,0.00224239614253176,0,0.000411132916928281,2.02453837497418e-303
DEL,repeats,5+,3,0,0,0,0,0,0,0.00050742238813508,0,0.000144163839697566,0
DEL,repeats,5+,4,0,0,0,0,0,0,3.04692831691415e-05,0,7.44311506417692e-05,0
DEL,repeats,5+,5+,1.97449122682051e-06,0,3.97074931663808e-05,0,0,0,3.03017934689417e-05,0,2.56936413818117e-05,0.000122361932735987
INS,repeats,2,0,0.000292447514533077,0,0.0373957779421787,0.0021174368508656,0.00255445925975893,0.00184146418027441,8.41307608577431e-81,7.6839311805849e-05,0.000350047226813271,0.00823659506828905
INS,repeats,2,1,0,0,0,1.35516433401159e-213,0.003344324167887,0.00129322759278773,0,0.000866443675600815,0.000263818939874239,0.0203999452589256
