Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID2 0.658),hdp.1 (ID2 1),hdp.2 (ID1 1),hdp.3 (ID5 0.997),hdp.4 (ID8 0.997),hdp.5 (ID6 0.999),hdp.6 (ID3 0.995),hdp.7 (ID9 0.999),hdp.8 (False Positive) (ID5 0.247),hdp.9 (ID13 0.998),hdp.10 (ID4 0.998),hdp.11 (ID14 0.903),hdp.12 (ID11 0.999),hdp.13 (False Positive) (ID5 0.121),hdp.14 (False Positive) (ID9 0.458),hdp.15 (ID12 0.992),hdp.16 (ID10 0.987)
INS,T,1,5+,0.0312430010035932,0.0158286819598954,0.901616934777755,0.00759172097126917,0.0119903823224128,0.00507968349157585,0.0165630393013837,0.0231484842535489,0.0117733363298306,0.00525544149339177,0.00559066777251153,0.0176620394495641,0.0107725107584904,0.0147129133986141,0.0126351515400229,0.00775500116368875,0.0148621171718851
DEL,repeats,2,0,0.00393672010568507,7.37944303094455e-05,0.000503864237964441,0.029093584597144,0.00830750223551856,0.00136240856053908,0.00661409164175599,0.0132842308615267,0.0012709803543056,0.0221351942347069,0.0677116649986015,0.00107180042972576,0.000264772532723963,0.00414813870743916,0.00409172897151485,0.00361152295092176,0.00142690829626475
DEL,repeats,2,1,0.0138227106307585,0.00164592426087604,0.00155574214277614,0.0247723345994336,0.00927272150835055,0.0024167436569463,0.0085223259517986,0.00366450970378753,0.0373372420591295,0.00450211544653655,0.226932093680835,0.00818922751717894,0.00165340661947248,0.0362517628475442,0.0167768372724641,0.00520284823067924,0.0152944006736189
DEL,repeats,2,2,0.00514688971467203,0.0012295480929255,0.000552660200893372,0.00432774176226508,0.000668982565389788,0.00213469817262511,0.0126348084377316,0.00105974185517587,0.01749301852985,0.00289445761021779,0.0495910822228936,0.00467784105947013,0.00116922719087633,0.0171916692322147,0.00674525107512694,0.0012005684060322,0.0056895209663053
DEL,repeats,2,3,0.0021874449651309,0.000444781778003115,0.000401174212244582,0.000224152301615412,0.000123228678949553,0.000438481249203737,0.00782825221208585,8.50313321130174e-05,0.00691830932246716,0.00014497397813106,0.0117671223609882,0.000438132634089752,9.11381977728896e-05,0.00636100209641385,0.00601050082021246,0.00100346353161015,0.00133996877920556
DEL,repeats,2,4,0.00319517915659753,0.000452659257369742,0.000129430052932946,0.000795307516984049,0.000150104441810426,0.000259302798664596,0.00288963854296716,0.000475877122675265,0.00840368857273944,9.86328892261836e-05,0.00302169939944538,0.000213919300414712,0.000198195921596352,0.00160472960832992,0.00397162615506206,0.0101203740868124,0.00134300082325467
DEL,repeats,2,5+,0.000619468910637731,1.8650960447935e-07,1.04865237609648e-06,0.0219777863659639,0.000603176016212288,7.95950191617376e-05,0.000254001044071195,8.89894712758894e-05,2.97404346835298e-06,0.000613845416295504,0.00222139709637969,8.90172753434976e-05,0.00477215627284202,7.29155430107267e-06,2.60441212422153e-06,0.248692107497089,0.000578278236406503
DEL,repeats,3,0,0.0011138107175496,6.31295293756753e-06,8.9954464714383e-05,0.0179483901026079,0.0106037537444113,0.00106069298348856,0.000687235017015945,0.00289564304950188,0.000131553965937073,0.00451975196795608,0.00479056617593553,0.00163092659393465,0.000788346820097687,0.000389151772720541,0.00037028625786465,0.00628030291080517,0.00450473162620801
DEL,repeats,3,1,0.0165554033622217,0.00363481532305076,0.00424514553217311,0.00610419207874611,0.00163796402828697,0.00533467504805177,0.0002385938070335,0.00440828179950535,0.0307258270691082,0.00128204973719845,0.096514111006563,0.00577925356137842,0.000815346462468635,0.0352301795918469,0.0188018167025641,0.00173928276217373,0.029810332816514
DEL,repeats,3,2,0.00589217349596246,0.00147090967589528,0.000599464450753142,0.000958392177779753,0.000648500233375513,0.000376184191566526,0.000126000560211111,0.000839885705967253,0.00801436728176115,0.000424720049734394,0.0194813340856219,0.00207567877953931,0.000248730476566769,0.022016427819463,0.0599721338907335,0.00101623419068936,0.00311148856125438
DEL,repeats,3,3,0.00131753009463433,0.000298066336800323,0.000263050527415599,0.000639450551023348,0.000240646634138955,3.10617307926566e-05,4.38792903979538e-05,0.000147431554011335,0.00136131914820955,5.68759288697028e-05,0.00431716950424989,0.000692155769866166,0.000291903081731936,0.00597514247973658,0.00249244085121852,0.00529313690304118,0.00374605728037367
DEL,repeats,3,4,0.000127930830420113,1.22199327484013e-07,6.86249635980754e-07,0.00589957508028726,1.57167876874284e-05,1.32139188344408e-05,0.000123620985261183,2.7448136476701e-05,1.84358999592759e-06,0.000146687789964944,0.000727078931730183,2.86649062108108e-05,0.00142287313519229,6.04578751846857e-06,2.37855399751453e-06,0.0733180474740597,0.000551355624228612
DEL,repeats,3,5+,0.00024413301675548,1.49128474193441e-07,7.95862235382392e-07,0.00844363690885039,4.5921187322373e-05,0.000101256171431636,0.00010364249864575,4.86235360040093e-05,3.22402467772901e-06,0.000909763877557813,0.000299463590437213,1.21283730833473e-05,0.00161442483071914,6.90300988448003e-06,3.51422705314449e-06,0.0862656277205485,0.00084447636800954
DEL,repeats,4,0,0.000931284469239013,6.70055459826447e-06,3.69902999255081e-05,0.0115608822788596,0.0068424095428647,0.00168389122472794,0.000246313871482297,0.00220951404423778,0.000206557095342862,0.00183649477610141,0.00822676834900655,0.000167608544132603,0.0002919742995861,0.000393043232484136,0.000227002662374462,0.00226336760644408,0.00173823293404232
DEL,repeats,4,1,0.00825303152770316,0.00120214149819479,0.000795493456093314,0.00254367897283922,0.00139153017801421,0.00253085676934842,0.000383860678738787,0.00368788730772747,0.0135532274576325,9.0317583835596e-05,0.0666443540874989,0.00105185702698919,0.000622445493460813,0.00567030202363002,0.0235845107712331,0.00491526028840197,0.00446719949244577
DEL,repeats,4,2,0.00196261426250325,0.00030289685339753,2.71628837358673e-05,0.000143028393696756,0.000198912253134541,0.000557481609040992,0.00010089948331177,0.000652387300086842,0.00296262583504564,0.00019175790847815,0.0145670319789737,0.000580622244267322,0.000270601402955577,0.00264071671796266,0.00427301384663505,0.000782392921521902,0.000350079482083103
DEL,repeats,4,3,0.000255132514650597,2.84074047605902e-06,2.81109160240212e-06,0.0037701261397186,5.12538124928431e-05,0.000215010556103521,4.93511438217102e-05,6.74330241896877e-05,7.70284760769783e-05,0.000199358283536058,0.00430259060099136,0.000143212172365847,0.000294792050037703,0.000105667134668012,0.000132526009466376,0.0324710412520219,0.0005012682465413
DEL,repeats,4,4,0.000214410465101634,1.62031660505755e-07,7.48447819153955e-07,0.00435762393785192,0.000266745269926605,4.03324687102476e-05,6.22521805424677e-05,3.89672564898464e-05,2.0632436479014e-06,0.000253263544882519,0.000967544327952784,8.14818502167207e-06,0.000954729787410589,7.96897438202173e-06,2.04393927833288e-06,0.0526703333479976,0.00116940078959443
DEL,repeats,4,5+,0.000975867711502556,9.35884211255717e-05,4.21790935452913e-05,0.0016251500204681,4.3554096705415e-05,1.65965007657119e-05,1.85421903571974e-05,5.93537008086937e-05,0.00200915272548345,9.06147610441248e-05,0.000264641701525908,4.11127857717188e-05,0.000248722382743538,0.00205530013012406,0.00562457746856787,0.023861322771118,0.00156255187727816
DEL,repeats,5+,0,0.00998774580980632,9.49852716321648e-06,6.55010657058237e-06,0.0167053598539836,0.251066732263917,0.0190425836896441,0.0024788953702648,0.00149658374570874,0.000370607680809278,0.0134011980864036,0.00502512567994877,0.00914684043671232,0.00106090884869858,0.0010342156929952,0.001299023651088,0.00673556923858599,0.00196116794396426
DEL,repeats,5+,1,0.00727130898694268,0.00185220763366508,0.000233898974794678,0.000354587479756821,0.000328927356549549,0.00807294192305941,6.1437538949603e-05,0.000472252458042515,0.0278663018599986,0.00338441851763088,0.0118354927180248,0.000430653517413915,0.00110415610398421,0.0185131008981804,0.0527342334556063,0.00222987230359854,0.0195923762760858
DEL,repeats,5+,2,0.00125994831337232,0.000223035495625312,0.000109337861611568,0.000407577096758385,0.000468450627869639,0.000462984813129711,3.43281288499695e-05,0.000150570492012424,0.00286790304407267,9.20123065784834e-05,0.00301125479649063,0.000229625279344088,9.73370082655258e-05,0.00301320662892038,0.00361359154069797,0.00310578256356292,0.00241382612956064
DEL,repeats,5+,3,0.000671279262479114,5.89350553457967e-05,4.05298526326488e-05,0.00023193630038231,1.70338409353584e-05,0.000122957263057523,4.81491814678195e-05,4.50455053701433e-05,0.000690688727477782,0.000125968627294657,0.00137404852058941,0.000146120324737665,9.37496252665991e-05,0.000960328737799064,0.00267481706805287,0.00192690223301668,0.000515351599348798
DEL,repeats,5+,4,0.0004187087533535,3.56593033766171e-05,1.34635368459023e-05,4.84395901577476e-05,5.69196645176487e-05,7.30758918470697e-05,4.05683804626262e-05,2.77090674581816e-05,0.000471078523442018,0.000140777518268287,2.29067233474513e-05,1.08113989087805e-05,5.13334812303516e-05,0.000629196876321234,0.000731869275762292,0.000692497684465056,0.000129843751792117
DEL,repeats,5+,5+,0.000200841778069884,6.31044813025424e-06,1.47081456786019e-05,0.000623495511064546,2.66184956372557e-05,4.009654049073e-05,2.60390187683159e-05,0.000103786682622314,0.000267576833560915,8.49070636231751e-05,0.000369815773943102,0.000114405189144626,6.4547583011984e-05,0.000824933265105747,0.000280331951658234,0.003619093537471,0.000488467041684511
INS,repeats,2,0,0.002323494533762,0.000139876276889058,0.000343799450793253,0.00679951619882701,0.00207589647846267,0.002100114030689,0.00279442801854942,0.00101549284683662,0.00319447547000768,0.00938227187291164,0.000243476991375715,0.0281516840392762,0.000266742449337992,0.00593440374312497,0.00742355799729293,0.00792642793016975,0.0248056700042732
INS,repeats,2,1,0.00218702193744346,0.000136415290979011,2.14907636742763e-05,0.019103265545649,0.00195928924284159,5.96476839349916e-05,0.00219733824777227,0.00234214667240252,0.00165905493903038,0.00213693503218245,0.000320599266722093,0.000107476303091399,0.000171763661567667,0.00219357068568768,0.00434189584013379,0.00338533141551978,0.0373869639356592
INS,repeats,2,2,0.00422855966731884,0.000600002825371509,0.0001561900504817,0.00690776956265949,0.000347304140406401,0.000624873344705943,0.000837666400678848,0.000442716036203225,0.00602166905795696,0.000514275352174954,0.000524027978749988,0.00100241131808545,0.00030462050054451,0.00433166138786084,0.0260355619649106,0.00322823658035511,0.0250571658446416
INS,repeats,2,3,0.00156931790335483,0.000229468143678766,0.000527893709109631,0.00108044186521776,0.000147460724007091,0.000423253847741818,0.00125323668250254,0.000345937309099139,0.00373719050154729,0.000381289155197218,9.15421482358007e-05,0.00156282848487184,0.000377874926310914,0.00443808389146649,0.00538552049322157,0.00138723621417515,0.00322627283564489
INS,repeats,2,4,0.00709225582615814,0.00134998116810126,0.00242156897019266,0.000243341486306314,9.56718822561775e-05,0.000148934367125309,0.000245752615593857,0.000197346334245156,0.0221382115457466,0.000134445160393774,0.000113989620675458,0.00251358976830717,0.000566311954563338,0.016877002882335,0.0240022939878766,0.0015665083900709,0.00193480005137486
INS,repeats,2,5+,0.0378944134272895,0.00867433022868101,0.0159309237948723,0.00224727535368617,0.00178833670096155,0.000910182450540906,9.19023308851719e-05,0.00151958604389362,0.101106434894562,0.00141567459445083,0.00019038366152964,0.00136492097183251,0.000698868222005553,0.019424489078095,0.0258136298468722,0.0364636726006248,0.00700216813344539
INS,repeats,3,0,0.000500088752245976,1.79643612352771e-05,1.9434256210894e-05,0.00367731672514529,0.00073661115170518,0.000865715492782553,0.00025543581676885,0.0001182404581718,0.000433674603906564,0.00036686635827,0.000147229351491556,0.00859174218176937,9.48732850743802e-05,0.00121601314978929,0.000928680153432281,0.0101592776095952,0.0185489989871268
INS,repeats,3,1,0.00367153757217092,0.0007759648953771,0.000227977794210966,0.00585948491353569,0.000623924798053826,0.000174635802963237,0.000163430433227169,0.00111644756523226,0.00203743471955617,0.00376472189160875,0.000363857074354788,0.00267370655829425,0.000409995914571203,0.00616772330292069,0.0153117516000212,0.00134576602888019,0.0357252225004127
INS,repeats,3,2,0.000829922903444399,0.000130069217375169,4.68773213485435e-05,0.00114246893263651,0.000162254204122776,0.000792344492415402,4.81480529884792e-05,0.000162410375114916,0.00132224205200809,0.000477621298291866,0.000733710775629218,0.000135342150489255,8.03591510616493e-05,0.00172141927089253,0.00705815923281907,0.000611826954890621,0.00321687954713132
INS,repeats,3,3,0.000222912490187962,5.98866612273038e-06,0.000126815284893151,2.0609800427023e-05,2.71793401620231e-05,0.000277916353924991,1.41944367472802e-05,1.3060637248785e-05,0.000315620577935622,1.37050763376857e-05,3.21495913186778e-05,0.000641651994635564,0.000160743544818407,0.00114614835942982,0.000247839865061182,7.39224702765216e-05,0.000705511431328024
INS,repeats,3,4,0.000459367587209846,5.41189893849675e-05,9.99424304583215e-05,3.3895006118904e-05,5.2743485959718e-05,0.000208138435305552,2.81421491959234e-05,4.21974293463689e-05,0.000949314718348102,1.63152524162779e-05,0.000160861866633524,0.000612125562844601,9.00215253319709e-05,0.00106042323799011,0.00167371175183046,0.000107037244671422,0.000731259816043698
INS,repeats,3,5+,0.00436096241036791,0.00111913756399997,0.00124249582873342,0.000145799991533263,4.73300194769077e-05,3.36774013942208e-05,3.28145490858123e-05,0.000169884083386971,0.0125345212393745,0.000165012926077983,6.66415239367003e-05,0.00257889635812683,0.000353951448476416,0.0232975577921225,0.0511666577707446,0.00159536266975435,0.00168893668993763
INS,repeats,4,0,0.000289738502298745,3.2378486275851e-06,3.50593884561464e-06,0.00245232428917646,0.000673441674885875,0.00141533230623136,4.14973785174144e-05,0.000187481882723402,0.000170438180813082,0.000924980733959262,0.000116629151790482,0.00734615269656788,0.000203187017674046,0.000180835905274703,0.000160814086380838,0.00540871619915525,0.0153341378724019
INS,repeats,4,1,0.00387970677274695,0.000860488310872482,0.000571176494983307,0.00366056894160871,0.000934580832707014,0.000475823277174231,9.21838958344556e-05,0.00135744626027697,0.00379627863789159,0.00304199549665083,0.0011277124395577,0.000679440265009491,0.000595211885831934,0.00457780038077681,0.0194866904199233,0.00353222319481551,0.0561028119743315
INS,repeats,4,2,0.000256498815687587,8.48638241211322e-06,4.15007550152413e-05,0.000356834782502716,8.13649325483956e-05,0.000455471168623956,4.82093193925501e-05,6.05020283790382e-05,0.000184849336619162,0.000131173388870218,0.000283323070748599,3.29804558779536e-05,9.48758758604613e-05,0.000237911680966037,0.000321423950611128,0.00130800292991508,0.00651533688093029
INS,repeats,4,3,0.000572396587089007,8.00511070288001e-05,9.54017490470346e-05,2.95514272396576e-05,2.17319506728022e-05,0.000305208815894425,5.84685778202808e-05,0.000160388159447345,0.00100344228124806,3.3633604335298e-05,9.19125874724976e-05,0.000809213519193143,6.84567101223753e-05,0.0013560914538515,0.00152968861907807,0.000369902827210065,0.00069261588847363
INS,repeats,4,4,0.00148739779173955,0.000118554926509766,0.000251822498374473,4.25253518302959e-05,0.000111483829864536,8.82939523570013e-05,1.84108912880639e-05,7.20062548586969e-05,0.00175135265178602,3.00487184481568e-05,0.000354542198871859,0.00199664834412252,0.000129189469521157,0.00303133088811141,0.00158393394704115,0.000257742447572593,0.00185863094978478
INS,repeats,4,5+,0.00730004613360731,0.00160116893244747,0.00075635950714257,0.000739039238256815,0.000631009897259038,0.000230028881501584,0.000107332811967736,0.00011035442212964,0.0126167221054074,0.000105156137732141,0.000194728665575872,0.000538729933433164,0.000212556901253781,0.00758044953759515,0.0279843149085123,0.00820405196431589,0.00703018090243839
INS,repeats,5+,0,0.00040363820649999,1.88178667993995e-07,1.12414051737241e-06,0.00481051048517692,0.000159872021623468,0.00894349206287609,0.000210438061110749,0.00013477848809566,2.63834894502539e-06,0.00294758076232002,9.60755593488563e-05,0.00252632616371242,0.000997891883286846,1.71647328973281e-05,2.45368740865174e-06,0.00981505043657805,0.0670364472505292
INS,repeats,5+,1,0.00272497489866082,5.02859555671624e-05,0.00125796346073194,0.00468403931651631,0.00999525414401975,0.00615503245802659,0.000523858883359129,0.00194855279043779,0.0011169173187018,0.0126865884028414,0.00230235665110759,0.0348399192270823,0.0011452933676532,0.00341177410709762,0.00407053327119189,0.00424923056284851,0.275730944827772
INS,repeats,5+,2,0.000335224843796154,9.63709060178376e-06,0.000149766439796565,0.000279147507694567,8.57649128379705e-05,0.00120589347464879,7.96492841672026e-05,0.000160060269497644,0.000178707395787154,6.10682267683518e-05,0.000225612350187154,0.000787166265666394,0.000949982572485234,0.000864627762854562,0.000289307887821304,0.000939332745874553,0.0101937834152024
INS,repeats,5+,3,0.000454442382332082,5.3553136547912e-05,0.000198966683413432,0.000130559310333102,4.00463103208105e-05,1.76781443167844e-05,4.35886380593037e-05,8.36006754043623e-05,0.000992143011128561,3.934148566769e-05,4.06705477069578e-05,3.38735965084303e-05,7.82114173132437e-05,0.00163107495984603,0.00226431704224375,0.000338232595635302,0.00363111187236623
INS,repeats,5+,4,0.000206778642095526,8.48347283326645e-06,0.000184148536217764,0.000113076022979679,4.27917034122714e-05,2.8321943452708e-05,1.6580389507993e-05,4.48139109183449e-05,0.000200346335255821,4.71633612045789e-05,7.53309079304671e-05,0.000457869684761974,0.00014475090730545,0.000999427571946533,0.000715382539863253,0.00167356805915138,0.00143425619337996
INS,repeats,5+,5+,0.000444856057300566,6.33726696787761e-05,7.68007318572264e-05,0.000461278350010292,0.000209793866170493,7.27492070838725e-05,5.75318921507209e-05,9.78941304048221e-05,0.00143583872732265,3.24824409962586e-05,0.000139679778487854,0.000273673856660112,0.000189675674575381,0.000775050309377375,0.00188493049135231,0.0044436746093741,0.00460703249085823
DEL,MH,2,1,0.00475725928777855,8.52249786025405e-05,0.000870317378835361,0.0301279216849547,0.00384948598937285,0.000504640460858489,0.00726535890966291,0.00492240749237228,0.0022716789708198,0.00922593248806992,0.200336301844197,0.00249867939491452,0.000452132996509674,0.00500307346032725,0.00598602349749837,0.00684631910190063,0.00290252360410454
DEL,MH,3,1,0.00089740503379458,3.01246469616225e-06,5.42008372681285e-05,0.0130002526894189,0.0099001144786015,0.000948350196760487,0.000366049655988554,0.00377869359609479,0.000101885907587563,0.000516123260192097,0.007245455658412,0.00145937150589281,0.000300414759231272,0.000297952154836669,0.000102532432546546,0.015835669086226,0.00507745851218427
DEL,MH,3,2,0.0125054925242257,0.00143273470381148,0.00144712071562736,0.00880777126030226,0.00355120977375142,0.00419908346583257,0.000272981335377281,0.00185502405978684,0.0238772943407921,0.00105893173487194,0.052717709159622,0.00399058266376394,0.00120696032189273,0.0136952425827603,0.0179174646939212,0.00644525489218127,0.0237706974521028
DEL,MH,4,1,0.00159552997948104,7.437663738762e-05,5.43234794000784e-05,0.0088908526687147,0.00580678620301837,0.00255090022217359,8.58613303759731e-05,0.00256276453577016,0.00133240750916404,0.00145168999385458,0.0110011543236706,8.35265464270345e-05,8.25856334169757e-05,0.00114703146949502,0.00076002908781246,0.00450942560871337,0.000749972502937408
DEL,MH,4,2,0.00416893056397859,0.00025387300410327,0.000123506087680771,0.0061715195293074,0.0016451638747843,0.00895251230616256,0.000193904485920764,0.00266163210993187,0.00348729534049738,0.000320341867607017,0.0305861102803376,0.00150574318638144,0.000354436251550709,0.00162538343726576,0.00332525162338286,0.00512528741883597,0.00106163831777778
DEL,MH,4,3,0.00290567510458616,0.000376757051260641,0.000189840603225034,0.00305764309566665,0.00116061416996872,0.00490926031869096,0.000120793247354738,0.00163662483201848,0.00353969738874198,0.000658513982117633,0.0392558030504857,0.00384198420334012,0.000622236054108819,0.00175112348921331,0.00160810874525724,0.000555008910416155,0.00119815228445193
DEL,MH,5+,1,0.0138500607401682,0.000350609812076209,2.91442739840395e-05,0.00817290723221763,0.312983666604935,0.0679649932696814,0.00112059109460352,0.000344725315318765,0.00426428237967083,0.00688070406107238,0.000479740077527367,0.00723695216249779,0.000146720831103716,0.00181609592192302,0.00875302154197831,0.00535287199631628,0.00217417553521799
