Signature,NumberOfPostSamples
hdp.1,8643
hdp.2,8400
hdp.3,7000
hdp.4,5400
hdp.5,4989
hdp.6,4146
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,3980
hdp.14,3980
hdp.15,3600
