Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15
DEL,T,1,4,0.0404960668779929,0.477313461280103,0.0487697141772966,0.0145373928292492,0.0522233842418722,0.0426963778200449,0.00409885588790962,0.029836435306817,0.0108538817503487,0.0760246625987286,0.00302169892417099,0.0194129127335006,0.24359226099708,0.343003496219205,0.00768386388583974
DEL,T,1,5+,0.355144791424014,0.0184967556507167,0.0389998075065348,0.0176019976766201,0.0318062520865637,0.0176112348052307,0.0108350196119801,0.0158358443270972,0.0319748990722768,0.0290579420405751,0.0110969288077314,0.00575934998207671,0.417991385324972,0.225676884299537,0.0153677277716795
INS,C,1,0,4.89572265140443e-06,4.4866332001429e-05,0.000876037661627666,0.000924506351591141,0.00047931600462817,0.000383578566053195,0.000128508818198383,0.000120206079050573,0.00121131718981792,0.00107493234590222,0,0.00300314653283945,1.2533474822338e-05,0,0
INS,C,1,1,7.3533347940057e-05,0.00146396400188152,0.000688148516420666,0.00214557948275961,0.000945952855005472,0.00127262718641234,0.00143949056802816,0.000502131748274802,0.00121777508801193,0.000948895803997242,0.00122430904686238,0.00255705580117099,0.000772897614044176,0.000959427595739491,0.0021953896816685
INS,C,1,2,1.68343790921944e-05,5.0169481937808e-05,0.00246393608782833,0.000599417493271652,0.00267647418547647,0.00318473020917765,0.000357714844686544,0.000309962832601979,0.00312654528278214,0.00115316192363634,3.90736929849697e-05,0.00212689688134783,3.34225995262347e-05,6.50459386942028e-05,0
INS,C,1,3,0.000675469557900887,0.00167482734458993,0.00207207556531101,0.000511512237123835,0.000951420282214228,0.000266988036118988,0.00303721960622597,0.00484402356682393,0.00384798476674072,0.00189199682445862,0.00200578290656178,0.00317839646313777,0.00108623448460263,0.00107325798845435,0.015642151481888
INS,C,1,4,0.00238696341132719,0.0161067185690721,0.00070686178854088,0.0013182995562565,0.000292030971260154,0.000408922340838421,0.00640434244722987,0.00956985118969846,0.000848752334068919,0.00172829418957055,0.00514470290968767,0.00727287210738041,0.0106325644742834,0.0124075128059192,0.00987925356750823
INS,C,1,5+,0.021192327940254,0.0555462867344146,0.00106833379886298,0.00131397062386479,0.000420171048093776,0.0045791572246211,0.0230491114670145,0.352702727150292,0.00122238787243621,0.000670746194275913,0.108794185834484,0.0131596765842195,0.0366311690807532,0.051321245629726,0.228320526893524
INS,T,1,0,0.00220587652157029,0.00358513979945002,0.0146776842782894,0.00254907787456122,0.00830889163729305,0.00542003892400506,0.00962569409147143,0.00956341875737468,0.00597263327256759,0.00178479332904519,0.00939071088072104,0.0217389572629147,0.00256936233857929,0.00281323684852427,0.00411635565312843
INS,T,1,1,2.81615780566056e-05,0.000167175488470615,0.0104345731550317,0.00123193037289284,0.0127355728227884,0.0125344443897544,0.000109328397571759,0.00042333445230854,0.00832607588583912,0.00797796823299666,5.20982573132929e-05,0.0413749153622496,2.92447745854553e-05,0.000113830392714855,0.000823271130625686
INS,T,1,2,0.000472855708419112,0.00622370942374794,0.0305864321804872,0.000786294711762226,0.0325456153461799,0.0245282674137015,0.00230740460138291,0.00318485805430983,0.0591709534809916,0.038026818258204,0.00221417593581495,0.0293463974190465,0.00304563438182813,0.00484592243271811,0.00137211855104281
INS,T,1,3,0.00279886838844641,0.00209007240230672,0.0152905850502267,0.00205732511916085,0.0176547035645984,0.0192794479157319,0.0035205662060169,0.0253936347061886,0.0058702294583484,0.0272745974074139,0.00296960066685769,0.0210060939180308,0.00193015512264005,0.00291080575656557,0.021953896816685
INS,T,1,4,0.0103710785505333,0.00798292419391279,0.00710749150165853,0.00183609572749734,0.0101851133067856,0.011152467751918,0.00581262647089851,0.0673761103483765,0.0120882628622881,0.011215803533659,0.0164239756180156,0.0113593818457004,0.00904916882172803,0.0115293926335474,0.00301866081229418
INS,T,1,5+,0.470199409162251,0.012383907313734,0.0022713110705909,0.0406743345558145,0.00121268414969106,0.146702768789827,0.0114181043990295,0.0165361753963484,0.00314222874982471,0.00470681292700311,0.00919534241579619,0.117544907794639,0.0118859119565172,0.0136759086104561,0.0101536772777168
DEL,repeats,2,0,0.000370638707434312,0.000841222680781014,0.0334678156549973,0.00296172288157759,0.0314464572654749,0.0232262939998254,0.001508540082284,0.00533288842343094,0.0329906342025049,0.036525969322416,0.0014587512047722,0.0111443023857888,0.000451205093604168,0.000552890478900724,0.00823271130625686
DEL,repeats,2,1,0.00301979345949655,0.0145132061901733,0.0135782384312266,0.00384890964666276,0.0220621241620178,0.0230869719829229,0.040203120654436,0.0212800942351335,0.0121878990058527,0.0389959958045767,0.0334991794524473,0.0141394830127056,0.00819271470886827,0.0119359297503862,0.044456641053787
DEL,repeats,2,2,0.00125441212276161,0.00344755252054508,0.00380448386444,0.000610798396172442,0.00447987500142182,0.00358279093225097,0.0252001956402904,0.00715969920338346,0.00651786439151838,0.00818368304851972,0.0277423220193285,0.0101883936750707,0.00194686642240317,0.00295959021058623,0.00878155872667399
DEL,repeats,2,3,0.000667463730942719,0.002554182198723,0.000527293307387332,0.00028937516608787,0.000190524447344249,0.000134372418933605,0.00682535267998427,0.00142960808395932,0.00066608607086713,0.000388250496902688,0.00610852066998359,0.00791811048711515,0.00170455257583797,0.00216277746158224,0.0120746432491767
DEL,repeats,2,4,0.000512092589336903,0.00364616811220994,0.000536304619445221,0.000237602531112805,0.000754871404353092,0.000821083307508348,0.00417174148629079,0.00121251349303187,0.000897647848966367,0.000844589700351743,0.00341243585402068,0.00313060102760186,0.00296625570795333,0.00239043824701195,0.00411635565312843
DEL,repeats,2,5+,7.35577249823047e-06,5.85030032664037e-05,0.02617371764014,0.000244514858641506,0.0235009809707735,0.0177639085154197,5.17871356918857e-05,0.000151564186628983,0.056293498557121,0.015970423424833,1.30245643283232e-05,0.00179232883259649,2.5066949644676e-05,3.25229693471014e-05,0.000274423710208562
DEL,repeats,3,0,8.24126855787661e-05,0.000185526070790149,0.013993613873895,0.00445331937648292,0.0183986107985704,0.0137472486575056,0.000570617513642074,0.000748976338699724,0.0187168340799894,0.0420092832432244,0.000625179087759514,0.00173656749113793,3.7600424467014e-05,8.13074233677535e-05,0.000548847420417124
DEL,repeats,3,1,0.00532588806458733,0.0117358708092068,0.00387499573689297,0.00192218562490024,0.00595355917491745,0.00610739142713133,0.0367870877408342,0.0431929790001186,0.00519215014797812,0.00943245890049777,0.0504441376435958,0.00067710200342534,0.010147936781153,0.0109114562159525,0.0768386388583974
DEL,repeats,3,2,0.00153011647058261,0.00565782965474305,0.0013394295846045,0.00169393917347275,0.00100911409855112,0.00110647957064132,0.00362126341430668,0.0170145875504293,0.00193644690131594,0.00178189593727726,0.00464976946521139,0.00052574979089497,0.0046499191590874,0.00439060086185869,0.00878155872667399
DEL,repeats,3,3,0.000481584720963961,0.00100620956769058,0.000799934829138781,0.000128227166731903,0.000744845344806742,0.000744593687044437,0.00198900961898094,0.00261759792875679,0.000659628172673127,0.00068088706546367,0.0010680142749225,6.37272473812084e-05,0.000509694642775079,0.000813074233677535,0.00439077936333699
DEL,repeats,3,4,4.05674611404757e-06,2.87464397344991e-05,0.00564068669223577,5.5158977249226e-05,0.00647859342475771,0.00523253470959044,6.6172451161854e-05,8.92499984923987e-05,0.0081461772932919,0.00317988746530373,2.60491286566464e-05,0.000294738519138089,8.35564988155866e-06,1.62614846735507e-05,0.000274423710208562
DEL,repeats,3,5+,5.19230999875092e-06,5.19371985832677e-05,0.0103077241382168,0.00040266053391935,0.00884909689828897,0.0066018929279136,9.20660190077968e-05,0.00013668918688025,0.0180452126678131,0.016051550394335,5.20982573132929e-05,0.000270840801370136,1.67112997631173e-05,3.25229693471014e-05,0
DEL,repeats,4,0,3.62771017048881e-05,0.000124876554454259,0.00589961391789912,0.00191981169423382,0.00970242596634504,0.0104978986970672,0.000918742148015306,0.000724854717485562,0.00971360144066483,0.0122559671783461,0.000390736929849697,0.00060540885012148,3.7600424467014e-05,0.000130091877388406,0.00137211855104281
DEL,repeats,4,1,0.00183754550746875,0.00975468133456209,0.0026622507291023,0.00236265449575688,0.00247568915087719,0.00224610922644475,0.00728376473296059,0.0081052667549786,0.00505099894459492,0.00597007573782081,0.00851806507072338,0.000724897438961246,0.00518885857644793,0.00616310269127571,0.00411635565312843
DEL,repeats,4,2,0.00028566033815898,0.00362491342397286,0.000261196497677926,0.00051814527869178,0.000178416954383305,0.000161488272003995,0.00496293383713905,0.00138458105769289,0.000306288885772697,0.000428813981653715,0.00248769178670973,0.000143386306607719,0.00197193337204784,0.00331734287340434,0.00274423710208562
DEL,repeats,4,3,7.29279847242402e-06,6.63314626962965e-05,0.00199758424483248,0.000304491518713765,0.00345768598311143,0.00269349788730077,8.53528717884783e-05,0.000144729727284971,0.00124729690832737,0.00620186707925525,0,0.000207113553988927,2.92447745854553e-05,3.25229693471014e-05,0
DEL,repeats,4,4,5.46248888366245e-06,4.30565268644107e-05,0.00376084148815965,0.000184084358883018,0.00431994176207938,0.00293923626053474,9.20660190077968e-05,0.000123824322232697,0.00487755825024171,0.00714931418736853,1.30245643283232e-05,0.000207113553988927,1.67112997631173e-05,1.62614846735507e-05,0
DEL,repeats,4,5+,0.000107636830044529,0.000776069695848358,0.0021954384541035,8.13071253249667e-05,0.00186124121210018,0.00157435406753531,0.00464357983370575,0.00111281079201333,0.00204899884126855,0.00117344366601186,0.00346453411133398,9.55908710718126e-05,0.000392715544433257,0.000276445239450362,0.00137211855104281
DEL,repeats,5+,0,2.37188621069702e-05,0.000447148134318182,0.0279730859076991,0.0151905030484761,0.0212674416791152,0.0142972956466055,0.00089860270635735,0.00136166551753943,0.0148430177204726,0.0220288696115757,0.000625179087759514,0.00318636236906042,0.000183824297394291,0.00022766078542971,0.00192096597145993
DEL,repeats,5+,1,0.00162572119885774,0.00771494676815942,0.00093326278199528,0.00599476841538313,0.000369131955490862,0.000133623868623493,0.0365022584945288,0.00293479724772302,0.000853365118493206,0.000757667947313828,0.0351663236864727,0.000207113553988927,0.00518885857644793,0.00552890478900724,0.00686059275521405
DEL,repeats,5+,2,0.000291232523732757,0.00124076873114646,0.00059573323582699,0.000666166837892235,0.000542081482665412,0.00037505425844008,0.00233521621129151,0.0018087195640419,0.00129526986633996,0.000239034820854267,0.00182343900596525,0.000119488588839766,0.000693518940169369,0.000796812749003984,0.0057628979143798
DEL,repeats,5+,3,7.94691577273615e-05,0.000641428611352512,0.000721135180632572,4.39177173288141e-05,0.000357258990238605,0.00015582067679886,0.00191132891544312,0.000593793908888616,0.00105079229185272,0.000792436648528994,0.00255281460835135,7.96590592265105e-05,0.000392715544433257,0.000276445239450362,0.00192096597145993
DEL,repeats,5+,4,4.9001917758165e-05,0.000483260060075429,8.58376805514213e-05,7.53024771687218e-05,4.98078221323095e-05,5.61718263322951e-05,0.00061473248108331,0.000551983098784069,0.000315514454621272,9.1267840689811e-05,0.000299564979551434,7.16931533038595e-05,0.000175468647512732,0.000374014147491666,0.00466520307354555
DEL,repeats,5+,5+,2.5697465369405e-05,5.80400298592595e-05,0.00116604404749067,4.56632545835365e-05,0.00083050659040451,0.000353193534077417,0.000729815004843056,0.000709979717736829,0.00295771737285321,0.00108217582532205,0.000833572117012686,3.98295296132553e-05,1.67112997631173e-05,8.13074233677535e-05,0.000274423710208562
INS,repeats,2,0,0.000472266596564794,0.00119320873568528,0.00398316436958785,0.00235968708242385,0.00596333604877332,0.0057614848011748,0.00296529302887612,0.00321179386466564,0.00566357671614032,0.0106059025665096,0.00312589543879757,0.00290755566176764,0.000731119364636383,0.000617936417594927,0.00768386388583974
INS,repeats,2,1,0.000151588637217054,0.00183249083396831,0.0187585260085048,0.00029345972326392,0.019300311206543,0.0154149729188247,0.00149511378784537,0.00186419929283447,0.0297829039138553,0.0262793433351297,0.00115918622522077,0.00807742860556817,0.000823031513333528,0.00110578095780145,0.00164654226125137
INS,repeats,2,2,0.000686660651712749,0.00500688904429831,0.00843416054218105,0.00100933946217065,0.00775423360624932,0.00533751507144943,0.00452562024685201,0.00562073976991994,0.0123327404367753,0.00961499458187739,0.00427205709969001,0.00264468076632015,0.00351355077519542,0.00473209204000325,0.0109769484083425
INS,repeats,2,3,0.000456256974068645,0.0012114751410217,0.00175112157124921,0.00133414903452938,0.0014431369394392,0.000964957732419295,0.00334122927315796,0.00308877359647342,0.00191615064984907,0.00158342460117402,0.00368595170491547,0.00168877205560202,0.00049716116795274,0.00104073501910724,0.00274423710208562
INS,repeats,2,4,0.00245892647146246,0.0101437473505295,0.00031763230604047,0.000194033921234935,0.000107149846906175,0.00036787428607778,0.0161441600414297,0.014850878127519,0.00033857837674271,0.00031436700682046,0.0185600041678606,0.000963874616640777,0.00771226484067865,0.00868363281567607,0.0107025246981339
INS,repeats,2,5+,0.0180846857147575,0.0349684235300931,0.00438071451614171,0.00123105760426548,0.00135373790848424,0.00422475684412534,0.0895188591485811,0.152340098778039,0.00648465234366351,0.00177899854550933,0.123668238297429,0.000366431672441948,0.0289815716141862,0.0356776973737702,0.00740944017563118
INS,repeats,3,0,7.0246510076998e-05,0.000243692366124084,0.00227706647062788,0.00113058447988366,0.00342639119198356,0.00280249597837527,0.00105396411343301,0.000972101334930721,0.00184050098529075,0.00528629128058921,0.00076844929537107,0.00125861313577887,0.000154579522808835,1.62614846735507e-05,0.000548847420417124
INS,repeats,3,1,0.000778572258087352,0.00203767223031631,0.00721694276636164,0.000676151310989246,0.00609245821038707,0.00554730775326108,0.0026449800044115,0.00781862148955031,0.00954108330319647,0.00631631405408851,0.00221417593581495,0.000254908989524834,0.000827209338274308,0.00134970322790471,0.0271679473106476
INS,repeats,3,2,0.000206762009504251,0.000563775344426962,0.00101222687050255,0.000782978190978254,0.00135561413015373,0.00114268496319164,0.00161403239573044,0.00135764524733707,0.00131187589026739,0.000986561896980338,0.00164109510536873,0.000183215836220974,0.000275736446091436,0.000292706724123913,0.0021953896816685
INS,repeats,3,3,7.88942658143543e-05,0.000202656086854485,8.80411765655765e-05,0.000202691786018358,4.14234565467648e-05,2.42285875885287e-05,0.00175884457146145,0.00114738511575363,0.00012639029322548,6.66400106624017e-05,0.00191461095626351,3.18636236906042e-05,0.000129512573164159,0.000113830392714855,0.000823271130625686
INS,repeats,3,4,0.000119563297964195,0.000535912763015193,0.000105603368678396,0.000158704247199355,3.21449540718525e-05,3.77024931705478e-05,0.00193626346225773,0.00093069255184641,0.000128235406995195,0.000324507878008217,0.00121128448253406,9.55908710718126e-05,0.000288269920913774,0.00045532157085942,0.00109769484083425
INS,repeats,3,5+,0.00178738771162401,0.00435089781486653,0.000210976521355313,7.99456062662833e-05,7.53566843973523e-05,0.000185793242277229,0.00726458431233397,0.0132102058579357,0.000190969275165507,0.000612798358917303,0.0117742061528042,0.00022304536583423,0.00305399003170969,0.00414667859175543,0.0241492864983535
INS,repeats,4,0,7.27451569073828e-06,7.17608781073512e-05,0.00130098351235752,0.00130147257712098,0.00182450830972714,0.00304392636819185,0.000688577100495814,0.000186540537389518,0.00193921457197051,0.00217304382594788,0.000794498424027716,0.000278806707292787,8.35564988155866e-06,4.87844540206521e-05,0.000274423710208562
INS,repeats,4,1,0.00111335030495517,0.00401911423591037,0.00391676349716129,0.000593866684801635,0.00341100031110101,0.00405789123111809,0.00218081382524719,0.00754242892664816,0.00884732052578362,0.00387091540195516,0.00237047070775483,0.000549647508662923,0.0025066949644676,0.00333360435807789,0.013172338090011
INS,repeats,4,2,3.37175122688841e-05,0.000195711485747322,0.000601258419862484,0.000273735152285558,0.000332824134589823,0.000191033094448015,0.000727896962780394,0.000305942562399619,0.000787863579668322,0.000630182709524886,2.60491286566464e-05,7.16931533038595e-05,8.35564988155866e-05,3.25229693471014e-05,0.000548847420417124
INS,repeats,4,3,0.000138309243452643,0.000803048418937397,7.3734896473673e-05,0.000454677544110076,2.15032592901995e-05,3.60067975700896e-05,0.00111917754356353,0.00277760468281073,4.6127844242876e-05,7.53321859661932e-05,0.00135455469014561,5.57613414585574e-05,0.000254847321387539,0.000406537116838767,0.000823271130625686
INS,repeats,4,4,0.000296981442862829,0.00121437924693924,0.000285138961831733,0.000101869554185596,8.18355123498187e-05,4.04064402091162e-05,0.00177227086590009,0.00274584454821209,0.000496335604053346,5.07043559387839e-05,0.00200578290656178,0.000119488588839766,0.000722763714754824,0.000617936417594927,0.00713501646542261
INS,repeats,4,5+,0.0015133653797181,0.00620754744298946,0.00147367840146691,0.000495453294380389,0.000972044062596853,0.000718654127318509,0.0133380645037546,0.00930290524826174,0.00185526189544847,0.000740283596706245,0.017205449477715,0.000541681602740272,0.00430315968900271,0.00666720871615579,0.00356750823271131
INS,repeats,5+,0,9.10685669968716e-06,6.59526662722695e-05,0.0044833908528013,0.00306418591842979,0.00435207205816944,0.0043126122080734,7.09675563185101e-05,0.000147543916426623,0.00530377953104588,0.0045778789933302,0,0.000589477038276178,5.43117242301313e-05,3.25229693471014e-05,0.000548847420417124
INS,repeats,5+,1,0.000793574296170597,0.0014390055263873,0.00344787927814918,0.00539929583630715,0.00416505086847369,0.0050794027032932,0.00135413769623968,0.00467919248852715,0.00325293557600762,0.00554995393147089,0.00100289145328089,0.000764726968574501,0.000572362016886769,0.000991950565086592,0.011251372118551
INS,repeats,5+,2,0.000197900954647228,0.000350007895801016,0.000263695985693983,0.000157412549630861,0.000232241063526872,7.87963775420119e-05,0.000552396114046781,0.00168891551201156,0.000388396448525016,0.000762014034965724,0.000481908880147959,0.000175249930298323,0.000171290822571953,0.000260183754776811,0.000274423710208562
INS,repeats,5+,3,0.000127114086800407,0.00053452384279376,0.000556892507577478,6.44103246992544e-05,0.000196182428316313,0.000175557962526716,0.00173391002464684,0.00237195941939258,0.00054707623272051,0.000505594863503874,0.00157597228372711,9.55908710718126e-05,0.000359292944907023,0.000504106024880072,0.000274423710208562
INS,repeats,5+,4,0.000103943708144009,0.00048763726319752,0.00022252020942947,0.000102079018656163,0.000110345286937029,0.000224885900309414,0.000265648825678747,0.00197355064233867,0.000254625700220676,0.000134728717208769,0.000286540415223111,6.37272473812084e-05,0.000150401697868056,0.000211399300756159,0.000274423710208562
INS,repeats,5+,5+,0.000104122473120492,0.00125419495995364,0.00071824103661398,0.000156819066964255,0.000506755746544498,0.000479652706875551,0.00224219117125239,0.000955216200080807,0.00157572715933664,0.00048531312112836,0.00299564979551434,0.000270840801370136,0.000793786738748073,0.000975689080413042,0.000823271130625686
DEL,MH,2,1,0.000788097587345624,0.0011844543294411,0.0318906058288653,0.00162963358100878,0.0310954425754801,0.0244886553534134,0.0036097551619307,0.00416379384858456,0.0617836345789081,0.0388670618709038,0.0045455729505848,0.0141155852949377,0.000655918515702355,0.00134970322790471,0.00439077936333699
DEL,MH,3,1,4.88170585211203e-05,8.99851949522094e-05,0.0130712370199696,0.0011693354069385,0.0136150957043084,0.00949134295455741,0.000506363104542883,0.000925064173563105,0.0243370506225414,0.0169019348782226,0.000664252780744484,0.00101167005217668,4.17782494077933e-05,9.75689080413042e-05,0
DEL,MH,3,2,0.00246385266541668,0.0100594020134461,0.0107951243013479,0.00570165779957015,0.0095646116215281,0.00664801279293867,0.0143517497338717,0.0206842901911437,0.0199272287129224,0.0130150838215438,0.0191461095626351,0.000509817979049667,0.00669287555512849,0.00840718757622571,0.0414379802414929
DEL,MH,4,1,0.000165774044385003,0.00101370131918801,0.0109990299026578,0.00313414705159906,0.00980652695303829,0.00737241089814702,0.00147113826206209,0.00166680402589858,0.0150146133010561,0.00581361658235257,0.000755424731042747,0.000892181463336918,0.000467916393367285,0.000422798601512318,0.00246981339187706
DEL,MH,4,2,0.000363561239501742,0.00347949768563803,0.00904462760210269,0.00280710319155428,0.00765090949259109,0.00447295473980682,0.00344576256557306,0.00148790200189355,0.0126048947178083,0.00324363008419821,0.00304774805282763,0.000900147369259569,0.00180064254947589,0.0023416537929913,0.00740944017563118
DEL,MH,4,3,0.000464086067470518,0.0033400585131045,0.00352588961465032,0.00434764455108203,0.00321531625416565,0.00307114915702083,0.00590373346887497,0.001863395238794,0.00362195832995063,0.00307847875342617,0.00471489228685301,0.000318636236906042,0.00188419904829148,0.00245548418570615,0.00411635565312843
DEL,MH,5+,1,0.000170927757400196,0.00117999294933589,0.00768168309734713,0.0763694891817885,0.0096865953460087,0.00733024765618968,0.0061012918013292,0.00142237159759507,0.00347803945591285,0.0210915633746501,0.00464976946521139,0.0015453857489943,0.000793786738748073,0.000682982356289129,0.00466520307354555
DEL,MH,5+,2,6.88610815092561e-05,0.000836214150285545,0.0145819801976746,0.585254902201737,0.00987748624289777,0.00676270903229219,0.00115657936378545,0.00123703714126626,0.0127857158672404,0.00626995578580162,0.00115918622522077,0.00184012426813239,0.000355115119966243,0.00047158305553297,0.00164654226125137
DEL,MH,5+,3,3.94542428778327e-05,0.000444875355774019,0.00673335761125509,0.0319025909218936,0.00778867986346266,0.00652434922640075,0.00079598745600491,0.000770283770772234,0.0122709291254899,0.0105624416899907,0.000716351038057777,0.000637272473812084,0.000242313846565201,0.000487844540206521,0.000274423710208562
DEL,MH,5+,4,0.000164199693739842,0.00253797812947295,0.00445214725260059,0.022734715063386,0.00300507682130994,0.00181092651860464,0.00422256960095135,0.000927476335684521,0.00612577771545394,0.00262938302939694,0.00320404282476751,0.00140199944238659,0.00135779310575328,0.00247174567037971,0.00109769484083425
DEL,MH,5+,5+,0.00183299512624919,0.0101860041960543,0.00432855414780663,0.0444975498940878,0.00198307835676285,0.000487290975346083,0.0278422985816079,0.00254201684895242,0.00527702538138502,0.00210930120705341,0.0285889187006695,0.000438124825745808,0.00597428966531444,0.00886250914708513,0.0139956092206367
