Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID6 0.998),hdp.2 (ID8 0.974),hdp.3 (ID2 0.999),hdp.4 (ID1 1),hdp.5 (ID14 0.921),hdp.6 (False Positive) (ID8 0.964),hdp.7 (ID9 0.998),hdp.8 (ID13 0.999),hdp.9 (ID11 0.999),hdp.10 (False Positive) (ID5 0.921),hdp.11 (ID4 0.998),hdp.12 (ID12 0.994),hdp.13 (ID10 0.987),hdp.14 (ID5 0.953),hdp.15 (ID3 0.978),hdp.16 (False Positive) (ID3 0.964)
DEL,T,1,4,0.0182226103192997,0.00233039218716502,0.0441867835543938,0.00405249567887947,0.0186821332910667,0.000564183266866127,0.0890667186769987,0.0170030267031723,0.00126959987134295,0.0493088170593675,0.00140541729663804,0.0381196510107484,0.0114466188436997,0.0590948553194868,0.012328989295821,0.0159836117245951
DEL,T,1,5+,0.00341081547951319,0.00874484157175371,0.791083640403578,0.000561843330860189,0.0692812183816998,0.00912810606369452,0.00193689273623772,0.0087128917409314,0.00643988832509855,0.0257916762279334,0.00575388351895151,0.0056433493048971,0.00307591572173562,0.0316148863956529,0.00739604671176002,0.00717469967379273
INS,C,1,0,0.00226307353732518,0.00332767191639548,1.70105708589394e-05,1.07307039380151e-05,0.575635243768196,0.00260902063819218,6.38483821280122e-05,0.00205507123332955,0.000292662552778515,0.000406962444409135,0.000174372196644715,0.00133796341768369,0.00044163706875782,0.000329516049381038,0.00254884451774697,0.00173229832027119
INS,C,1,1,0.00161032697435351,0.00219358687637371,0.000196635597829832,1.9925168074456e-05,0.0133973771694072,0.00184424223787297,0.000260996870338322,0.00162361153724962,0.166336778230305,0.00088155252274746,8.03814377948467e-05,0.00253295663682244,0.00216466281699555,0.00183698343131749,0.00196190666101816,0.000733007044201948
INS,C,1,2,0.000237269277483577,0.00167791749024224,3.98302852839355e-05,1.86562003021686e-05,0.00116084678912264,0.00099294425037295,0.000668499904654045,0.00167439991019141,0.094068710179182,0.00261572906652726,0.000105472238176417,0.00393434234441652,0.00118385158818363,0.00280783991765171,0.00107493728825571,0.00266577824312333
INS,C,1,3,0.000192775005564161,0.000173605891035993,0.000531781128868523,0.000890383452293267,0.00159760480883313,0.000103073823148592,0.000148365454674301,0.000179705880816552,0.0381718871568477,0.000468833422675739,0.000391899683345012,0.00133680607662693,0.00263816459287008,0.000583376531378732,0.00652089624192923,0.00626144881917462
INS,C,1,4,0.000373188981867525,0.000768564104410489,0.00282048345193941,0.00165913056165341,0.0016985493919601,0.00068928267252589,0.000202093861867589,0.000147397655219193,0.0104531230858418,0.000222755272142469,8.82500191865937e-05,0.0040683624387892,0.00277825272598684,0.000309479027230983,0.00643971479462374,0.00572105351011788
INS,C,1,5+,0.000367043784463585,0.000579468714118574,0.00886056492400436,0.0210426546377548,0.00151017362070377,0.00149752562687593,0.000601442335843713,0.000978117238646118,0.00202383172199389,0.000410848622651587,0.000342637930829074,0.0175811679932238,0.0124245156175924,0.000317812842849683,0.0085482154044656,0.00663339203307267
INS,T,1,0,0.00728621005613198,0.00402991462737806,0.00153956851808677,0.00201692816333542,0.0390853064654146,0.00427764113758998,0.0122742645989532,0.0387283963381514,0.000841184583143064,0.00632099380347427,0.00143652589940794,0.0057347020923106,0.00797647451989213,0.00381559925683884,0.0213219774441208,0.0180622599547355
INS,T,1,1,0.00122739587140264,0.00575742157837454,6.23431615281487e-05,3.42935285715327e-05,0.00277479819002001,0.00464910978092662,0.00912157828004794,0.00472441270830945,0.296650981391803,0.0132735990366646,0.00115653739196978,0.0025205345094799,0.0344166038439717,0.0119417395880252,0.0505212875199557,0.0378889419077821
INS,T,1,2,0.000323046670424329,0.000625289956153744,0.00079103983222411,0.00018848038821757,0.00177931142519665,0.00168596426210886,0.00206017474632759,0.00340997650015183,0.161803239212978,0.0267245448920767,0.000433968887518352,0.00207233489623242,0.00175100451546215,0.0356547058763348,0.0403561618852257,0.0322101506185492
INS,T,1,3,0.000832234141257903,0.00107550095650076,0.00155345447384578,0.00361557177172476,0.000631452775435659,0.000443245478806464,0.00148925788856928,0.00775149041156323,0.114034434706702,0.0157880841561251,0.000850150348087755,0.0015087869576613,0.00325564044175365,0.019117820219645,0.0249747210267921,0.022190204030149
INS,T,1,4,0.00141752480169208,0.00108048556961385,0.00373007773345565,0.0147676365734013,0.00483036224605104,0.00198823863408922,0.00117385766304496,0.0148714821561118,0.0551816061804273,0.00857322288539812,0.000901185302044086,0.00282761566987325,0.00122484825404721,0.0125924473092384,0.00792367147438405,0.00663881114596005
INS,T,1,5+,0.00831099643275638,0.013092555043976,0.0396513582832643,0.902316143641892,0.0407177850651073,0.0153513661487457,0.0289448814801088,0.00671008729233119,0.0116197493274441,0.00214356712347346,0.00653706226513739,0.00918658752819958,0.0163893400896875,0.00227763747143238,0.0178672564314842,0.0189291396661654
DEL,repeats,2,0,0.00139886372257286,0.00834783573659821,0.00019062963774144,0.000537275747193937,0.000673377725286878,0.00815507707201425,0.0130061374506712,0.0215993103898937,0.000254809746409067,0.0243848506594853,0.0691693853446563,0.00371691653788676,0.00123825474667558,0.0319705600554385,0.00639475508417614,0.00693988059485506
DEL,repeats,2,1,0.00262685455340586,0.0100090808119353,0.00290413903117182,0.00145404561143299,0.00593577069032486,0.00859992374057111,0.00389736195770508,0.00501728608342402,0.00159123000588587,0.0246701681732888,0.220268202259114,0.00476662487636704,0.0152799042504411,0.0245447669734908,0.00943806273994104,0.00608547170270269
DEL,repeats,2,2,0.00221508829340574,0.000878273951085538,0.00154228972043905,0.000495928228187558,0.00457726861371079,0.000669286247532498,0.00104724760750676,0.00287168676830321,0.00115189251472564,0.00383897482780614,0.0501561553224719,0.00114376158835956,0.00548830720686413,0.00563572157648836,0.0115327251891069,0.0129268479164657
DEL,repeats,2,3,0.000437028943757521,0.000237647009957691,0.000810610240336274,0.000385963784963209,0.000602850218532607,0.000122457811509345,7.57469935969849e-05,0.000157647976946238,8.40784685551839e-05,0.000482246256101481,0.0113732475436311,0.000823023803496451,0.00132743706720344,0.000128404939402495,0.00726698075284111,0.00694483325245593
DEL,repeats,2,4,0.000257280561337431,0.000329784235478807,0.000730497358505894,8.77065800174934e-05,0.000521992684271336,0.000167010731845174,0.000388464406974181,8.85864343102711e-05,0.000193425466155936,0.000778467142940949,0.00315637614146379,0.0103276486540934,0.00130761877375281,0.00100002012196478,0.00290173582993945,0.00212311239436314
DEL,repeats,2,5+,8.42777691710904e-05,0.000526691332888262,1.59775897323994e-05,9.92199544825319e-06,0.000220814285985554,0.000737015836098675,9.87249400406342e-05,0.000664624947134459,0.00469014891149063,0.0206296581168673,0.0023321477819328,0.238987841977887,0.000618253036862026,0.0216217165379937,0.000418657704243211,0.000236623163354603
DEL,repeats,3,0,0.000957004468919584,0.00981437215210035,6.02478601661493e-05,7.83980083384631e-05,0.00132945384826234,0.0110892757364966,0.00290392765651019,0.00450640610611665,0.000784786525980528,0.0136143686543582,0.0047120833426842,0.00610744306865741,0.00459240376469857,0.0216700772075636,0.00112106275575161,0.000566482506918389
DEL,repeats,3,1,0.00535665882194094,0.00157937094502421,0.00460154339800528,0.00440563937763317,0.00591283452755508,0.00195090951451669,0.00458878037941977,0.00130578257116113,0.000835173622474954,0.00452853620392986,0.0980366282463786,0.00181293618737753,0.0283520117510822,0.00580768320794103,0.000534046834934745,0.000421010194256813
DEL,repeats,3,2,0.000363903268018425,0.000772246766337329,0.00232563048149754,0.00048403041086091,0.00207485526302407,0.0006412543587687,0.00084501790704944,0.000408337335722578,0.000244337428238846,0.000444116399623969,0.0190132743522204,0.000955269308248763,0.00294321087441419,0.00122583537960124,0.000218194330388475,0.000128549589252508
DEL,repeats,3,3,3.05820014041314e-05,0.000384298791577639,0.000417839031991113,0.000250897979836467,0.00035543889716308,0.000149017638728427,0.000131245547412664,4.8511618788958e-05,0.000283664856975939,0.000426776725403162,0.00440803470820169,0.00518457930999789,0.00356418406920082,0.000604640502600622,3.95056328287677e-05,0.000154698523843253
DEL,repeats,3,4,1.38334859331827e-05,4.07473522693007e-05,7.69295885126161e-06,4.64624470396358e-06,6.14549094060567e-05,3.02344470149156e-05,2.68281214712477e-05,0.000142568176713181,0.00142822175026253,0.00490083672670564,0.000727466973430516,0.0732417115284209,0.000620196006808167,0.00493498264735366,0.000255259159397365,0.000236383076074783
DEL,repeats,3,5+,8.8369134020928e-05,0.0001113465853092,9.27604827004181e-06,4.9724850606289e-06,2.66447858963323e-05,5.74620515262124e-05,4.81590250144471e-05,0.000847218658976034,0.00155315225712135,0.00645207244628583,0.000358109113396509,0.0842258811859783,0.000677319323224708,0.00986440155257003,0.000222774090221081,0.000180744563885503
DEL,repeats,4,0,0.00174313061267985,0.00746416798774104,5.97552076288764e-05,8.45153979371545e-05,0.000211773522312247,0.00612550265459921,0.00215235820928164,0.00197447807875066,0.000245449643414442,0.00938496361424754,0.00822694540285059,0.00204077806341812,0.00163170616076911,0.012442693455986,0.000373968615967539,0.000618396236452166
DEL,repeats,4,1,0.00258299055814326,0.00234243337570763,0.00166910557381775,0.000937493785111633,0.00101759525204559,0.000558409391383718,0.00367628889787895,9.44212328318199e-05,0.000566592402768056,0.00219984409628793,0.0660098396056178,0.00466423877087911,0.00427045364462303,0.00335402573504914,0.000273104609926919,0.0011031393140465
DEL,repeats,4,2,0.000565790118009116,0.00027486421458197,0.000490750385044632,2.81837971971761e-05,0.000659354991490779,0.000169305524528917,0.00068697819781296,0.000197643943838882,0.000312657432339796,6.92773717780032e-05,0.0146170092685793,0.000693092980857656,0.000315538319253278,0.000170168398193825,0.000127572332700775,0.000197413480741618
DEL,repeats,4,3,0.000216502748325437,6.26870896879912e-05,1.45595328012912e-05,5.95350359792531e-06,0.00013702805363293,8.25830215963235e-05,7.03304298315874e-05,0.000208791168717043,0.000252585316057874,0.00446911659669213,0.00434728039385021,0.0321873522220138,0.000436779643892468,0.00430087177185452,5.48842581757586e-05,0.000203463680193097
DEL,repeats,4,4,4.69175769964777e-05,0.000224188554552329,1.36072342242798e-05,5.54149112870949e-06,1.69832655623575e-05,0.000329420810190946,3.86970182487175e-05,0.000270184682214893,0.000893946071585393,0.00544188103388351,0.00104214373404638,0.0521675339137579,0.000896874927138627,0.00436474390911335,7.85116554939783e-05,0.00020774409341047
DEL,repeats,4,5+,1.98129640437355e-05,4.8384225941829e-05,0.000160735530678235,2.77840378868961e-05,3.1212918245345e-05,0.00010324722388193,5.46410727180223e-05,8.32740079536583e-05,0.000271605445240542,0.00116596965145739,0.00026929388625079,0.0242342587921078,0.00159809278070087,0.0013545470562717,2.583400887393e-05,5.15021513397988e-05
DEL,repeats,5+,0,0.0204000939166553,0.312433329172173,2.61240315670524e-05,2.37573435316232e-05,0.00619863726086126,0.183996322428702,0.00165107560858256,0.0160861649929238,0.00110792877329027,0.0155911670316992,0.00415282669089303,0.00675401093903336,0.0017502273274837,0.0187812586511707,0.00234151670841586,0.00310830025765207
DEL,repeats,5+,1,0.00801566020155405,0.00038813768764683,0.00256898494289303,0.000171546522568313,0.000552202841757142,0.000398168666893317,0.000552196602111443,0.00332055229916195,0.00107611192118838,0.000201668834145307,0.0116838237759161,0.00219647901358742,0.0197419347317536,0.000369335265796998,7.27193001602385e-05,0.0002347916403914
DEL,repeats,5+,2,0.000455891059396579,0.000513337033577801,0.000359019008459045,7.59879651402805e-05,0.00010266360157189,0.000460795846646605,0.000156469075542752,8.74332731159786e-05,9.05018236142452e-05,0.00052648711334291,0.00296983534993438,0.00316802825270125,0.00251692326823089,0.000391930004858341,3.95680840992123e-05,9.51157206283498e-05
DEL,repeats,5+,3,0.000131328464944223,2.99225581207098e-05,7.76899604187793e-05,3.10809034630562e-05,0.00027061807037601,3.06808616688271e-05,4.41475416615469e-05,0.000108791395406851,0.000100599237792692,0.000158438731783082,0.0014129090727237,0.00184611329767128,0.000447077384607015,0.000384242697019801,8.52615969745357e-05,2.96679281492581e-05
DEL,repeats,5+,4,6.56003897935117e-05,6.43015091589495e-05,6.12184956862354e-05,1.80328208413104e-05,2.09783917630621e-05,6.26935885447786e-05,2.13521283228443e-05,0.000111314551524277,4.02396951170767e-05,5.31285294551079e-05,1.80312421470034e-05,0.000632371153413041,6.85868390987728e-05,4.72516963703487e-05,5.34166533203098e-05,2.73562306264142e-05
DEL,repeats,5+,5+,4.12450870851491e-05,6.17906032997402e-05,1.49213818112982e-05,2.53487225484085e-05,9.51190206191647e-05,3.44182008788466e-05,8.60792163281585e-05,8.52255115132304e-05,5.54732939828272e-05,0.000343523053398941,0.000365135424104069,0.00353590839660967,0.000250643123052173,0.000783624057972098,4.6541809298863e-05,5.02399782115992e-05
INS,repeats,2,0,0.0021511070626099,0.00213406910785912,0.000336358214207362,0.000315810620943663,0.0253709613949682,0.0020036270268286,0.00102108594411636,0.0094617664477993,0.000235052306042576,0.00719971156541109,0.000209692152835557,0.00819829542179796,0.0255471403368333,0.00638987998059684,0.00268254748349639,0.00302280174748967
INS,repeats,2,1,7.18406720379188e-05,0.00212946764038083,0.000173232768615061,4.14087848010573e-05,0.000178332246823481,0.00196154967866446,0.00232337050383713,0.00230363167913181,0.000176304850531589,0.0192718483511245,0.000386591161532833,0.00314233528124121,0.0391663881743077,0.0198901988174703,0.00238852169797052,0.00105809208071559
INS,repeats,2,2,0.000650130371503943,0.000703708336032247,0.000898461312144166,0.000110569442946804,0.00087189252200077,0.000260433143963745,0.000495399091781491,0.000567187754256027,0.000286289184918357,0.0058872753994467,0.000513508054629012,0.00305322001987077,0.0244608258399459,0.00745367314008772,0.00109979809816522,0.000500328171872969
INS,repeats,2,3,0.000380154625609214,0.000324464834917816,0.000262341754717876,0.000464263002207752,0.00158835712627294,0.000129615203481149,0.00036722264750549,0.000374028326172728,0.00042110466036029,0.000947704686910457,9.07214186941424e-05,0.00134012378765631,0.0036562808446479,0.00143377965210293,0.00132114621771115,0.000914807992118662
INS,repeats,2,4,0.000169020095705609,0.000158949640539275,0.00190570959523602,0.00262763632620909,0.00345384230944016,0.000154887438020767,0.000196371661275304,0.000147318806590523,0.00056985406749649,0.000272520427602989,0.000115690311476686,0.00198291101058018,0.00195365628084465,7.88031636560923e-05,0.000341977952682275,0.000308224049833668
INS,repeats,2,5+,0.000896288723216383,0.00193560338888669,0.0129820838262008,0.0159727990838203,0.000886758848181878,0.00176786105952644,0.0015429905407185,0.0014168014403279,0.00062466503109385,0.000798223334574103,0.000162591489575099,0.0388108922459152,0.00567211216376905,0.00131656826346349,0.000177267931157092,0.000303072462772375
INS,repeats,3,0,0.000837838713426041,0.000717668972609451,0.000117418781284368,2.73934684458179e-05,0.00630742884485255,0.000672009007983628,0.000100240389307285,0.000408938556516184,8.56530653206347e-05,0.00399953382126112,0.000147907165146839,0.00970330173200719,0.0191957658798934,0.00399961802243973,0.000308014870105469,0.000198339531678069
INS,repeats,3,1,0.000165205835247991,0.000503460803864911,0.00105427887468977,0.00024726798150174,0.00305520511542962,0.000814009451077842,0.00120856442272042,0.00379059854289705,0.00038128985643389,0.00407628148484748,0.000352368373733235,0.00122554702303718,0.0361254459116026,0.00554722551516477,0.000340791378543827,0.000284743513867215
INS,repeats,3,2,0.000756288520821509,0.000231308367610887,0.000255594982129268,2.98617141489454e-05,0.000152769805873953,0.000147778007953929,0.000156235602966657,0.000463965043248966,7.99170342464924e-05,0.000583188138491752,0.000780962244385393,0.000543641672394862,0.00300791177362069,0.000934652050645287,8.95030790922337e-05,7.91464867019977e-05
INS,repeats,3,3,0.000285727228895631,4.13760086992361e-05,4.42128146787826e-05,0.000120121546159683,0.000647465113913384,3.83326301995086e-05,1.2497150254961e-05,1.23693786225401e-05,0.000149824131912619,2.28755903120725e-05,2.67199292049325e-05,1.68971794286794e-05,0.000698691992632258,1.84514264264519e-05,1.57377201520476e-05,2.9551314327631e-05
INS,repeats,3,4,0.000217918154093542,7.97984481359357e-05,0.00010270521816125,7.48675669200895e-05,0.000405783854026938,5.72554463971294e-05,3.76400242223977e-05,1.11472248781616e-05,9.29137059613246e-05,6.21672340070594e-05,0.000144659990009118,0.000106861157574068,0.000696943319680731,5.76382921669268e-05,2.00312449951162e-05,8.70144898435467e-05
INS,repeats,3,5+,3.9571593892918e-05,7.0059853262736e-05,0.00174199981239107,0.00118814517012452,0.00213018219001072,9.53261308079792e-05,0.000161465388671179,0.000158071788325337,0.000314981837088795,8.96376927642434e-05,5.85821425870067e-05,0.00186339625745222,0.00156331361866495,0.000143227427997249,5.47125171820359e-05,6.76428761803085e-05
INS,repeats,4,0,0.00144970151170634,0.000902222413191596,1.74372104011434e-05,1.2862753592842e-05,0.00616677175228034,0.00046493901736018,0.000173253631285998,0.000886771102332411,0.00019201332778692,0.00246111261468967,0.000104098007060112,0.00520001052408801,0.0160846824021326,0.00168333165524453,6.99766485332117e-05,6.01452934133399e-05
INS,repeats,4,1,0.000500958557068529,0.00146026473064492,0.00125480434937718,0.000606608715387218,0.000647274111863947,0.000500637432163881,0.00135172131646984,0.00295847939631124,0.000548434552766469,0.00356206865345719,0.00107326341932529,0.00332218608146153,0.0564693127326707,0.00352130608388926,0.000136024071300949,0.000224804009550864
INS,repeats,4,2,0.000440669334792569,7.06959494137357e-05,4.20942865222219e-05,4.61316117483695e-05,1.50414113930908e-05,0.000150843880494428,5.59994586153006e-05,0.000141789546505069,7.23064832134801e-05,0.000423140331412467,0.000248735832051226,0.00125000549737002,0.00656140950811773,0.000424439436227095,6.73641037196112e-05,8.77964884121051e-05
INS,repeats,4,3,0.000291970227849766,2.85313302816813e-05,0.000201217388672757,7.2229308636728e-05,0.000594589379894497,4.65119796848128e-05,0.000139586885813139,3.29488707053e-05,6.22215658347593e-05,6.05349229665077e-05,9.00010556089825e-05,0.000383157045857633,0.000475250448826058,3.59496078047854e-05,6.53500502477718e-05,0.000110522464356265
INS,repeats,4,4,9.1832938923679e-05,9.47597271962906e-05,0.000227760725004784,0.000256186749562126,0.00199149878528267,0.000156846497369751,6.75075341388058e-05,2.54089705887716e-05,0.000129266896363677,4.3677390440953e-05,0.000356169674321079,0.000268503125168056,0.00184621004282306,4.08904373363698e-05,2.96123107358303e-05,2.77952473666575e-05
INS,repeats,4,5+,0.000239295942940402,0.000736573303833897,0.00187021049590632,0.000863042059772926,0.000342737260875581,0.000499644989668821,0.000119465794709703,0.00010444486475144,0.000194912585323306,0.000635433709661579,0.00021930068814069,0.00824080841661624,0.00657578748571917,0.000463734839770078,0.000128233275312981,0.000125970365903578
INS,repeats,5+,0,0.00905982486866576,0.000189456216763534,1.58797927026678e-05,9.94573594369128e-06,0.00256280183198342,0.000205269574498581,0.000131878045846084,0.00288790987365197,0.000957767227785055,0.00486041234047362,9.99531486931921e-05,0.00958887927952896,0.065723484289145,0.00425749440313024,0.000264049175712447,0.000384935365554629
INS,repeats,5+,1,0.00639546885417945,0.00965305668026262,0.000172172893305345,0.00119946096240172,0.0254035431612345,0.0103050690752889,0.00213569251230441,0.0125843101282148,0.00132711014368108,0.00460418597859571,0.00228363964002903,0.00442976147277976,0.278074361345779,0.00454358117440318,0.000579344823097253,0.000987369227717009
INS,repeats,5+,2,0.00122944698724702,8.59696967587922e-05,8.26580495291444e-05,0.000121896722560505,0.000700484099469347,0.000131518922170557,0.000112648395487738,6.01910719106393e-05,0.000903281180980566,0.00029785319788002,0.000142277250573589,0.000951874441148937,0.0102831684399506,0.000534982828564598,9.8605351759539e-05,0.000139991463045101
INS,repeats,5+,3,1.82997567254357e-05,8.99387879466088e-05,7.87180516938327e-05,0.000223535144287988,7.2676279810426e-05,3.4724419195166e-05,6.77325168030425e-05,3.39936150351719e-05,6.70453305289182e-05,8.15284179862715e-05,3.65390321811126e-05,0.000298208212291533,0.00363723973917571,0.00018026241382712,4.40853926613741e-05,0.000100500535332897
INS,repeats,5+,4,2.59011105433942e-05,6.67603369707084e-05,4.76833867713826e-05,0.000211635795316472,0.000547984879832095,2.94965715539048e-05,3.53986874918884e-05,3.21702404971879e-05,0.000154322979813907,0.000125002495664167,7.5505133833764e-05,0.00162197491301232,0.00106261026354444,4.78982041505082e-05,1.70387882863108e-05,3.59787937902564e-05
INS,repeats,5+,5+,7.44133961500012e-05,0.000150591113923508,0.000107681864511716,7.15638089420281e-05,0.000372820083661763,0.000295164941913521,9.83089343595927e-05,2.96372283011777e-05,0.000172930714605623,0.000292572874976598,0.000121685948847017,0.0042127986026727,0.00459862126852622,0.000355735007239188,0.000104585060904613,4.67415635627849e-05
DEL,MH,2,1,0.000523849553233689,0.00416195479682767,0.000280311958931057,0.00106194452548782,0.00196461524682455,0.00354537721946021,0.00483463973691529,0.00936360976118426,0.000384026655573841,0.0287920323796139,0.20046427954964,0.00651212665817076,0.0025060426365325,0.0289687583656691,0.00791232095598073,0.00360898513062648
DEL,MH,3,1,0.000957515210348382,0.0105138584464286,6.22844833103098e-05,6.89018101632284e-05,0.00134661219903668,0.00922487843040608,0.00370940804403697,0.000663097254953985,0.00026798137332006,0.0130792552709255,0.00708467119996698,0.0149965167891995,0.00508416945806682,0.0125927162942272,0.000611252218021923,0.000528720207620894
DEL,MH,3,2,0.00420833822058094,0.00310816294639261,0.00246474186643925,0.00124459700498655,0.00328541033551245,0.00399094331659155,0.0019616026247004,0.00116289899993327,0.00117756094136243,0.00875859184488226,0.0544076385085049,0.00627232559121032,0.0239286463716979,0.00950009205893267,0.000478215399157243,0.000780612921972087
DEL,MH,4,1,0.00250711828886951,0.00598803061220538,0.00021956777883902,6.53215902866783e-05,0.00015842028316977,0.00549998717941387,0.00256653431431774,0.00148479852647683,7.65054079213489e-05,0.00814625446510407,0.011084226791356,0.00353583124053922,0.000642928755178015,0.00895117392033295,0.000137814341053695,0.00022765075872588
DEL,MH,4,2,0.00902904183074178,0.00190179357650987,0.000416128806433681,0.000107379792511332,0.000953529981297238,0.00160910346471267,0.00279974370314487,0.000383815412206339,0.000352384758668115,0.00863113216925314,0.0311750091638496,0.00492872978038373,0.000973039349027349,0.00574637350662838,0.000440817496705982,0.000196720657448422
DEL,MH,4,3,0.00486591509344836,0.0012905423740045,0.000695351550946102,6.58193748684446e-05,0.00207366150021509,0.00109506252479953,0.00183923752509119,0.000671179239392617,0.00064379763147405,0.00302668805896451,0.0378184745979197,0.000540941209929091,0.00112633967777786,0.00267198834119015,0.000221238829822651,0.00029601389674565
DEL,MH,5+,1,0.065555968872755,0.224800081024514,0.000520062599780934,3.47905473308656e-05,0.00887763200625162,0.384838467071109,0.00037943114075728,0.00823361035156337,0.000164307922794821,0.00715965895108866,0.000624842940067731,0.00647316284259321,0.00218758986236001,0.0102673410658306,0.00195507865544954,0.00123129104437816
DEL,MH,5+,2,0.240261624580192,0.122794787164516,9.60709121568326e-05,1.84088396561524e-05,0.00506839855016074,0.0918089847036572,0.00014832725007094,0.00729903726810002,0.000239701115540574,0.00822214240614951,0.00050133945974431,0.00153432561698045,0.00139932695521066,0.00684324238167501,0.0025493545364556,0.00216545693088693
DEL,MH,5+,3,0.230980836125828,0.0421244818369124,5.31502407333788e-05,1.83131118519665e-05,0.00140652317520979,0.0434132274137705,0.000618460364163053,0.00336170142724888,0.000698121219882103,0.00620674945744392,0.00147539225847957,0.0032260496176801,0.000893960472219416,0.00744514584403846,0.00113650383236905,0.00148161290195567
DEL,MH,5+,4,0.13010097127127,0.0145815891759766,0.000342037776709025,8.15187347549212e-05,0.000319148507770226,0.0148598451679026,0.000469364777068966,0.00037219509555616,0.000391362277012885,0.0026500773056119,0.00386565671762127,0.00105611229232769,0.000620390303802781,0.00173911064766413,0.000656695925815468,0.00056790931132418
DEL,MH,5+,5+,0.10265489235615,0.011419008389859,0.00206140246656872,0.000557672661887421,0.000416177548883751,0.00981580599335654,0.000366441575614555,0.0120696651288884,0.000568504413126104,0.000637222861976489,0.000435919409102785,0.00927439113637235,0.0343888193737419,0.000925695322420886,0.000176861997899202,9.93549760263248e-05
