"ex.sig","gt.sig","sim"
"hdp.4","ID1",0.999984603405233
"hdp.3","ID2",0.998927534941737
"hdp.15","ID3",0.977688282967278
"hdp.11","ID4",0.997749043263676
"hdp.14","ID5",0.952659911767343
"hdp.1","ID6",0.998079658554784
"hdp.2","ID8",0.973866404871568
"hdp.7","ID9",0.997850819485769
"hdp.13","ID10",0.987165204405801
"hdp.9","ID11",0.998655110560533
"hdp.12","ID12",0.993549743832058
"hdp.8","ID13",0.998680161218495
"hdp.5","ID14",0.920863273105134
