Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,T,1,5+,1.94157813645489e-64,6.51824664920524e-10,0.00130578442553888,5.37792287613008e-61,0.81496044419782,0.0122988567752658,0.00933273522185502,1.65953942727281e-161,0.0128214951997783,1.09114164983939e-10
INS,C,1,0,0,0,0,0,0,0,0,0.694571059477212,0,2.7656363392067e-284
INS,C,1,1,3.99213460656641e-60,0,0.174936561750977,0,0.000208135412178213,8.80139706550971e-20,1.1125369341075e-308,0.0177535817496687,8.00461821520208e-199,0.0018495160467248
INS,C,1,2,0,0,0.10019506504076,0,1.90539651539766e-05,0,0.00111797007741688,0,0.00269721600593111,0
INS,C,1,3,0.00018040245081086,0.000588713925134836,0.0365689344866842,0,0.000480347363353768,0,0.00582585602923402,0.00184913603894159,0,0
INS,C,1,4,0,0.00168804169167893,0.0110685809464882,0,0.00293844113654283,0,0.00722072622646854,0.00108224874933063,0,0.000109878402567532
INS,C,1,5+,7.08468205083599e-05,0.0243607266172185,0.000958888033217238,9.15537308209641e-102,0.00905038578743569,4.18878453891009e-153,0.00712771847528375,0,2.80693643004313e-51,0
INS,T,1,0,0.000807086065510173,0.00219116775153123,5.67124542809314e-05,0.0137134299614116,0.00134235634647711,0.00398101363484416,0.0158615492331001,0.0481733076218561,0.0111242666061905,0.00612341312312839
INS,T,1,1,7.80165176652274e-179,0,0.327021597243423,0.0107359496752686,0,0.0022910593513799,0.044765820358435,0.00121950913939637,0.00877126092847488,2.90198444899108e-74
INS,T,1,2,0,7.42014346287173e-05,0.172368861955336,0.00016604452353991,0.00067163570076318,0,0.0467770848221288,0.00108840842441416,0.0264711402331185,6.08567979177992e-07
INS,T,1,3,0,0.00429611038975333,0.113389509809878,0.000941340864559664,0.00108284480622455,2.8244751353098e-31,0.02798773643308,0,0.0178593443521923,0.000541788895683468
INS,T,1,4,2.99325595068838e-177,0.0168527816914777,0.0501698637786359,0.000842387318040593,0.00348332499669789,4.55929633917442e-17,0.00626605268533222,1.09665560435449e-158,0.0126169108991426,0.00107199847589648
INS,T,1,5+,1.30720878086944e-69,0.899954331368179,2.1497539958896e-109,1.34046101631475e-24,0.00316272355153819,0.000305634576458029,4.57345136510618e-11,2.17258578673893e-119,4.32948439985603e-05,4.30763577284521e-14
DEL,repeats,2,0,0.0748546560105423,0.000192954928798475,0,0.012638881336951,0.000106786598644734,0.00962734883797663,0.00727832731940119,0,0.0294464460338862,0.0010143792929095
DEL,repeats,2,1,0.239675458651529,0.000143254304917817,0.00211139497207117,1.10460117864403e-57,0.00330624635194938,0.0120016809386542,0.0112237960106772,0.00524899679964231,0.01716920418206,0.00117830687655351
DEL,repeats,2,2,0.0566843318573689,4.73688272992675e-06,0,0,0.00184551959057784,1.56411339167382e-188,0.0132477018510005,0.00297151893990658,0.00283642017638895,0.00227063654225278
DEL,repeats,2,3,0.0120675426414114,0.000102901928717537,0,0,0.000779972680291698,0,0.00654864411874982,0.000552929118940246,0,0.000162857195567001
DEL,repeats,2,4,0.00280528428894891,0,0,0,0.000866813313604063,0,0.00377649094870322,0,0.00043817472142719,0
DEL,repeats,2,5+,1.41369452429711e-306,0,0.00422837601840402,0,0,0,8.07135935066655e-267,0,0.0273718630801454,0
DEL,repeats,3,0,0.00449809479245346,7.65833168316151e-05,0,0.00174429914501801,1.1814235743479e-05,0.0121896956487164,0.000788044677797612,0.00118423928736742,0.0186219785083075,7.68446156466608e-05
DEL,repeats,3,1,0.100589771897689,0.00470488552402417,7.39296078855748e-23,0.00316684950393052,0.00487156034794369,0.00168153928143679,0.000284423812444863,0.00334248240283514,0.00281400092119184,0.00556216352845612
DEL,repeats,3,2,0.02254210974512,0.0004044301871846,1.11019369829685e-259,1.46293596205746e-145,0.00235629212396359,0,0,0.00103085678536713,0.000194215305470728,0.000749752026128573
DEL,repeats,3,3,0.00472654465677971,0.000110955591998239,0,0,0.000454002007088815,0,0,0.000543458830953318,3.12365572607943e-05,0
DEL,repeats,3,4,0,0,0.000600637521425375,0,0,0,0,0,0.00728934208102229,0
DEL,repeats,3,5+,0,0,0.00112650156080544,0,0,0,0,0,0.0106864524640055,0
DEL,repeats,4,0,0.00754385116255839,3.04347038559073e-05,0,0.00027274681912099,8.27545018028474e-06,0.0074343549615474,0.000210912321576279,0,0.0116826205907479,0.00209193086996699
DEL,repeats,4,1,0.0663893526055637,0.000490564167495077,0.0001268776045427,0.00370307382984313,0.00207228540715661,0.00210136026455715,0.000666213407286879,0,0.000494585825975742,0.00284832989327468
DEL,repeats,4,2,0.0116710185159026,0,0,0,0.000480977224111331,0,0,0.000449688297604441,0,0.000293354926890985
DEL,repeats,4,3,0.00330831720700209,0,0,0,6.86626256329717e-07,0,0,0,0.00463542042286859,1.49154053084495e-05
DEL,repeats,4,4,0,0,4.25237633653913e-05,0,0,0,0,0,0.00575532467762153,0
DEL,repeats,4,5+,8.23316820034125e-05,0,0,0,0.00020301386439692,0,0,0,0.00143723245817795,0
DEL,repeats,5+,0,0.00142087530253513,0,0.000825021009778912,3.88853722472177e-202,1.25226898679896e-246,0.257521695138468,0.000485993434780579,6.62118017689457e-47,0.0141621633095503,5.81452553953275e-44
DEL,repeats,5+,1,0.0137525912627138,1.71029440430441e-187,0,0,0.00299225787493295,0,0,0.000526645477617706,0.000130472111302831,0.00888418944591496
DEL,repeats,5+,2,0.00224210475345573,0,0,0,0.000411151612156743,0,0,0,0,0.000270118596547912
DEL,repeats,5+,3,0.000507320424795671,0,0,0,0.000144173866811895,0,0,0,0,0
DEL,repeats,5+,4,3.04623161230926e-05,0,0,0,7.44361391266029e-05,0,0,0,0,0
DEL,repeats,5+,5+,3.02959773316096e-05,1.97299094708682e-06,0,0,2.5696059292008e-05,0,0,3.9711069513724e-05,0.000122378176919296,0
INS,repeats,2,0,7.54082942760952e-66,0.000292442224611476,0,7.68812508384069e-05,0.00035005226770059,0.00184067308303258,0.00255458501604543,0.0373960429351234,0.00823765018313936,0.00211739910453017
INS,repeats,2,1,0,0,0,0.000866548162130658,0.000263823241310263,0.00129257195975614,0.00334455054191866,0,0.0204025669121352,5.81963429870607e-197
INS,repeats,2,2,0,7.34574759614546e-05,0,0,0.00106926548502299,0,0.00138567452072055,0.00218753474509289,0.00813814289918203,0.000772841988366039
INS,repeats,2,3,0,0.000290554663333264,0,0,0.000428303144170852,0,0.0010387524820613,0.00125198142189904,0.00116826600513756,0.000362910824475821
INS,repeats,2,4,0,0.00278335728960797,0,0,0.00200243593020215,0,0,0.00303409733504276,0,0
INS,repeats,2,5+,2.89411092673421e-18,0.0180861822092699,2.56062613958947e-219,7.93600265969173e-105,0.0136814501976398,0.0012380299609722,0,0,0.00100547840495343,0.000355310943775546
INS,repeats,3,0,0,0,0,0,5.48705113555568e-05,0,4.24691014709731e-05,0.0107283423921268,0.00464956992728344,0.00146694447229761
INS,repeats,3,1,0,0.000131416409305894,0,0,0.00125875417579302,1.01679196277031e-107,0.000311593400804384,0.00477819751870059,0.00767760185108463,0.000170934452453875
INS,repeats,3,2,0.000324890082034201,0,0,0,0.00020857104103924,0,1.09370248266294e-262,0.000280449882866475,0.000763997653843249,0.000716164794196653
INS,repeats,3,3,0,6.81616585281009e-05,0,0,1.91534248853426e-05,0,0,0.000277367369940886,0,7.37109898908644e-06
INS,repeats,3,4,0,1.66553657704081e-06,0,0,0.000150706397823901,0,0,0.000644993533070413,0,0
INS,repeats,3,5+,0,0.000752839020959393,0,0,0.00200219696031498,0,0,0.00295675554486231,0,0
INS,repeats,4,0,0,0,0,0,1.31416700474938e-05,0,0,0.0097014649935275,0.00307894363477469,0.00172381019924304
INS,repeats,4,1,0.00117304607040855,0.000715275277138347,1.58119031244298e-224,0,0.00120879637982183,0.000897661771247354,0.000194481767046419,0.00263683505275614,0.00445812614440525,0.000485095006644414
INS,repeats,4,2,6.5909259868087e-05,3.12384121907742e-05,0,0,2.09746685332055e-05,0,0,1.77281476733843e-239,8.26188230399085e-06,0.000285330293542667
INS,repeats,4,3,0,2.05021675364701e-05,0,0,0.000158904767037958,0,0,0.00113250871955979,0,7.43101503510554e-06
INS,repeats,4,4,2.83345527401521e-05,6.32834839608569e-05,0,0,0.000298570692647156,0,0,0.00253043443716623,0,0
INS,repeats,4,5+,3.6536661989174e-107,0.000881755484436844,0,0,0.00224326207786015,0.000260524718458457,0,6.25660418128757e-05,0.000554024420453641,0
INS,repeats,5+,0,0,0,1.51880209651574e-116,0,0,0,2.80126551018834e-27,0.00505678342677312,0.00572609931837003,0.00991455391994893
INS,repeats,5+,1,0.00203593860544937,0.00150314531198739,0.000838991533335562,0.000987647575316652,0.000122148638410578,0.00980625652621604,0.000104695170176367,0.046569302683647,0.00713305609327644,0.00510812022583812
INS,repeats,5+,2,8.18764268271607e-05,0.000128969552948348,0,0,2.76411749741763e-05,0,0,0.000801068436592065,0,0.00137537745937344
INS,repeats,5+,3,0,6.14989836591217e-05,0,0,0.00013126206960782,0,0,0,0,0
INS,repeats,5+,4,0,0.000116159465251536,0,0,2.58257606648928e-05,0,0,3.49046147517144e-05,0,0
INS,repeats,5+,5+,7.86112966590847e-05,1.70454862955223e-05,0,0,0.000137043930158086,0,0,0,0.000168638359026441,0
DEL,MH,2,1,0.199676527091589,7.22819864923608e-05,0,0.000537173234831464,7.43842390576351e-44,0.00625661463201262,0.00926797526660199,0.000862652747330043,0.0241939678667811,2.21136047570789e-273
DEL,MH,3,1,0.00675260343475455,1.88884215974113e-05,0,0.00214954276384435,0,0.0102403721309001,0.000402212355315236,0.00203217453309104,0.0141353906292894,0.000165160573107283
DEL,MH,3,2,0.0522259760794429,0.00129969868862378,0.000336649668958733,0.000288264668004551,0.00287629557884314,0.00500344038206536,0.000569522831348031,0.00318607833083717,0.00766396980848534,0.00454241035400511
DEL,MH,4,1,0.0114228669030082,8.38048206367325e-167,0,0.000861161218554943,0.000134519032641026,0.00643030864208662,8.63897860110127e-05,0,0.00921822441453251,0.0026622527044789
DEL,MH,4,2,0.0313293032837475,0,0,0.00244421632880358,0.000497939394175771,0.00111041848204904,0.000373809650649417,0.000700736174130178,0.00547008020295114,0.00997853932326235
DEL,MH,4,3,0.0518708694180473,0,0.000344263852580014,0.000945884381428342,0.000596793508533937,0.000965694042321439,0.000265298323304855,0.0023349342049849,0.00194370667964521,0.0053971486972914
DEL,MH,5+,1,0,6.35158421331177e-201,0,1.11253692925573e-308,0.000556439368560903,0.30325560372243,2.35906100167683e-78,3.43648660491469e-234,6.09303590620195e-16,0.0541944105614318
DEL,MH,5+,2,0,1.46280381566475e-230,0,0,3.48058122298581e-05,0.13256277564258,0.000990075943990642,0.00178122009007076,0.000203336793879132,0.275669871080812
DEL,MH,5+,3,1.09757149297175e-215,0,0,0,4.11422579927091e-216,0.0488139303756985,0.000683271828500527,0.000271285855556842,0.00260058589676789,0.241487163123882
DEL,MH,5+,4,0.00301481729127451,5.33395266123069e-272,0,0,0.000418638218372679,0.0169163950631922,0.000430801601383276,0,1.30060225646506e-207,0.135155687698321
DEL,MH,5+,5+,2.59303861730972e-05,0.000528019638083388,3.73108666065631e-05,1.38304274443475e-284,0.00237912877477892,0.0130381820916311,1.03965073182925e-263,0.000731616529797957,0.000442527421345195,0.112179437324223
