MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.00225504	0.00000000	0.00245400	0.02946986	0.08225998	0.00297147	0.02297149	0.37434578	0.01025430	0.00313455
1:Del:C:1	0.00000000	0.00000525	0.00317503	0.01938095	0.23244087	0.00456868	0.00135975	0.09630194	0.00046588	0.00008176
1:Del:C:2	0.00000000	0.00000000	0.00391959	0.00002625	0.21127703	0.00810437	0.00396921	0.00000000	0.00118072	0.00000000
1:Del:C:3	0.00226220	0.00189272	0.00785321	0.00479541	0.07527289	0.00575953	0.00002087	0.01028475	0.00114416	0.00051231
1:Del:C:4	0.00349152	0.00057140	0.00305124	0.00023440	0.04385224	0.00077099	0.00174621	0.01448871	0.00213705	0.00124176
1:Del:C:5	0.01469518	0.00215754	0.00935803	0.00030423	0.02624158	0.00131953	0.00106513	0.00037616	0.00248105	0.00361886
1:Del:T:0	0.00564436	0.00092506	0.12771328	0.03380911	0.02310012	0.07001224	0.00021669	0.11791337	0.00471553	0.01603689
1:Del:T:1	0.00000000	0.00000001	0.00496942	0.00710363	0.00377042	0.39217718	0.00000641	0.00882121	0.00787427	0.00000000
1:Del:T:2	0.00633435	0.00005127	0.14841044	0.00345930	0.00213960	0.06619942	0.00796988	0.08976745	0.00154761	0.00576501
1:Del:T:3	0.01826663	0.00130655	0.11492801	0.00248240	0.00220496	0.07595428	0.01971996	0.11614375	0.00516586	0.01365406
1:Del:T:4	0.04270356	0.00290386	0.10398318	0.00067203	0.00166882	0.02800305	0.01421453	0.10551819	0.00536233	0.01068801
1:Del:T:5	0.83271458	0.00042819	0.01244630	0.00018452	0.00077974	0.00232946	0.00021732	0.00755204	0.00040649	0.06507487
1:Ins:C:0	0.00000001	0.00000002	0.00000004	0.00000015	0.00000011	0.00000005	0.00000001	0.00000025	0.00000007	0.52794347
1:Ins:C:1	0.00017811	0.00000719	0.00747396	0.00205216	0.00565964	0.00317024	0.00143194	0.00000000	0.00006328	0.01393339
1:Ins:C:2	0.00000486	0.00000001	0.00586479	0.00168809	0.00408828	0.00374605	0.00000699	0.00000086	0.00005410	0.00048722
1:Ins:C:3	0.00039139	0.00072579	0.00151098	0.00007865	0.00880279	0.00041944	0.00000000	0.00000644	0.00069969	0.00071493
1:Ins:C:4	0.00270352	0.00129445	0.00292430	0.00016190	0.00824643	0.00013641	0.00029492	0.00011230	0.00013857	0.00080397
1:Ins:C:5	0.00784264	0.02083993	0.02548183	0.00213516	0.00812653	0.00081765	0.00001664	0.00012750	0.00119761	0.00278316
1:Ins:T:0	0.00103879	0.00225444	0.00164208	0.00340517	0.01707580	0.02283123	0.00634118	0.01420729	0.00435688	0.03780266
1:Ins:T:1	0.00000000	0.00000001	0.00908246	0.00470892	0.06771147	0.01207818	0.00021396	0.00438754	0.00027583	0.00285371
1:Ins:T:2	0.00041307	0.00001535	0.03511468	0.00011991	0.05575928	0.01613128	0.00000000	0.00000520	0.00003574	0.00138875
1:Ins:T:3	0.00099853	0.00340243	0.02634452	0.00051586	0.03228990	0.01699227	0.00002643	0.00010658	0.00031513	0.00034404
1:Ins:T:4	0.00323383	0.01448773	0.02567311	0.00149691	0.00846331	0.01294741	0.00042898	0.00205301	0.00122199	0.00475569
1:Ins:T:5	0.00269583	0.91392480	0.03672796	0.01376789	0.00186894	0.00117413	0.00630379	0.00568882	0.00168479	0.17419153
2:Del:R:0	0.00001952	0.00011743	0.01748282	0.00759632	0.00891487	0.02714092	0.00007906	0.01262130	0.09042731	0.00028919
2:Del:R:1	0.00283176	0.00008072	0.01514605	0.00707870	0.01208625	0.00997347	0.00030543	0.00033821	0.21052942	0.00508098
2:Del:R:2	0.00170429	0.00042164	0.00190470	0.00002452	0.01346242	0.00252941	0.00160873	0.00002622	0.04646715	0.00191150
2:Del:R:3	0.00092924	0.00013759	0.00015843	0.00000000	0.00608696	0.00005289	0.00040310	0.00000984	0.01007563	0.00007365
2:Del:R:4	0.00092323	0.00000924	0.00058426	0.00020323	0.00324202	0.00016826	0.00011877	0.00017265	0.00326914	0.00033731
2:Del:R:5	0.00000000	0.00000000	0.01931894	0.00008245	0.00105394	0.01800655	0.00000302	0.00002187	0.00112138	0.00000000
3:Del:R:0	0.00000061	0.00000813	0.01196761	0.01448719	0.00211718	0.01678291	0.00071026	0.00097949	0.00490400	0.00149053
3:Del:R:1	0.00425510	0.00382588	0.00952797	0.00056286	0.00001318	0.00096831	0.00413415	0.00116100	0.09851886	0.00395405
3:Del:R:2	0.00202981	0.00057489	0.00154306	0.00013419	0.00000310	0.00065658	0.00048954	0.00039557	0.01475661	0.00153533
3:Del:R:3	0.00047947	0.00028835	0.00120001	0.00025684	0.00002879	0.00025468	0.00011557	0.00022812	0.00364669	0.00025374
3:Del:R:4	0.00000000	0.00000001	0.00584966	0.00001051	0.00002262	0.00404252	0.00000001	0.00000904	0.00041863	0.00000112
3:Del:R:5	0.00000000	0.00000001	0.00882526	0.00001390	0.00038413	0.00575059	0.00002741	0.00000488	0.00024310	0.00003084
4:Del:R:0	0.00000000	0.00004204	0.00507572	0.00786669	0.00091501	0.01385984	0.00225785	0.00039226	0.00637976	0.00026417
4:Del:R:1	0.00186850	0.00046199	0.00210064	0.00029640	0.00094170	0.00046670	0.00249891	0.00228861	0.05730260	0.00003928
4:Del:R:2	0.00049083	0.00000000	0.00003531	0.00000000	0.00000000	0.00004604	0.00052340	0.00003021	0.01042384	0.00041914
4:Del:R:3	0.00000000	0.00000000	0.00326662	0.00000926	0.00008517	0.00284397	0.00011551	0.00000202	0.00384071	0.00000000
4:Del:R:4	0.00000000	0.00000006	0.00447707	0.00009305	0.00024543	0.00337434	0.00001316	0.00000343	0.00015935	0.00000000
4:Del:R:5	0.00014500	0.00002560	0.00174992	0.00000115	0.00007191	0.00100856	0.00009647	0.00000383	0.00067232	0.00006397
5:Del:R:0	0.00000000	0.00000000	0.00394904	0.30392119	0.00100049	0.02093831	0.01275460	0.00006540	0.00229911	0.00071917
5:Del:R:1	0.00320651	0.00000183	0.00009819	0.00000350	0.00000000	0.00068499	0.00741764	0.00020938	0.01183042	0.00028378
5:Del:R:2	0.00041903	0.00009215	0.00037179	0.00027877	0.00002304	0.00029556	0.00043893	0.00004539	0.00286982	0.00000000
5:Del:R:3	0.00011617	0.00000474	0.00035818	0.00000180	0.00002196	0.00010339	0.00018967	0.00008502	0.00096233	0.00009950
5:Del:R:4	0.00005912	0.00000069	0.00015378	0.00000045	0.00004114	0.00002194	0.00009322	0.00004930	0.00019196	0.00003187
5:Del:R:5	0.00002895	0.00001635	0.00055163	0.00000353	0.00000517	0.00067667	0.00000000	0.00003376	0.00013813	0.00000122
2:Ins:R:0	0.00020660	0.00058031	0.00505893	0.00187159	0.00232034	0.00994705	0.00196219	0.00088194	0.00086485	0.02596937
2:Ins:R:1	0.00017791	0.00000535	0.02168831	0.00134284	0.00319998	0.01174277	0.00005876	0.00099017	0.00025585	0.00000205
2:Ins:R:2	0.00091266	0.00021976	0.00904876	0.00026328	0.00135177	0.00429257	0.00037421	0.00037042	0.00005615	0.00116905
2:Ins:R:3	0.00045400	0.00039787	0.00190549	0.00034542	0.00091638	0.00104293	0.00034292	0.00038288	0.00025916	0.00100325
2:Ins:R:4	0.00204491	0.00244019	0.00331063	0.00022326	0.00023056	0.00012215	0.00004273	0.00010716	0.00026559	0.00357158
2:Ins:R:5	0.01487886	0.01497160	0.03154818	0.00277760	0.00000790	0.00164129	0.00003135	0.00017247	0.00089478	0.00027832
3:Ins:R:0	0.00000047	0.00004339	0.00377838	0.00042247	0.00033122	0.00296392	0.00099208	0.00044169	0.00014444	0.00800094
3:Ins:R:1	0.00098313	0.00031071	0.00718164	0.00042276	0.00045495	0.00582433	0.00004275	0.00061913	0.00045946	0.00310423
