"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999236851627149
"hdp.2","SBS17b",0.999364940356479
"hdp.3","SBS5",0.99938860642215
"hdp.4","SBS13",0.997915759069401
"hdp.5","SBS28",0.984221555130484
"hdp.6","SBS4",0.99909675693108
"hdp.7","SBS7c",0.999322945624309
"hdp.8","SBS17a",0.998423057051837
"hdp.9","SBS7d",0.976105290186055
"hdp.10","SBS41",0.993830671825636
"hdp.11","SBS12",0.993023719437697
"hdp.12","SBS40",0.999302766931518
"hdp.13","SBS3",0.998383728156305
"hdp.14","SBS22",0.988645272587988
"hdp.15","SBS18",0.997563810290668
"hdp.16","SBS2",0.999772864029134
"hdp.17","SBS44",0.99389650072908
"hdp.18","SBS16",0.989786964828227
"hdp.19","SBS29",0.95350167069334
"hdp.20","SBS7b",0.995709067151392
"hdp.21","SBS7a",0.977545820332986
