Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
sens_SBS35_50_728,Realistic,mSigHdp_ds_3k,seed.1076753,1,0.9565217391304348,0.99059727720189406,2.947119016332329,22,1,0,,
sens_SBS35_50_728,Realistic,mSigHdp_ds_3k,seed.145879,1,0.9565217391304348,0.9910461072183677,2.9475678463488024,22,1,0,,
sens_SBS35_50_728,Realistic,mSigHdp_ds_3k,seed.200437,1,0.9130434782608695,0.9914036554175827,2.9044471336784525,21,2,0,,
sens_SBS35_50_728,Realistic,mSigHdp_ds_3k,seed.310111,1,0.9130434782608695,0.9909945452680702,2.9040380235289396,21,2,0,,
sens_SBS35_50_728,Realistic,mSigHdp_ds_3k,seed.528401,1,0.9565217391304348,0.991133602097193,2.9476553412276276,22,1,0,,
sens_SBS35_50_728,Realistic,SigProfilerExtractor,seed.1076753,0.9411764705882353,0.6956521739130435,0.9764871098913722,2.613315754392651,17,7,1,,
sens_SBS35_50_728,Realistic,SigProfilerExtractor,seed.145879,0.9375,0.6521739130434783,0.9779183688068998,2.567592281850378,16,8,1,,
sens_SBS35_50_728,Realistic,SigProfilerExtractor,seed.200437,0.9411764705882353,0.6956521739130435,0.9754833570835556,2.6123120015848342,17,7,1,,
sens_SBS35_50_728,Realistic,SigProfilerExtractor,seed.310111,0.9411764705882353,0.6956521739130435,0.9763515621182411,2.61318020661952,17,7,1,,
sens_SBS35_50_728,Realistic,SigProfilerExtractor,seed.528401,0.9375,0.6521739130434783,0.9734216108835658,2.563095523927044,16,8,1,,
