"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.99717050740934
"hdp.8","SBS2",0.999779731907431
"hdp.12","SBS3",0.976190248581843
"hdp.5","SBS4",0.993079807846112
"hdp.2","SBS5",0.977724487124218
"hdp.1","SBS7a",0.993758482391889
"hdp.3","SBS7b",0.917889286892358
"hdp.14","SBS7c",0.996818298174316
"hdp.17","SBS7d",0.988635976570922
"hdp.19","SBS12",0.991365215865638
"hdp.16","SBS13",0.997758961933908
"hdp.24","SBS16",0.987517161907586
"hdp.15","SBS17a",0.999142688068399
"hdp.9","SBS17b",0.997221566666839
"hdp.13","SBS18",0.995504756446339
"hdp.41","SBS22",0.989469886745308
"hdp.23","SBS28",0.982105151203713
"hdp.25","SBS29",0.95113389704011
"hdp.39","SBS35",0.971723864663283
"hdp.26","SBS38",0.988077878738998
"hdp.4","SBS40",0.989296439194236
"hdp.27","SBS41",0.991637036503521
"hdp.10","SBS44",0.98975328842728
