Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13
INS,C,1,2,0.00242324103643354,8.17768570669596e-236,1.75334091431239e-05,0.00176326209675277,6.48732308677948e-110,3.16439733908024e-05,7.84939184466951e-06,0,0.000220574566451773,0.000795257323402627,0.0103083598913048,0,0
INS,C,1,3,0.00804521907339808,0,0.000228476943159014,0,0,0.00481872564642021,0.000772106037212025,0,0,0.00101003534550309,0.0023014800209817,0,0.000565921790306392
INS,C,1,4,0.00870843577604866,1.36595283319851e-273,0.00167837489978541,0,0,0.0283347074975162,0.00129050890714009,0.000189497685590966,1.17935571150071e-291,0.000839500667607204,3.42960568180867e-140,3.98924921922224e-303,0
INS,C,1,5+,0.00927151290950463,0,0.00405077842947477,0,0,0.118582510104125,0.0187527010103567,0,1.11253692934531e-308,0,0,0,0.000465775889151489
INS,T,1,0,0.0196742248899526,2.28014954547618e-221,0.000714200317518839,0.0027841622253072,0.0443487735216933,0.0114818950049041,0.00203681880973204,0.00694053697392589,4.94889214056125e-91,0.0540025673407046,0,0.0156059063880499,0.00365110574319443
INS,T,1,1,0.0564911720123202,0,0,0.0037135228161453,0,0,2.94434582663133e-06,9.68298878441846e-05,0,0.00406795928186612,0.0342165727958106,0.00804392203075396,4.26899329777267e-169
INS,T,1,2,0.0520375150052727,0,0.000263152922166754,0.000474026314564015,0.000398468052930492,0.00733636339582939,7.97752713510104e-173,0,1.58983780862877e-14,0.00224423209056344,0.0527057191966841,4.13100554331071e-285,0
INS,T,1,3,0.0292888446858056,0,0.000949796798035701,0.000129630127883736,0.0110346853744429,0.00692064128371615,0.00385198641937243,1.85073758267861e-120,1.56765358406385e-176,0,0.035026683500019,2.55505569898583e-30,0
INS,T,1,4,0.00746129502892007,0,0.00264365160225481,2.08514655558083e-44,0.0117510401131913,0.039084835634786,0.0133638025002751,0.000482980609854855,3.85571430834852e-158,0.00527420467939254,0.0188157893341619,0.00361640743119722,0.000393293232836068
INS,T,1,5+,5.75607740703613e-41,7.2362382628332e-110,0.003592376265904,1.82659477939825e-31,1.11666683181394e-80,1.99167263175689e-55,0.924232501045656,7.42963344059365e-26,5.03652972267462e-103,4.97891070237303e-150,4.28325557286611e-36,3.76634399353529e-64,1.30007620756228e-130
DEL,repeats,2,0,0.00837050690338147,0.000500206394026653,2.72194572836078e-196,0.00692498862288505,0.030156598305399,9.7139446293521e-161,0.000425201352387284,2.32986102109264e-65,1.61438203456141e-209,0.000234928721389418,0.0285642374413137,0.0174604126295351,0.0967111064349647
DEL,repeats,2,1,0.0108653966942743,0.0520131780933405,0.00242364524245796,0.00676458204738836,5.06413174374847e-54,0.0109547542937567,1.52731670167062e-97,0,0.00215418738069456,0.00657336686336902,0.0209608940766675,0,0.204761164030751
DEL,repeats,2,2,0.0138982073602864,5.70824425291186e-199,0.00135004256444467,0,0.00272456987720839,0.010754847384797,0.000516452031878285,0.00169189124102927,6.98179981562088e-122,0.00246466395522747,0.00326226306878188,0,0.0487705878481762
DEL,repeats,2,3,0.00695843221778235,0,0.000556354205819795,0,0,0.00554947313734256,0.000159410336625314,0.000381925743611524,0,0,0,0,0.0117935750760525
DEL,repeats,2,4,0.00323887087734357,2.90386415150652e-39,0.000540993978650281,0.000235209382424932,0,0.00543077269846831,8.9659203041236e-05,0.000103385089699821,2.28269673622088e-162,0.000235673667828692,0.000859623616141461,6.41986658771385e-26,0.00349059586394973
DEL,repeats,2,5+,0,0,0,0,0,0,0,0,0,0,0.0354337864097542,0,0.000882869695571031
DEL,repeats,3,0,0.000927109286977586,0.000886553044449128,1.16030762232213e-38,0.0148361206639458,0.00484040155863566,0,5.43986270922429e-05,0.000601697644704799,1.09713984313497e-49,0.00201983697765426,0.02449443208773,0.00204477637984269,0.00501522936498774
DEL,repeats,3,1,6.45748374200067e-290,7.68699323937362e-268,0.0030330375024935,1.09353707229407e-240,0,0.042030445544259,0.0041019299634265,0.0041666195209142,5.38139023741289e-48,0.00482786295329402,0.00265691454209475,0.00134854102377794,0.110608083960667
DEL,repeats,3,2,0,1.66270267739889e-59,0.00156712311310414,0,5.86487047711731e-05,0.0132185870016109,0.000324726395430665,0.000214498617377377,0.0106643111127965,0.00166763835340302,0,0,0.0143322108765141
DEL,repeats,3,3,1.20597366644437e-127,0.000767024199980035,0.000240357775701723,0.000267894548459109,0,0.00559087867763745,0.000295352212041994,0.000100614099477603,4.72401768997848e-73,0.000522176220461722,0.000456826468480605,0.000153349346716872,0.00386503980907017
DEL,repeats,3,4,0,0,0,0,0.000388982724537032,0,0,0,0,0,0.00874973452213096,0,0.000444023820891689
DEL,repeats,3,5+,0,0,0,0,0,0,0,9.09990366452877e-297,0,0,0.0136116379066925,0,0.000248521777932459
DEL,repeats,4,0,0,0,8.88291854587057e-06,0.00761568632939143,0.00540186066175917,0,5.50688382204106e-05,0.00240291568247126,4.19733244941347e-05,0.00018585007696141,0.0151136037213238,0.00104549082102087,0.0065122221754931
DEL,repeats,4,1,0.00113010688253057,0.0019143946426917,0.00146963890623653,0.000414771465873729,0,0.00963771424748442,0.000457131447704892,0.00226357155730514,0.01739159448973,0,9.45409325278271e-102,5.6343809272313e-05,0.0597137324590119
DEL,repeats,4,2,0,9.76563064754782e-22,0.000400787299604945,0,0,0.00321630428979963,0,0.00053860425491349,0,0.000408255121054134,0,0,0.0124515923636295
DEL,repeats,4,3,0,0,0,0,1.99805239124478e-05,0,0,0.000133140691268562,0,0,0.00567195342465239,0,0.0037903937818751
DEL,repeats,4,4,0,0,0,8.02814005840814e-05,5.97452028608561e-124,0,0,0,0,0,0.00740772832005442,0,0.000137103651897248
DEL,repeats,4,5+,0,0,0.000134227441808823,0,0.000295150843165542,0.00194764069709305,8.79550776655877e-08,9.57201216144059e-05,4.88821947951492e-86,0,0.00214497267186964,0,0.000758007294939819
DEL,repeats,5+,0,0.000111379056704879,0,0,0.32812996397816,0.00212206208565268,0,0,0.00881418286329595,1.42254436288697e-97,0,0.0216304154873232,2.50565914340859e-75,0.00268531292156702
DEL,repeats,5+,1,0,0,0.00251422865120102,0,0.00117367994302531,0.0156840439350414,0,0.00768518812213688,0,2.53953791681996e-05,0,0,0.0132270776873918
DEL,repeats,5+,2,0,0.00103546989634558,0.00020197998441228,0.000219530129629458,0.00014310241753407,0.00420386778211345,5.35183166688257e-05,0.000432114377725813,1.74071080906828e-307,0,0.000278787384003615,0,0.0028613179204068
DEL,repeats,5+,3,0,5.1593109353391e-77,0.000111675797282951,0,0,0.00111126840812405,1.28968963135233e-192,0.000180012534552299,0.000585260208493724,9.65312743657069e-05,0.000259303015023317,9.68848016380363e-275,0.000971316334645817
DEL,repeats,5+,4,2.22062010032887e-05,0,4.09710158997645e-05,0,0,0.000678053429783816,0,6.08497719675298e-05,0.000826560553658185,0,1.75683163350092e-49,0,8.3135753470397e-05
DEL,repeats,5+,5+,0,0,2.74324052855854e-05,0,7.12094964452483e-05,4.96917584205887e-50,3.26490449023878e-05,0,0.000170449433541205,1.41044636477493e-05,0.00102141732004396,4.39253646919177e-281,0.000164556293029503
INS,repeats,2,0,0.00219401776764976,0.000953434228388457,0.000233548523068016,0.00187520938358971,0.013995863850969,0.00159778027671129,0.000410340953095387,0.00207380007741546,0.000561218570493262,0.0351243056513976,0.00666754155976602,0.00056166364091072,0.000764078050576809
INS,repeats,2,1,0.00232749314944105,0.0036712140537792,0.000217035634531266,0.00146739938831814,0.00251138974813263,0.000322222152983052,0,2.25092824129303e-169,0.00147101408097312,0,0.0284789190167813,0.000998002851454615,5.28038507448165e-05
INS,repeats,2,2,0.00097183409363628,0.0091611285105758,0.000718540746409354,7.5468568494891e-05,1.11253692925402e-308,0.00566125352662336,0.00018554162501694,0.000266859615230134,0,0.00148170425784627,0.0101719549176895,0,0
INS,repeats,2,3,0.000858110664876554,0.000123077432540932,0.000291525059320835,0.000262209069209642,0.000896473779609338,0.00390561772588962,0.000399189959393511,0.000389229832580204,0.000349059771673105,0.00131052960674608,0.00151735884521842,0.000452851906017707,0.000228581375085766
INS,repeats,2,4,0.000289982268841501,0,0.00134064604701864,4.45580630047194e-259,0,0.0235126111352657,0.00200624056700227,2.53450702158936e-46,0,0.0052736220221477,0,3.25727043424721e-146,7.15544853685085e-06
INS,repeats,2,5+,0,7.12158001516507e-197,0.0096252502192732,2.89131667030828e-75,1.66904900664823e-211,0.164228151045148,0.0134376001507066,0,0,0,7.92206191750906e-252,0,0
INS,repeats,3,0,6.92332019961191e-05,0.00143553172858552,2.01759336548267e-05,0.000359932649252864,8.30836490362581e-05,0,2.31760309665615e-05,0.00105652207087974,0.000454219494826924,0.0102397283189978,0.00592980198845659,0.000427498189928128,3.52616226790546e-05
INS,repeats,3,1,0.000222779101694764,0.00317217818525237,0.000745096514724618,0.000338357640445795,0.00512620071816616,0.00739771346954638,0.000260089379516136,1.84166822429386e-127,0.000310206773110272,0.00398115321655148,0.0075165370058007,0.000390552538749681,0.000370109592139705
INS,repeats,3,2,1.77476481003875e-05,0,9.36677670888001e-05,0,0.000199318149978925,0.00155408777872251,2.86662731415904e-05,0.000805470797791305,0.00156019550102106,0.000288617446294727,0.00189117764678445,0,0.00110268651289622
INS,repeats,3,3,0,8.14181060227306e-183,0,2.75235770176532e-05,0.000141387782536623,0.000208111097909712,0.000133252888299559,0.000342819475922323,0,0.00036472078094614,0,0,0
INS,repeats,3,4,1.40455642037448e-05,6.73229704376926e-05,8.62247928433968e-05,0.000111485359898493,0,0.00124941947927233,8.07516760400534e-05,0.000150572914571911,7.11674590970263e-96,0.00109178475434929,0,3.90452857667287e-05,0.000123933466373688
INS,repeats,3,5+,0,0,0.00140492877597706,0,0,0.0194229515899377,0.000759388194408564,0,0,0.00272153565468731,0,0,0
INS,repeats,4,0,0,0,9.06307946650988e-06,0.000640720105316492,0.00162629372840977,0,0,0.00176894114337399,0,0.00711218005735698,0.00357567309759026,0,0.000584403718274826
INS,repeats,4,1,0,0.00415307901555851,0.000795164981651742,0.000639478178127863,0.00581595869886737,0.00904981329892876,0.000523562956549547,0.000592572359380726,0.00283948036063008,0.00223787147692369,0.00363782724314786,0.000298830380431825,0.00152678050709459
INS,repeats,4,2,0.000103621159110855,0,1.76006855539813e-05,0.000155182666192098,8.14600362630698e-05,9.0807971659508e-05,3.86052648479125e-05,0.000460511733725505,1.56546804306009e-277,3.10834978367629e-05,0.000485012629882162,0,0
INS,repeats,4,3,0,0,0.000145364840108888,0,0,0.00122589480795008,6.53713452131912e-05,0.000401180233611469,0,0.00115007108325492,0,0,6.65996010563634e-05
INS,repeats,4,4,0,0,0.000143322114775851,0.000136226881566766,4.9106698320658e-252,0.0014419245258135,0.000317893953395289,0,3.58000439027438e-134,0.00201052954744485,0,0.000224038215111744,0.000272349721950266
INS,repeats,4,5+,0,4.14477918288557e-266,0.00150681735767535,0.000814079910124885,0.000865344962892776,0.0151606898573702,0.000756215203312024,0,0.00153854285456777,2.04846405217629e-241,0.000544512007834223,0,0
INS,repeats,5+,0,0,0,0,0,0.00287539865793886,0,0,0.00916233829554911,0,0.00375393692742453,0.00640744171638187,0,0
INS,repeats,5+,1,0.00011692361069994,0,7.93944965353716e-05,0.0119304592035171,0.0196305092206916,1.6428952365193e-12,0.00165216171313621,0.00584011036673011,0.000689495319268882,0.0339889165974517,0.00237643869740854,0.00151820965837972,0.0021438784376082
INS,repeats,5+,2,0,2.75905622877757e-173,1.8007169217257e-05,0,0.000264856443817804,0,0.000248646136524786,0.00140483579537106,0,0.000612496614809125,0.000421940826466895,0,0
INS,repeats,5+,3,3.21701108797329e-05,0,6.11240427046593e-05,3.41473423926672e-79,0,0.00115622513419183,0.000189974870205677,7.5033021938044e-05,0.000188992445941495,7.084716277491e-05,0.000282516951268561,0.000153160090612522,0
INS,repeats,5+,4,0,0,2.73486829272289e-06,0,0,0,0.000190166703354574,2.21935905904027e-32,0,0,0.000238759047630267,0.00030756910508376,0
INS,repeats,5+,5+,3.11547654256551e-05,0,5.52349511888972e-05,0.000407692403381537,1.68316244909027e-05,0.00112558725495694,0.000130494047910856,0,2.83214040595322e-137,0,0.000956739823322181,0,0
DEL,MH,2,1,0.00962694738107013,3.07789606140979e-280,6.58884911127402e-05,8.72410093595527e-121,0.0120791173895876,1.16741644306122e-128,0.000166184054615904,0,0,0.00206066219260724,0.0312432121474117,2.83239793266463e-154,0.222634211086699
DEL,MH,3,1,0.000442361766558938,0,0,0.0118810751587151,0.00207218967849787,0,0,0.00086412329890462,0,0.00165541837442771,0.0204269618238909,0.00233914855237316,0.00663248542497672
DEL,MH,3,2,0.000374835424791162,3.71939138039066e-94,0.00217716223868563,0.00307779306262382,2.63847253591524e-24,0.0161857570029947,0.0013688983485932,0.00390459622574653,0.00829087079763415,0.0039040936906082,0.0106325836025301,4.16691842790801e-183,0.0444658651999173
DEL,MH,4,1,5.245747730831e-257,0.00250692498299535,5.93404736915106e-05,0.00566974988106655,0.000858143848482069,0.000574878634448052,1.32140991212686e-05,0.00262071245581116,1.59483165527109e-05,0,0.0128458737757437,0.00217158536136819,0.0132607494464217
DEL,MH,4,2,0.000132132572326883,0.00274705218604975,0.000413935100335251,0.000601618604908855,1.42596085155487e-146,0.0010176181527904,0.000185006345502203,0.00999486155335179,0.00255454255138267,0.000494849350485213,0.00705208960366713,0.00146480838780416,0.0324268614734935
DEL,MH,4,3,0,0,0.000376610281093939,1.83629555275227e-214,0,0.00454141282303382,0,0.00522069527208543,0.0036068492994363,0.00184148489917312,0.00264421714587128,0.000897184359969366,0.0506688252023845
DEL,MH,5+,1,3.97728872701865e-120,0.00284666354260133,0.000527794882044481,0.37636011439148,6.25453952517873e-191,0.00159082758838317,2.84019773296789e-225,0.0636856549211935,0,0.00123631922868579,7.0293013690749e-139,1.60705459015718e-247,9.59396053297171e-277
DEL,MH,5+,2,0.0012050683679144,0,3.27924422488163e-05,0.125587449647524,0.0021131110236868,3.05599691380826e-131,0,0.281416860869151,1.11257049900689e-308,0.00178815067739279,0.0050661622900115,3.52572407641217e-214,0
DEL,MH,5+,3,0.000652985543654551,3.80759100160077e-270,0,0.0214918650866312,7.01235923853078e-262,0,0,0.255275512829403,0.000373247172988894,0,0.00739709838998643,3.46617232970413e-223,7.8783995273855e-164
DEL,MH,5+,4,0.00134215820131951,2.29850717677217e-40,0.00016908206509202,7.83601940229937e-90,0,0.00494092957633558,2.02604785047048e-212,0.145118049956797,0,0,0.00171068899559876,0,0.00346484656422816
DEL,MH,5+,5+,0,0,0.00160795139785301,4.73254287152182e-61,0.00871277414029794,0.0170537557920406,0.00081697747514663,0.11770730468646,0,0.000566151763961754,0,0,0.00014900752116603
