"ex.sig","ref.sig","sim"
"hdp.1","ID2",0.996683231709478
"hdp.2","ID11",0.983613087197187
"hdp.3","ID6",0.999853007074279
"hdp.4","ID3",0.999898570044456
"hdp.5","ID9",0.99979387462448
"hdp.6","ID14",0.998658521656627
"hdp.7","ID1",0.999997665778704
"hdp.8","ID5",0.999851243339618
"hdp.9","ID8",0.999851455159254
"hdp.10","ID13",0.999489587376579
"hdp.11","ID4",0.999145415584863
