Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.0217686468883276,0.00587192916589257,0.0356637146414646,0.00477376026040095,0.0246843344589668,1.10548035450606e-84,4.22859649275798e-58,0.110633771317871,0.376251839005375,1.82166440112896e-72,0.00138744553299001
DEL,C,1,1,0.0272058688508257,1.41608855963435e-58,0.0210754871151683,3.0644680948013e-05,0.000457524018784625,1.48444239001795e-178,0.000627640230658252,0.23390284627497,0.107746880582806,0,0
DEL,C,1,2,0.0260072277507344,0,3.74482641287064e-43,0,0.0073365925768074,0.00528222808600786,0,0.206063070595171,0,0,1.58291352970278e-134
DEL,C,1,3,0.0141808931658636,0.000229681984597231,0.00459734993325853,0.00248283236958567,6.59096941027564e-97,0.00371946688945769,0.00187984734190519,0.0737370759514756,0.0105852363080363,2.14249643980716e-260,0
DEL,C,1,4,0.00235127914936059,0.000584180783943597,0.000396265736713192,0.00388733402568113,0.0020538953004722,0.00261396887387681,0.000620024073040973,0.0499275980287986,0.0137449482377903,0,0.00182353665404333
DEL,C,1,5+,0.0029730484309448,0.00198473841640158,0.000483252230566526,0.0146300736553793,0.0010156639442666,0.000279163756377338,0.00339562596933908,0.0254966245326998,1.38764063724909e-227,1.0760935943139e-201,0.000230437083546506
DEL,T,1,0,0.108912788256242,0.00270828484181645,0.0335853642457576,0.00791322642917708,1.32440899878927e-103,0.0340545265992966,0.00123184588656115,0.0326430322145352,0.11450700610777,0.000241648992656879,0.0211727637698969
DEL,T,1,1,0.0882176625929978,0,3.4893668225166e-53,0,1.11253694037249e-308,0.712445263773242,0,1.30534633034119e-11,3.40778816199852e-42,0,0
DEL,T,1,2,0.124253912182835,1.8495155283024e-297,0.00760355680154301,0.0070581208188779,0.0108901357775331,9.15898785725638e-68,0.000847868646890649,0.0109650606896556,0.0953122617074824,2.75245414889669e-151,0.0116449843438341
DEL,T,1,3,0.0950201392995169,0,0.00752152664243711,0.0202529410000694,0.0223207192287319,0.0480633226894908,0.00225573980090315,0.011244541986041,0.123157162273387,4.74767159144753e-118,0.0181583698347101
DEL,T,1,4,0.0572115294879649,1.00588230553257e-195,5.8408441296695e-24,0.0471393244365353,0.0178360999653004,1.9793169656607e-35,0.00437247971554581,0.00863585389965383,0.105176989558718,0.000249794897733905,0.00910371142116888
DEL,T,1,5+,0.0309640750478177,1.79610949426533e-124,0.0106354009679763,0.815078131899318,4.23756602848828e-16,6.06922516929082e-91,0.000892822550301975,0.00846797169849381,8.37332794236039e-68,2.82961602436862e-112,2.26457228885638e-194
INS,C,1,0,0,0,0,0,1.1125369292536e-308,0,0,0,0,0,0.702816715437346
INS,C,1,1,0,1.8859233163176e-232,3.92955599211113e-110,0.000209523438241749,0.0019050721857991,1.36507830175842e-51,0,0,0,0.177592920575636,0.0179570173187148
INS,C,1,2,0.00298792408812589,0,0,1.93518165500177e-05,0,0,0,0.000854999566541263,0,0.100024291104709,0
INS,C,1,3,0,0.000214660448304408,0,0.000477221768380672,0,0,0.000611136827213863,0.00672173753463901,0,0.0376154609392737,0.00193002781145904
INS,C,1,4,0,0,0,0.00292958944714478,0.000166376109470953,0,0.00174436464903982,0.00826931926497111,0,0.0119138790788806,0.00110589116204692
INS,C,1,5+,0.000466185535451883,9.39979143468348e-05,6.81521250307801e-94,0.00903545191955006,0,0.00036862376292873,0.0244538271915135,0.00776761474726434,2.84538616994018e-77,0.00161911695722988,0
