Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12,signeR.13,signeR.14
INS,C,1,1,0.000153706726826659,0.000161905127770553,5.31532648881232e-06,0.000184942725842132,7.04689174070922e-06,0.00101569151335826,0.00157976670848682,0.000250056681227191,0.00141153081871742,0.00166599449298306,4.63692916811095e-05,0.0161518878737101,7.35453907985294e-05,0.16689237407277
INS,C,1,2,1.75576034845273e-05,9.02063850272333e-06,4.27412926369241e-06,1.00680936501379e-05,2.98027525070177e-06,0.00284658532444412,0.000462217536842609,2.30198974434387e-05,0.00170825088992507,4.75881814351402e-05,0.00010183901474325,0.000817488483991174,8.78042814757815e-05,0.0955381264812684
INS,C,1,3,0.000332480327805037,0.000218688394523643,0.000478461660344826,0.000427523818172993,0.0011507102596407,0.000211715181013904,2.19155051202503e-05,0.00158123735437157,0.00668822569648917,0.00221520629848526,5.37006332882482e-05,0.00165149786604482,0.000377967674858988,0.0392291979231891
INS,C,1,4,0.00177052078630207,0.00124892056886793,0.00141224904556077,0.00246664704059487,0.00231234169468452,1.12980471199617e-05,0.000198262523190413,0.00414387025026212,0.00608279067201913,0.0196743953944224,4.72853419932299e-05,0.00250173989513261,6.6741432922851e-05,0.0109965547183116
INS,C,1,5+,0.00340699749608911,0.00593300529674031,0.0146662266171431,0.0195993164513827,0.0295464712293521,8.28137807124282e-06,1.54794975115316e-05,0.0640103293941556,0.00721296171515526,0.0154093700494208,3.54741317445359e-05,0.00314309163269088,0.000151146264404208,0.000878417937293044
INS,T,1,0,0.00152087814748684,0.000336391207220438,0.00158428653655223,0.00136207391370156,0.0030094419949557,0.010043070451025,0.00550740897346053,0.00430522671452572,0.0181074618903982,0.00333278648775998,0.0122184471649107,0.0301154214602623,0.00186126617263494,0.00029958146417695
INS,T,1,1,1.4380861531832e-06,1.73004191532155e-06,9.07088202078125e-06,6.53791563871597e-06,5.49956136407368e-06,0.0112316204153817,0.0015641662873155,1.05536256731663e-05,0.0484441423056313,2.50734823759032e-05,0.00866679126031243,0.00153025160470726,0.000489422236316092,0.304962697532908
INS,T,1,2,0.000394295141283293,0.000316366554930316,8.36028946759661e-06,0.000774758433009243,0.000261921893823641,0.0252557365311956,1.0655278114325e-05,0.00016391704398828,0.0414530968135312,0.00543727497589967,5.65397047677912e-05,0.00248959679049881,8.51597597538103e-05,0.169296859582259
INS,T,1,3,0.000803306277151795,0.000616356089381507,0.00257837053427685,0.00131247234275139,0.00499996464046646,0.0161681796542656,0.000244579952976055,0.0059917253271069,0.0264702820103999,0.000889848923216869,7.05172989941713e-05,0.00117985115006188,0.000275295832229275,0.118862136808206
INS,T,1,4,0.00313035446140046,0.0018740678651005,0.00981355136835331,0.00105227892824943,0.0227162186081487,0.0105208724761582,8.0743873338683e-05,0.0170531125798754,0.00723731784155813,0.023210958929371,8.72117691148212e-05,0.00653013281659041,0.00056600098997549,0.0558675039432225
INS,T,1,5+,0.000113439042714739,0.000351496396976665,0.940858215464077,0.000827126035209501,0.858823078618036,1.73161598621366e-05,0.0008635646340824,0.617048488086137,0.00170164003844913,0.000527218082130783,0.000143722928047904,0.126194936922757,0.00215086793464834,0.000915404717858078
DEL,repeats,2,0,0.000115548639356167,0.000113084571506958,0.000307595985751156,7.87202934643984e-05,0.000690117206484936,0.0289992632609385,0.00274841694051582,0.00114363786840246,0.00762071939929354,0.000255100284628476,0.014551062247752,0.000671904828086258,0.0718058831612733,0.000214125688447398
DEL,repeats,2,1,0.00233934686608571,0.0012605502375846,0.000690560282911399,0.00375756175144077,0.002360653439003,0.0216461397679975,0.00386289209659048,0.0108087739277812,0.0099849844458786,0.00817757141743327,0.00362573212230221,0.00669691609081141,0.224815625008506,0.0012464493249296
DEL,repeats,2,2,0.00172636393313022,0.00115636886948576,0.000229120863315192,0.00182289421518892,0.000826566618613409,0.00343765182256577,0.00134367156625931,0.00426961286095307,0.0126944880170763,0.000605335259569319,0.000130939839123122,0.00388356070907001,0.050997257917503,0.000729781065400455
DEL,repeats,2,3,0.000607475518748273,0.000424794993375021,0.000246949247212706,0.000431304653744015,0.000656220010178995,1.42815029432021e-05,0.000188098857488054,0.00187364395464753,0.00746556122280904,0.00264559148039219,2.80561796453672e-05,0.000435584452220489,0.011269517062781,9.10283790689485e-05
DEL,repeats,2,4,0.000821561927445228,0.000328209006958617,6.97975526406258e-06,0.000675506244292111,0.000428777544704552,0.000683815326193229,9.41012117499238e-05,0.00130062145601571,0.00277692113855909,0.00344404479242453,0.000137350061490026,0.000233023684111542,0.00333392535777976,0.000157358272539554
DEL,repeats,2,5+,9.85003509487463e-07,9.67041080514085e-07,1.70092928310135e-06,1.80259316041909e-06,1.71176309255921e-06,0.0227000460907165,1.05362462792757e-05,5.73459555460555e-06,0.000213996020013622,1.10077619136523e-05,2.36804392269924e-05,8.45883110076871e-05,0.00075999328137764,0.00431003989510188
DEL,repeats,3,0,9.90775590425496e-06,1.2006139984915e-05,0.000104243894789731,8.59279132502966e-06,9.91494157154421e-05,0.018045047569062,0.00449402334170459,4.02164837424881e-05,0.00147057127535031,5.14217497405741e-05,0.00381046525429412,0.00105193771017916,0.00469595475062947,0.000972134774215765
DEL,repeats,3,1,0.00308675708534088,0.00402764624398897,0.00201586777848608,0.0053432078578942,0.00701174134276445,0.00383532020109171,0.00346113517261005,0.0186015992307913,9.70673596607253e-05,0.0117156264433285,0.00301268000450778,0.00603929216568649,0.0997907802849309,0.000619995195800186
DEL,repeats,3,2,0.00231393165318915,0.00123653510976158,3.37057840872204e-05,0.00266624604672748,0.00126270787593103,0.000656911559086096,0.000394178446414697,0.0011968817492643,8.4014698817116e-05,0.00896359751257938,0.000486837707149749,0.00206197335653981,0.0191298744305793,0.000242395679823796
DEL,repeats,3,3,0.000377928393125483,0.000296470955493757,7.81914458074869e-05,0.000552482732918225,0.000555812149684648,0.000654849718447357,2.41544043975187e-05,0.000402305815544898,3.74886035841345e-05,0.000534726942865079,7.45103726109872e-05,0.000701104112014282,0.00469330809939492,0.00024184763262823
DEL,repeats,3,4,9.82225155086057e-07,1.01127713174632e-06,1.549466241339e-06,1.69014697012669e-06,2.06757079779889e-06,0.00607787802718588,5.08711368500511e-06,5.49550089929261e-06,9.32719524545663e-05,1.23784532597222e-05,1.844761463328e-05,4.61669210272969e-05,0.000319346239347694,0.00120475724907814
DEL,repeats,3,5+,9.57912083453442e-07,9.65199090735497e-07,1.772921597206e-06,1.97820905491557e-06,1.92693368590598e-06,0.00860649977057722,1.27684549096501e-05,6.02471228369365e-06,7.0894265523428e-05,1.16925462384313e-05,1.76617528868429e-05,3.17477936062091e-05,8.29974073334189e-05,0.00109164932260408
DEL,repeats,4,0,3.82735068216668e-06,1.80020580190483e-05,4.52635510903502e-05,1.52609129892102e-05,1.16185404780717e-05,0.0113787885568871,0.00357236953416482,0.000218060039735086,0.000648305263784218,4.93346002383074e-05,0.00261789048777552,0.000107393235615079,0.00860724719629479,0.000261607622605571
DEL,repeats,4,1,0.00222285495026332,0.000803266553341977,0.000468797700642514,0.00224405819761319,0.000984318245406198,0.00165779838081426,0.00199561839957542,0.00224130555310977,0.00045461626137076,0.00890273036303442,0.00331260946329953,0.00115410670227992,0.0665767861734059,0.000430562143790205
DEL,repeats,4,2,0.000422740185279818,0.000247059770652596,5.44077327050281e-06,0.000336686795131429,8.65720850133243e-06,2.05455097937342e-05,0.000356789591808787,0.000611289090637002,4.48522859112831e-05,0.00449467675123267,0.00052595154015709,0.000597600754709184,0.0142494038942836,0.000218751648470127
DEL,repeats,4,3,1.3051214541377e-05,2.67482901447691e-06,2.34927172811462e-06,4.56718690678275e-06,3.43370748167045e-06,0.00372906619016175,0.000105294461031919,1.63479419181211e-05,3.94666863784886e-05,6.21579054425629e-05,3.45543359160919e-05,0.000127267596628313,0.00409043747254419,0.000213840945868064
DEL,repeats,4,4,9.28780087110722e-07,9.88134457382438e-07,1.67470233694389e-06,1.84929372671592e-06,1.71575851330902e-06,0.00466265238623306,1.98986820279146e-05,5.4016906747439e-06,5.11867582493083e-05,1.29234274282029e-05,2.09156877403537e-05,3.10758479440796e-05,0.000754988210374992,0.000872087789336828
DEL,repeats,4,5+,0.000225086865132153,9.18806620003167e-05,5.36919193759004e-06,0.000111747494599523,0.000138040951947248,0.0017124552655919,6.14562490728566e-06,0.000386951956846213,1.47404455964376e-05,0.00117854619189162,2.37787946809764e-05,5.98306383991448e-05,0.000179795879096334,0.000181656709330498
DEL,repeats,5+,0,1.42780861823677e-05,1.08532638883574e-05,3.45472314076284e-06,6.25911386016469e-06,3.38256040999605e-06,0.0457779126306663,0.138954124316731,3.5338506361913e-05,0.0101327100601773,7.1850095019638e-05,0.00409551537943517,0.00382878205508796,0.0062422820021851,0.00672999608406842
DEL,repeats,5+,1,0.00342466146490944,0.00151308560000864,9.00714451180348e-06,0.00280240131760672,0.000664656010076301,4.36012554215146e-05,0.004629030544184,0.00448698791288793,1.86761651394647e-05,0.00492595636380639,6.75084761557157e-05,0.000648189669461396,0.0109820789033972,0.00037638181389545
DEL,repeats,5+,2,0.000286505624280144,0.000184065914173687,1.18072932426815e-05,0.000415314782750464,0.000254267539837053,0.000419025139583593,0.000479744742941229,0.000814094533925692,2.86213626482724e-05,0.00121884954279989,5.91676172163514e-05,0.000248136794094539,0.00301863638158267,0.000112070716657261
DEL,repeats,5+,3,0.000144212956102866,6.09675575290745e-05,1.9315635732917e-05,0.000147287088737973,3.72513971032678e-05,0.000244324412044376,4.1007344108587e-05,0.000165736196693407,2.77080381433309e-05,0.000283038699754267,3.39654584031005e-05,0.000156973600810391,0.0014733337122776,9.914703588863e-05
DEL,repeats,5+,4,5.57131010119922e-05,5.08770693737628e-05,4.8438493565101e-06,9.65072808702914e-05,2.36001348259327e-05,6.82969046993721e-05,5.87805944446693e-05,0.00016609124642347,3.30994674258933e-05,0.000138967406593707,2.1833933071935e-05,3.84253378923882e-05,4.26722041844373e-05,8.38346590684842e-05
DEL,repeats,5+,5+,1.25309007060616e-05,1.37876717907864e-05,5.16215530380976e-06,1.46153951908094e-05,2.30821797362415e-05,0.000628066258296198,2.26495033458462e-05,0.000121479882198144,2.01587214057323e-05,9.86014987700415e-05,5.54955428571971e-05,0.000121527055254435,0.000369216385789014,9.52326116612742e-05
INS,repeats,2,0,0.000271801216100695,0.000121208911681916,0.000129363780377203,0.000485818960065095,0.000583241513026064,0.00740591105130998,0.00203451568679777,0.00111543249426746,0.00288974671152676,0.000922703847000061,0.000174926310588154,0.0222303925416391,0.000158325516991759,0.00018581721820238
INS,repeats,2,1,0.000247756314869714,0.000160239364008651,7.249104167465e-06,0.000241779861269165,7.92646695533373e-06,0.0177243477848965,0.000147921983986264,0.00022838863041309,0.00301552293672532,0.00111072999174504,0.00257286862844895,0.000126400920312242,0.000142398288155205,0.000131034098830568
INS,repeats,2,2,0.000706738681721329,0.000626207447104006,5.64792746346005e-06,0.000977640254773322,0.000334062169117773,0.00608403712189147,0.000303717003878209,0.00178208568649383,0.00119629612454925,0.00769558336143446,0.000111068740612676,0.00113621421611404,0.000253256822543399,0.000295951250156697
INS,repeats,2,3,0.000276492609545047,0.000252947745204226,0.000531493969584667,0.000326382161494906,0.000581236375343508,0.000954638619562474,0.000328659450010293,0.00136887252468946,0.00129468297951921,0.00170122196589298,6.51359912314405e-05,0.00134260036405962,7.61608632569238e-05,0.000332669647150582
INS,repeats,2,4,0.00219796381767953,0.000956452942278255,0.00136088273355391,0.00239969732492347,0.00364637620023919,7.92197945030793e-06,1.72213513098215e-05,0.00635526203314615,0.000129004568544406,0.0067019381173537,6.04151658041131e-05,0.00269960043639732,0.000111982249761348,0.000620806546503402
INS,repeats,2,5+,0.0135324546982329,0.00456825864093337,0.0107374469899387,0.0134746734455538,0.0236852908195433,0.000843398699889828,0.00077197760620308,0.0503759261546014,3.65753784206893e-05,0.000346526315072055,0.000129711560376746,0.0040444915926082,0.000123136572009886,0.00040575689125417
INS,repeats,3,0,2.29776320095069e-05,3.34995589706218e-05,6.22657659234878e-06,2.78215313815574e-05,3.09491855857614e-05,0.00355071304419397,0.000759602634394449,0.00021501939900566,0.00032373338738275,0.000110948492739036,3.87621405747405e-05,0.00700482868204887,9.21687427034901e-05,0.000109833290378773
INS,repeats,3,1,0.00093247590864757,0.000878616123987282,1.89709495988562e-05,0.000914509882205732,0.000587658173509105,0.0058409483979714,0.00014389064096979,0.00211719884220504,0.00013115310767943,0.00210844168082766,0.00117604483701204,0.00247540373582182,0.000281757676219283,0.00027693207472165
INS,repeats,3,2,0.000242084684651468,0.000154668728223651,7.04117863238359e-06,9.28190662476603e-05,0.000139139425770716,0.00100692682639944,0.00053852209406357,0.000287887782061634,3.12814704591104e-05,0.000948574442428382,5.1737064264565e-05,0.000157576897600414,0.000782122122133888,9.08889993746414e-05
INS,repeats,3,3,7.87618444743125e-06,2.78297455765526e-06,0.000166380092409263,9.81083174025168e-06,0.000118048682224683,5.81468798711714e-06,0.000164718811221559,0.000282907626944301,1.77678783338399e-05,3.86014997959441e-05,1.34926102505577e-05,0.000568532756013426,5.57663366549652e-05,0.000153712563742269
INS,repeats,3,4,9.12887810719927e-05,3.56103486113073e-05,8.16387038915335e-05,7.27144903126212e-05,0.000121429222594083,9.76281226267857e-06,0.000143585843649444,0.000406093807857383,3.4922853496054e-05,0.000566863296886063,2.31610240017943e-05,0.000554050770850885,0.00016953806638255,0.000125912892135694
INS,repeats,3,5+,0.00185903302043517,0.00122177160044417,0.000652905070174166,0.00204637267072057,0.00205531055805806,1.20022933698858e-05,9.38234769428072e-06,0.00352700653958076,2.15995302169354e-05,0.000141453683486004,5.32293793957706e-05,0.00238255711617077,6.00345752012179e-05,0.000364924708923416
INS,repeats,4,0,5.73679559944347e-06,8.12363574051703e-06,2.98887249025971e-06,6.94427421867154e-06,4.73556459376202e-06,0.00237306988532099,0.00115680802250673,4.37168357320993e-05,2.9686659606549e-05,5.30558681600795e-05,5.17472253536393e-05,0.00606156592494745,7.62997322072783e-05,0.000152076993547134
INS,repeats,4,1,0.00121019033296959,0.000751939792631154,0.000223431392106538,0.00139784026424578,0.00116822750331362,0.0038618269973902,0.000511341445138625,0.00208010548813073,6.43995746565321e-05,0.00138535810819909,0.00152076495777746,0.00107856222595107,0.00104062346198635,0.000577895167983574
INS,repeats,4,2,1.7092844440257e-05,1.22294989157176e-05,6.39901809931884e-05,9.25868135745085e-06,3.20078834077557e-05,0.000373033549391006,0.000299085050409518,7.76401417350319e-05,3.2310405292264e-05,0.000136035511200569,3.6765209604579e-05,8.75186311671637e-05,0.000223957821909186,9.11356157817926e-05
INS,repeats,4,3,0.00014467741938087,6.36753665116469e-05,7.56898012418621e-05,0.00011661640934452,0.00012387452522988,6.11522834100281e-06,0.000191583104681598,0.000354979763301942,6.36654171912076e-05,0.000426179680410264,0.000105807593462444,0.000688570115007334,0.000124039626328135,8.41361706486267e-05
INS,repeats,4,4,0.00024120333845831,7.23866871782724e-05,9.88387405639025e-05,0.000316420147011571,0.000472975305983355,7.75121842686685e-06,8.47650629399177e-05,0.00102185078853741,1.76306096074582e-05,0.000374704977692839,4.62769819504899e-05,0.00163295412669359,0.000386459302135006,0.000172804010845647
INS,repeats,4,5+,0.00248772660113047,0.00149244171713016,0.00045356592620446,0.00190405772916968,0.00132257271965369,0.00060120426114674,0.000221862428013381,0.0045581051977053,5.47249677335703e-05,0.00539991455421917,5.03341121096791e-05,0.00075997419137026,0.000181118276300428,0.00018951498254721
INS,repeats,5+,0,1.02485874278628e-06,1.08240850789912e-06,2.03878192213762e-06,2.12886324540579e-06,2.20099197558573e-06,0.00425706958117634,0.00497617244725238,6.00328329339473e-06,0.000183792281650424,1.40713686548397e-05,5.06055432982436e-05,0.00305949980913337,8.11268954505178e-05,0.000862073200555651
INS,repeats,5+,1,5.25850886208969e-05,8.67148017571321e-06,0.00117998436114335,0.000356292085507732,0.0018112753360523,0.00741818974839341,0.00795737012938232,0.00129585727012751,0.000259731638508852,0.00012704180974159,0.00233539146061666,0.0310011614017326,0.00246890970496429,0.000943197175502719
INS,repeats,5+,2,5.03615934181395e-06,3.98884289355804e-06,9.96068347338949e-05,2.02519684261184e-05,0.000263438948608883,0.000205559764870408,0.000731539382345707,0.00026650991466452,5.3973161636661e-05,0.000163159598020886,6.35284924711377e-05,0.000783380467802357,0.000144056730531429,0.000873939997858405
INS,repeats,5+,3,6.76455521606298e-05,5.47198119497259e-05,0.00011736270604116,0.000121271997172517,0.000323767921055238,0.000122246018572004,8.42642572856292e-06,0.000343470649051148,4.46067629379469e-05,0.000552113275435241,2.87509931143231e-05,5.72713357523013e-05,5.53997956024667e-05,0.000105000664650995
INS,repeats,5+,4,1.33364380428401e-05,3.89152381826486e-06,8.66278979085232e-05,1.53431765061994e-05,0.000350309056373529,0.000131984363006009,1.69810225059776e-05,0.000163566429967952,1.80569236588876e-05,9.65409442598064e-05,3.01126620786677e-05,0.000397947514960752,9.8975016917813e-05,0.000172207356720964
INS,repeats,5+,5+,0.000110448321285279,6.88039883471181e-05,1.05312491438922e-05,6.66324022976271e-05,0.000186878604997029,0.000496353632257897,0.000107824048161331,0.000358402341888941,5.28331091571047e-05,0.000250451870408307,6.8931918471789e-05,0.000272543806238932,0.000153013754146516,0.00025656292857184
DEL,MH,2,1,0.000167481672790756,9.3299822210025e-05,0.000553637984867727,0.000212843334571777,0.000842428882772551,0.0268071705209318,0.000647030794726534,0.00174565627991713,0.00792965288283784,0.000606014701228466,0.00414366267688912,0.00199449859433313,0.206030882196668,0.000238352940988918
DEL,MH,3,1,3.62908064364456e-06,3.17579514921088e-06,5.91451797383072e-05,9.2155882327279e-06,6.01078424925903e-05,0.0133794420305897,0.00415303891989894,4.21965437523465e-05,0.000815935435337025,2.58364340108798e-05,0.00492639442834737,0.000948680150361731,0.00727947683023755,0.000466911606741915
DEL,MH,3,2,0.00299103990842749,0.00119392255951025,0.000388865106441232,0.00290363301840739,0.00255313067830861,0.00765276954294475,0.00393948515472211,0.00377823341289809,0.000564680957773022,0.0067939840797719,0.000477890778633553,0.00370903406394834,0.0567944683185318,0.000904380048920997
DEL,MH,4,1,4.97477536565223e-05,9.76723530541115e-05,1.46578485420004e-05,0.000193122050363401,2.05673744321321e-05,0.00890391669994757,0.0037956392616725,0.000350738803822819,9.87603624521568e-05,0.00104664389040909,0.00314340179945196,7.16038502549031e-05,0.0112612334813701,0.000101699006355445
DEL,MH,4,2,0.000303060723501514,0.000222944950625639,1.38141333429838e-05,0.000623839209853703,7.29206650018663e-05,0.00503328106332333,0.00575268902690547,0.000971608044911804,0.000171742752260282,0.00506999932424274,0.00214398226150219,0.00134245311450202,0.0318392028416322,0.000183849955872459
DEL,MH,4,3,0.000416726457841993,0.000381769989602077,0.000150783643518643,0.000599554847170121,9.65582327224879e-05,0.00225331937581754,0.00342073448963381,0.00105145990725575,8.27323270841073e-05,0.00454424272878314,0.000875599527419008,0.00317373274712905,0.0377235437408047,0.000451292469482443
DEL,MH,5+,1,0.000628235944208806,0.000355645659774227,7.3354261963145e-06,0.000300022977184576,6.86270850585968e-06,0.0374590401871979,0.20488626471681,0.00100242656514486,0.0060134123539795,0.000306331239898019,8.32461729011444e-05,0.00133805386745737,0.000336133749468026,0.00033001952639474
DEL,MH,5+,2,5.45562267351482e-05,1.53831368035872e-05,6.2150800926233e-06,5.07025672982951e-05,5.26102502237769e-06,0.00660929194792761,0.220444661290389,0.000195061463258175,0.00230991373929419,0.000310577476323061,2.86544127004324e-05,0.0018590542686537,0.000135585975112849,0.000107799660237324
DEL,MH,5+,3,6.43027452826626e-06,5.31816065191912e-05,7.13232991981327e-06,2.3880817664384e-05,4.60501463021436e-06,0.00328865564676465,0.139073155160209,3.75152153940937e-05,0.000622950026860453,3.45130045391541e-05,4.52742827361175e-05,0.000622660603259318,0.000316785469876077,0.000116745737251756
DEL,MH,5+,4,0.000307261538846962,0.0001901589573732,6.67331365420038e-06,0.000420647222100032,2.70069760467447e-05,2.17629642889722e-05,0.0722938233106365,0.000422049552291369,0.000282299299304752,0.00305348279753534,6.42201165964374e-05,0.00016810335658303,0.00283315740945612,0.000107512171868094
DEL,MH,5+,5+,0.00223213839427571,0.000586676570685211,0.000350258698419286,0.00196828243268306,0.000805330152912604,3.87550508979241e-05,0.0581279135073654,0.00673023873046603,1.59403971517991e-05,0.0101943835219386,3.75072754343753e-05,0.000722708973403436,0.000344042180850256,9.35224779036763e-05
