"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"signeR.1",0.0410561579425915,0.31982905706864,0.859003066947069,0.593029588093931,0.831681183914663,0.215207262192135,0.383179594993881,0.400650145700069,0.374563587951045,0.270546344600364,0.639270966588241,0.651454210589935,0.422151337329597,0.288385173366614,0.443975322547468,0.191330295164262,0.200456218682878,0.581376506456587,0.169917861456743,0.394661360958113,0.334821337479075,0.505671176911297,0.505697833825888,0.170310781660289,0.489549783089362,0.509081063084287,0.532950484250674,0.293523730190674,0.642133823747188,0.997389350349932,0.568833927796211,0.454635377144637
"signeR.2",0.198139088660433,0.232028617894271,0.790832325640704,0.373357208150482,0.999566187379915,0.415665497525622,0.335819458144194,0.41368972759077,0.25409767647058,0.334174985128614,0.442716241467886,0.577516884034771,0.678733777075062,0.154847290185079,0.659230793073481,0.203398109573463,0.0970690037542141,0.350267001449279,0.196233409696433,0.663262390843825,0.153646649255065,0.319867194853664,0.539587817286057,0.132383065430236,0.372054643734439,0.264669964383947,0.672766799165164,0.142680387040036,0.564026684909004,0.823843606120208,0.490645172849775,0.59792283572913
"signeR.3",0.0474088001919433,0.714723538810508,0.210389674766089,0.0815941563342681,0.358432313393983,0.125159959328769,0.999990893829927,0.718995881492753,0.0832902291277301,0.0715425761719771,0.0519681614080254,0.0933629377341891,0.04213589669122,0.0170965351826017,0.0587041410884499,0.0064379564158451,0.00213498149535518,0.0984484950099804,0.0130184937781144,0.0307767936998742,0.0148211308099575,0.0425475637714409,0.720145705762984,0.0149883631229654,0.159560773400772,0.0579357366468602,0.0498072698004455,0.0320930263147823,0.0826420072904546,0.396587693877513,0.10045927785861,0.0518537266077771
"signeR.4",0.0475635659655398,0.713750302050084,0.211820512636695,0.0824222734346101,0.359618334126852,0.125681827419339,0.999996936692356,0.722305229977159,0.0840007317402109,0.0713711500237765,0.0523547098902685,0.0940861511399042,0.0417255676820517,0.0172548189600619,0.0592264625874689,0.00717425451718035,0.00226082256133231,0.0988788902369234,0.0132729591793033,0.0309772366357375,0.0149988340009191,0.0427952091345877,0.722248373351523,0.01332004869715,0.161928348273727,0.0585365809880574,0.0500935221663262,0.0319927573996476,0.0830411508473381,0.397791119089411,0.0994350532937986,0.0519167899788544
"signeR.5",0.184055112185683,0.2512700312352,0.800258328298935,0.392746180459712,0.998105911979295,0.404518322761323,0.350245872793181,0.418764768304036,0.256604657510533,0.335618019145837,0.46491136901162,0.555263372941692,0.680113902552978,0.159080806257279,0.656138385126013,0.196015198355473,0.0868972146367913,0.357479302868404,0.210809106675327,0.650285690472379,0.12193797228383,0.333184604430047,0.547870178949094,0.132490381197745,0.386463044223696,0.269101403733089,0.657198079379943,0.153044682039175,0.563728709713637,0.830612666255803,0.479161154953946,0.591830189901009
"signeR.6",0.0687690560054632,0.271878301973526,0.347077847003095,0.143478078249819,0.429901226507343,0.178249351284645,0.726721996714402,0.999965957133222,0.0865182425356344,0.122380114993397,0.0902302536881415,0.146561119479296,0.0608353625347984,0.0148807103985013,0.0849899941231884,0.0224657703909142,0.00512365739739096,0.113844839507161,0.0262726128216795,0.0517816939013314,0.0181489501820132,0.0554754236591138,0.774505173862984,0.0331806832266485,0.386419885144817,0.0689111393371,0.0793681214842346,0.037910896894088,0.120148662020395,0.41233416657828,0.11486793882692,0.0965941177796557
"signeR.7",0.154678183109705,0.103262899717046,0.994369581410571,0.629203719821484,0.818122722883538,0.298223118580266,0.213253196409154,0.34908994436568,0.321938202452774,0.27730561183461,0.687051907527145,0.532480256436836,0.479906570018132,0.283866347492147,0.415944793325259,0.242044434659382,0.106966003927981,0.44621860569528,0.321231033526304,0.447100467097022,0.140054066061095,0.468126351314829,0.402423616322134,0.145256449124335,0.618036838887126,0.339224590109809,0.536369819626055,0.320556344275741,0.789370363632036,0.880283443196391,0.486550061238003,0.493709302166097
"signeR.8",0.999510987421206,0.0213197259260889,0.0597744650303181,0.0243261234053225,0.206081442992513,0.784432939561749,0.0504511983795841,0.0741153989141331,0.019208669532934,0.0162468916894291,0.0398036236292502,0.0739642657342972,0.0169632913596577,0.00603178218463263,0.0296610466335956,0.00674889688414226,0.00205976762852178,0.125183780256224,0.0111001973982918,0.0519329940779401,0.0150797783777844,0.160867401585733,0.124032987750069,0.0375009887044296,0.0240644378771625,0.0434478746062724,0.0681370885614758,0.0227063662114546,0.0991257552948771,0.047018463028615,0.0999396264503027,0.230957212000173
"signeR.9",0.027771426176491,0.0461519228862493,0.646258388177265,0.951452655586565,0.366674269340418,0.0872459791207457,0.0878218322870739,0.159144601401003,0.123652460722864,0.0782124798256277,0.767842282432612,0.181290292350076,0.127663652376593,0.0795183417855042,0.173143204639259,0.0600457121840243,0.0104465620050898,0.494445830577793,0.336671548749844,0.11320428632426,0.015822294105494,0.642858959799188,0.152715644023873,0.0935494914659981,0.704669877098003,0.409765811705245,0.125215568632219,0.670818266946382,0.347678850114059,0.556723566225897,0.136736108847304,0.337129499079994
"signeR.10",0.048547540959774,0.717530565732369,0.214117551655173,0.0836422148977183,0.363363393297328,0.127385272795332,0.999950754669211,0.723497255803869,0.083255288090773,0.0723103384888919,0.0531277183529782,0.0958158158306704,0.0437094583225123,0.0174924880017454,0.062055917740486,0.00812475094428877,0.00248964303349908,0.0999811843119026,0.0136725278186054,0.0332105922801477,0.015658405081867,0.0438851280777374,0.724776678899924,0.0120858484895624,0.163610311299886,0.0595904106698799,0.0524023393756164,0.0323425209477837,0.0843971932953711,0.400714260789618,0.0997174047483128,0.0532653736646042
"signeR.11",0.179441155619846,0.0456157327858951,0.500164172273286,0.356014820351565,0.614580979245303,0.636242810930258,0.0935788428125749,0.142650479660558,0.191473635518125,0.169585282687587,0.307259883946598,0.306473239739075,0.277991235057372,0.0526179136060551,0.187654031604261,0.0602210220162804,0.0293593110310537,0.274986128342703,0.076323708276737,0.315571264376769,0.0661818780126103,0.282133511798356,0.453569076572026,0.162333730198513,0.346493177699033,0.228943296128966,0.255012378981838,0.227515786809027,0.281269456665263,0.49905872357735,0.327293307773453,0.993773951690547
"signeR.12",0.0553995610681043,0.638014454166258,0.25610241790024,0.101301446955883,0.395169306761023,0.145270461222287,0.984279428254444,0.832198658229374,0.0887250431456315,0.0885150368547032,0.0636947527940135,0.111570007245436,0.0480115126592162,0.0171441818659283,0.0674987116214681,0.0105854098854212,0.00302164030207186,0.107286411547459,0.0165324231046653,0.0368274700383943,0.0164148957946879,0.0474751017342075,0.773717934178312,0.0200562446789831,0.226595890636947,0.0635730589115604,0.059188873250788,0.0349111314620127,0.0958255938224128,0.421180270321861,0.108789081385366,0.065170577271185
"signeR.13",0.0221664545969469,0.0200008463362531,0.372135899015155,0.717490603032431,0.262771961286118,0.0521554801971066,0.033339299369346,0.0504455606399724,0.067487214565743,0.0550529794533837,0.608047157509307,0.236480883579517,0.0528695899881155,0.117508271810606,0.0993658918346012,0.0112081734507701,0.014664900445576,0.988487126301008,0.0469392148874649,0.0345899223534911,0.0280587138905569,0.80441445683089,0.0597005472580445,0.0580942612629464,0.347821690687813,0.933753071974331,0.0600026735952373,0.45314535920508,0.195138472255968,0.510078673232158,0.0983901547610179,0.187216154958062
"signeR.14",0.00231263216617428,0.00130894291427863,0.11250469992852,0.0131814561271563,0.101071545393956,0.00805524995662688,0.00216469215987591,0.00520522080630204,0.0438539569788734,0.017636051913597,0.0194818988577496,0.48850837048227,0.0205150937351312,0.00261770995377442,0.030890686686077,0.0571223084553093,0.999738669592755,0.0321601199248236,0.0116110095184246,0.0687470657887913,0.446552895285951,0.00980349343425246,0.0108456351262429,0.0039798410008236,0.0319876352448794,0.0107077874958366,0.115220210720855,0.0221727861220421,0.0787613035274866,0.19251349711427,0.176621105953922,0.0211725169497373
"signeR.15",0.00704612826363382,0.0161044358036282,0.288997110615145,0.105669613586238,0.158582222084383,0.0133972965506697,0.0164339229458287,0.0146008364350576,0.042905364075852,0.0163646182729392,0.070641776958061,0.0759136161533963,0.0243415577604955,0.999995420181962,0.0973358024235386,0.00698489601575603,0.00286053637243477,0.129182747278682,0.0142959607433172,0.018335714252689,0.00591583268330054,0.0721030872680041,0.0214109675447849,0.00763658224558039,0.130366442254402,0.173968562025289,0.0298257991616965,0.0285701291863778,0.486771439319208,0.300315925342208,0.257947201023029,0.0339064847426414
"signeR.16",0.0202352550251967,0.999994445827835,0.0992930721883901,0.0449570333223652,0.252531990317754,0.0641339524348133,0.713212777580438,0.26550623948116,0.0593678304021025,0.0732111273252634,0.0464968485379154,0.051122326088496,0.0392069784068211,0.0174944537024635,0.06018482141704,0.00223371978795228,0.00163614496372844,0.0653864917091594,0.00737495553914036,0.0220843159346261,0.0120444934916656,0.0411569722779975,0.460970722845699,0.00595075369450393,0.0455636352737225,0.0513405202684049,0.0407358129913269,0.0241465246323799,0.0503410103236209,0.332720927000949,0.0907139646887806,0.0165231623625475
"signeR.17",0.0244215179001316,0.049885551088377,0.326031745456197,0.120972867444956,0.256846448640373,0.0341795473838216,0.0710855362142879,0.0775905516352651,0.999810186310801,0.204319841897469,0.38794389464919,0.358582207173299,0.22535370391752,0.0424808001307301,0.097384805430067,0.180004706955315,0.0426060475808869,0.0998403895785994,0.200220145382026,0.181684539444697,0.0984070878361384,0.0561975378285903,0.0749901143692761,0.270496263160011,0.173468038541085,0.0637536027374315,0.263103984177892,0.0434157453688627,0.205513844306466,0.370943257138071,0.552295609413842,0.195643642835917
"signeR.18",0.0141276112482157,0.00238233297664536,0.422676663792957,0.0737769477512447,0.641855433306539,0.0334591384140372,0.00972512805493198,0.0357552618550265,0.192619896644064,0.417521825320558,0.136332995272213,0.454582844201552,0.972181552687897,0.00552754440330383,0.558965785252363,0.376028529057966,0.0324216021005372,0.0533129509835496,0.0695986376731105,0.983484936134229,0.0583761259860978,0.0412022619374203,0.0234279595915353,0.0297454753124112,0.0399792352339268,0.0437699679397378,0.823417051690619,0.026553254921412,0.243041868370293,0.370925879562648,0.36124311203773,0.325717340578765
"signeR.19",0.0727130350641514,0.00443211654560838,0.251177986314968,0.0536788205039527,0.220290717252776,0.0672821858706587,0.0124454683208438,0.0294272022632411,0.181779531494552,0.127715938180187,0.133007124026186,0.292975119568287,0.346827422421417,0.00861643627163788,0.0798494840964604,0.997802298949022,0.056726085370445,0.0390139808682638,0.0761333063160295,0.376123621834658,0.0294183961115032,0.0363601675840654,0.033022977662963,0.0138785174307775,0.10294027518233,0.0212302138953026,0.366613300286486,0.0193573221544224,0.129300129248461,0.200623576909205,0.106291145174997,0.101959631582765
"signeR.20",0.0149013607014769,0.0759509352765699,0.282836481917056,0.0854934676660918,0.341861006114969,0.0613147012954306,0.0772561278169686,0.130726090365127,0.204056188329578,0.999939159346736,0.164753067780959,0.249257055764033,0.438270882129337,0.0173224000094883,0.150849143734076,0.127790006489949,0.0173518206901141,0.0848678609224569,0.0506743512386487,0.397989807350103,0.0199851877756931,0.0549224138131025,0.109437011754092,0.131865343700009,0.0578242589847244,0.0632483181976196,0.437635162048458,0.0603982054038277,0.166920704928817,0.277639619951981,0.273925093138589,0.192983353461729
"signeR.21",0.0703842575958346,0.25525608381007,0.363989511238017,0.180333496302555,0.433731334041983,0.180529066600149,0.707963745473319,0.998411754934671,0.0871179272248128,0.125169274947586,0.112326695428274,0.15003033150837,0.0627424533118508,0.015803511620325,0.0880774612739061,0.0232723781811732,0.00553848607988727,0.137419150933277,0.0272814794108676,0.0535617133303711,0.0173005061022399,0.0777753418663291,0.767734882834086,0.0333302210429109,0.410513057899026,0.0872670553049804,0.0813544561621108,0.0911881324698054,0.126552938927782,0.422842110097075,0.11482185226687,0.107997241097648
"signeR.22",0.0305408483901237,0.00411237397313235,0.390101987338059,0.222303941506949,0.339449871919756,0.0627219827220467,0.024822768226368,0.0620368551716242,0.313752305742979,0.124241061368231,0.404734908655742,0.672967241424337,0.188500799576427,0.013989777265472,0.26646918454805,0.0856255389089799,0.06176659466757,0.133664015664608,0.699473860126765,0.16765684835111,0.22661986764075,0.0738984943876677,0.069069031920291,0.543138470395816,0.323028621323119,0.096234298997633,0.309685840474896,0.0283513119033986,0.261301848747708,0.360335093053866,0.615594921879064,0.174372604191747
